Empty,9.551888549846202,9.552640713282374,9.55339064403736,9.554070340641344,9.554725580433457,9.555872573841953,9.556824738979126,9.007287969732289,9.007893013614556,9.55228143299884,9.553018583138375,9.553736146541318,9.556608429578267,9.00711093771951,9.007442826380407,8.49305218385088,8.49365604901306,8.494228622407924,8.495291590787755,8.496965148420944,8.008572306373567,8.493952191821798,8.495038091781614,8.495546041792203,8.00868161941559,7.6392028114934805,7.6396354667670945,7.640062805294199,7.641415924730332,7.201945377091105,7.202148138330927,7.638970076174379,7.639431896279877,7.640248454598563,7.640975248347512,7.641269077009437,6.9338106634154695,6.934178629712981,6.934514823889206,6.935391884208223,6.935639113013599,6.93584357694545,6.536889104647094,6.537061615358945,6.933626086001821,6.934994148819801,6.935535546265626,6.536823045645739,6.340748998355034,6.341416605475127,6.341975429242634,6.342251163508594,6.342482043985839,6.343080881403573,5.978253132461349,6.34089180434356,6.341836252060458,6.342108369266249,6.342821133550202,6.343028022476386,5.978282413621658,5.835765329027397,5.836605564696971,5.837266105674403,5.837635477786253,5.837784358634386,5.501971199850307,5.835940036126657,5.836207059980492,5.8364764936304825,5.836953555098035,5.8378475317498255,5.506506671288577,5.502131947389045,5.39975788239906,5.400243275180593,5.400447405845951,5.40068276357152,5.400862156743656,5.401473599659941,5.401607124955185,5.090837412711606,5.399892340293145,5.4003634348455085,5.400564166711308,5.400942233644616,5.401102498840195,5.401263061446777,5.019106358368291,5.02068159865195,4.731840681487081,5.019225567902204,5.019426696606183,4.6838295625963156,4.684980549414033,4.385309145983303,4.385365795105952
Car,5.321487499840751,5.275681348645281,5.283653660171102,4.963417890872046,4.9262725757746315,5.062046969758298,4.9428679670568005,5.113997057184134,4.990693367468308,4.66093958013644,4.737021049916535,4.64363708953422,4.432492863593403,4.900437517629538,4.451659658368315,4.591802460959808,4.212679335718448,4.2791695794934945,4.783765268346164,4.2232008017436256,4.23434137784457,4.369804277314399,9.552640713282374,9.55339064403736,9.554070340641344,4.3797536757856195,4.198948135724684,4.4192210353154175,9.007893013614556,9.553018583138375,9.553736146541318,4.471766950739245,4.304146963867759,9.00711093771951,9.00774014898845,8.49305218385088,8.49365604901306,8.494774920361737,4.359343787118349,4.234616051227623,4.197912963937248,4.25638198919682,4.396320694427703,8.008572306373567,8.494519316874575,4.208888925815594,4.220871342571727,4.322834417928494,4.841998207303555,8.00868161941559,7.6392028114934805,4.332532261091542,4.217267106422675,4.371715446274629,7.202148138330927,7.2023054970356775,7.638510140819884,4.196179479591637,4.208103933240654,4.297830334191382,4.648800761134526,7.202229982015253,6.933033955636818,6.93344438114551,6.934178629712981,4.303479416658627,4.1725409829277,4.207963309656643,4.336621992886518,6.93584357694545,6.537061615358945,6.933626086001821,6.93398471222038,4.41412378777776,4.183361781695291,4.18986402335669,4.271262620982873,6.536823045645739,6.536973454890495,6.537109245352934,6.340748998355034,6.341416605475127,4.17663079915372,4.159444992052088,4.184888362507518,4.307186858500698,5.978253132461349,4.392987549358794,4.1639309263059205,4.242709499723549,6.14886761848867,5.8363334541922915,5.836605564696971,4.307005560667917,4.208372840990995,5.502070661974558,5.8364764936304825,4.427275991192017,5.8378475317498255,5.502131947389045,5.39975788239906,5.400017959787602,4.342307671629673,4.37343474783271,5.399892340293145,5.40012149316248,4.456921028149678,4.281417407624704,4.31241103630603,4.900756815582674,5.090789777639212,5.02068159865195,4.731840681487081,5.019225567902204,5.019426696606183,5.020634034671684,4.856765896243858,4.6837525886792,4.429445636831644,4.6838295625963156,4.684980549414033,4.415438647916402,4.385309145983303,4.385365795105952
Motorbike,6.578077264331591,6.128909158589265,6.293589792166886,5.450024482437764,5.484410428860918,5.592480860879171,5.613089945845339,7.107860502121371,5.8149996399274695,6.848829736920219,9.551888549846202,9.552640713282374,9.55339064403736,9.554070340641344,9.555329260057176,9.556391126478466,9.007287969732289,9.55228143299884,9.554399248884442,9.555042116394816,5.440116734800345,6.772756552526971,9.556608429578267,9.00711093771951,9.007442826380407,9.00774014898845,9.007981857951727,8.49305218385088,8.494228622407924,5.600703723184222,8.496615246194025,8.496965148420944,8.008572306373567,8.493366965278454,8.493952191821798,8.495038091781614,8.495546041792203,6.132594347687118,8.443243449449474,7.638276962562164,7.6387421688287604,7.6392028114934805,7.6396354667670945,7.640062805294199,5.4726520255121684,7.641140216611019,7.201945377091105,7.638510140819884,7.6398443593143845,7.640248454598563,7.641269077009437,7.641525215690281,7.202229982015253,6.9338106634154695,6.934856396203947,6.935391884208223,6.077839743188665,6.935535546265626,6.935772074505416,6.536823045645739,6.536973454890495,6.537109245352934,6.341086154637268,6.341975429242634,5.403215786547957,6.342716472775338,6.342910193281433,5.978253132461349,5.978348948822294,6.34089180434356,6.341836252060458,6.342377344910848,6.0554630364341495,6.342821133550202,6.343028022476386,5.978393687323997,5.835765329027397,5.836080063515285,5.836839595786943,5.501971199850307,5.835940036126657,5.836207059980492,5.8364764936304825,5.836696755829825,5.837539043109744,5.837708107449627,5.506506671288577,5.502131947389045,5.400017959787602,5.400243275180593,5.400447405845951,5.40068276357152,5.401037808319045,5.401180271258849,5.401345120376398,5.401473599659941,5.40012149316248,5.400765622610711,5.401102498840195,5.019106358368291,5.019326046336683,5.0195078142995655,5.02068159865195,5.019225567902204,5.019426696606183,5.020634034671684,4.6835651628391375,4.6837525886792,4.683667150218624,4.6838295625963156,4.684980549414033,4.415438647916402,4.385365795105952,4.134179833232952
Car + Truck,8.963315985428757,8.35610955207675,8.424875818719853,8.137203150752573,8.505852792760319,8.193183283979815,8.828094757910423,8.137230626710029,8.964675334780845,8.706729412504513,8.505843622841423,8.444342441284006,8.137248704302726,8.964680902832656,8.50587853448787,8.193188610682698,8.379387664771325,8.828158371159034,8.599604837867792,8.424896680708667,8.137236707058529,8.96470161129167,8.706790763359127,8.193199948671497,8.828155420472537,8.599622977834867,8.96472858315389,8.706802870981255,8.599635975502217,8.424939330499145,8.137280217524241,8.9647103118906,8.706800617540889,8.253415567568396,8.828196799900606,8.599648066175794,8.1372768994771,8.706809575889237,8.25346376478282,8.82820563507349,8.599654115469182,8.137288896724192,8.964757992234539,8.706846508345201,8.828225509990009,8.964762690201988,8.193257820917001,8.253494373274133,8.424994384486192,8.964775393428141,8.70686757428823,8.505961782935898,8.193269158901611,8.599697343772842,8.424999076275364,8.964810370543434,8.706865320866738,5.321487499840751,5.275681348645281,5.39021651931859,8.599688273791086,8.137375361929303,5.4603728785109045,5.283653660171102,8.964802365291673,8.706874279212231,5.010157383512955,8.599697343772842,5.062046969758298,4.933702584576015,4.9428679670568005,8.706889739282168,8.506013919599795,8.193309433011507,4.990693367468308,8.828266889440949,8.59973755138999,4.670218546798796,4.67948692150113,4.814654818653328,8.964850045624619,8.70689869763492,8.506011234570595,4.64363708953422,4.502623968430277,8.599743592782922,8.425060242155274,4.547154682124981,4.451659658368315,4.591802460959808,8.506045031389231,4.520493496824587,8.425082029956855,4.324206044291961,4.2232008017436256,4.369804277314399,9.554070340641344,4.236651952850585,4.198948135724684,4.264218658077632,9.007603747016482,9.553018583138375,9.553736146541318,4.471766950739245,4.304146963867759,4.210393639544418,4.342845286469586,9.00711093771951,9.007442826380407,9.007981857951727,8.49365604901306,4.359343787118349,4.234616051227623,4.25638198919682,4.396320694427703,8.057481241137545,8.008572306373567,8.008783199223721,8.493366965278454,4.429188280175266,4.289201012737007,4.208888925815594,4.220871342571727,4.841998207303555,8.00868161941559,8.008866210950998,7.6387421688287604,7.6392028114934805,4.332532261091542,4.217267106422675,4.185256385404388,4.232161962923285,4.371715446274629,7.202148138330927,7.638510140819884,7.638970076174379,4.421685998493488,4.26458737385669,4.196179479591637,4.208103933240654,4.297830334191382,7.202047929869214,7.202229982015253,6.933033955636818,6.9338106634154695,6.934178629712981,4.196992734297471,4.1725409829277,4.207963309656643,4.336621992886518,6.537061615358945,6.933236085545618,6.933626086001821,4.41412378777776,4.2399951143017605,4.18986402335669,4.271262620982873,4.6204452234272875,6.536823045645739,6.537109245352934,6.340748998355034,4.274466631165493,4.17663079915372,4.159444992052088,6.343080881403573,5.978253132461349,5.978348948822294,6.341228726932957,4.1639309263059205,4.169599101655965,4.242709499723549,4.727618345493196,6.14886761848867,5.978282413621658,5.978393687323997,5.835765329027397,5.8363334541922915,4.307005560667917,4.195583797845284,4.175080038522287,4.208372840990995,4.337609468391542,5.501971199850307,5.836207059980492,4.427275991192017,4.238494983958881,5.8378475317498255,5.502131947389045,5.39975788239906,5.400243275180593,5.400447405845951,4.211829646139717,4.250776710207234,4.37343474783271,5.401473599659941,5.401607124955185,5.4003634348455085,4.456921028149678,4.281417407624704,4.217232094634986,4.31241103630603,4.900756815582674,5.090789777639212,5.090873316009784,5.019106358368291,5.019326046336683,5.0195078142995655,4.731840681487081,5.019225567902204,5.019426696606183,5.020634034671684,4.6835651628391375,4.429445636831644,4.415438647916402,4.385309145983303,4.385365795105952
