Step,Reward,Accumulated reward,Throttle,Steer,Deviation,Speed,Brake
1,0.7840098063151301,0.7840098063151301,0.0,-0.3,2.0,0.0008825683617033064,0.0
2,0.7840022564995258,1.5680120628146559,0.0,-0.3,2.0,0.00020308495732024312,0.0
3,0.7840210199880207,2.3520330828026763,0.0,-0.3,2.0,0.0018917989218607545,0.0
4,0.7840111996855897,3.136044282488266,0.0,-0.3,2.0,0.0010079717030748725,0.0
5,0.7840129413066639,3.92005722379493,0.0,-0.3,2.0,0.0011647175997495651,0.0
6,0.7840047290060643,4.704061952800995,0.0,-0.3,2.0,0.00042561054578982294,0.0
7,0.784005068778733,5.488067021579727,0.0,-0.3,2.0,0.0004561900859698653,0.0
8,0.7840222452993816,6.272089266879109,0.0,-0.3,2.0,0.002002076944336295,0.0
9,0.7840088583095931,7.0560981251887025,0.0,-0.3,2.0,0.0007972478633746505,0.0
10,0.7840202574198031,7.840118382608505,0.0,-0.3,2.0,0.0018231677822768688,0.0
11,0.7840031122630592,8.624121494871565,0.0,-0.3,2.0,0.00028010367532260716,0.0
12,0.7840254224132126,9.408146917284778,0.0,-0.3,2.0,0.002288017189130187,0.0
13,0.7840247222035088,10.192171639488286,0.0,-0.3,2.0,0.002224998315796256,0.0
14,0.7840121954815567,10.976183834969843,0.0,-0.3,2.0,0.0010975933400914073,0.0
15,0.784024612638582,11.760208447608425,0.0,-0.3,2.0,0.0022151374723762274,0.0
16,0.7840203439914104,12.544228791599835,0.0,-0.3,2.0,0.001830959226936102,0.0
17,0.7840046164722234,13.328233408072059,0.0,-0.3,2.0,0.000415482500102371,0.0
18,0.7840155309034098,14.112248938975469,0.0,-0.3,2.0,0.0013977813068777323,0.0
19,0.7840218235654757,14.896270762540945,0.0,-0.3,2.0,0.0019641208928078413,0.0
20,0.7840175673165359,15.680288329857481,0.0,-0.3,2.0,0.001581058488227427,0.0
21,0.7840159805084372,16.464304310365918,0.0,-0.3,2.0,0.001438245759345591,0.0
22,0.7840159473947457,17.248320257760664,0.0,-0.3,2.0,0.0014352655271068215,0.0
23,0.784016472180788,18.032336729941452,0.0,-0.3,2.0,0.0014824962709099054,0.0
24,0.7840250377640542,18.816361767705505,0.0,-0.3,2.0,0.0022533987648785114,0.0
