Step,Reward,Accumulated reward,Throttle,Steer,Deviation,Speed,Brake
1,0.6859999999999999,0.6859999999999999,0.5,0.3,2.0,0.0,0.0
2,0.6860155425089178,1.3720155425089178,0.5,0.3,2.0,0.0002590418152976781,0.0
3,0.6860093461031792,2.058024888612097,0.5,0.3,2.0,0.00015576838632114232,0.0
4,0.6860664501148276,2.7440913387269243,0.5,0.3,2.0,0.001107501913793385,0.0
5,0.6860612699519842,3.4301526086789087,0.5,0.3,2.0,0.0010211658664047718,0.0
6,0.686102239800617,4.116254848479525,0.5,0.3,2.0,0.0017039966769516468,0.0
7,0.6860779070868156,4.802332755566341,0.5,0.3,2.0,0.001298451446928084,0.0
8,0.6860774229969828,5.488410178563324,0.5,0.3,2.0,0.0012903832830488682,0.0
9,0.686039122197777,6.174449300761101,0.5,0.3,2.0,0.0006520366296172142,0.0
10,0.6860146415713243,6.860463942332426,0.5,0.3,2.0,0.00024402618873864412,0.0
11,0.6860075802806531,7.5464715226130785,0.5,0.3,2.0,0.00012633801088668406,0.0
12,0.6860457961065695,8.232517318719648,0.5,0.3,2.0,0.0007632684428244829,0.0
13,0.6860352209107949,8.918552539630443,0.5,0.3,2.0,0.0005870151799172163,0.0
14,0.6860397696474101,9.604592309277853,0.5,0.3,2.0,0.0006628274568356574,0.0
15,0.6860668987282551,10.290659208006108,0.5,0.3,2.0,0.0011149788042530417,0.0
16,0.6860191943172831,10.97667840232339,0.5,0.3,2.0,0.00031990528805181384,0.0
17,0.6860153742788825,11.662693776602273,0.5,0.3,2.0,0.00025623798137530684,0.0
18,0.6861693462394177,12.34886312284169,0.5,0.3,2.0,0.002822437323629856,0.0
19,0.6860103878026129,13.034873510644303,0.5,0.3,2.0,0.00017313004354946315,0.0
20,0.6860003693792041,13.720873880023507,0.5,0.3,2.0,6.156320068839705e-06,0.0
21,0.6860166811939561,14.406890561217464,0.5,0.3,2.0,0.00027801989926956594,0.0
22,0.6861534549472853,15.09304401616475,0.5,0.3,2.0,0.0025575824547559023,0.0
23,0.7020045480728149,15.795048564237565,0.5,0.3,2.0,0.266742467880249,0.0
24,0.7188949511051177,16.51394351534268,0.5,0.3,2.0,0.5482491850852966,0.0
25,0.7384094338417053,17.252352949184388,0.5,0.3,1.0,0.7568238973617554,0.0
26,0.7515781247615814,18.00393107394597,0.5,0.3,0.0,0.8596354126930237,0.0
27,0.7480011312961578,18.751932205242127,0.5,0.3,-1.0,0.9166855216026306,0.0
28,0.7454583404064178,19.497390545648546,0.5,0.3,-2.0,0.9909723401069641,0.0
29,0.7483745775222778,20.245765123170823,0.5,0.3,-2.0,1.0395762920379639,0.0
30,0.7390436596870422,20.984808782857865,0.5,0.3,-4.0,1.1173943281173706,0.0
31,0.7366958189010621,21.721504601758927,0.5,0.3,-5.0,1.1949303150177002,0.0
32,0.7342898349761962,22.455794436735122,0.5,0.3,-6.0,1.2714972496032715,0.0
33,0.724175848007202,23.179970284742325,0.5,0.3,-8.0,1.3362641334533691,0.0
34,0.7179187269210816,23.897889011663406,0.5,0.3,-9.0,1.3486454486846924,0.0
35,0.7074399666786194,24.605328978342026,0.5,0.3,-11.0,1.4073327779769897,0.0
36,0.7027596626281738,25.3080886409702,0.5,0.3,-12.0,1.4459943771362305,0.0
37,0.6905324239730835,25.998621064943286,0.5,0.3,-14.0,1.4755403995513916,0.0
38,0.6856333446502685,26.684254409593557,0.5,0.3,-15.0,1.5105557441711426,0.0
39,0.6749545273780823,27.35920893697164,0.5,0.3,-17.0,1.5659087896347046,0.0
40,0.6639029974937438,28.023111934465383,0.5,0.3,-19.0,1.615049958229065,0.0
41,0.652430603981018,28.6755425384464,0.5,0.3,-21.0,1.6571767330169678,0.0
42,0.6413098230361939,29.316852361482596,0.5,0.3,-23.0,1.7051637172698975,0.0
43,0.6300287532806397,29.946881114763237,0.5,0.3,-25.0,1.7504792213439941,0.0
44,0.611683174610138,30.558564289373376,0.5,0.3,-28.0,1.7947195768356323,0.0
45,0.5921754126548767,31.150739702028254,0.5,0.3,-31.0,1.8195902109146118,0.0
46,0.5800100793838501,31.730749781412104,0.5,0.3,-33.0,1.850167989730835,0.0
47,0.5624673252105712,32.29321710662268,0.5,0.3,-36.0,1.9077887535095215,0.0
48,0.5440120906829833,32.83722919730566,0.5,0.3,-39.0,1.9502015113830566,0.0
49,0.5246030340194702,33.36183223132513,0.5,0.3,-42.0,1.976717233657837,0.0
50,0.5060376644134521,33.867869895738586,0.5,0.3,-45.0,2.017294406890869,0.0
51,0.4794207830429077,34.34729067878149,0.5,0.3,-49.0,2.040346384048462,0.0
52,0.46081704711914057,34.80810772590063,0.5,0.3,-52.0,2.0802841186523438,0.0
53,0.4419605112075805,35.250068237108216,0.5,0.3,-55.0,2.1160085201263428,0.0
54,0.4292541227340698,35.67932235984229,0.5,0.3,-57.0,2.137568712234497,0.0
55,0.39590833759307853,36.075230697435366,0.5,0.3,-62.0,2.1651389598846436,0.0
56,0.3773650693893432,36.45259576682471,0.5,0.3,-65.0,2.2060844898223877,0.0
57,0.3504543180465698,36.80305008487128,0.5,0.3,-69.0,2.224238634109497,0.0
58,0.32521190071105954,37.12826198558234,0.5,0.3,-73.0,2.270198345184326,0.0
59,0.29813951587677,37.42640150145911,0.5,0.3,-77.0,2.285658597946167,0.0
60,0.27867195129394534,37.705073452753055,0.5,0.3,-80.0,2.311199188232422,0.0
61,0.25878391647338866,37.963857369226446,0.5,0.3,-83.0,2.3297319412231445,0.0
62,0.24612030029296872,38.20997766951942,0.5,0.3,-85.0,2.3520050048828125,0.0
63,0.21952775192260743,38.42950542144202,0.5,0.3,-89.0,2.375462532043457,0.0
64,0.19984920120239258,38.629354622644414,0.5,0.3,-92.0,2.397486686706543,0.0
65,0.1871819658279419,38.81653658847235,0.5,0.3,-94.0,2.4196994304656982,0.0
66,0.16054266834259034,38.977079256814946,0.5,0.3,-98.0,2.442377805709839,0.0
67,0.14785818099975584,39.1249374378147,0.5,0.3,-100.0,2.4643030166625977,0.0
68,0.14936267852783203,39.27430011634253,0.5,0.3,-103.0,2.489377975463867,0.0
69,0.15076673984527586,39.425066856187804,0.5,0.3,-107.0,2.5127789974212646,0.0
70,0.15212907314300536,39.57719592933081,0.5,0.3,-109.0,2.535484552383423,0.0
71,0.15396743774414062,39.731163367074956,0.5,0.3,-113.0,2.5661239624023438,0.0
72,0.15535130023956298,39.88651466731452,0.5,0.3,-113.0,2.58918833732605,0.0
73,0.15652307510375976,40.043037742418285,0.5,0.3,-118.0,2.608717918395996,0.0
74,0.15780004978179932,40.20083779220008,0.5,0.3,-122.0,2.6300008296966553,0.0
75,0.15868470668792725,40.35952249888801,0.5,0.3,-126.0,2.644745111465454,0.0
76,0.16015508651733398,40.51967758540535,0.5,0.3,-130.0,2.6692514419555664,0.0
77,0.16184539318084717,40.681522978586194,0.5,0.3,-130.0,2.697423219680786,0.0
78,0.16347856521606446,40.84500154380226,0.5,0.3,-130.0,2.724642753601074,0.0
