Step,Reward,Accumulated reward,Throttle,Steer,Deviation,Speed,Brake
31,0.7840000042066562,24.304142221052917,0.0,-0.3,2.0,3.785990543292428e-07,0.0
32,0.7840092491572206,25.08815147021014,0.0,-0.3,2.0,0.0008324241498485208,0.0
33,0.7840021516484493,25.872153621858587,0.0,-0.3,2.0,0.00019364836043678224,0.0
34,0.784001134342569,26.656154756201154,0.0,-0.3,2.0,0.0001020908312057145,0.0
35,0.7840002994537378,27.44015505565489,0.0,-0.3,2.0,2.6950836399919353e-05,0.0
36,0.7840306692103752,28.224185724865265,0.0,-0.3,2.0,0.0027602289337664843,0.0
37,0.7840321781366236,29.00821790300189,0.0,-0.3,2.0,0.0028960322961211205,0.0
38,0.7840074241426773,29.792225327144564,0.0,-0.3,2.0,0.0006681728409603238,0.0
39,0.7840094762375941,30.576234803382157,0.0,-0.3,2.0,0.0008528613834641874,0.0
40,0.7840040227042822,31.360238826086437,0.0,-0.3,2.0,0.00036204338539391756,0.0
41,0.7840057192377022,32.14424454532414,0.0,-0.3,2.0,0.0005147313931956887,0.0
42,0.7840083330999285,32.92825287842407,0.0,-0.3,2.0,0.0007499789935536683,0.0
43,0.7840064460437797,33.71225932446785,0.0,-0.3,2.0,0.0005801439401693642,0.0
44,0.7840061606302754,34.49626548509813,0.0,-0.3,2.0,0.0005544567247852683,0.0
45,0.7840039205019776,35.28026940560011,0.0,-0.3,2.0,0.0003528451779857278,0.0
46,0.7840044342676928,36.0642738398678,0.0,-0.3,2.0,0.00039908409235067666,0.0
47,0.7840004577646501,36.84827429763245,0.0,-0.3,2.0,4.119881850783713e-05,0.0
48,0.7840276952309327,37.63230199286338,0.0,-0.3,2.0,0.002492570783942938,0.0
49,0.7840025694104907,38.41630456227387,0.0,-0.3,2.0,0.00023124694416765124,0.0
50,0.7840004011790023,39.20030496345287,0.0,-0.3,2.0,3.6106110201217234e-05,0.0
51,0.7840059145289319,39.984310877981805,0.0,-0.3,2.0,0.0005323076038621366,0.0
52,0.7840039104883197,40.76831478847013,0.0,-0.3,2.0,0.00035194394877180457,0.0
53,0.7840032330087076,41.55231802147883,0.0,-0.3,2.0,0.0002909707836806774,0.0
54,0.7840030166307826,42.33632103810962,0.0,-0.3,2.0,0.00027149677043780684,0.0
55,0.7840313249157949,43.12035236302541,0.0,-0.3,2.0,0.0028192424215376377,0.0
56,0.7840010653071513,43.90435342833256,0.0,-0.3,2.0,9.587764361640438e-05,0.0
57,0.7840023100641557,44.688355738396716,0.0,-0.3,2.0,0.0002079057740047574,0.0
58,0.7840085075696309,45.47236424596635,0.0,-0.3,2.0,0.000765681266784668,0.0
59,0.7840004066379107,46.256364652604255,0.0,-0.3,2.0,3.6597411963157356e-05,0.0
60,0.7840016371409099,47.040366289745165,0.0,-0.3,2.0,0.00014734268188476562,0.0
61,0.7840084858471786,47.82437477559235,0.0,-0.3,2.0,0.0007637262460775673,0.0
62,0.7840049529603631,48.60837972855271,0.0,-0.3,2.0,0.0004457664326764643,0.0
63,0.7840027616818747,49.39238249023459,0.0,-0.3,2.0,0.0002485513687133789,0.0
64,0.7840045275687525,50.17638701780334,0.0,-0.3,2.0,0.0004074811877217144,0.0
65,0.7840031453767508,50.960390163180094,0.0,-0.3,2.0,0.0002830839075613767,0.0
66,0.7840034649106157,51.74439362809071,0.0,-0.3,2.0,0.00031184195540845394,0.0
67,0.7840016451941014,52.528395273284815,0.0,-0.3,2.0,0.0001480674691265449,0.0
68,0.7840033500989149,53.31239862338373,0.0,-0.3,2.0,0.00030150890233926475,0.0
69,0.7840029416612557,54.096401565044985,0.0,-0.3,2.0,0.00026474951300770044,0.0
70,0.7840018894408842,54.88040345448587,0.0,-0.3,2.0,0.00017004967958200723,0.0
71,0.784,55.66440345448587,0.0,-0.3,2.0,0.0,0.0
72,0.784001797834961,56.44840525232083,0.0,-0.3,2.0,0.0001618051464902237,0.0
73,0.7840032798978889,57.23240853221872,0.0,-0.3,2.0,0.00029519080999307334,0.0
74,0.7840054709645661,58.016414003183286,0.0,-0.3,2.0,0.0004923868109472096,0.0
75,0.7840041626823885,58.80041816586567,0.0,-0.3,2.0,0.0003746414149645716,0.0
76,0.7840078355996973,59.58442600146537,0.0,-0.3,2.0,0.0007052039727568626,0.0
77,0.784007549868638,60.36843355133401,0.0,-0.3,2.0,0.0006794881774112582,0.0
78,0.7840052198302001,61.152438771164206,0.0,-0.3,2.0,0.0004697847180068493,0.0
79,0.7840023625690826,61.93644113373329,0.0,-0.3,2.0,0.00021263121743686497,0.0
80,0.7840011543697232,62.720442288103015,0.0,-0.3,2.0,0.0001038932750816457,0.0
81,0.7840013667216991,63.50444365482471,0.0,-0.3,2.0,0.00012300495291128755,0.0
82,0.7840011558532909,64.288444810678,0.0,-0.3,2.0,0.00010402679617982358,0.0
83,0.7840003992727822,65.07244520995079,0.0,-0.3,2.0,3.59345503966324e-05,0.0
84,0.7840002332812074,65.85644544323199,0.0,-0.3,2.0,2.0995308659621514e-05,0.0
85,0.78400302134625,66.64044846457824,0.0,-0.3,2.0,0.00027192116249352694,0.0
86,0.7840085962612906,67.42445706083953,0.0,-0.3,2.0,0.0007736635161563754,0.0
87,0.7840021219255158,68.20845918276504,0.0,-0.3,2.0,0.0001909732964122668,0.0
88,0.7840006642342163,68.99245984699925,0.0,-0.3,2.0,5.978107947157696e-05,0.0
89,0.7840056897270649,69.77646553672632,0.0,-0.3,2.0,0.0005120754358358681,0.0
90,0.784004321363263,70.56046985808959,0.0,-0.3,2.0,0.0003889226936735213,0.0
91,0.7840028844942184,71.3444727425838,0.0,-0.3,2.0,0.00025960447965189815,0.0
92,0.7840058543415637,72.12847859692536,0.0,-0.3,2.0,0.0005268907407298684,0.0
93,0.7840021340582559,72.91248073098362,0.0,-0.3,2.0,0.00019206524302717298,0.0
94,0.7840065630275963,73.69648729401122,0.0,-0.3,2.0,0.0005906724836677313,0.0
95,0.7840003337330176,74.48048762774424,0.0,-0.3,2.0,3.0035971576580778e-05,0.0
96,0.7840003255757394,75.26448795331997,0.0,-0.3,2.0,2.930181653937325e-05,0.0
97,0.7840079162386505,76.04849586955862,0.0,-0.3,2.0,0.0007124614785425365,0.0
98,0.7840022580887567,76.83249812764738,0.0,-0.3,2.0,0.00020322798809502274,0.0
99,0.7840048977002735,77.61650302534765,0.0,-0.3,2.0,0.0004407930246088654,0.0
100,0.7840017739402312,78.40050479928789,0.0,-0.3,2.0,0.00015965462080202997,0.0
101,0.7840012832217584,79.18450608250964,0.0,-0.3,2.0,0.00011548995826160535,0.0
102,0.7840018750829946,79.96850795759264,0.0,-0.3,2.0,0.00016875746950972825,0.0
103,0.7840019655756963,80.75250992316833,0.0,-0.3,2.0,0.00017690181266516447,0.0
104,0.7840017582574704,81.53651168142581,0.0,-0.3,2.0,0.00015824317233636975,0.0
105,0.7840075350334454,82.32051921645925,0.0,-0.3,2.0,0.0006781530100852251,0.0
106,0.7840058085120852,83.10452502497134,0.0,-0.3,2.0,0.0005227660876698792,0.0
107,0.784000559859796,83.88852558483113,0.0,-0.3,2.0,5.0387381634209305e-05,0.0
108,0.7840215675565414,84.67254715238766,0.0,-0.3,2.0,0.0019410800887271762,0.0
109,0.7840101879963445,85.45655734038401,0.0,-0.3,2.0,0.0009169196709990501,0.0
110,0.7840009108649263,86.24055825124894,0.0,-0.3,2.0,8.197784336516634e-05,0.0
111,0.7840010699701508,87.02455932121909,0.0,-0.3,2.0,9.629731357563287e-05,0.0
112,0.7840046772429616,87.80856399846205,0.0,-0.3,2.0,0.0004209518665447831,0.0
113,0.78400464582473,88.59256864428677,0.0,-0.3,2.0,0.00041812422568909824,0.0
114,0.7840048304662213,89.37657347475299,0.0,-0.3,2.0,0.0004347419599071145,0.0
115,0.7840055839217062,90.1605790586747,0.0,-0.3,2.0,0.0005025529535487294,0.0
116,0.7840002645387819,90.94457932321347,0.0,-0.3,2.0,2.3808490368537605e-05,0.0
117,0.7840016263855893,91.72858094959906,0.0,-0.3,2.0,0.0001463747030356899,0.0
118,0.7840099072983074,92.51259085689738,0.0,-0.3,2.0,0.0008916568476706743,0.0
119,0.7840021484691793,93.29659300536656,0.0,-0.3,2.0,0.00019336222612764686,0.0
120,0.7840096311036032,94.08060263647016,0.0,-0.3,2.0,0.000866799324285239,0.0
121,0.7840039792060206,94.86460661567618,0.0,-0.3,2.0,0.00035812854184769094,0.0
122,0.7840052861106168,95.6486119017868,0.0,-0.3,2.0,0.00047574995551258326,0.0
123,0.7840041119786653,96.43261601376545,0.0,-0.3,2.0,0.00037007807986810803,0.0
124,0.7840055760274538,97.21662158979291,0.0,-0.3,2.0,0.0005018424708396196,0.0
125,0.7840256004329357,98.00064719022585,0.0,-0.3,2.0,0.0023040389642119408,0.0
126,0.7840006077024915,98.78464779792834,0.0,-0.3,2.0,5.469322422868572e-05,0.0
127,0.7840014441278634,99.56864924205621,0.0,-0.3,2.0,0.00012997150770388544,0.0
128,0.7840041886963623,100.35265343075257,0.0,-0.3,2.0,0.00037698267260566354,0.0
129,0.7840008032073513,101.13665423395992,0.0,-0.3,2.0,7.228866161312908e-05,0.0
130,0.7840043231644668,101.92065855712438,0.0,-0.3,2.0,0.0003890848020091653,0.0
131,0.7840012171006853,102.70465977422506,0.0,-0.3,2.0,0.00010953906166832894,0.0
132,0.7840046105913094,103.48866438481637,0.0,-0.3,2.0,0.0004149532178416848,0.0
133,0.7840071940426198,104.27267157885899,0.0,-0.3,2.0,0.0006474638357758522,0.0
134,0.7840240660764071,105.0566956449354,0.0,-0.3,2.0,0.002165946876630187,0.0
135,0.7840252688717512,105.84072091380715,0.0,-0.3,2.0,0.0022741984575986862,0.0
136,0.7840022577181679,106.62472317152532,0.0,-0.3,2.0,0.00020319463510531932,0.0
137,0.7840044349564834,107.4087276064818,0.0,-0.3,2.0,0.0003991460835095495,0.0
138,0.7840009396871772,108.19272854616898,0.0,-0.3,2.0,8.457184594590217e-05,0.0
139,0.7840001460716501,108.97672869224063,0.0,-0.3,2.0,1.3146448509360198e-05,0.0
140,0.7840045543775842,109.76073324661822,0.0,-0.3,2.0,0.00040989398257806897,0.0
141,0.7840070722366218,110.54474031885483,0.0,-0.3,2.0,0.0006365012959577143,0.0
142,0.784,111.32874031885484,0.0,-0.3,2.0,0.0,0.0
143,0.7840002942085605,112.11274061306341,0.0,-0.3,2.0,2.647877045092173e-05,0.0
144,0.7840055322113136,112.89674614527472,0.0,-0.3,2.0,0.000497899018228054,0.0
145,0.7840010716120112,113.68074721688673,0.0,-0.3,2.0,9.644508099881932e-05,0.0
146,0.7840170556168693,114.4647642725036,0.0,-0.3,2.0,0.0015350055182352662,0.0
147,0.7840001588397936,115.24876443134339,0.0,-0.3,2.0,1.4295581422629766e-05,0.0
148,0.784020332441717,116.0327847637851,0.0,-0.3,2.0,0.0018299197545275092,0.0
149,0.7840003062884288,116.81678507007354,0.0,-0.3,2.0,2.7565958589548245e-05,0.0
150,0.784001356866657,117.60078642694019,0.0,-0.3,2.0,0.00012211799912620336,0.0
151,0.7840024923218816,118.38478891926206,0.0,-0.3,2.0,0.00022430896933656186,0.0
152,0.7840019818940523,119.16879090115611,0.0,-0.3,2.0,0.0001783704647095874,0.0
153,0.784003871758559,119.95279477291467,0.0,-0.3,2.0,0.00034845827030949295,0.0
154,0.7840006348292825,120.73679540774395,0.0,-0.3,2.0,5.71346354263369e-05,0.0
155,0.7840064164264283,121.52080182417038,0.0,-0.3,2.0,0.0005774783785454929,0.0
156,0.7840273432194566,122.30482916738984,0.0,-0.3,2.0,0.0024608897510915995,0.0
157,0.7840065889888599,123.0888357563787,0.0,-0.3,2.0,0.0005930089973844588,0.0
158,0.784004533131788,123.87284028951049,0.0,-0.3,2.0,0.00040798186091706157,0.0
159,0.7840017050637528,124.65684199457425,0.0,-0.3,2.0,0.00015345573774538934,0.0
160,0.7840038344063797,125.44084582898063,0.0,-0.3,2.0,0.000345096574164927,0.0
161,0.7840242446264666,126.2248700736071,0.0,-0.3,2.0,0.00218201638199389,0.0
162,0.7840183073674433,127.00888838097454,0.0,-0.3,2.0,0.0016476630698889494,0.0
163,0.7840198065432616,127.7929081875178,0.0,-0.3,2.0,0.0017825888935476542,0.0
164,0.7840153476928569,128.57692353521065,0.0,-0.3,2.0,0.001381292357109487,0.0
165,0.7840018746060151,129.36092540981667,0.0,-0.3,2.0,0.00016871454135980457,0.0
166,0.7840140716761558,130.14493948149283,0.0,-0.3,2.0,0.0012664508540183306,0.0
167,0.7840008130602913,130.92894029455312,0.0,-0.3,2.0,7.31754262233153e-05,0.0
168,0.7840231442973018,131.7129634388504,0.0,-0.3,2.0,0.002082986757159233,0.0
169,0.7840157071212824,132.4969791459717,0.0,-0.3,2.0,0.001413640915416181,0.0
170,0.7840061445766026,133.2809852905483,0.0,-0.3,2.0,0.0005530118942260742,0.0
171,0.7840133617716428,134.06499865231996,0.0,-0.3,2.0,0.0012025594478473067,0.0
172,0.7840082526737566,134.8490069049937,0.0,-0.3,2.0,0.0007427406380884349,0.0
173,0.7840118758943346,135.63301878088802,0.0,-0.3,2.0,0.0010688304901123047,0.0
174,0.7840088878732641,136.41702766876128,0.0,-0.3,2.0,0.000799908593762666,0.0
175,0.7840057251716499,137.20103339393293,0.0,-0.3,2.0,0.0005152654484845698,0.0
176,0.7840274379504845,137.9850608318834,0.0,-0.3,2.0,0.002469415543600917,0.0
177,0.7840097470280404,138.76907057891145,0.0,-0.3,2.0,0.0008772325236350298,0.0
178,0.7840007658534742,139.55307134476493,0.0,-0.3,2.0,6.892681267345324e-05,0.0
179,0.7840019727813197,140.33707331754624,0.0,-0.3,2.0,0.00017755031876731664,0.0
180,0.7840061031443895,141.12107942069062,0.0,-0.3,2.0,0.0005492829950526357,0.0
181,0.7840057078994966,141.90508512859012,0.0,-0.3,2.0,0.0005137109546922147,0.0
182,0.7840278294862558,142.68911295807638,0.0,-0.3,2.0,0.002504653763025999,0.0
183,0.7840029441515735,143.47311590222796,0.0,-0.3,2.0,0.00026497364160604775,0.0
184,0.7840011039839592,144.25711700621193,0.0,-0.3,2.0,9.935855632647872e-05,0.0
185,0.7840007994983915,145.04111780571031,0.0,-0.3,2.0,7.195485522970557e-05,0.0
186,0.7840000679765334,145.82511787368685,0.0,-0.3,2.0,6.117888005974237e-06,0.0
187,0.7840012562540684,146.60911912994092,0.0,-0.3,2.0,0.00011306286614853889,0.0
188,0.7840025877955422,147.39312171773648,0.0,-0.3,2.0,0.00023290159879252315,0.0
189,0.7840074626075932,148.17712918034408,0.0,-0.3,2.0,0.0006716346833854914,0.0
190,0.7840039650069084,148.961133145351,0.0,-0.3,2.0,0.0003568506217561662,0.0
191,0.78400119113926,149.74513433649025,0.0,-0.3,2.0,0.00010720253339968622,0.0
192,0.784,150.52913433649024,0.0,-0.3,2.0,0.0,0.0
193,0.7840094439187605,151.313143780409,0.0,-0.3,2.0,0.0008499526884406805,0.0
194,0.7840081849096913,152.0971519653187,0.0,-0.3,2.0,0.0007366418722085655,0.0
195,0.7840062734813481,152.88115823880003,0.0,-0.3,2.0,0.0005646133213303983,0.0
196,0.7840055889553753,153.6651638277554,0.0,-0.3,2.0,0.0005030059837736189,0.0
197,0.7840038127896712,154.44916764054508,0.0,-0.3,2.0,0.00034315107041038573,0.0
198,0.7840301686374264,155.2331978091825,0.0,-0.3,2.0,0.0027151773683726788,0.0
199,0.7840049129590884,156.0172027221416,0.0,-0.3,2.0,0.0004421663179527968,0.0
200,0.784006378968505,156.80120910111012,0.0,-0.3,2.0,0.0005741071654483676,0.0
201,0.7840034001668812,157.585212501277,0.0,-0.3,2.0,0.0003060150193050504,0.0
202,0.7840028465586689,158.36921534783568,0.0,-0.3,2.0,0.00025619028019718826,0.0
203,0.7840035347407296,159.1532188825764,0.0,-0.3,2.0,0.0003181266656611115,0.0
204,0.7840008388100671,159.93721972138647,0.0,-0.3,2.0,7.549290603492409e-05,0.0
205,0.7840020836193774,160.72122180500585,0.0,-0.3,2.0,0.0001875257439678535,0.0
206,0.7840299826730043,161.50525178767884,0.0,-0.3,2.0,0.002698440570384264,0.0
207,0.784024399968485,162.28927618764732,0.0,-0.3,2.0,0.0021959971636533737,0.0
208,0.7840255496758554,163.07330173732316,0.0,-0.3,2.0,0.002299470826983452,0.0
209,0.7840135537249864,163.85731529104814,0.0,-0.3,2.0,0.0012198352487757802,0.0
210,0.7840257184754851,164.64134100952361,0.0,-0.3,2.0,0.002314662793651223,0.0
211,0.7840258941643148,165.42536690368792,0.0,-0.3,2.0,0.0023304747883230448,0.0
212,0.7840244760497784,166.2093913797377,0.0,-0.3,2.0,0.0022028444800525904,0.0
213,0.7840178288345019,166.9934092085722,0.0,-0.3,2.0,0.001604595105163753,0.0
214,0.7840142978556041,167.7774235064278,0.0,-0.3,2.0,0.0012868070043623447,0.0
215,0.7840193280116138,168.56144283443942,0.0,-0.3,2.0,0.0017395210452377796,0.0
216,0.7840042896268294,169.34544712406625,0.0,-0.3,2.0,0.000386066414648667,0.0
217,0.7840276678914412,170.1294747919577,0.0,-0.3,2.0,0.0024901102297008038,0.0
218,0.7840184000857796,170.9134931920435,0.0,-0.3,2.0,0.001656007720157504,0.0
219,0.784010473675017,171.6975036657185,0.0,-0.3,2.0,0.0009426307515241206,0.0
220,0.784013047694746,172.48151671341324,0.0,-0.3,2.0,0.0011742925271391869,0.0
221,0.7840236936146394,173.26554040702788,0.0,-0.3,2.0,0.002132425317540765,0.0
222,0.7840240153193268,174.0495644223472,0.0,-0.3,2.0,0.002161378739401698,0.0
223,0.7840160190794203,174.83358044142662,0.0,-0.3,2.0,0.0014417171478271484,0.0
224,0.7840018412273171,175.61758228265393,0.0,-0.3,2.0,0.00016571045853197575,0.0
225,0.7840166778556175,176.40159896050955,0.0,-0.3,2.0,0.001501007005572319,0.0
226,0.784013738049246,177.1856126985588,0.0,-0.3,2.0,0.0012364244321361184,0.0
227,0.7840129546582079,177.969625653217,0.0,-0.3,2.0,0.0011659192387014627,0.0
228,0.784014976289175,178.75364062950618,0.0,-0.3,2.0,0.0013478660257533193,0.0
229,0.7840225609659942,179.5376631904722,0.0,-0.3,2.0,0.0020304869394749403,0.0
230,0.7840053669610578,180.32166855743324,0.0,-0.3,2.0,0.0004830264952033758,0.0
231,0.7840129182603107,181.10568147569356,0.0,-0.3,2.0,0.0011626434279605746,0.0
232,0.7840101731617987,181.88969164885535,0.0,-0.3,2.0,0.0009155845618806779,0.0
233,0.784013882743143,182.6737055315985,0.0,-0.3,2.0,0.001249446882866323,0.0
234,0.7840146710081026,183.4577202026066,0.0,-0.3,2.0,0.0013203907292336226,0.0
235,0.7840081467099437,184.24172834931653,0.0,-0.3,2.0,0.0007332038949243724,0.0
236,0.784013845125472,185.02574219444202,0.0,-0.3,2.0,0.001246061292476952,0.0
237,0.7840174685575378,185.80975966299957,0.0,-0.3,2.0,0.0015721701784059405,0.0
238,0.784005761199605,186.59376542419918,0.0,-0.3,2.0,0.0005185079644434154,0.0
239,0.7840145876133401,187.37778001181252,0.0,-0.3,2.0,0.0013128852006047964,0.0
240,0.7840175391297994,188.1617975509423,0.0,-0.3,2.0,0.0015785216819494963,0.0
241,0.7840115203852248,188.94580907132755,0.0,-0.3,2.0,0.0010368346702307463,0.0
242,0.7840102945428807,189.7298193658704,0.0,-0.3,2.0,0.0009265088592655957,0.0
243,0.7840168328807275,190.51383619875114,0.0,-0.3,2.0,0.0015149592654779553,0.0
244,0.7840184926980486,191.29785469144917,0.0,-0.3,2.0,0.001664342824369669,0.0
245,0.7840177173086236,192.0818724087578,0.0,-0.3,2.0,0.0015945577761158347,0.0
246,0.7840072205329263,192.8658796292907,0.0,-0.3,2.0,0.0006498479633592069,0.0
247,0.7840096756615677,193.64988930495227,0.0,-0.3,2.0,0.0008708095410838723,0.0
248,0.7840100391703503,194.4338993441226,0.0,-0.3,2.0,0.0009035253315232694,0.0
249,0.7840004293654962,195.2178997734881,0.0,-0.3,2.0,3.864289465127513e-05,0.0
250,0.784030468727669,196.0019302422158,0.0,-0.3,2.0,0.002742185490205884,0.0
251,0.7840096227857285,196.78593986500152,0.0,-0.3,2.0,0.0008660507155582309,0.0
252,0.7840004604128562,197.5699403254144,0.0,-0.3,2.0,4.143715705140494e-05,0.0
253,0.7840003321966587,198.35394065761105,0.0,-0.3,2.0,2.9897699278080836e-05,0.0
254,0.784005206902602,199.13794586451365,0.0,-0.3,2.0,0.00046862123417668045,0.0
255,0.7840326138584771,199.92197847837213,0.0,-0.3,2.0,0.0029352472629398108,0.0
256,0.7840222231546004,200.70600070152673,0.0,-0.3,2.0,0.002000083914026618,0.0
257,0.7840022561814857,201.4900029577082,0.0,-0.3,2.0,0.00020305633370298892,0.0
258,0.7840210547974954,202.27402401250572,0.0,-0.3,2.0,0.0018949317745864391,0.0
259,0.784012739869352,203.05803675237507,0.0,-0.3,2.0,0.0011465882416814566,0.0
260,0.7840158124499851,203.84205256482505,0.0,-0.3,2.0,0.0014231204986572266,0.0
261,0.7840043768351639,204.6260569416602,0.0,-0.3,2.0,0.0003939151647500694,0.0
262,0.7840226208371007,205.41007956249732,0.0,-0.3,2.0,0.002035875339061022,0.0
263,0.7840240044047435,206.19410356690207,0.0,-0.3,2.0,0.0021603964269161224,0.0
264,0.7840174588627286,206.9781210257648,0.0,-0.3,2.0,0.0015712976455688477,0.0
265,0.7840195375009854,207.7621405632658,0.0,-0.3,2.0,0.0017583750886842608,0.0
266,0.7840271716646643,208.54616773493046,0.0,-0.3,2.0,0.0024454498197883368,0.0
267,0.7840045971870552,209.3301723321175,0.0,-0.3,2.0,0.00041374683496542275,0.0
268,0.7840072962973111,210.11417962841483,0.0,-0.3,2.0,0.000656666758004576,0.0
269,0.7840260286317725,210.89820565704662,0.0,-0.3,2.0,0.0023425768595188856,0.0
270,0.7840051833262357,211.68221084037285,0.0,-0.3,2.0,0.00046649936120957136,0.0
271,0.7840169391627424,212.4662277795356,0.0,-0.3,2.0,0.0015245246468111873,0.0
272,0.7840088185731632,213.25023659810876,0.0,-0.3,2.0,0.000793671584688127,0.0
273,0.7840055517619735,214.03424214987072,0.0,-0.3,2.0,0.0004996585776098073,0.0
274,0.7840002091730089,214.81824235904372,0.0,-0.3,2.0,1.8825570805347525e-05,0.0
275,0.784000458664686,215.6022428177084,0.0,-0.3,2.0,4.1279821743955836e-05,0.0
276,0.7840021260050644,216.38624494371348,0.0,-0.3,2.0,0.00019134045578539371,0.0
277,0.7840025628409478,217.17024750655443,0.0,-0.3,2.0,0.00023065568530000746,0.0
278,0.7840310262044271,217.95427853275885,0.0,-0.3,2.0,0.0027923583984375,0.0
279,0.7840095487701604,218.73828808152902,0.0,-0.3,2.0,0.0008593893144279718,0.0
280,0.7840038632815833,219.5222919448106,0.0,-0.3,2.0,0.00034769534249790013,0.0
281,0.7840068561232183,220.30629880093383,0.0,-0.3,2.0,0.0006170510896481574,0.0
282,0.7840019493102122,221.09030075024404,0.0,-0.3,2.0,0.00017543791909702122,0.0
283,0.7840060677528382,221.87430681799688,0.0,-0.3,2.0,0.0005460977554321289,0.0
284,0.7840277894342111,222.6583346074311,0.0,-0.3,2.0,0.00250104907900095,0.0
285,0.7840161113734875,223.4423507188046,0.0,-0.3,2.0,0.0014500236138701439,0.0
286,0.7840081059134876,224.2263588247181,0.0,-0.3,2.0,0.0007295322138816118,0.0
287,0.7840108769732631,225.01036970169136,0.0,-0.3,2.0,0.000978927593678236,0.0
288,0.784018952050919,225.7943886537423,0.0,-0.3,2.0,0.0017056845827028155,0.0
289,0.7840050258108079,226.5783936795531,0.0,-0.3,2.0,0.00045232297270558774,0.0
290,0.7840081303380688,227.36240180989117,0.0,-0.3,2.0,0.0007317304261960089,0.0
291,0.7840111456443039,228.14641295553548,0.0,-0.3,2.0,0.001003107987344265,0.0
292,0.784009653833048,228.93042260936852,0.0,-0.3,2.0,0.0008688449743203819,0.0
293,0.7840232012011111,229.71444581056963,0.0,-0.3,2.0,0.0020881080999970436,0.0
294,0.7840034352412008,230.49844924581083,0.0,-0.3,2.0,0.0003091717080678791,0.0
295,0.7840152905782064,231.28246453638903,0.0,-0.3,2.0,0.0013761520385742188,0.0
296,0.7840215002684854,232.06648603665752,0.0,-0.3,2.0,0.001935024163685739,0.0
297,0.7840027617876185,232.85048879844513,0.0,-0.3,2.0,0.00024856088566593826,0.0
298,0.7840207213296866,233.6345095197748,0.0,-0.3,2.0,0.0018649196717888117,0.0
299,0.7840132902991027,234.4185228100739,0.0,-0.3,2.0,0.0011961269192397594,0.0
300,0.7840175220697808,235.20254033214368,0.0,-0.3,2.0,0.0015769862802699208,0.0
301,0.7840203021362218,235.9865606342799,0.0,-0.3,2.0,0.001827192259952426,0.0
302,0.7840079719750729,236.77056860625498,0.0,-0.3,2.0,0.0007174777565523982,0.0
303,0.7840019576287337,237.55457056388371,0.0,-0.3,2.0,0.00017618658603169024,0.0
