Step,Reward,Accumulated reward,Throttle,Steer,Deviation,Speed,Brake
1,0.7840044988631271,0.7840044988631271,1.0,0.011232338845729828,2.0,0.00011247157817706466,-1.0
2,0.7840061199202901,1.568010618783417,1.0,0.006165735423564911,2.0,0.00015299800725188106,-1.0
3,0.7840457889540121,2.3520564077374293,1.0,0.006165735423564911,2.0,0.0011447238503023982,-1.0
4,0.7840245239259676,3.136080931663397,1.0,0.006165437400341034,2.0,0.0006130981491878629,-1.0
5,0.7840180952064694,3.9200990268698663,1.0,0.006165586411952972,2.0,0.0004523801617324352,-1.0
6,0.7840714948633686,4.704170521733235,1.0,0.00616561621427536,2.0,0.0017873715842142701,-1.0
7,0.7840172098155599,5.488187731548795,1.0,0.00616561621427536,2.0,0.0004302453889977187,-1.0
8,0.784044824029319,6.272232555578114,1.0,0.006165079772472382,2.0,0.001120600732974708,-1.0
9,0.7840073101045564,7.05623986568267,1.0,0.0061653777956962585,2.0,0.00018275261390954256,-1.0
10,0.7840187522894703,7.8402586179721405,1.0,0.006165407598018646,2.0,0.00046880723675712943,-1.0
11,0.7840057695392753,8.624264387511415,1.0,0.006165497004985809,2.0,0.00014423848188016564,-1.0
12,0.7840256233219989,9.408290010833413,1.0,0.006165258586406708,2.0,0.0006405830499716103,-1.0
13,0.78402642669715,10.192316437530563,1.0,0.0061652883887290955,2.0,0.0006606674287468195,-1.0
14,0.7979673066139221,10.990283744144485,1.0,0.0061653777956962585,2.0,0.349182665348053,-1.0
15,0.8123477663993836,11.802631510543868,1.0,0.0061652883887290955,2.0,0.7086941599845886,-1.0
16,0.8262124814987183,12.628843992042587,1.0,0.00592341274023056,2.0,1.0553120374679565,-1.0
17,0.834016016960144,13.46286000900273,1.0,0.008367173373699188,2.0,1.250400424003601,-1.0
18,0.839024471282959,14.30188448028569,1.0,0.009603850543498993,2.0,1.3756117820739746,-1.0
19,0.8466276874542237,15.148512167739913,1.0,0.008877508342266083,2.0,1.5656921863555908,-1.0
20,0.8544288625717164,16.00294103031163,1.0,0.009563736617565155,2.0,1.7607215642929077,-1.0
21,0.862356614112854,16.865297644424484,1.0,0.010952584445476532,2.0,1.95891535282135,-1.0
22,0.8722211780548096,17.73751882247929,1.0,0.010116688907146454,2.0,2.2055294513702393,-1.0
23,0.8773140850067139,18.614832907486004,1.0,0.009873799979686737,2.0,2.3328521251678467,-1.0
24,0.8843188133239747,19.49915172080998,1.0,0.010416083037853241,2.0,2.5079703330993652,-1.0
25,0.8914595642089844,20.390611285018963,1.0,0.010417632758617401,2.0,2.6864891052246094,-1.0
26,0.896735300064087,21.28734658508305,1.0,0.009580127894878387,2.0,2.818382501602173,-1.0
27,0.9042058601379395,22.19155244522099,1.0,0.009336225688457489,2.0,3.0051465034484863,-1.0
28,0.9143023147583008,23.10585475997929,1.0,0.009336642920970917,2.0,3.2575578689575195,-1.0
29,0.9192826023101808,24.02513736228947,1.0,0.009337179362773895,2.0,3.3820650577545166,-1.0
30,0.9383599395751954,24.963497301864667,1.0,0.008952341973781586,1.0,3.658998489379883,-1.0
31,0.9445094509124756,25.908006752777144,1.0,0.008568964898586273,1.0,3.8127362728118896,-1.0
32,0.9536054153442384,26.861612168121383,1.0,0.008570484817028046,1.0,4.040135383605957,-1.0
33,0.9596436042785645,27.821255772399947,1.0,0.008570753037929535,1.0,4.191090106964111,-1.0
34,0.9712419242858887,28.792497696685835,1.0,0.00831218808889389,1.0,4.481048107147217,-1.0
35,0.9795196838378907,29.772017380523724,1.0,0.007089398801326752,1.0,4.687992095947266,-1.0
36,0.9891979522705079,30.761215332794233,1.0,0.005919508635997772,1.0,4.929948806762695,-1.0
37,0.992,31.753215332794234,1.0,0.00592070072889328,1.0,5.087390422821045,-1.0
