Step,Reward,Accumulated reward,Throttle,Steer,Deviation,Speed,Brake
1,0.9310010713100588,0.9310010713100588,0.1,-0.014051258563995361,2.0,0.00032139301765710115,-1.0
2,0.9310007965246428,1.8620018678347017,0.1,-0.01792624592781067,2.0,0.00023895739286672324,-1.0
3,0.9310002993266389,2.7930021671613403,0.1,-0.017925113439559937,2.0,8.979799167718738e-05,-1.0
4,0.9310001117547556,3.724002278916096,0.1,-0.017924636602401733,2.0,3.3526426705066115e-05,-1.0
5,0.9310016102949544,4.65500388921105,0.1,-0.017923206090927124,2.0,0.00048308848636224866,-1.0
6,0.9310067424774169,5.586010631688467,0.1,-0.01792404055595398,2.0,0.0020227432250976562,-1.0
7,0.9310008454322233,6.51701147712069,0.1,-0.0179254412651062,2.0,0.0002536296669859439,-1.0
8,0.9310046043711093,7.448016081491799,0.1,-0.01792481541633606,2.0,0.0013813113328069448,-1.0
9,0.9310014655271661,8.379017547018965,0.1,-0.017923086881637573,2.0,0.0004396581498440355,-1.0
10,0.9310027234394413,9.310020270458406,0.1,-0.01792275905609131,2.0,0.0008170318324118853,-1.0
11,0.9310016852219899,10.241021955680395,0.1,-0.017924636602401733,2.0,0.0005055665969848633,-1.0
12,0.9310104379972132,11.172032393677608,0.1,-0.017923802137374878,2.0,0.0031313991639763117,-1.0
13,0.9310002072811184,12.103032600958725,0.1,-0.017923206090927124,2.0,6.218433554749936e-05,-1.0
14,0.9310006358305594,13.034033236789284,0.1,-0.017923355102539062,2.0,0.00019074916781391948,-1.0
15,0.9310078894617035,13.965041126250988,0.1,-0.017921268939971924,2.0,0.00236683851107955,-1.0
16,0.9310000341101834,14.896041160361172,0.1,-0.017921268939971924,2.0,1.023305503622396e-05,-1.0
17,0.9310084778464709,15.827049638207642,0.1,-0.01792275905609131,2.0,0.0025433539412915707,-1.0
18,0.9310007883389965,16.75805042654664,0.1,-0.017921626567840576,2.0,0.00023650169896427542,-1.0
19,0.9310003782590647,17.689050804805703,0.1,-0.01792442798614502,2.0,0.00011347771942382678,-1.0
20,0.9310008813062838,18.620051686111985,0.1,-0.017923086881637573,2.0,0.0002643918851390481,-1.0
21,0.931000664472609,19.551052350584595,0.1,-0.017922401428222656,2.0,0.00019934178271796554,-1.0
22,0.9310006048202825,20.48205295540488,0.1,-0.017921626567840576,2.0,0.00018144608475267887,-1.0
23,0.9310002596696867,21.413053215074566,0.1,-0.017921864986419678,2.0,7.790090603521094e-05,-1.0
24,0.9310004882495947,22.34405370332416,0.1,-0.017921268939971924,2.0,0.00014647487842012197,-1.0
25,0.9310010211149734,23.275054724439133,0.1,-0.017167240381240845,2.0,0.00030633449205197394,-1.0
26,0.9310005204201443,24.20605524485928,0.1,-0.01792094111442566,2.0,0.00015612604329362512,-1.0
27,0.9310071667033868,25.137062411562667,0.1,-0.017921626567840576,2.0,0.0021500110160559416,-1.0
28,0.9310025386809526,26.06806495024362,0.1,-0.017165422439575195,2.0,0.0007616042857989669,-1.0
29,0.9310000128748903,26.99906496311851,0.1,-0.01792106032371521,2.0,3.86246711059357e-06,-1.0
30,0.931009465853218,27.93007442897173,0.1,-0.01792442798614502,2.0,0.002839755965396762,-1.0
31,0.9310002830823358,28.861074712054066,0.1,-0.017923206090927124,2.0,8.492470078635961e-05,-1.0
32,0.9310001722495168,29.79207488430358,0.1,-0.017922401428222656,2.0,5.167485505808145e-05,-1.0
33,0.9310003809615494,30.72307526526513,0.1,-0.017922401428222656,2.0,0.00011428846482886001,-1.0
34,0.9310004192830238,31.654075684548154,0.1,-0.017921268939971924,2.0,0.00012578490714076906,-1.0
35,0.9309999999999999,32.58507568454815,0.1,-0.017165422439575195,2.0,0.0,-1.0
36,0.9310094446501073,33.51608512919826,0.1,-0.01716741919517517,2.0,0.002833395032212138,-1.0
37,0.9310007355371781,34.447085864735435,0.1,-0.017921268939971924,2.0,0.00022066115343477577,-1.0
38,0.9310041968503501,35.37809006158579,0.1,-0.017924249172210693,2.0,0.0012590551050379872,-1.0
39,0.9310033755619854,36.30909343714777,0.1,-0.01792272925376892,2.0,0.001012668595649302,-1.0
40,0.9310019892850346,37.24009542643281,0.1,-0.01792195439338684,2.0,0.0005967855104245245,-1.0
41,0.9310009843509178,38.171096410783726,0.1,-0.017921626567840576,2.0,0.0002953052753582597,-1.0
42,0.9310013465563339,39.10209775734006,0.1,-0.017921268939971924,2.0,0.0004039669001940638,-1.0
43,0.9310022540728483,40.03310001141291,0.1,-0.01792094111442566,2.0,0.000676221854519099,-1.0
44,0.931003255669338,40.96410326708225,0.1,-0.017165809869766235,2.0,0.0009767008014023304,-1.0
45,0.9310082031249378,41.89511147020719,0.1,-0.01792106032371521,2.0,0.0024609374813735485,-1.0
46,0.9310027624288728,42.826114232636066,0.1,-0.017924249172210693,2.0,0.0008287286618724465,-1.0
47,0.9310079397515704,43.75712217238764,0.1,-0.017922312021255493,2.0,0.0023819254711270332,-1.0
48,0.9310007997195643,44.6881229721072,0.1,-0.01792272925376892,2.0,0.00023991586931515485,-1.0
49,0.9310010030110327,45.619123975118235,0.1,-0.017921864986419678,2.0,0.00030090330983512104,-1.0
50,0.9310017272948753,46.55012570241311,0.1,-0.01716524362564087,2.0,0.0005181884625926614,-1.0
51,0.9310012557029064,47.48112695811602,0.1,-0.017921417951583862,2.0,0.0003767108719330281,-1.0
52,0.9310016636847673,48.41212862180079,0.1,-0.017164379358291626,2.0,0.0004991054302081466,-1.0
53,0.9310091560363458,49.343137777837136,0.1,-0.01792094111442566,2.0,0.0027468109037727118,-1.0
54,0.931002111911696,50.27413988974883,0.1,-0.01716741919517517,2.0,0.0006335735088214278,-1.0
55,0.9310021001337638,51.20514198988259,0.1,-0.017922312021255493,2.0,0.0006300401291809976,-1.0
56,0.9310005521933781,52.136142542075966,0.1,-0.017921626567840576,2.0,0.0001656580134294927,-1.0
57,0.9310018240292168,53.06714436610518,0.1,-0.017921268939971924,2.0,0.0005472087650559843,-1.0
58,0.931001354344616,53.9981457204498,0.1,-0.017921417951583862,2.0,0.0004063033848069608,-1.0
59,0.9310014381726699,54.92914715862247,0.1,-0.017921268939971924,2.0,0.0004314518009778112,-1.0
60,0.9310007228692023,55.86014788149167,0.1,-0.017164677381515503,2.0,0.00021686076070182025,-1.0
