Step,Reward,Accumulated reward,Throttle,Steer,Deviation,Speed,Brake
1,0.686015010717255,0.686015010717255,1.0,0.011231653392314911,2.0,0.0002552843070589006,-1.0
2,0.6860137913446814,1.3720288020619364,1.0,0.0061656758189201355,2.0,0.0002345466782571748,-1.0
3,0.6860266223835875,2.058055424445524,1.0,0.00616561621427536,2.0,0.00045276162563823164,-1.0
4,0.686036675978382,2.744092100423906,1.0,0.006165586411952972,2.0,0.0006237411289475858,-1.0
5,0.6860970418425743,3.43018914226648,1.0,0.006165467202663422,2.0,0.001650371472351253,-1.0
6,0.6860486490569775,4.116237791323457,1.0,0.006165586411952972,2.0,0.0008273649145849049,-1.0
7,0.6860638400568161,4.802301631380273,1.0,0.006551198661327362,2.0,0.0010857152519747615,-1.0
8,0.6860794614464976,5.488381092826771,1.0,0.006165407598018646,2.0,0.0013513851445168257,-1.0
9,0.6860308908939361,6.174411983720707,1.0,0.0061656758189201355,2.0,0.000525355339050293,-1.0
10,0.6860537999214371,6.860465783642144,1.0,0.006165497004985809,2.0,0.0009149646502919495,-1.0
11,0.6860240754103637,7.546489859052508,1.0,0.006165347993373871,2.0,0.0004094457544852048,-1.0
12,0.686165838742908,8.232655697795416,1.0,0.006165437400341034,2.0,0.0028203867841511965,-1.0
13,0.6860067291268321,8.918662426922248,1.0,0.006165079772472382,2.0,0.00011444093252066523,-1.0
14,0.709264064002037,9.627926490924285,1.0,0.006165169179439545,2.0,0.3956473469734192,-1.0
15,0.72489664375782,10.352823134682104,1.0,0.006551139056682587,2.0,0.6615075469017029,-1.0
16,0.7410616410732269,11.093884775755331,1.0,0.005923084914684296,2.0,0.9364224672317505,-1.0
17,0.7519546380519866,11.845839413807317,1.0,0.008367173373699188,2.0,1.1216775178909302,-1.0
18,0.7619441517353057,12.607783565542622,1.0,0.009602420032024384,2.0,1.2915672063827515,-1.0
19,0.773597911453247,13.38138147699587,1.0,0.008138053119182587,2.0,1.489760398864746,-1.0
20,0.7889192901611327,14.170300767157002,1.0,0.008879564702510834,2.0,1.7503280639648438,-1.0
21,0.800365112876892,14.970665880033895,1.0,0.009179465472698212,2.0,1.9449849128723145,-1.0
22,0.8111432520866393,15.781809132120534,1.0,0.010115496814250946,2.0,2.128286600112915,-1.0
23,0.8181700717926025,16.599979203913136,1.0,0.009873293340206146,2.0,2.2477903366088867,-1.0
24,0.8282787891387939,17.42825799305193,1.0,0.010416202247142792,2.0,2.4197072982788086,-1.0
25,0.8406414973258971,18.268899490377827,1.0,0.010418079793453217,2.0,2.629957437515259,-1.0
26,0.8504998631477355,19.119399353525562,1.0,0.009336404502391815,2.0,2.797616720199585,-1.0
27,0.8609317327499388,19.980331086275502,1.0,0.009336583316326141,2.0,2.975029468536377,-1.0
28,0.8684169180870056,20.84874800436251,1.0,0.00933750718832016,2.0,3.1023285388946533,-1.0
29,0.8802875168800354,21.729035521242544,1.0,0.009337268769741058,2.0,3.3042094707489014,-1.0
30,0.8917839342117309,22.620819455454274,1.0,0.008951954543590546,2.0,3.4997267723083496,-1.0
31,0.9140780126094817,23.534897468063757,1.0,0.008952848613262177,1.0,3.7218520641326904,-1.0
32,0.9272083981990813,24.46210586626284,1.0,0.007642321288585663,1.0,3.9429023265838623,-1.0
33,0.9363092943191528,25.39841516058199,1.0,0.007643215358257294,1.0,4.096116065979004,-1.0
34,0.9461519001960754,26.344567060778065,1.0,0.00831218808889389,1.0,4.261816501617432,-1.0
35,0.963621513748169,27.308188574526234,1.0,0.006547175347805023,1.0,4.555917739868164,-1.0
36,0.9730224331855774,28.28121100771181,1.0,0.006162993609905243,1.0,4.714182376861572,-1.0
37,0.9876762319564819,29.26888723966829,1.0,0.006846152245998383,1.0,4.960879325866699,-1.0
38,0.99,30.25888723966829,1.0,0.00592070072889328,1.0,5.209306240081787,-1.0
39,0.99,31.24888723966829,1.0,0.00684838742017746,1.0,5.471873760223389,-1.0
40,0.99,32.23888723966829,1.0,0.006219737231731415,1.0,5.726668357849121,-1.0
41,0.99,33.22888723966829,1.0,0.005382440984249115,1.0,5.972552299499512,-1.0
42,0.99,34.21888723966829,1.0,0.005383782088756561,1.0,6.077155590057373,-1.0
43,0.99,35.20888723966829,1.0,0.005384229123592377,1.0,6.079782009124756,-1.0
44,1.0,36.20888723966829,1.0,0.0042146965861320496,0.0,6.074350833892822,-1.0
45,1.0,37.20888723966829,1.0,0.004415534436702728,0.0,6.275424003601074,-1.0
46,1.0,38.20888723966829,1.0,0.0036757513880729675,0.0,6.598716735839844,-1.0
47,1.0,39.20888723966829,1.0,0.0033910199999809265,0.0,7.043966770172119,-1.0
48,1.0,40.20888723966829,1.0,0.0033918246626853943,0.0,7.369661808013916,-1.0
49,1.0,41.20888723966829,1.0,0.002750895917415619,0.0,7.655834674835205,-1.0
50,1.0,42.20888723966829,1.0,0.003335408866405487,0.0,7.865240097045898,-1.0
51,1.0,43.20888723966829,1.0,0.004370592534542084,0.0,8.233808517456055,-1.0
52,1.0,44.20888723966829,1.0,0.00466986745595932,0.0,8.48141860961914,-1.0
53,1.0,45.20888723966829,1.0,0.0064427778124809265,0.0,8.718562126159668,-1.0
54,1.0,46.20888723966829,1.0,0.006443731486797333,0.0,8.98013973236084,-1.0
55,1.0,47.20888723966829,1.0,0.007126890122890472,0.0,9.163458824157715,-1.0
56,1.0,48.20888723966829,1.0,0.00816153734922409,0.0,9.411759376525879,-1.0
57,1.0,49.20888723966829,1.0,0.007127784192562103,0.0,9.592637062072754,-1.0
58,1.0,50.20888723966829,1.0,0.006742857396602631,0.0,9.59415054321289,-1.0
59,1.0,51.20888723966829,1.0,0.005817227065563202,0.0,9.591667175292969,-1.0
60,1.0,52.20888723966829,1.0,0.005462042987346649,0.0,9.68021011352539,-1.0
61,1.0,53.20888723966829,1.0,0.005560420453548431,0.0,10.124701499938965,-1.0
62,0.99,54.198887239668295,1.0,0.003104202449321747,-1.0,10.344926834106445,-1.0
63,0.99,55.1888872396683,1.0,0.002963118255138397,-1.0,10.711241722106934,-1.0
64,0.99,56.1788872396683,1.0,0.0037531182169914246,-1.0,10.965267181396484,-1.0
65,0.99,57.1688872396683,1.0,0.003754936158657074,-1.0,11.126724243164062,-1.0
66,0.99,58.1588872396683,1.0,0.007289282977581024,-1.0,11.417287826538086,-1.0
67,0.99,59.148887239668305,1.0,0.007047079503536224,-1.0,11.61431884765625,-1.0
68,0.99,60.13888723966831,1.0,0.008080683648586273,-1.0,11.822979927062988,-1.0
69,0.99,61.12888723966831,1.0,0.008919589221477509,-1.0,12.020124435424805,-1.0
70,0.99,62.11888723966831,1.0,0.010531000792980194,-1.0,12.215059280395508,-1.0
71,0.99,63.10888723966831,1.0,0.012405060231685638,-1.0,12.401481628417969,-1.0
72,0.99,64.09888723966831,1.0,0.01289822906255722,-1.0,12.585699081420898,-1.0
73,0.99,65.08888723966831,1.0,0.012108616530895233,-1.0,12.759903907775879,-1.0
74,0.99,66.0788872396683,1.0,0.012108229100704193,-1.0,12.888434410095215,-1.0
75,0.99,67.0688872396683,1.0,0.01210825890302658,-1.0,13.066207885742188,-1.0
76,0.99,68.0588872396683,1.0,0.0121072456240654,-1.0,13.243636131286621,-1.0
77,0.99,69.04888723966829,1.0,0.012107275426387787,-1.0,13.423240661621094,-1.0
78,0.99,70.03888723966828,1.0,0.012944988906383514,-1.0,13.561882019042969,-1.0
79,0.99,71.02888723966828,1.0,0.012943916022777557,-1.0,13.55914306640625,-1.0
80,0.99,72.01888723966827,1.0,0.013735346496105194,-1.0,13.55661392211914,-1.0
81,0.99,73.00888723966827,1.0,0.014221064746379852,-1.0,13.552786827087402,-1.0
82,0.99,73.99888723966826,1.0,0.013726554811000824,-1.0,13.789288520812988,-1.0
83,0.99,74.98888723966826,1.0,0.01559748500585556,-1.0,14.064579963684082,-1.0
84,0.99,75.97888723966825,1.0,0.016083650290966034,-1.0,14.268217086791992,-1.0
85,0.99,76.96888723966825,1.0,0.017414860427379608,-1.0,14.397908210754395,-1.0
86,1.0,77.96888723966825,1.0,0.019327573478221893,0.0,14.578643798828125,-1.0
87,1.0,78.96888723966825,1.0,0.02058916538953781,0.0,14.748626708984375,-1.0
88,1.0,79.96888723966825,1.0,0.02034866064786911,0.0,14.916653633117676,-1.0
89,1.0,80.96888723966825,1.0,0.02127765864133835,0.0,15.078152656555176,-1.0
90,1.0,81.96888723966825,1.0,0.01847698539495468,0.0,15.237818717956543,-1.0
91,1.0,82.96888723966825,1.0,0.018477313220500946,0.0,15.439840316772461,-1.0
92,1.0,83.96888723966825,1.0,0.01744108647108078,0.0,15.591047286987305,-1.0
93,1.0,84.96888723966825,1.0,0.01588066667318344,0.0,15.698625564575195,-1.0
94,0.99,85.95888723966824,1.0,0.015880189836025238,-1.0,15.896265029907227,-1.0
95,0.99,86.94888723966824,1.0,0.014760129153728485,-1.0,16.0419864654541,-1.0
96,0.99,87.93888723966823,1.0,0.013724736869335175,-1.0,16.18863868713379,-1.0
97,0.99,88.92888723966823,1.0,0.012203477323055267,-1.0,16.334367752075195,-1.0
98,0.99,89.91888723966822,1.0,0.011166058480739594,-1.0,16.48197364807129,-1.0
99,0.99,90.90888723966822,1.0,0.010427258908748627,-1.0,16.629016876220703,-1.0
100,0.99,91.89888723966821,1.0,0.008722983300685883,-1.0,16.768945693969727,-1.0
101,0.99,92.88888723966821,1.0,0.008965574204921722,-1.0,16.921188354492188,-1.0
102,0.99,93.8788872396682,1.0,0.008613549172878265,-1.0,17.072206497192383,-1.0
103,0.99,94.8688872396682,1.0,0.009448729455471039,-1.0,17.177644729614258,-1.0
104,0.99,95.85888723966819,1.0,0.01170598715543747,-1.0,17.369964599609375,-1.0
105,1.0,96.85888723966819,1.0,0.013575784862041473,0.0,17.51898765563965,-1.0
106,1.0,97.85888723966819,1.0,0.016108982264995575,0.0,17.621458053588867,-1.0
107,1.0,98.85888723966819,1.0,0.01673867553472519,0.0,17.756357192993164,-1.0
108,1.0,99.85888723966819,1.0,0.0188555046916008,0.0,17.898012161254883,-1.0
109,1.0,100.85888723966819,1.0,0.021298937499523163,0.0,17.96910858154297,-1.0
110,1.0,101.85888723966819,1.0,0.024388276040554047,0.0,17.964574813842773,-1.0
111,1.0,102.85888723966819,1.0,0.025861673057079315,0.0,17.955890655517578,-1.0
112,1.0,103.85888723966819,1.0,0.02841746062040329,0.0,17.949064254760742,-1.0
113,1.0,104.85888723966819,1.0,0.03190400451421738,0.0,18.12621307373047,-1.0
114,1.0,105.85888723966819,1.0,0.036027126014232635,0.0,18.2840576171875,-1.0
115,0.99,106.84888723966819,1.0,0.04026445001363754,1.0,18.381608963012695,-1.0
116,0.99,107.83888723966818,1.0,0.0436931774020195,1.0,18.557655334472656,-1.0
117,0.99,108.82888723966818,1.0,0.046097151935100555,1.0,18.64404296875,-1.0
118,0.98,109.80888723966818,1.0,0.04691197723150253,2.0,18.76712417602539,-1.0
119,0.99,110.79888723966818,1.0,0.04840090125799179,1.0,18.88361358642578,-1.0
120,0.99,111.78888723966817,1.0,0.05049588531255722,1.0,19.02412223815918,-1.0
121,1.0,112.78888723966817,1.0,0.05168908089399338,0.0,19.12950897216797,-1.0
122,1.0,113.78888723966817,1.0,0.055212847888469696,0.0,19.202102661132812,-1.0
123,0.98,114.76888723966817,1.0,0.05975811928510666,2.0,19.329166412353516,-1.0
124,0.97,115.73888723966817,1.0,0.0662161335349083,3.0,19.396371841430664,-1.0
125,0.96,116.69888723966817,1.0,0.06986632198095322,4.0,19.49135398864746,-1.0
126,0.96,117.65888723966816,1.0,0.07170837372541428,4.0,19.58762550354004,-1.0
127,0.95,118.60888723966816,1.0,0.07148175686597824,5.0,19.650236129760742,-1.0
128,0.96,119.56888723966816,1.0,0.06970646232366562,4.0,19.76127052307129,-1.0
129,0.96,120.52888723966815,1.0,0.06913851946592331,4.0,19.847244262695312,-1.0
130,0.97,121.49888723966815,1.0,0.06707634776830673,3.0,19.908620834350586,-1.0
131,0.97,122.46888723966815,1.0,0.06768452376127243,3.0,19.998035430908203,-1.0
132,0.96,123.42888723966814,1.0,0.06809788197278976,4.0,20.10726547241211,-1.0
133,0.96,124.38888723966814,1.0,0.06459032744169235,4.0,20.16855239868164,-1.0
134,0.95,125.33888723966814,1.0,0.06189864128828049,5.0,20.256181716918945,-1.0
135,0.95,126.28888723966814,1.0,0.060155563056468964,5.0,20.33951187133789,-1.0
136,0.96,127.24888723966814,1.0,0.05325102061033249,4.0,20.453462600708008,-1.0
137,0.97,128.21888723966813,1.0,0.04830660670995712,3.0,20.535518646240234,-1.0
138,0.98,129.19888723966812,1.0,0.041308753192424774,2.0,20.618427276611328,-1.0
139,0.98,130.17888723966811,1.0,0.03183584660291672,2.0,20.706485748291016,-1.0
140,0.98,131.1588872396681,1.0,0.03633784502744675,2.0,20.788360595703125,-1.0
141,0.97,132.1288872396681,1.0,0.03990965336561203,3.0,20.85047721862793,-1.0
142,0.96,133.0888872396681,1.0,0.04254674166440964,4.0,20.966293334960938,-1.0
143,0.96,134.04888723966812,1.0,0.047739528119564056,4.0,21.059486389160156,-1.0
144,0.97,135.01888723966812,1.0,0.0499335452914238,3.0,21.151399612426758,-1.0
145,0.96,135.97888723966813,1.0,0.05196567624807358,4.0,21.20920753479004,-1.0
146,0.97,136.94888723966812,1.0,0.04790651053190231,3.0,21.32227325439453,-1.0
147,0.98,137.92888723966811,1.0,0.04938351362943649,2.0,21.41335105895996,-1.0
148,0.99,138.91888723966812,1.0,0.05309765785932541,1.0,21.501317977905273,-1.0
149,0.99,139.90888723966813,1.0,0.05545138567686081,1.0,21.571475982666016,-1.0
150,0.98,140.88888723966812,1.0,0.06831251829862595,2.0,21.663848876953125,-1.0
151,0.96,141.84888723966813,1.0,0.07197066396474838,4.0,21.74469757080078,-1.0
152,0.97,142.81888723966813,1.0,0.07542716711759567,3.0,21.85012435913086,-1.0
153,0.98,143.79888723966812,1.0,0.07100086659193039,2.0,21.907032012939453,-1.0
154,0.99,144.78888723966813,1.0,0.07164391130208969,1.0,22.013662338256836,-1.0
155,0.99,145.77888723966814,1.0,0.0698532685637474,1.0,22.068313598632812,-1.0
156,1.0,146.77888723966814,1.0,0.07072984427213669,0.0,22.175922393798828,-1.0
157,0.98,147.75888723966813,1.0,0.07566394656896591,-2.0,22.229997634887695,-1.0
158,0.97,148.72888723966813,1.0,0.0839647576212883,-3.0,22.310760498046875,-1.0
159,0.99,149.71888723966813,1.0,0.09613721817731857,1.0,22.414424896240234,-1.0
160,0.96,150.67888723966814,1.0,0.1012498065829277,4.0,22.461164474487305,-1.0
161,0.9399999999999998,151.61888723966814,1.0,0.10046408325433731,6.0,22.534692764282227,-1.0
162,0.9399999999999998,152.55888723966814,1.0,0.09889145940542221,6.0,22.604333877563477,-1.0
163,0.9399999999999998,153.49888723966814,1.0,0.0923139825463295,6.0,22.6955509185791,-1.0
164,0.95,154.44888723966812,1.0,0.08934930711984634,5.0,22.742050170898438,-1.0
165,0.97,155.41888723966812,1.0,0.08290185779333115,3.0,22.812532424926758,-1.0
166,0.98,156.3988872396681,1.0,0.08188997954130173,2.0,22.86067771911621,-1.0
167,0.99,157.38888723966812,1.0,0.07976441830396652,1.0,22.942764282226562,-1.0
168,0.98,158.3688872396681,1.0,0.07566019147634506,2.0,22.98537826538086,-1.0
169,0.98,159.3488872396681,1.0,0.0704314336180687,2.0,23.056442260742188,-1.0
170,0.99,160.3388872396681,1.0,0.06558617204427719,1.0,23.125431060791016,-1.0
171,0.99,161.32888723966812,1.0,0.056857578456401825,-1.0,23.197147369384766,-1.0
172,0.97,162.29888723966812,1.0,0.04602237790822983,-3.0,23.294635772705078,-1.0
173,0.9399999999999998,163.23888723966812,1.0,0.04042687267065048,-6.0,23.376487731933594,-1.0
174,0.92,164.1588872396681,1.0,0.03529360145330429,-8.0,23.461990356445312,-1.0
175,0.9399999999999998,165.0988872396681,1.0,0.03490113466978073,-6.0,23.52120018005371,-1.0
176,0.95,166.0488872396681,1.0,0.03196953982114792,-5.0,23.60318374633789,-1.0
