Steps,Reward,Accumulated reward,velocity,Throttle,Steer,deviation,Distance,Distance right front,Distance right,Distance right back
1,0.7440000000000001,0.7440000000000001,0.0,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
2,0.7440334156242511,1.4880334156242512,0.0025061718188226223,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
3,0.7440135548862941,2.2320469705105452,0.001016616472043097,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
4,0.7440036307191478,2.976050601229693,0.0002723039360716939,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
5,0.7440017481927839,3.7200523494224766,0.00013111445878166705,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
6,0.7440033379272404,4.464055687349717,0.00025034454301930964,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
7,0.7440045276495318,5.208060214999248,0.0003395737148821354,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
8,0.744001828178259,5.9520620431775075,0.00013711336941923946,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
9,0.7440064314525421,6.696068474630049,0.0004823589406441897,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
10,0.7440121161186448,7.440080590748694,0.0009087088983505964,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
11,0.7440023127347232,8.184082903483418,0.0001734551042318344,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
12,0.744008512005831,8.928091415489249,0.000638400437310338,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
13,0.7440000000000001,9.672091415489248,0.0,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
14,0.744010150280626,10.416101565769875,0.0007612710469402373,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
15,0.7440114716550646,11.160113037424939,0.0008603741298429668,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
16,0.7440161570884909,11.90412919451343,0.0012117816368117929,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
