Steps,Reward,Accumulated reward,velocity,Throttle,Steer,deviation,Distance,Distance right front,Distance right,Distance right back
1,0.7441259722312292,0.7441259722312292,0.009447917342185974,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
2,0.7441105840379995,1.4882365562692286,0.008293802849948406,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
3,0.744108583730956,2.2323451400001844,0.008143779821693897,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
4,0.7441177674159408,2.976462907416125,0.008832556195557117,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
5,0.7440936505446832,3.7205565579608084,0.00702379085123539,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
6,0.7440805267567437,4.464637084717552,0.006039506755769253,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
7,0.7440663172143203,5.2087034019318725,0.0049737910740077496,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
8,0.7440582107777398,5.952761612709613,0.004365808330476284,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
9,0.7440698998446267,6.6968315125542395,0.005242488346993923,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
10,0.7440567494643232,7.440888262018563,0.004256209824234247,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
11,0.7440455317491046,8.184933793767668,0.003414881182834506,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
12,0.7440417339460305,8.928975527713698,0.0031300459522753954,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
13,0.7440414410512896,9.673016968764987,0.00310807884670794,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
14,0.7440338001797597,10.417050768944748,0.0025350134819746017,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
15,0.7440000000000001,11.161050768944747,0.0,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
16,0.7440019947656742,11.905052763710422,0.00014960742555558681,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
17,0.7440078625814059,12.649060626291828,0.0005896936054341495,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
18,0.7440092696398498,13.393069895931678,0.0006952229887247086,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
19,0.7440077871163376,14.137077683048016,0.0005840337253175676,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
20,0.7440096445057232,14.88108732755374,0.0007233379292301834,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
21,0.7440168248483291,15.625104152402068,0.001261863624677062,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
22,0.7440220073635381,16.369126159765607,0.0016505522653460503,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
23,0.7440135706008103,17.113139730366417,0.001017795060761273,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
24,0.7440156060466544,17.857155336413072,0.0011704534990713,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
25,0.7440112358426366,18.60116657225571,0.000842688197735697,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
26,0.7440128429375279,19.34517941519324,0.0009632203145883977,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
27,0.7440128429375279,20.08919225813077,0.0009632203145883977,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
28,0.7440353627589843,20.833227620889755,0.002652206923812628,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
29,0.7440045586683943,21.57723217955815,0.0003419001295696944,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
30,0.7440237915587302,22.32125597111688,0.001784366904757917,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
31,0.744002148768011,23.06525811988489,0.0001611576008144766,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
32,0.744002148768011,23.809260268652903,0.0001611576008144766,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
33,0.744002148768011,24.553262417420914,0.0001611576008144766,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
34,0.744002148768011,25.297264566188925,0.0001611576008144766,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
35,0.744002148768011,26.041266714956937,0.0001611576008144766,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
36,0.744002148768011,26.785268863724948,0.0001611576008144766,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
37,0.744002148768011,27.52927101249296,0.0001611576008144766,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
38,0.744002148768011,28.27327316126097,0.0001611576008144766,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
39,0.7440158056585741,29.017288966919544,0.001185424393042922,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
40,0.7440220699282364,29.76131103684778,0.0016552446177229285,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
41,0.7440244827692708,30.50533551961705,0.0018362076953053474,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
42,0.7440100977843007,31.24934561740135,0.0007573338225483894,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
43,0.7440043112648808,31.99334992866623,0.000323344866046682,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
44,0.7440010717525342,32.73735100041876,8.038144005695358e-05,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
45,0.7440007732516679,33.48135177367043,5.799387508886866e-05,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
46,0.7440054583178524,34.22535723198828,0.0004093738389201462,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
47,0.7440051187463882,34.96936235073467,0.0003839059791062027,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
48,0.7440072651767794,35.713369615911446,0.000544888258446008,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
49,0.7440062385116084,36.457375854423056,0.00046788837062194943,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
50,0.7440032053274724,37.20137905975053,0.00024039956042543054,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
51,0.744006930900272,37.9453859906508,0.0005198175203986466,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
52,0.7440025064300281,38.68938849708083,0.00018798225210048258,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
53,0.7440009415692573,39.43338943865008,7.061769429128617e-05,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
54,0.744002565557176,40.177392004207256,0.00019241678819525987,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
55,0.7440044244457968,40.921396428653054,0.00033183343475684524,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
56,0.7440008303008508,41.6653972589539,6.227256380952895e-05,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
57,0.7440028866688567,42.40940014562276,0.00021650016424246132,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
58,0.7440033721172562,43.15340351774002,0.0002529087942093611,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
59,0.7440023743896358,43.897405892129655,0.00017807922267820686,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
60,0.7440193846241262,44.64142527675378,0.0014538468094542623,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
61,0.744002622572356,45.38542789932613,0.00019669292669277638,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
62,0.7440011823735744,46.129429081699705,8.867801807355136e-05,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
63,0.7440049828757378,46.87343406457544,0.0003737156803254038,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
64,0.7440025914747191,47.61743665605016,0.00019436060392763466,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
65,0.7440100668737045,48.361446722923866,0.0007550155278295279,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
66,0.744006130662902,49.10545285358677,0.0004597997176460922,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
67,0.7440031218052998,49.84945597539207,0.00023413539747707546,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
68,0.7440027564705428,50.59345873186261,0.00020673529070336372,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
69,0.7440018442133055,51.33746057607592,0.0001383159979013726,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
70,0.7440008225367251,52.081461398612646,6.169025436975062e-05,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
71,0.7440013103171175,52.82546270892976,9.827378380578011e-05,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
72,0.7440008997305608,53.56946360866032,6.747979205101728e-05,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
73,0.744000936787013,54.31346454544733,7.0259025960695e-05,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
74,0.7440033396862759,55.057467885133605,0.00025047647068277,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
75,0.7440023547137002,55.801470239847305,0.0001766035275068134,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
76,0.7440016440185331,56.54547188386584,0.0001233013899764046,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
77,0.7440031391036465,57.289475022969484,0.0002354327734792605,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
78,0.7440010706751103,58.033476093644595,8.030063327169046e-05,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
79,0.7440011898719823,58.777477283516575,8.924039866542444e-05,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
80,0.7440012654279515,59.52147854894453,9.490709635429084e-05,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
81,0.7440011889385254,60.265479737883055,8.917038940126076e-05,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
82,0.7440152051635087,61.00949494304656,0.001140387263149023,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
83,0.7440066550044965,61.75350159805106,0.000499125337228179,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
84,0.7440050784240012,62.49750667647506,0.0003808818000834435,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
85,0.7440026660204944,63.241509342495554,0.00019995153706986457,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
86,0.7440057738293739,63.985515116324926,0.00043303720303811133,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
87,0.7440022987132738,64.7295174150382,0.00017240349552594125,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
88,0.7440052726358021,65.473522687674,0.0003954476851504296,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
89,0.7440069647957572,66.21752965246976,0.0005223596817813814,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
90,0.7440008619484532,66.96153051441821,6.464613397838548e-05,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
91,0.7440045762960024,67.70553509071422,0.000343222200172022,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
92,0.7440061370843712,68.44954122779859,0.0004602813278324902,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
93,0.7440144983098533,69.19355572610844,0.0010873732389882207,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
94,0.7440009173771833,69.93755664348562,6.880328874103725e-05,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
95,0.7440050607529315,70.68156170423855,0.0003795564698521048,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
96,0.7440010078690442,71.42556271210759,7.559017831226811e-05,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
97,0.7440000000000001,72.16956271210759,0.0,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
98,0.7440052328733728,72.91356794498097,0.0003924655029550195,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
99,0.7440027095378998,73.65757065451886,0.0002032153424806893,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
100,0.7440024885983052,74.40157314311718,0.00018664487288333476,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
101,0.7440014346804044,75.14557457779757,0.00010760103032225743,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
102,0.7440029655530429,75.88957754335061,0.00022241647820919752,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
103,0.744003468777286,76.63358101212789,0.00026015829644165933,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
104,0.7440041375705042,77.37758514969839,0.0003103177878074348,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
105,0.7440009657381452,78.12158611543654,7.24303608876653e-05,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
106,0.7440009117057199,78.86558702714227,6.837792898295447e-05,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
107,0.744004927852424,79.6095919549947,0.0003695889317896217,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
108,0.7440041147003262,80.35359606969503,0.00030860252445563674,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
109,0.7440050380791073,81.09760110777414,0.00037785593303851783,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
110,0.7440055342815662,81.84160664205571,0.00041507111745886505,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
111,0.7440017445928341,82.58560838664854,0.00013084446254651994,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
112,0.7440024032713071,83.32961078991985,0.0001802453480195254,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
113,0.7440046591425781,84.07361544906243,0.0003494356933515519,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
114,0.7440014804426853,84.81761692950512,0.00011103320139227435,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
115,0.7440042166231046,85.56162114612823,0.0003162467328365892,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
116,0.7440118087146743,86.3056329548429,0.0008856536005623639,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
117,0.744007865803782,87.04964082064669,0.0005899352836422622,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
118,0.744004420268039,87.79364524091473,0.00033152010291814804,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
119,0.7440018620421179,88.53764710295684,0.000139653158839792,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
120,0.744002075052277,89.28164917800912,0.00015562892076559365,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
121,0.7440051785958932,90.02565435660502,0.0003883946919813752,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
122,0.7440033451403337,90.76965770174534,0.0002508855250198394,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
123,0.7440057621331265,91.51366346387847,0.0004321599844843149,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
124,0.7440008056318136,92.25766426951029,6.042238601366989e-05,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
125,0.7440008480245016,93.00166511753478,6.360183760989457e-05,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
126,0.7440025590299629,93.74566767656475,0.00019192724721506238,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
127,0.7440009912513391,94.48966866781609,7.434385042870417e-05,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
128,0.744002396584799,95.2336710644009,0.00017974385991692543,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
129,0.7440026026845445,95.97767366708544,0.00019520134082995355,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
130,0.7440011701719875,96.72167483725742,8.776289905654266e-05,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
131,0.7440027620468367,97.46567759930426,0.00020715351274702698,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
132,0.7440035584027259,98.20968115770698,0.0002668802044354379,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
133,0.7440032159210727,98.95368437362805,0.00024119408044498414,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
134,0.7440089731408905,99.69769334676894,0.0006729855667799711,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
135,0.7440012395063339,100.44169458627528,9.296297503169626e-05,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
136,0.7440017444981496,101.18569633077342,0.0001308373612118885,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
137,0.7447811527947585,101.93047748356818,0.05858645960688591,0.2,-0.14,-7.0,nan,19.5,19.5,19.5
138,0.756161639213562,102.68663912278174,0.3121229410171509,0.2,-0.14,-6.0,nan,19.5,19.5,19.5
139,0.757885025660197,103.44452414844194,0.4413769245147705,0.2,-0.14,-6.0,nan,19.5,19.5,19.5
140,0.7587688751220704,104.20329302356402,0.5076656341552734,0.2,-0.14,-6.0,nan,19.5,19.5,19.5
141,0.7595558201471965,104.96284884371121,0.5666865110397339,0.2,-0.14,-6.0,nan,19.5,19.5,19.5
142,0.7607148976325989,105.72356374134381,0.6536173224449158,0.2,-0.14,-6.0,nan,19.5,19.5,19.5
143,0.7612850653330485,106.48484880667687,0.6963798999786377,0.2,-0.14,-6.0,nan,19.5,19.5,19.5
144,0.76940327723821,107.25425208391508,0.7052457928657532,0.2,-0.14,-5.0,nan,19.5,19.5,19.5
145,0.7693843722343445,108.02363645614942,0.7038279175758362,0.2,-0.14,-5.0,nan,19.5,19.5,19.5
146,0.7695533100763957,108.79318976622581,0.7164982557296753,0.2,-0.14,-5.0,nan,19.5,19.5,19.5
147,0.7696584057807923,109.5628481720066,0.7243804335594177,0.2,-0.14,-5.0,nan,19.5,19.5,19.5
148,0.777822408358256,110.34067058036486,0.7366806268692017,0.2,-0.14,-4.0,nan,19.5,19.5,19.5
149,0.7778763012886047,111.11854688165346,0.7407225966453552,0.2,-0.14,-4.0,nan,19.5,19.5,19.5
150,0.7779595053990682,111.89650638705253,0.7469629049301147,0.2,-0.14,-4.0,nan,19.5,19.5,19.5
151,0.7859862138430278,112.68249260089556,0.7489660382270813,0.2,-0.14,-3.0,nan,19.5,19.5,19.5
152,0.7861704788208008,113.46866307971636,0.7627859115600586,0.2,-0.14,-3.0,nan,19.5,19.5,19.5
153,0.7862333998680116,114.25489647958437,0.7675049901008606,0.2,-0.14,-3.0,nan,19.5,19.5,19.5
154,0.7862728796005249,115.0411693591849,0.7704659700393677,0.2,-0.14,-3.0,nan,19.5,19.5,19.5
155,0.7862924593289693,115.82746181851388,0.771934449672699,0.2,-0.14,-3.0,nan,19.5,19.5,19.5
156,0.7862999631563823,116.61376178167026,0.7724972367286682,0.2,-0.14,-3.0,nan,19.5,19.5,19.5
157,0.7862937332789104,117.40005551494917,0.7720299959182739,0.2,-0.14,-3.0,nan,19.5,19.5,19.5
158,0.7943324588139852,118.19438797376316,0.7749344110488892,0.2,-0.14,-2.0,nan,19.5,19.5,19.5
159,0.7943972411155701,118.98878521487873,0.7797930836677551,0.2,-0.14,-2.0,nan,19.5,19.5,19.5
160,0.8023715507189433,119.79115676559768,0.7778663039207458,0.2,-0.14,-1.0,nan,19.5,19.5,19.5
161,0.7950718599955241,120.58622862559321,0.8303894996643066,0.5,0.0,-2.0,nan,19.5,19.5,19.5
162,0.8032282776832581,121.38945690327647,0.8421208262443542,0.2,-0.14,-1.0,nan,19.5,19.5,19.5
163,0.8033399823506674,122.19279688562713,0.8504986763000488,0.5,0.0,-1.0,nan,19.5,19.5,19.5
164,0.8031848362286886,122.99598172185583,0.8388627171516418,0.5,0.0,-1.0,nan,19.5,19.5,19.5
165,0.8035458130836487,123.79952753493947,0.8659359812736511,0.5,0.0,-1.0,nan,19.5,19.5,19.5
166,0.8036796890894572,124.60320722402894,0.8759766817092896,0.5,0.0,-1.0,nan,19.5,19.5,19.5
