Step,Reward,Accumulated reward,Throttle,Steer,Deviation,Velocity,Brake
327,0.9775,302.8970271214174,0.5,0.01,-3.0,6.093459129333496,-1.0
328,0.985,303.8820271214174,0.5,0.01,-2.0,6.099997043609619,-1.0
329,0.9925,304.87452712141743,0.5,0.01,-1.0,6.122318267822266,-1.0
330,0.9925,305.86702712141744,0.5,0.01,-1.0,6.132043838500977,-1.0
331,1.0,306.86702712141744,0.5,0.01,0.0,6.105480670928955,-1.0
332,0.9925,307.85952712141744,0.5,0.01,1.0,6.098552227020264,-1.0
333,0.9925,308.85202712141745,0.3,0.12,1.0,6.135382175445557,-1.0
334,0.9925,309.84452712141746,0.3,0.12,1.0,6.14998722076416,-1.0
335,0.9925,310.83702712141746,0.3,0.12,1.0,6.118088722229004,-1.0
336,1.0,311.83702712141746,0.3,0.12,0.0,6.1031575202941895,-1.0
337,0.985,312.8220271214175,0.5,0.01,-2.0,6.084548473358154,-1.0
338,0.9775,313.7995271214175,0.5,0.01,-3.0,6.075755596160889,-1.0
339,0.97,314.7695271214175,0.5,0.01,-4.0,6.0501790046691895,-1.0
340,0.97,315.73952712141755,0.5,0.01,-4.0,6.03611946105957,-1.0
341,0.9775,316.7170271214176,0.5,0.01,-3.0,6.037303447723389,-1.0
342,0.9775,317.6945271214176,0.5,0.01,-3.0,6.022518157958984,-1.0
343,0.985,318.6795271214176,0.5,0.01,-2.0,6.045069217681885,-1.0
344,0.985,319.6645271214176,0.5,0.01,-2.0,6.053103446960449,-1.0
345,0.9925,320.6570271214176,0.5,0.01,-1.0,6.073400497436523,-1.0
346,1.0,321.6570271214176,0.3,0.12,0.0,6.046931743621826,-1.0
347,1.0,322.6570271214176,0.3,0.12,0.0,6.034919738769531,-1.0
348,1.0,323.6570271214176,0.3,0.12,0.0,6.013211250305176,-1.0
349,1.0,324.6570271214176,0.3,0.12,0.0,5.982558250427246,-1.0
350,0.985,325.64202712141764,0.3,0.12,-2.0,5.935817241668701,-1.0
351,0.9775,326.61952712141766,0.5,0.01,-3.0,5.884244918823242,-1.0
352,0.97,327.5895271214177,0.5,0.01,-4.0,5.851302623748779,-1.0
353,0.9625,328.55202712141767,0.5,0.01,-5.0,5.85602331161499,-1.0
354,0.9625,329.51452712141764,0.5,0.01,-5.0,5.836033821105957,-1.0
355,0.9625,330.4770271214176,0.5,0.01,-5.0,5.859239101409912,-1.0
356,0.9625,331.4395271214176,0.5,0.01,-5.0,5.885721206665039,-1.0
357,0.97,332.4095271214176,0.5,0.01,-4.0,5.917388916015625,-1.0
358,0.97,333.37952712141765,0.5,0.01,-4.0,5.888295650482178,-1.0
359,0.9775,334.3570271214177,0.5,0.01,-3.0,5.86647891998291,-1.0
360,0.9775,335.3345271214177,0.5,0.01,-3.0,5.856274127960205,-1.0
361,0.985,336.3195271214177,0.5,0.01,-2.0,5.8473124504089355,-1.0
362,0.9925,337.3120271214177,0.5,0.01,-1.0,5.837446212768555,-1.0
363,0.9925,338.3045271214177,0.5,0.01,-1.0,5.8324785232543945,-1.0
364,1.0,339.3045271214177,0.5,0.01,0.0,5.836048603057861,-1.0
365,1.0,340.3045271214177,0.5,0.01,0.0,5.917681694030762,-1.0
366,0.9925,341.2970271214177,0.3,0.12,1.0,5.9910054206848145,-1.0
367,0.9925,342.28952712141773,0.3,0.12,1.0,6.0093674659729,-1.0
368,1.0,343.28952712141773,0.3,0.12,0.0,5.988497734069824,-1.0
369,0.9925,344.28202712141774,0.3,0.12,-1.0,5.954837799072266,-1.0
370,0.9775,345.25952712141776,0.5,0.01,-3.0,5.90904426574707,-1.0
371,0.9625,346.22202712141774,0.5,0.01,-5.0,5.904957294464111,-1.0
372,0.9625,347.1845271214177,0.5,0.01,-5.0,5.8975629806518555,-1.0
373,0.9625,348.1470271214177,0.5,0.01,-5.0,5.865789890289307,-1.0
374,0.9625,349.10952712141767,0.5,0.01,-5.0,5.838461875915527,-1.0
375,0.9625,350.07202712141765,0.5,0.01,-5.0,5.842000961303711,-1.0
376,0.9625,351.0345271214176,0.5,0.01,-5.0,5.864413261413574,-1.0
377,0.97,352.00452712141765,0.5,0.01,-4.0,5.90303897857666,-1.0
378,0.97,352.9745271214177,0.5,0.01,-4.0,5.911444664001465,-1.0
379,0.9775,353.9520271214177,0.5,0.01,-3.0,5.94996976852417,-1.0
380,0.985,354.9370271214177,0.3,0.12,-2.0,5.970975875854492,-1.0
381,0.9925,355.9295271214177,0.3,0.12,-1.0,5.956086158752441,-1.0
382,0.9925,356.9220271214177,0.3,0.12,-1.0,5.9344987869262695,-1.0
383,0.9925,357.91452712141773,0.3,0.12,-1.0,5.922168731689453,-1.0
384,0.985,358.89952712141775,0.3,0.12,-2.0,5.8799872398376465,-1.0
385,0.97,359.8695271214178,0.3,0.12,-4.0,5.833827018737793,-1.0
386,0.9625,360.83202712141775,0.5,0.01,-5.0,5.7844696044921875,-1.0
387,0.955,361.78702712141774,0.5,0.01,-6.0,5.752974987030029,-1.0
388,0.9475,362.7345271214177,0.5,0.01,-7.0,5.724319934844971,-1.0
389,0.9025,363.6370271214177,0.5,0.01,-13.0,5.653308868408203,-1.0
390,0.9475,364.5845271214177,0.5,0.01,-7.0,5.662866592407227,-1.0
391,0.9325,365.5170271214177,0.5,0.01,-9.0,5.67320442199707,-1.0
392,0.955,366.4720271214177,0.5,0.01,-6.0,5.682990074157715,-1.0
393,0.955,367.42702712141767,0.5,0.01,-6.0,5.687171459197998,-1.0
394,0.9625,368.38952712141764,0.5,0.01,-5.0,5.712297439575195,-1.0
395,0.97,369.35952712141767,0.5,0.01,-4.0,5.722049713134766,-1.0
396,0.9775,370.3370271214177,0.5,0.01,-3.0,5.741042613983154,-1.0
397,0.985,371.3220271214177,0.5,0.01,-2.0,5.787777900695801,-1.0
398,0.9925,372.3145271214177,0.3,0.12,-1.0,5.8334431648254395,-1.0
399,0.9925,373.3070271214177,0.3,0.12,-1.0,5.793405532836914,-1.0
400,0.9925,374.2995271214177,0.3,0.12,-1.0,5.7522172927856445,-1.0
401,0.985,375.28452712141774,0.3,0.12,-2.0,5.732818126678467,-1.0
402,0.97,376.25452712141777,0.3,0.12,-4.0,5.693149566650391,-1.0
403,0.955,377.20952712141775,0.5,0.01,-6.0,5.654699325561523,-1.0
404,0.9475,378.15702712141774,0.5,0.01,-7.0,5.639147758483887,-1.0
405,0.94,379.09702712141774,0.5,0.01,-8.0,5.644404411315918,-1.0
406,0.94,380.03702712141774,0.5,0.01,-8.0,5.65911340713501,-1.0
407,0.9475,380.9845271214177,0.5,0.01,-7.0,5.662171840667725,-1.0
408,0.955,381.9395271214177,0.5,0.01,-6.0,5.693857192993164,-1.0
409,0.955,382.8945271214177,0.5,0.01,-6.0,5.7196550369262695,-1.0
410,0.9625,383.8570271214177,0.5,0.01,-5.0,5.728082180023193,-1.0
411,0.9625,384.81952712141765,0.5,0.01,-5.0,5.704126834869385,-1.0
412,0.97,385.7895271214177,0.3,0.12,-4.0,5.7237653732299805,-1.0
413,0.9775,386.7670271214177,0.3,0.12,-3.0,5.68034029006958,-1.0
414,0.97,387.7370271214177,0.3,0.12,-4.0,5.632103443145752,-1.0
415,0.97,388.70702712141775,0.3,0.12,-4.0,5.614815711975098,-1.0
416,0.9625,389.66952712141773,0.3,0.12,-5.0,5.592685222625732,-1.0
417,0.955,390.6245271214177,0.3,0.12,-6.0,5.567690849304199,-1.0
418,0.9475,391.5720271214177,0.5,0.01,-7.0,5.540138244628906,-1.0
419,0.94,392.5120271214177,0.5,0.01,-8.0,5.51494836807251,-1.0
420,0.9475,393.4595271214177,0.5,0.01,-7.0,5.469693183898926,-1.0
421,0.9625,394.42202712141767,0.5,0.01,-5.0,5.455477714538574,-1.0
422,0.9775,395.3995271214177,0.5,0.01,-3.0,5.485668659210205,-1.0
423,0.985,396.3845271214177,0.3,0.12,-2.0,5.47554874420166,-1.0
424,1.0,397.3845271214177,0.3,0.12,0.0,5.472742557525635,-1.0
425,1.0,398.3845271214177,0.3,0.12,0.0,5.4547929763793945,-1.0
426,1.0,399.3845271214177,0.3,0.12,0.0,5.428938388824463,-1.0
427,0.985,400.3695271214177,0.3,0.12,-2.0,5.398916244506836,-1.0
428,0.9775,401.34702712141774,0.3,0.12,-3.0,5.3737711906433105,-1.0
429,0.97,402.31702712141777,0.5,0.01,-4.0,5.344689846038818,-1.0
430,0.9625,403.27952712141774,0.5,0.01,-5.0,5.324341297149658,-1.0
431,0.9625,404.2420271214177,0.5,0.01,-5.0,5.309947967529297,-1.0
432,0.97,405.21202712141775,0.5,0.01,-4.0,5.3106465339660645,-1.0
433,0.985,406.19702712141776,0.5,0.01,-2.0,5.304980754852295,-1.0
434,0.9925,407.18952712141777,0.5,0.01,-1.0,5.292652130126953,-1.0
435,1.0,408.18952712141777,0.3,0.12,0.0,5.3112874031066895,-1.0
436,0.9925,409.1820271214178,0.3,0.12,1.0,5.291684150695801,-1.0
437,0.9925,410.1745271214178,0.3,0.12,1.0,5.271919250488281,-1.0
438,1.0,411.1745271214178,0.3,0.12,0.0,5.246728420257568,-1.0
439,0.985,412.1595271214178,0.3,0.12,-2.0,5.224939346313477,-1.0
440,0.97,413.1295271214178,0.5,0.01,-4.0,5.176342964172363,-1.0
441,0.9625,414.0920271214178,0.5,0.01,-5.0,5.146480083465576,-1.0
442,0.9625,415.0545271214178,0.5,0.01,-5.0,5.130921840667725,-1.0
443,0.9625,416.01702712141775,0.5,0.01,-5.0,5.133214950561523,-1.0
444,0.9625,416.97952712141773,0.5,0.01,-5.0,5.1411333084106445,-1.0
445,0.97,417.94952712141776,0.5,0.01,-4.0,5.136727809906006,-1.0
446,0.9775,418.9270271214178,0.5,0.01,-3.0,5.143643856048584,-1.0
447,0.985,419.9120271214178,0.5,0.01,-2.0,5.175994396209717,-1.0
448,0.9925,420.9045271214178,0.5,0.01,-1.0,5.184922218322754,-1.0
449,1.0,421.9045271214178,0.3,0.12,0.0,5.201282978057861,-1.0
450,0.9925,422.8970271214178,0.3,0.12,1.0,5.190763473510742,-1.0
451,0.9925,423.8895271214178,0.3,0.12,1.0,5.168027400970459,-1.0
452,1.0,424.8895271214178,0.3,0.12,0.0,5.150587558746338,-1.0
453,0.9925,425.8820271214178,0.3,0.12,-1.0,5.130769729614258,-1.0
454,0.985,426.86702712141783,0.3,0.12,-2.0,5.10217809677124,-1.0
455,0.97,427.83702712141786,0.3,0.12,-4.0,5.070038318634033,-1.0
456,0.9625,428.79952712141784,0.5,0.01,-5.0,5.031899929046631,-1.0
457,0.955,429.7545271214178,0.5,0.01,-6.0,5.012143135070801,-1.0
458,0.955,430.7095271214178,0.5,0.01,-6.0,5.03285551071167,-1.0
459,0.9625,431.6720271214178,0.5,0.01,-5.0,5.0211968421936035,-1.0
460,0.97,432.6420271214178,0.5,0.01,-4.0,5.003616809844971,-1.0
461,0.9775,433.61952712141783,0.5,0.01,-3.0,5.03300666809082,-1.0
462,0.9925,434.61202712141784,0.5,0.01,-1.0,5.0991597175598145,-1.0
463,1.0,435.61202712141784,0.3,0.12,0.0,5.089319229125977,-1.0
464,0.9925,436.60452712141785,0.3,0.12,1.0,5.065869331359863,-1.0
465,0.985,437.58952712141786,0.3,0.12,2.0,5.029074192047119,-1.0
466,0.9925,438.58202712141787,0.3,0.1,1.0,5.015235424041748,-1.0
467,0.9925,439.5745271214179,0.3,0.12,-1.0,5.031244277954102,-1.0
468,0.9844635820388794,440.55899070345674,0.5,0.01,-2.0,4.989271640777588,-1.0
469,0.97,441.52899070345677,0.5,0.01,-4.0,5.009994029998779,-1.0
470,0.97,442.4989907034568,0.5,0.01,-4.0,5.032556056976318,-1.0
471,0.9775,443.4764907034568,0.5,0.01,-3.0,5.045670986175537,-1.0
472,0.985,444.46149070345683,0.5,0.01,-2.0,5.023800373077393,-1.0
473,0.9925,445.45399070345684,0.5,0.01,-1.0,5.0176897048950195,-1.0
474,0.9925,446.44649070345685,0.5,0.01,-1.0,5.009560585021973,-1.0
475,1.0,447.44649070345685,0.3,0.12,0.0,5.00095272064209,-1.0
476,0.9925,448.43899070345685,0.3,0.12,1.0,5.030076026916504,-1.0
477,0.9925,449.43149070345686,0.3,0.1,1.0,5.039782524108887,-1.0
478,0.9924865770339966,450.4239772804909,0.3,0.1,-1.0,4.999731540679932,-1.0
479,0.985,451.4089772804909,0.5,0.01,-2.0,5.0105977058410645,-1.0
480,0.9771855974197388,452.38616287791064,0.5,0.01,-3.0,4.993711948394775,-1.0
481,0.9775,453.36366287791066,0.5,0.01,-3.0,5.0371832847595215,-1.0
482,0.985,454.34866287791067,0.5,0.01,-2.0,5.0396528244018555,-1.0
483,0.9925,455.3411628779107,0.5,0.01,-1.0,5.03211784362793,-1.0
484,0.9925,456.3336628779107,0.3,0.12,-1.0,5.051728248596191,-1.0
485,1.0,457.3336628779107,0.3,0.12,0.0,5.052029609680176,-1.0
486,0.9999074459075927,458.33357032381826,0.3,0.12,0.0,4.9981489181518555,-1.0
487,0.9925,459.32607032381827,0.3,0.12,-1.0,5.012012004852295,-1.0
488,0.9775,460.3035703238183,0.3,0.12,-3.0,5.007828712463379,-1.0
489,0.969740743637085,461.2733110674554,0.5,0.01,-4.0,4.994814872741699,-1.0
490,0.961989951133728,462.2353010185891,0.5,0.01,-5.0,4.9897990226745605,-1.0
491,0.9698921632766724,463.20519318186575,0.5,0.01,-4.0,4.997843265533447,-1.0
492,0.9775,464.1826931818658,0.5,0.01,-3.0,5.01461935043335,-1.0
493,0.985,465.1676931818658,0.5,0.01,-2.0,5.035497665405273,-1.0
494,1.0,466.1676931818658,0.3,0.12,0.0,5.034572124481201,-1.0
495,0.9922746706008911,467.15996785246665,0.3,0.12,1.0,4.995493412017822,-1.0
496,0.992167000770569,468.1521348532372,0.3,0.12,1.0,4.993340015411377,-1.0
497,0.9989055633544922,469.1510404165917,0.3,0.12,0.0,4.978111267089844,-1.0
498,0.9752200984954834,470.12626051508715,0.3,0.12,-3.0,4.954401969909668,-1.0
499,0.9663886499404907,471.09264916502764,0.5,0.01,-4.0,4.9277729988098145,-1.0
500,0.950670747756958,472.04331991278457,0.5,0.01,-6.0,4.91341495513916,-1.0
501,0.9507080841064453,472.994027996891,0.5,0.01,-6.0,4.914161682128906,-1.0
502,0.9587521314620973,473.95278012835314,0.5,0.01,-5.0,4.925042629241943,-1.0
503,0.9672098588943481,474.9199899872475,0.5,0.01,-4.0,4.944197177886963,-1.0
504,0.9759405279159546,475.89593051516346,0.5,0.01,-3.0,4.968810558319092,-1.0
505,0.9849016761779785,476.8808321913414,0.5,0.01,-2.0,4.99803352355957,-1.0
506,0.9925,477.87333219134143,0.5,0.01,-1.0,5.028847694396973,-1.0
507,1.0,478.87333219134143,0.5,0.01,0.0,5.061244487762451,-1.0
508,0.985,479.85833219134145,0.3,0.12,2.0,5.086324691772461,-1.0
509,0.985,480.84333219134146,0.3,0.12,2.0,5.046610355377197,-1.0
510,0.985,481.8283321913415,0.3,0.12,2.0,5.018181324005127,-1.0
511,0.9925,482.8208321913415,0.3,0.12,1.0,5.003054141998291,-1.0
512,0.9996768951416015,483.82050908648307,0.3,0.12,0.0,4.993537902832031,-1.0
513,0.9838214015960693,484.80433048807913,0.3,0.12,-2.0,4.976428031921387,-1.0
514,0.9753887557983398,485.7797192438775,0.3,0.12,-3.0,4.957775115966797,-1.0
515,0.9514215040206908,486.73114074789817,0.5,0.01,-6.0,4.928430080413818,-1.0
516,0.9431772327423096,487.67431798064047,0.5,0.01,-7.0,4.913544654846191,-1.0
517,0.9433531141281128,488.6176710947686,0.5,0.01,-7.0,4.917062282562256,-1.0
518,0.9515723514556884,489.5692434462243,0.5,0.01,-6.0,4.9314470291137695,-1.0
519,0.9601454496383668,490.52938889586267,0.5,0.01,-5.0,4.952908992767334,-1.0
520,0.9686546754837035,491.4980435713464,0.3,0.12,-4.0,4.973093509674072,-1.0
521,0.9758401536941529,492.47388372504054,0.3,0.12,-3.0,4.966803073883057,-1.0
522,0.9828031158447266,493.45668684088525,0.3,0.12,-2.0,4.956062316894531,-1.0
523,0.9891763496398926,494.44586319052513,0.3,0.12,-1.0,4.933526992797852,-1.0
524,0.9881715583801269,495.4340347489053,0.3,0.12,-1.0,4.913431167602539,-1.0
525,0.9865156698226929,496.42055041872794,0.3,0.12,-1.0,4.880313396453857,-1.0
526,0.9852911043167114,497.40584152304467,0.3,0.12,-1.0,4.8558220863342285,-1.0
527,0.9828667211532593,498.3887082441979,0.3,0.12,-1.0,4.8073344230651855,-1.0
528,0.981467227935791,499.3701754721337,0.3,0.12,-1.0,4.77934455871582,-1.0
529,0.9794426250457764,500.3496180971795,0.3,0.12,-1.0,4.738852500915527,-1.0
530,0.9704981660842895,501.32011626326374,0.3,0.12,-2.0,4.709963321685791,-1.0
531,0.9609460020065308,502.2810622652703,0.3,0.12,-3.0,4.668920040130615,-1.0
532,0.9513595056533813,503.2324217709237,0.3,0.12,-4.0,4.627190113067627,-1.0
533,0.9492918682098388,504.18171363913353,0.3,0.12,-4.0,4.585837364196777,-1.0
534,0.939788317680359,505.1215019568139,0.3,0.12,-5.0,4.545766353607178,-1.0
535,0.9302358913421631,506.05173784815605,0.3,0.12,-6.0,4.504717826843262,-1.0
536,0.9285147476196289,506.98025259577565,0.5,0.01,-6.0,4.470294952392578,-1.0
537,0.9200851058959961,507.9003377016717,0.5,0.01,-7.0,4.451702117919922,-1.0
538,0.9276564407348633,508.8279941424065,0.5,0.01,-6.0,4.453128814697266,-1.0
539,0.935746693611145,509.76374083601763,0.5,0.01,-5.0,4.4649338722229,-1.0
540,0.9515116357803345,510.71525247179795,0.5,0.01,-3.0,4.4802327156066895,-1.0
541,0.9603696680068969,511.67562213980483,0.5,0.01,-2.0,4.5073933601379395,-1.0
542,0.9765784502029419,512.6522005900077,0.3,0.12,0.0,4.531569004058838,-1.0
543,0.961500940322876,513.6137015303306,0.3,0.12,2.0,4.5300188064575195,-1.0
544,0.9609111404418945,514.5746126707725,0.3,0.12,2.0,4.518222808837891,-1.0
545,0.9674402046203614,515.5420528753929,0.3,0.12,1.0,4.498804092407227,-1.0
546,0.9736568450927734,516.5157097204857,0.3,0.12,0.0,4.473136901855469,-1.0
547,0.9651622581481933,517.4808719786339,0.3,0.12,-1.0,4.453245162963867,-1.0
548,0.9566190814971924,518.437491060131,0.3,0.12,-2.0,4.432381629943848,-1.0
549,0.955458459854126,519.3929495199851,0.3,0.12,-2.0,4.4091691970825195,-1.0
550,0.9468072319030763,520.3397567518882,0.5,0.01,-3.0,4.386144638061523,-1.0
551,0.9312730550765991,521.2710298069649,0.5,0.01,-5.0,4.375461101531982,-1.0
552,0.9388357591629028,522.2098655661277,0.5,0.01,-4.0,4.376715183258057,-1.0
553,0.939603681564331,523.1494692476921,0.5,0.01,-4.0,4.392073631286621,-1.0
554,0.947888412475586,524.0973576601676,0.5,0.01,-3.0,4.407768249511719,-1.0
555,0.9564503526687622,525.0538080128364,0.5,0.01,-2.0,4.429007053375244,-1.0
556,0.9575244045257568,526.0113324173622,0.5,0.01,-2.0,4.450488090515137,-1.0
557,0.9662098693847656,526.9775422867469,0.5,0.01,-1.0,4.4741973876953125,-1.0
558,0.9751234292984009,527.9526657160453,0.3,0.12,0.0,4.502468585968018,-1.0
559,0.9676804113388062,528.9203461273842,0.3,0.12,1.0,4.503608226776123,-1.0
560,0.9672342824935913,529.8875804098777,0.3,0.12,1.0,4.494685649871826,-1.0
561,0.9741662263870239,530.8617466362648,0.3,0.12,0.0,4.4833245277404785,-1.0
562,0.9658669757843018,531.827613612049,0.3,0.12,-1.0,4.467339515686035,-1.0
563,0.9573939657211303,532.7850075777702,0.3,0.12,-2.0,4.447879314422607,-1.0
564,0.9563371753692627,533.7413447531395,0.3,0.12,-2.0,4.426743507385254,-1.0
565,0.9400280427932739,534.6813727959328,0.3,0.12,-4.0,4.4005608558654785,-1.0
566,0.9307251214981079,535.6120979174309,0.3,0.12,-5.0,4.364502429962158,-1.0
567,0.9138961410522461,536.5259940584831,0.3,0.12,-7.0,4.327922821044922,-1.0
568,0.9046001100540161,537.4305941685371,0.3,0.12,-8.0,4.292002201080322,-1.0
569,0.9032783889770507,538.3338725575142,0.3,0.12,-8.0,4.265567779541016,-1.0
570,0.8944580268859863,539.2283305844002,0.3,0.12,-9.0,4.239160537719727,-1.0
571,0.8929098558425903,540.1212404402428,0.3,0.12,-9.0,4.208197116851807,-1.0
572,0.8914260101318359,541.0126664503746,0.3,0.12,-9.0,4.178520202636719,-1.0
573,0.8902241420745849,541.9028905924491,0.5,0.01,-9.0,4.154482841491699,-1.0
574,0.8897489738464355,542.7926395662955,0.5,0.01,-9.0,4.144979476928711,-1.0
575,0.8974137687683105,543.6900533350638,0.5,0.01,-8.0,4.148275375366211,-1.0
576,0.9126081275939941,544.6026614626578,0.3,0.12,-6.0,4.152162551879883,-1.0
577,0.9271271896362304,545.5297886522941,0.3,0.12,-4.0,4.142543792724609,-1.0
578,0.9265209627151489,546.4563096150092,0.3,0.12,-4.0,4.1304192543029785,-1.0
579,0.9257249546051025,547.3820345696143,0.3,0.12,-4.0,4.114499092102051,-1.0
580,0.9248371315002442,548.3068717011146,0.3,0.12,-4.0,4.096742630004883,-1.0
581,0.9238775205612182,549.2307492216758,0.3,0.12,-4.0,4.077550411224365,-1.0
582,0.9153409004211426,550.1460901220969,0.3,0.12,-5.0,4.056818008422852,-1.0
583,0.9140911817550659,551.060181303852,0.3,0.12,-5.0,4.031823635101318,-1.0
584,0.9054463672637939,551.9656276711158,0.3,0.12,-6.0,4.008927345275879,-1.0
585,0.9044881272315979,552.8701157983475,0.5,0.01,-6.0,3.989762544631958,-1.0
586,0.8966502523422242,553.7667660506896,0.5,0.01,-7.0,3.9830050468444824,-1.0
587,0.9046307015419006,554.6713967522315,0.5,0.01,-6.0,3.9926140308380127,-1.0
588,0.9204049062728882,555.5918016585044,0.5,0.01,-4.0,4.008098125457764,-1.0
589,0.9289245986938477,556.5207262571982,0.5,0.01,-3.0,4.028491973876953,-1.0
590,0.9453037309646607,557.4660299881629,0.3,0.12,-1.0,4.056074619293213,-1.0
591,0.9527564764022827,558.4187864645652,0.3,0.12,0.0,4.055129528045654,-1.0
592,0.9524537086486816,559.3712401732139,0.3,0.12,0.0,4.049074172973633,-1.0
593,0.9441458988189697,560.3153860720329,0.3,0.12,-1.0,4.0329179763793945,-1.0
594,0.9355880117416382,561.2509740837745,0.3,0.12,-2.0,4.011760234832764,-1.0
595,0.927208354473114,562.1781824382476,0.3,0.12,-3.0,3.9941670894622803,-1.0
596,0.9263576531410218,563.1045400913887,0.5,0.01,-3.0,3.9771530628204346,-1.0
597,0.9186471295356751,564.0231872209243,0.5,0.01,-4.0,3.972942590713501,-1.0
598,0.9190229964256287,564.94221021735,0.5,0.01,-4.0,3.9804599285125732,-1.0
599,0.927248980998993,565.869459198349,0.5,0.01,-3.0,3.9949796199798584,-1.0
600,0.9357394552230835,566.805198653572,0.5,0.01,-2.0,4.01478910446167,-1.0
601,0.9444372701644899,567.7496359237365,0.5,0.01,-1.0,4.038745403289795,-1.0
602,0.9532353162765503,568.702871240013,0.5,0.01,0.0,4.064706325531006,-1.0
603,0.946673731803894,569.6495449718169,0.3,0.12,1.0,4.083474636077881,-1.0
604,0.9392165756225586,570.5887615474395,0.3,0.12,2.0,4.084331512451172,-1.0
605,0.9389809703826903,571.5277425178222,0.3,0.12,2.0,4.079619407653809,-1.0
606,0.9460217046737671,572.4737642224959,0.3,0.12,1.0,4.070434093475342,-1.0
607,0.9528688430786133,573.4266330655745,0.3,0.12,0.0,4.057376861572266,-1.0
608,0.9447231817245484,574.371356247299,0.5,0.01,-1.0,4.044463634490967,-1.0
609,0.9371287441253662,575.3084849914244,0.5,0.01,-2.0,4.042574882507324,-1.0
610,0.9375776863098144,576.2460626777342,0.5,0.01,-2.0,4.051553726196289,-1.0
611,0.9384308195114135,577.1844934972456,0.5,0.01,-2.0,4.0686163902282715,-1.0
612,0.9470045137405396,578.1314980109862,0.5,0.01,-1.0,4.090090274810791,-1.0
613,0.9481810379028321,579.079679048889,0.5,0.01,-1.0,4.113620758056641,-1.0
614,0.9569956064224243,580.0366746553115,0.5,0.01,0.0,4.139912128448486,-1.0
615,0.9509417819976806,580.9876164373092,0.5,0.01,1.0,4.168835639953613,-1.0
616,0.9444367504119873,581.9320531877212,0.3,0.12,2.0,4.188735008239746,-1.0
617,0.9445086812973023,582.8765618690185,0.3,0.12,2.0,4.190173625946045,-1.0
618,0.9442864274978637,583.8208482965164,0.3,0.12,2.0,4.185728549957275,-1.0
619,0.9438048458099365,584.7646531423263,0.3,0.12,2.0,4.1760969161987305,-1.0
620,0.9506461191177369,585.7152992614441,0.3,0.12,1.0,4.162922382354736,-1.0
621,0.957543420791626,586.6728426822357,0.5,0.01,0.0,4.1508684158325195,-1.0
622,0.9423854446411133,587.6152281268768,0.5,0.01,-2.0,4.147708892822266,-1.0
623,0.9427892065048218,588.5580173333816,0.5,0.01,-2.0,4.1557841300964355,-1.0
624,0.9514107036590577,589.5094280370406,0.5,0.01,-1.0,4.178214073181152,-1.0
625,0.9523510026931763,590.4617790397338,0.5,0.01,-1.0,4.197020053863525,-1.0
626,0.9617433309555053,591.4235223706893,0.5,0.01,0.0,4.234866619110107,-1.0
627,0.9631123304367065,592.386634701126,0.5,0.01,0.0,4.262246608734131,-1.0
628,0.9570437955856324,593.3436784967116,0.5,0.01,1.0,4.2908759117126465,-1.0
629,0.9585667896270753,594.3022452863387,0.5,0.01,1.0,4.321335792541504,-1.0
630,0.9525961971282959,595.254841483467,0.5,0.01,2.0,4.351923942565918,-1.0
631,0.9536492443084716,596.2084907277755,0.3,0.12,2.0,4.372984886169434,-1.0
632,0.9462137842178345,597.1547045119934,0.3,0.12,3.0,4.3742756843566895,-1.0
633,0.9459751033782959,598.1006796153716,0.3,0.12,3.0,4.369502067565918,-1.0
634,0.9602030563354493,599.0608826717071,0.3,0.12,1.0,4.354061126708984,-1.0
635,0.9596030759811403,600.0204857476882,0.5,0.01,-1.0,4.342061519622803,-1.0
636,0.9519553756713868,600.9724411233595,0.5,0.01,-2.0,4.339107513427734,-1.0
637,0.952373776435852,601.9248148997954,0.5,0.01,-2.0,4.347475528717041,-1.0
638,0.9531275367736816,602.877942436569,0.5,0.01,-2.0,4.362550735473633,-1.0
639,0.954096040725708,603.8320384772948,0.5,0.01,-2.0,4.38192081451416,-1.0
640,0.9627679157257081,604.7948063930205,0.5,0.01,-1.0,4.40535831451416,-1.0
641,0.9639384078979493,605.7587448009184,0.5,0.01,-1.0,4.428768157958984,-1.0
642,0.9653030920028687,606.7240478929212,0.5,0.01,-1.0,4.456061840057373,-1.0
643,0.9741778373718262,607.6982257302931,0.5,0.01,0.0,4.483556747436523,-1.0
644,0.975693941116333,608.6739196714094,0.5,0.01,0.0,4.51387882232666,-1.0
645,0.9771813869476318,609.6511010583571,0.5,0.01,0.0,4.543627738952637,-1.0
646,0.9711579370498657,610.6222589954069,0.5,0.01,1.0,4.5731587409973145,-1.0
647,0.9726454067230226,611.5949044021299,0.5,0.01,1.0,4.602908134460449,-1.0
648,0.9661777353286742,612.5610821374586,0.3,0.12,2.0,4.623554706573486,-1.0
649,0.9586883211135865,613.5197704585722,0.3,0.12,3.0,4.6237664222717285,-1.0
650,0.9583547496795655,614.4781252082518,0.3,0.12,3.0,4.617094993591309,-1.0
651,0.9652435398101806,615.443368748062,0.3,0.12,2.0,4.604870796203613,-1.0
652,0.9719093608856202,616.4152781089476,0.3,0.12,1.0,4.588187217712402,-1.0
653,0.9785785913467407,617.3938567002944,0.5,0.01,0.0,4.5715718269348145,-1.0
654,0.9632717704772948,618.3571284707716,0.5,0.01,-2.0,4.565435409545898,-1.0
