Episode,Reward,Num_steps,Finish,Deviation,Exploration_rate,Distance,Mean veal
1,-26.33659890465713,71,False,-1.0,-1.0,3.8980777635051096,1.8124764805305487
2,38.89038589800926,200,False,-2.0,-1.0,3.9210155010223864,4.716111419841181
3,122.19388111097362,324,False,-1.0,-1.0,3.846328020145414,7.1339471401089085
4,22.10436323949159,187,False,2.0,-1.0,3.9914002014642778,4.244835631919397
5,230.27682664730582,372,False,1.0,-1.0,3.904902219772768,7.453281244673636
6,183.89702887894384,323,False,2.0,-1.0,3.776113271713454,6.687728330518923
7,115.79589808620528,287,False,0.0,-1.0,3.9678818265532882,6.303595276857736
8,153.3526630669912,355,False,0.0,-1.0,3.8199803829193115,7.516928539676985
9,61.97161927763011,228,False,-3.0,-1.0,3.84228515625,5.869524770651193
10,52.086662816409984,221,False,2.0,-1.0,3.827090924846591,5.566971149550524
11,10.012467566558342,168,False,2.0,-1.0,3.888613224029541,4.3955011434154585
12,167.81173734431806,316,False,-2.0,-1.0,3.9948046215067294,7.416592082088295
13,112.15754773298485,262,False,-4.0,-1.0,3.878105401992798,6.619637327218954
14,171.16753647640832,318,False,0.0,-1.0,3.9072070123717784,7.801870999125612
15,174.9120383611545,315,False,-1.0,-1.0,3.7600195407879817,7.831496725731071
16,104.50880946855105,301,False,-6.0,-1.0,3.786113262226891,7.721301574533824
17,52.14764778261072,190,False,0.0,-1.0,3.8170115948223087,4.842496539637643
18,61.83227797730309,231,False,-1.0,-1.0,3.95496938092887,5.752545915392845
19,37.62120029242827,176,False,5.0,-1.0,3.843144416809082,4.883304819295352
20,11.78804862868246,174,False,-1.0,-1.0,3.9424458124328883,4.431591062463991
21,95.19623849208477,273,False,7.0,-1.0,3.8906941915058773,6.94138636045847
22,22.033821637888536,179,False,-4.0,-1.0,3.945458889007757,4.601022317722003
23,176.4628519264836,324,False,2.0,-1.0,3.823729018979656,7.696869037461893
24,130.28756803910184,325,False,-5.0,-1.0,3.8520176140275404,7.335827955228205
25,151.4402059545885,277,False,-2.0,-1.0,3.7995577193918066,6.7769522690970705
26,32.99222445391112,198,False,1.0,-1.0,3.828925609638437,5.159235646209745
27,70.27365428891562,211,False,5.0,-1.0,3.813769340515918,5.619538490547935
28,49.72385653554774,186,False,1.0,-1.0,3.830156087875366,4.905676205998026
29,187.80694363068955,326,False,-7.0,-1.0,3.89564442634659,8.232351563263833
30,52.31029968502351,200,False,-2.0,-1.0,3.98178051499724,5.331448334995657
31,124.6110984554019,271,False,-2.0,-1.0,3.8105149235269367,6.903339055009406
32,121.05134048150941,288,False,3.0,-1.0,3.9648869061933194,7.224355597765276
33,129.67515460880725,255,False,-3.0,-1.0,3.798995704410531,6.450948428085037
34,140.44079918232117,321,False,2.0,-1.0,3.953842455268404,8.030538266191021
35,78.16583141862762,230,False,-1.0,-1.0,3.830447264340946,5.50357200051253
36,224.74620281519958,364,False,3.0,-1.0,3.755507707596619,8.288820250168351
37,25.24830903711839,194,False,1.0,-1.0,3.9506249429726594,4.5670133923497245
38,72.06898507656251,218,False,3.0,-1.0,3.880744734326836,5.409381733835598
39,172.60423953873533,399,False,6.0,-1.0,3.8060271124616927,7.938368012570779
40,202.8159497614319,343,False,5.0,-1.0,3.785386610032868,7.988085984393585
41,90.73574299839302,233,False,-3.0,-1.0,3.795686445422499,5.604334803783763
42,121.89268108258457,261,False,0.0,-1.0,3.987806943124048,6.389062265478346
43,50.49740110378653,209,False,2.0,-1.0,3.8733983039855957,5.420853992231172
44,121.9706497525195,283,False,7.0,-1.0,3.794619083404541,6.7038449235276945
45,86.95415955406764,262,False,6.0,-1.0,3.9271092415341644,6.546297364039987
46,205.41544963909905,342,False,7.0,-1.0,3.955840749807406,8.141824986401684
47,145.9337178940535,328,False,-1.0,-1.0,3.9033398628234863,8.047041429230864
48,113.84327903503237,251,False,5.0,-1.0,3.8033621150225065,6.770113006768473
49,62.73620181795667,237,False,0.0,-1.0,3.8635935785360918,6.2630190010779865
50,82.35411260794112,257,False,8.0,-1.0,3.8907811641693115,6.859940475345759
51,90.44195667008148,231,False,1.0,-1.0,3.916844656211754,6.313404168788489
52,29.530282312928293,179,False,4.0,-1.0,3.825429677963257,4.9641641918855965
53,84.21662644531582,227,False,4.0,-1.0,3.8106346130388693,6.081315441684805
54,44.50844502762297,215,False,-1.0,-1.0,3.8896872997283936,5.722676943920466
55,113.97525365894049,286,False,1.0,-1.0,3.7896678449736596,7.533710403335314
56,55.86982606140457,230,False,0.0,-1.0,3.962578058290932,6.199854763577004
57,94.9223101865386,265,False,2.0,-1.0,3.7786095170571246,6.597452049254317
58,60.92875454767277,226,False,3.0,-1.0,3.815130637106445,6.493092247892781
59,23.298865538193468,155,False,1.0,-1.0,3.9075193405155657,4.778752084274686
60,20.667727215323723,157,False,-1.0,-1.0,3.8930056511579845,4.851677857618186
61,37.59066137971608,208,False,-4.0,-1.0,3.7790074116859955,6.1268363128586385
62,132.92754650596586,272,False,2.0,-1.0,3.9137401580810547,7.605890862886821
63,-3.151508138054865,144,False,-1.0,-1.0,3.8582127094269283,4.059799102862598
64,79.89694808633371,255,False,-3.0,-1.0,3.8240818977355957,7.507086458287256
65,30.29674323320701,188,False,-6.0,-1.0,3.895380735397387,5.531598840329915
66,49.95285562332353,213,False,0.0,-1.0,3.9226560592651367,6.562448354149368
67,24.915921858091835,166,False,-4.0,-1.0,3.8708465832739654,5.34979447470529
68,55.3451590015173,228,False,0.0,-1.0,3.909628868103218,7.0746711356638885
69,46.4991879506678,176,False,1.0,-1.0,3.7704100608825684,5.677508596050426
70,40.96720061641916,179,False,-3.0,-1.0,3.79022455215577,5.9139486261170005
71,-11.6426336928075,128,False,-1.0,-1.0,3.841555527373316,4.1412527114662225
72,4.390004890737643,168,False,-4.0,-1.0,3.987929582595825,5.496353614543166
73,30.66024861770957,173,False,-1.0,-1.0,3.9819724559783936,5.494275063007122
74,30.512933830921227,210,False,-6.0,-1.0,3.851824238979654,6.969743620772801
75,29.82545316533532,171,False,0.0,-1.0,3.8842359449777644,5.5070052380450285
76,16.939573347408384,190,False,-6.0,-1.0,3.8246640923323993,6.060509448023023
77,47.76474756233563,188,False,2.0,-1.0,3.8467967510227745,6.038797567967583
78,23.658479795780153,155,False,1.0,-1.0,3.9754686355598317,4.975766372981091
79,16.089313249334396,145,False,-1.0,-1.0,3.8856542110450785,4.659256512902934
80,35.04404926783441,165,False,-4.0,-1.0,3.9969921112060547,5.290337390796931
81,26.171075584290378,181,False,2.0,-1.0,3.9841210842611305,5.9609345008377295
82,81.7261912992189,227,False,-7.0,-1.0,3.9643943309785814,7.430748672446129
83,35.28726136948174,209,False,-4.0,-1.0,3.9007420539855957,6.743797608047421
84,85.27391164364639,228,False,-2.0,-1.0,3.969136007578797,7.005392850727954
85,25.565446649759778,147,False,0.0,-1.0,3.782375127475557,4.832549874373034
86,60.367565556384974,226,False,2.0,-1.0,3.807474295807858,6.7870669708694376
87,23.922563928158937,155,False,-4.0,-1.0,3.8644237518312474,4.613783730440322
88,28.317790290856323,197,False,4.0,-1.0,3.8884440186296407,6.088226146003241
89,46.725053047641524,209,False,4.0,-1.0,3.89947247505188,6.109258964123053
90,57.91496234185688,222,False,2.0,-1.0,3.81890606880188,6.522475711659419
91,45.83202601426652,219,False,1.0,-1.0,3.97021484375,6.178456422813305
92,-14.14935959768787,122,False,-1.0,-1.0,3.9942295396465535,3.8687851001569604
93,31.852394468082707,167,False,-2.0,-1.0,3.7985937595371846,4.961120413064198
94,29.609956584321324,199,False,0.0,-1.0,3.8246679306030273,6.141510242481608
95,44.071462342598736,203,False,2.0,-1.0,3.809492111256123,6.078304199561513
96,28.715174182935968,192,False,1.0,-1.0,3.8755773835890395,5.889081587069086
97,-7.510351018455339,138,False,-6.0,-1.0,3.827652963719317,4.147130777620697
98,35.73717390684875,167,False,-2.0,-1.0,3.959726572036743,5.252099957991905
99,57.2251060667373,240,False,-4.0,-1.0,3.8578124046820093,7.226881376293022
100,31.384143764934606,160,False,-6.0,-1.0,3.88394522671842,4.87093635876081
101,84.6509867549228,229,False,0.0,-1.0,3.892226457595825,6.714241326682871
102,42.551728049225304,215,False,-9.0,-1.0,3.9389452934749363,6.354241472736088
103,-4.474238438867097,144,False,-2.0,-1.0,3.9594922065734863,4.564329663375651
104,74.53756115019311,226,False,-3.0,-1.0,3.7812561895207035,7.171217592768948
105,-13.661497758629153,127,False,-1.0,-1.0,3.924593474744087,3.828181242328284
106,86.70365899574341,243,False,-6.0,-1.0,3.8926116989160064,7.151663479801467
107,56.755453551984075,199,False,-4.0,-1.0,3.8059763908887376,5.831164178869046
108,45.4258745747607,208,False,-3.0,-1.0,3.8895587763308046,6.239619463991123
109,35.207295073378134,205,False,-8.0,-1.0,3.932500299240766,6.231442408581696
110,23.447140758722938,161,False,-5.0,-1.0,3.8494556703388185,4.551205781551645
111,71.32346855367211,221,False,-1.0,-1.0,3.889101505279541,6.198086227490504
112,-8.256830711897031,136,False,-1.0,-1.0,3.9195691249019515,3.948206392781097
113,-5.807287386049133,138,False,0.0,-1.0,3.8395311832440107,3.972165780091334
114,35.42864875351157,200,False,-1.0,-1.0,3.9953613281251865,6.003787683146075
115,-1.3508767886899804,147,False,0.0,-1.0,3.869575704892161,4.389992626393404
116,76.6263362202636,252,False,2.0,-1.0,3.846386671066284,7.563016070753322
117,50.79367844697046,195,False,-1.0,-1.0,3.7666211128259093,5.954301622696221
118,24.980401192717423,190,False,0.0,-1.0,3.8623046875,5.5833159627196824
119,9.979811758626795,163,False,0.0,-1.0,3.955360807432927,4.970092389826874
120,16.787756021948496,181,False,-3.0,-1.0,3.835025371887289,5.438187322677088
121,118.14954239870414,252,False,-7.0,-1.0,3.9441271406223537,7.751284939835647
122,37.88379770752795,166,False,-1.0,-1.0,3.9040099700002804,5.159981033832104
123,33.60284412564373,191,False,-1.0,-1.0,3.8671185779047828,5.844761833524165
124,71.87827655911033,223,False,4.0,-1.0,3.9805517785872686,6.505181979492407
125,48.039354886798165,213,False,-4.0,-1.0,3.957353353501543,6.2453997610158725
126,85.21371398466712,260,False,-3.0,-1.0,3.8794545352864436,7.292898757789786
127,1.473025540589319,160,False,-4.0,-1.0,3.830405475644749,4.757486568659078
128,44.123884903103786,218,False,-7.0,-1.0,3.8579484275688394,6.0843290180190035
129,-0.13158815460262474,144,False,-2.0,-1.0,3.844140529682185,4.234013682098723
130,23.16615169714811,184,False,-3.0,-1.0,3.816513538361035,5.427847191544614
131,119.85808963163313,294,False,1.0,-1.0,3.834026222475887,7.885670087642359
132,31.869677835187588,198,False,-3.0,-1.0,3.836172173046397,5.466423659220884
133,168.94115407716606,299,False,-8.0,-1.0,3.807793034043664,8.02018911039681
134,84.33461979419255,276,False,2.0,-1.0,3.8852879796526167,7.54786328332114
135,55.055607118077546,199,False,-4.0,-1.0,3.876474618911791,5.694889451320933
136,76.87954409846907,264,False,-3.0,-1.0,3.86105465893917,7.1319040814573365
137,91.48081896775392,286,False,-2.0,-1.0,3.9482030868530273,7.6060855950626145
138,-2.6184390487942295,145,False,-3.0,-1.0,3.9758007526397705,4.282825972557325
139,89.45342723241339,281,False,-1.0,-1.0,3.9288962655792043,7.63065432541543
140,70.4241776010814,253,False,0.0,-1.0,3.844265400286849,6.835430675530401
141,90.96946365739967,265,False,-5.0,-1.0,3.8853493098575225,7.049020218269302
142,9.979229245163125,171,False,1.0,-1.0,3.861835956771045,5.069915315512111
143,55.165060137259545,198,False,-8.0,-1.0,3.8293359280130654,5.564801365746223
144,-6.3830646568438,141,False,-1.0,-1.0,3.8975085443835384,4.262631111256514
145,74.84087194781378,216,False,-2.0,-1.0,3.8500390052807507,6.146193006338931
146,25.024084855767185,165,False,-3.0,-1.0,3.8587347020413643,4.906769350453308
147,125.64982844982072,253,False,-4.0,-1.0,3.7899506812693433,7.221234273850152
148,142.1142347551845,285,False,-5.0,-1.0,3.9466770248226806,7.720527823308581
