Episode,Reward,Num_steps,Finish,Deviation,Exploration_rate,Distance,Mean veal
1,-28.635758209987426,71,False,-1.0,-1.0,3.810275579918782,1.8377708897820975
2,202.98079209240336,363,False,0.0,-1.0,3.8621678354331372,7.593385212698094
3,154.33827227172475,337,False,2.0,-1.0,3.90799796671093,6.994602455917845
4,134.7916195143204,367,False,2.0,-1.0,3.8926756382478507,7.177558942050838
5,77.55366193828178,281,False,4.0,-1.0,3.8322271108821835,5.580974715942471
6,54.51519500628024,242,False,9.0,-1.0,3.857877392745082,5.171607779117671
7,-11.427054633939818,122,False,10.0,-1.0,3.96359575058056,2.9553280256757297
8,12.398330604342803,183,False,13.0,-1.0,3.8671190738678463,3.805517624437687
9,161.80688744793196,398,False,13.0,-1.0,3.851738214542317,6.858813288492904
10,193.39006432939084,450,False,4.0,-1.0,3.9264843464383468,7.378919924993275
11,46.24733444284182,228,False,5.0,-1.0,3.8387010097505603,4.59424162466945
12,-21.246092431822625,105,False,11.0,-1.0,3.982421875047894,2.5958942891231604
13,132.1132054020486,285,False,11.0,-1.0,3.9962205886842685,5.497731847688556
14,149.5395413643457,386,False,6.0,-1.0,3.8930820228274707,6.460943975774185
15,276.1632679971618,433,False,9.0,-1.0,3.8193983694593054,7.060128257845423
16,89.97776041683704,305,False,9.0,-1.0,3.9304685592651367,4.51780722888156
17,242.65841443305425,415,False,13.0,-1.0,3.9645116329193115,6.585990950553846
18,430.0701544862467,626,False,7.0,-1.0,3.8679296972339907,8.231934394668817
19,253.9541756690934,414,False,11.0,-1.0,3.790976524554279,6.9312750792990165
20,149.71668787757034,400,False,13.0,-1.0,3.876581907272339,6.63052864742931
21,131.16762327843026,358,False,18.0,-1.0,3.8407225609322295,5.61135432101115
22,199.43554657566995,480,False,20.0,-1.0,3.8405847592185918,7.117394413507039
23,251.46165560669738,426,False,17.0,-1.0,3.862226486207791,7.4095852167319345
24,325.5283823179337,531,False,16.0,-1.0,3.9343991777741856,7.380950221776955
25,236.22366858260284,535,False,12.0,-1.0,3.9874232383772346,7.105700365594963
26,1222.2008175574642,1498,False,8.0,-1.0,3.862870931625366,7.127694329202115
27,-50.502991310879636,27,False,3.0,-1.0,3.950625171152081,0.4019213125316633
28,93.80088812214058,309,False,6.0,-1.0,3.9926171304706286,4.785698443461318
29,240.37343779527362,379,False,4.0,-1.0,3.7517576217653352,4.584127458833443
30,1.574273956263184,143,False,4.0,-1.0,3.9783977156232693,3.0052917543505613
31,-27.844803263378758,74,False,5.0,-1.0,3.9031769919562587,1.4770900436639283
32,470.0773257537562,950,False,7.0,-1.0,3.99716782574657,7.544674932048901
33,1092.9163616542312,1791,True,0.0,-1.0,10.424035379447309,4.963498435786856
34,-0.5136526039341334,118,False,3.0,-1.0,3.871025323867798,2.04751833866082
35,203.18494229175639,467,False,-3.0,-1.0,3.9726269245155206,4.327788016691054
36,244.51353699882344,530,False,-1.0,-1.0,3.84673810005188,4.396702398242921
37,245.5325686445994,517,False,-2.0,-1.0,3.7841405868530273,4.428980793286028
38,1103.439168935351,1838,True,-4.0,-1.0,11.624768330876512,4.8359605437605735
39,3644.1731088773204,4021,True,9.0,-1.0,7.56531326817322,5.363440818249326
40,58.692869695250124,240,False,2.0,-1.0,3.9307029247283936,4.697963380283909
41,131.5160998321469,352,False,-3.0,-1.0,3.90966796875,6.06959422430902
42,230.7061233662472,382,False,2.0,-1.0,3.7213475704193115,6.664566952501136
43,11.479061433583269,179,False,3.0,-1.0,3.974824190187756,3.7008705199826197
44,30.194715859225113,211,False,0.0,-1.0,3.8492870330812483,4.191488596710037
45,57.78430484540664,210,False,8.0,-1.0,3.9199512924992193,4.211020489904054
46,131.0049881058256,362,False,3.0,-1.0,3.846425771713257,5.196849654089062
47,113.73226532681673,317,False,10.0,-1.0,3.821855306625366,5.606385284619059
48,866.8555992419847,1591,False,7.0,-1.0,3.9942375912408896,4.931411961511792
49,835.5922588514337,1120,False,8.0,-1.0,3.882441282468849,4.695167800266063
50,33.2758974761893,185,False,7.0,-1.0,3.981093645096012,3.071610167554605
51,-6.439153260887906,130,False,11.0,-1.0,3.9254345893859863,2.399839921105796
52,1801.5623170017238,2149,False,-2.0,-1.0,3.9166405200960153,6.072652329257596
53,-24.552664305418197,88,False,-1.0,-1.0,3.905488252688608,2.005561278492678
54,284.03416928472194,431,False,0.0,-1.0,3.8485951165645096,7.102270749649314
55,50.425017608757074,209,False,-3.0,-1.0,3.820781230976434,4.458216300379021
56,-49.343136186951014,30,False,0.0,-1.0,3.978664914704548,0.5323997252465537
57,141.79921147552338,292,False,0.0,-1.0,3.9431638717658926,5.513981892232949
58,187.87304416502124,338,False,-4.0,-1.0,3.6713476181055134,6.408043444564445
59,3.8042802381690706,160,False,-4.0,-1.0,3.943738386443106,3.699279152302188
60,182.88675963075806,326,False,-4.0,-1.0,3.8881053926522786,6.7376076891001295
61,10.062740126850244,151,False,0.0,-1.0,3.88586902618413,3.598260334782327
62,221.34076828536774,344,False,-8.0,-1.0,3.726486641588104,6.971801196039535
63,190.807368680049,327,False,-3.0,-1.0,3.881745276177773,8.189949525302326
64,37.47217835296681,191,False,-2.0,-1.0,3.804340586089576,5.043265172931322
65,-23.46619757409239,82,False,-1.0,-1.0,3.943105459213257,2.5948362463017607
66,12.277592243336613,147,False,3.0,-1.0,3.8820777018384347,4.614861366693818
