Episode,Reward,Num_steps,Finish,Deviation,Exploration_rate,Distance,Mean veal
1,105.57502063946794,291,False,-5.0,-1.0,3.8864452839388473,6.27661032093484
2,-46.12659987512183,40,False,-21.0,-1.0,3.9410569798498405,0.8523793609812855
3,169.99296858901153,369,False,-12.0,-1.0,3.873183488845825,7.413320495516092
4,55.289172382877325,230,False,-27.0,-1.0,3.8490428924560547,5.015090220342593
5,138.84605232075467,304,False,-24.0,-1.0,3.931074142457239,6.392886376856998
6,128.4631332436613,302,False,-26.0,-1.0,3.9693748968256832,6.403093355141938
7,153.72698480035405,334,False,-13.0,-1.0,3.949414014816284,7.443040847679333
8,70.49194317594137,241,False,-29.0,-1.0,3.8799314498901367,5.571504961637417
9,89.22677964961153,261,False,-31.0,-1.0,3.972474736319381,5.908162349349752
10,143.51552517345527,309,False,-3.0,-1.0,3.8130078315734863,6.729576457650507
11,34.220456496015004,233,False,-28.0,-1.0,3.9905973437564684,4.996973106923389
12,100.28534155903068,282,False,-15.0,-1.0,3.902539014816284,6.257979964157104
13,152.17661308687292,327,False,-46.0,-1.0,3.938236345916547,6.8249746374016915
14,42.829758075913304,215,False,-26.0,-1.0,3.9572460651397705,5.066087580864253
15,122.18307178950872,287,False,-32.0,-1.0,3.943063980763971,6.4998352234089545
16,114.30113679150622,282,False,-34.0,-1.0,3.841230392654673,6.726426081163875
17,-23.253789009131992,99,False,-38.0,-1.0,3.9110107346533933,2.586906925770407
18,77.46110840807597,245,False,-29.0,-1.0,3.8895018100746186,5.67016373327078
19,-48.64162265791197,33,False,-15.0,-1.0,3.9714761099267637,0.6895886821615876
20,19.87420327218787,198,False,-8.0,-1.0,3.8217382431030273,5.026675528195225
21,-43.477408243637456,45,False,-26.0,-1.0,3.9595234145092175,1.0773403177762197
22,65.14163817160919,232,False,-9.0,-1.0,3.951874971438035,5.5010061598190205
23,33.93971319903511,210,False,-29.0,-1.0,3.8362292982299255,5.240068793452035
24,6.766804095098649,179,False,-8.0,-1.0,3.9996092319488525,4.478258339279753
25,171.22552679813288,320,False,-37.0,-1.0,3.5261912345905246,7.562054699394503
26,133.1588871376686,304,False,-35.0,-1.0,3.6811373747336225,6.7846010740812694
27,97.56504103166819,266,False,-38.0,-1.0,3.9700664456536265,6.183831421814201
28,136.2911042506386,297,False,-26.0,-1.0,3.908164024353218,7.173944336562872
29,83.14674388985782,257,False,-10.0,-1.0,3.99273419384965,6.167161770012766
30,-34.71250758755568,73,False,-42.0,-1.0,3.9899163868827876,2.0188195470988446
31,43.31057838833239,217,False,-36.0,-1.0,3.8763703829193203,5.494062100517808
32,44.27641352747534,213,False,-32.0,-1.0,3.982666015625421,5.3656062981498565
33,65.23413597964755,238,False,-8.0,-1.0,3.8138084411621094,5.8703955493049556
34,37.19106553346995,213,False,-34.0,-1.0,3.881523370742846,5.183963680178574
35,67.69184523659504,235,False,-38.0,-1.0,3.84765490453444,5.97663972136624
36,24.167835259081627,195,False,-5.0,-1.0,3.8831729592017155,5.362773022167862
37,88.70403481949171,264,False,-36.0,-1.0,3.9280760288255596,6.615531869968188
38,114.59227716930366,300,False,-3.0,-1.0,3.9310350418576023,6.66422606941623
39,14.688873579144456,202,False,-35.0,-1.0,3.84919905662556,4.754692162645261
40,117.76319771579915,287,False,-44.0,-1.0,3.853969772003548,6.612054023327053
41,113.13266480324592,282,False,-42.0,-1.0,3.891422881820166,6.514489426536829
42,-1.2711327895230582,129,False,-11.0,-1.0,3.8842968940734863,3.2574070318991883
43,141.01184934593408,306,False,-35.0,-1.0,3.8674802780151367,6.274682074346963
44,96.89013699641131,277,False,-46.0,-1.0,3.9583302637012374,6.502118437994769
45,152.66074381935036,313,False,-13.0,-1.0,3.9207273933861,7.117312745142062
46,-39.96563049525824,58,False,-37.0,-1.0,3.9733532035055164,1.2619258677908058
47,51.28035885449751,229,False,-37.0,-1.0,3.9749954168440467,5.114026403882211
48,-26.53764972345143,95,False,-44.0,-1.0,3.952099561691473,2.567055501151634
49,20.22558676524153,212,False,-37.0,-1.0,3.930292844772339,4.348788301071662
50,175.10763874378182,335,False,14.0,-1.0,3.791995950134444,7.538561875232731
51,181.6811946508684,343,False,12.0,-1.0,3.7571857236517743,7.541806146831037
52,169.658952074292,332,False,-20.0,-1.0,3.862379826408383,7.502531148383888
53,-0.17230453474728336,164,False,-4.0,-1.0,3.988789081621304,4.087830131510046
54,72.72902415142917,241,False,-32.0,-1.0,3.934404134750792,5.838171915873823
55,121.2222113203344,307,False,-5.0,-1.0,3.7336543766959163,6.973956683259275
56,152.69774035631022,309,False,-71.0,-1.0,3.9644725322725267,7.382938159162534
57,78.65098562443191,246,False,-42.0,-1.0,3.926850523008685,5.96350796899675
58,22.27768401487701,241,False,-36.0,-1.0,3.842138528824628,4.444008395354036
59,100.22022943825345,268,False,-41.0,-1.0,3.865953171308673,6.435214686766962
60,-3.9397058461285965,174,False,-41.0,-1.0,3.881138448656503,4.192008240432104
61,-5.3302086099918355,175,False,-45.0,-1.0,3.938108346486447,4.191155693554984
62,157.848910323987,337,False,17.0,-1.0,3.9436812795937337,7.659369246796525
63,104.67032191161564,272,False,-22.0,-1.0,3.8415267975097493,6.672161838806727
64,55.55217640185215,225,False,-36.0,-1.0,3.9104783535005567,5.834518840283983
65,17.907570017092382,198,False,-35.0,-1.0,3.962021350861348,4.654566072031027
66,18.26195116703886,253,False,-36.0,-1.0,3.909560502412758,4.457106921041436
67,47.29818563152902,216,False,-14.0,-1.0,3.840996026992798,5.063801166073298
68,90.33253301223229,265,False,0.0,-1.0,3.9106474256906596,6.456167783162925
69,173.88817436951913,334,False,-22.0,-1.0,3.9967186450960117,7.655254975807558
70,36.82075249376794,214,False,-32.0,-1.0,3.917875647807955,4.797982876595963
71,119.17462319186802,282,False,-36.0,-1.0,3.9801311647866005,6.387836812002954
72,94.75498038112806,266,False,-24.0,-1.0,3.965883529954713,6.314353067424372
73,158.1109696863031,312,False,-12.0,-1.0,3.7552537926217457,7.150852319474022
74,130.04922077727105,313,False,-1.0,-1.0,3.993535041856843,6.914388417174069
75,128.34042553498466,304,False,0.0,-1.0,3.8042967321493992,6.852604647136391
76,-37.14898533217754,51,False,-9.0,-1.0,3.9719937904825895,1.1923006775916791
77,-15.700076380196144,117,False,-32.0,-1.0,3.955829607015482,2.9888928581076937
78,106.5619948707826,278,False,-36.0,-1.0,3.951116386594504,6.269875556924012
79,21.844527955224436,197,False,1.0,-1.0,3.852177559797946,4.484957234130293
80,120.49692209430816,301,False,-12.0,-1.0,3.983906269264992,6.0367774764660656
81,-46.59391699519318,37,False,-17.0,-1.0,3.9634526623310298,0.7119611242559511
82,57.403227581387895,231,False,-6.0,-1.0,3.991515703912608,5.037107153327982
83,207.9552015361055,391,False,-8.0,-1.0,3.741855383123205,7.3133711154070085
84,252.80750055135007,458,False,-13.0,-1.0,3.909844676102884,7.5365292983745755
85,104.26863118747801,275,False,-9.0,-1.0,3.9984569550037565,5.4456838861497285
86,246.53756166744296,410,False,4.0,-1.0,3.8701367386120262,7.656998431074955
87,69.01230857384385,255,False,-28.0,-1.0,3.8438784152428807,4.3707318028946425
88,301.2626749633689,520,False,1.0,-1.0,3.9290325313875845,7.566651575611188
89,252.55995928805567,458,False,-5.0,-1.0,3.95415561822977,6.913498024583294
90,93.1593259981131,255,False,-28.0,-1.0,3.947128772737295,4.799044464645433
91,245.07977739135578,417,False,-34.0,-1.0,3.9304516902819535,7.172682065851719
92,51.621471986066354,237,False,-27.0,-1.0,3.8679296972339907,4.394672166974626
93,-45.91485580474461,36,False,-13.0,-1.0,3.9764111042022705,0.6211047236704164
94,-14.325223950494568,112,False,-30.0,-1.0,3.948974609378019,2.51305160150514
95,80.3531031589429,240,False,-23.0,-1.0,3.897040843963671,4.7915455373101095
96,314.0012425423499,535,False,-17.0,-1.0,3.866059772250037,7.736173484745984
97,254.87670237497406,457,False,2.0,-1.0,3.9645702838897705,6.9121419208163
98,128.8261013719686,289,False,-33.0,-1.0,3.8736488205642305,5.146948742451449
99,-43.103694603408215,45,False,-21.0,-1.0,3.9880566596986733,0.855959843368166
100,245.82650771961335,407,False,-15.0,-1.0,3.902124282580287,6.676303854880337
101,269.7287607878422,504,False,-17.0,-1.0,3.9203800657366403,7.1520400035143314
102,359.48911707694197,625,False,-6.0,-1.0,3.9850145140207887,7.667198131675273
103,129.9344106983655,289,False,-23.0,-1.0,3.9703892103448766,5.311891198198547
104,189.72127930713566,348,False,3.0,-1.0,3.896085372775745,6.356609064516954
105,228.0677114431919,389,False,-24.0,-1.0,3.8890428543092734,5.869911851347029
106,-21.41632865951128,84,False,-12.0,-1.0,3.86431622505188,1.8362511424846681
107,258.0523540358616,419,False,3.0,-1.0,3.7862129616121707,6.554530930260823
108,278.0704639903507,449,False,-5.0,-1.0,3.801681378228186,6.840870409729976
109,259.3724087480737,438,False,-39.0,-1.0,3.8718748092651367,6.986296223319182
110,263.200057583746,541,False,-35.0,-1.0,3.9726562501920477,5.785383040608766
111,205.76222742739407,391,False,-32.0,-1.0,3.989453077507523,6.719059308071423
112,11.826121916119178,190,False,-32.0,-1.0,3.9476569777835,3.5305871463674854
113,139.6387038996295,304,False,-35.0,-1.0,3.8718401567995637,5.674560769356934
114,82.91491348084458,262,False,-27.0,-1.0,3.9478101946825643,5.0015393958377246
115,-13.414485775995558,101,False,-8.0,-1.0,3.9257242500412755,2.3951206729323187
116,192.6043035177966,345,False,-1.0,-1.0,3.737804646403542,6.532589416734982
117,255.4936237992402,435,False,-29.0,-1.0,3.9766150793584663,7.2020776284879995
118,85.41261089186781,376,False,-31.0,-1.0,3.99519495262458,4.497395238152983
119,80.47221192863515,260,False,-10.0,-1.0,3.8725818552132356,4.674015192979446
120,84.84113141653864,263,False,-27.0,-1.0,3.844384691217432,4.749543858245865
121,190.33779176642588,375,False,-11.0,-1.0,3.7736718655138004,6.71999171487987
122,329.92259874455243,508,False,-28.0,-1.0,3.788405993457919,7.66516189722117
123,292.58688683340927,522,False,-3.0,-1.0,3.9000585079193115,5.7225389274807785
124,171.44615026150427,314,False,-37.0,-1.0,3.7799842729582136,5.696945546429225
125,275.4059225054693,486,False,-5.0,-1.0,3.8852490200682963,6.1267735715303955
126,239.96112534029203,410,False,-31.0,-1.0,3.962538957596577,6.6582413914352205
127,271.0940073676678,426,False,-10.0,-1.0,3.926723050767541,6.868575273722218
128,336.00862703629105,568,False,-16.0,-1.0,3.9971091747283936,7.570034705188525
129,125.86344528816218,285,False,-36.0,-1.0,3.96656124364365,5.358743375618207
130,238.1562738233854,397,False,-21.0,-1.0,3.8258802945447337,6.878243352930467
131,-6.301004536342546,149,False,-32.0,-1.0,3.915195226669502,3.1034004266167545
132,130.32357866523293,319,False,-10.0,-1.0,3.962050676345825,5.856590980058098
133,20.329553897493213,229,False,-33.0,-1.0,3.979654311798068,3.78487317868423
134,168.01206845353263,338,False,-35.0,-1.0,3.9225878715517037,5.956977377908811
135,170.57700284307487,345,False,-38.0,-1.0,3.9651365280153246,6.60744849824738
136,64.73644447251998,250,False,-26.0,-1.0,3.9491991996765137,4.484700592592358
137,279.71591167508245,630,False,-9.0,-1.0,3.703828096441267,7.736688704944644
138,96.59417385241164,264,False,-4.0,-1.0,3.8500781059265137,5.417473443999012
139,123.2209237825796,279,False,-28.0,-1.0,3.909844763272284,5.717715223263081
140,68.43036999441628,239,False,-25.0,-1.0,3.996689319610782,4.669011334518446
141,170.3689312522991,349,False,6.0,-1.0,3.853827953338623,6.559257385226228
142,168.5510642621636,351,False,-6.0,-1.0,3.801874876022339,6.62294221348912
143,-33.78651898738417,67,False,-31.0,-1.0,3.9383656487264487,1.4398195115543568
144,110.46531439174382,272,False,-23.0,-1.0,3.978886145423607,5.308045482589959
145,-6.485749975826039,130,False,-28.0,-1.0,3.926946720256393,2.9133064065916607
146,185.87349345727782,360,False,-33.0,-1.0,3.9302480363595516,6.826787893437884
147,16.188146349768175,193,False,-10.0,-1.0,3.940566301345825,3.638903908132349
148,242.43028241657657,397,False,-2.0,-1.0,3.996275760569661,6.742655101849203
149,190.9186616352301,353,False,2.0,-1.0,3.9088246336823858,6.213252040564159
150,251.63393581999338,406,False,-9.0,-1.0,3.7575781345375363,6.751068482217907
151,248.49745431881354,515,False,-27.0,-1.0,3.870348397645002,5.022121157408105
152,150.8216929249459,325,False,-12.0,-1.0,3.901247686947924,4.814676870167829
153,381.46607584317405,603,False,-33.0,-1.0,3.939110997385965,7.736244268937787
154,258.20046278643065,422,False,-16.0,-1.0,3.805058479309278,6.273491599499381
155,329.60265737198444,497,False,-33.0,-1.0,3.8976757526397705,7.362223218434529
156,296.8993582400241,463,False,-9.0,-1.0,3.7622070312504454,7.053673396284288
157,134.06078056998012,297,False,-25.0,-1.0,3.851008718928843,5.243471035901583
158,213.34232428201835,405,False,-9.0,-1.0,3.6830757773049427,6.172192146300258
159,249.1963655242647,402,False,3.0,-1.0,3.8424852046246634,7.3497656320339875
160,191.96289140570198,388,False,-17.0,-1.0,3.8572680157646553,6.109522242024637
161,121.74873619853233,305,False,-15.0,-1.0,3.8415234089394215,5.628212968516546
162,80.38163100830982,238,False,-33.0,-1.0,3.890048742294503,4.905952002049009
163,230.76454138906786,423,False,-8.0,-1.0,3.7658398151397705,7.085461977599563
164,266.09379278962103,560,False,-38.0,-1.0,3.9110937118537894,5.759227798323679
165,66.0864690952303,233,False,-25.0,-1.0,3.91659996191018,4.491433775598032
166,186.27022217451466,340,False,-29.0,-1.0,3.620976448059082,7.592998251842116
167,79.15800737062031,235,False,-32.0,-1.0,3.849750030122713,4.967691243822349
