Episode,Reward,Num_steps,Finish,Deviation,Exploration_rate,Distance,Mean veal
1,167.03853666860107,3689,False,119.0,-1.0,10,0.9362760459469059
2,-22.15746324979903,293,False,-138.0,-1.0,10,0.979432393783233
3,-12.838628307756231,317,False,135.0,-1.0,10,1.4140608686922935
4,6.794447320265867,785,False,-117.0,-1.0,10,0.9393958885542271
5,-11.384173157713938,437,False,-142.0,-1.0,10,1.0320217081118548
6,-18.81557641034963,250,False,-146.0,-1.0,10,0.9231578293286148
7,1.4085529743971819,436,False,-148.0,-1.0,10,0.8738575830656198
8,44.2986379526849,1090,False,-180.0,-1.0,10,0.8425211988602964
9,56.443041774400015,921,False,134.0,-1.0,10,1.2111840385290285
10,91.60638478637867,1421,False,-123.0,-1.0,10,1.2301490568905113
11,-18.497805100012034,311,False,138.0,-1.0,10,1.1212481562884067
12,2.7444840234966037,499,False,126.0,-1.0,10,1.2797273845514021
13,-6.468324243872068,543,False,-127.0,-1.0,10,1.2617364724142008
14,-23.156779295984833,243,False,-136.0,-1.0,10,1.094266820684245
15,6.482494186412822,600,False,125.0,-1.0,10,1.5837517258892284
16,23.666125224175836,920,False,-131.0,-1.0,10,1.2917085002935693
17,41.55788340624433,1007,False,-129.0,-1.0,10,0.9378648008132022
18,-7.302924615615197,411,False,134.0,-1.0,10,0.9893542449615252
19,8.94634897424524,586,False,125.0,-1.0,10,0.8539316231674943
20,-8.599743858654932,330,False,146.0,-1.0,10,1.4500953863078558
21,22.508398774746155,949,False,-182.0,-1.0,10,1.3342214102559842
22,34.7714148228677,1660,False,138.0,-1.0,10,1.1494577840453082
23,-25.604358865442112,164,False,-148.0,-1.0,10,1.4808090609699653
24,-21.676868498351954,243,False,-141.0,-1.0,10,1.3040828480608546
25,-12.190731328133118,388,False,127.0,-1.0,10,1.5492886558244696
26,-6.567514558533304,487,False,122.0,-1.0,10,1.000801558466709
27,-20.207969746265725,308,False,126.0,-1.0,10,1.4353559861949368
28,-11.64560673760283,256,False,133.0,-1.0,10,1.8773482727483497
29,27.82070670195992,886,False,-119.0,-1.0,10,1.3751784915075076
30,28.561944081145995,1162,False,150.0,-1.0,10,1.5683524441066168
31,-29.33216710793191,132,False,144.0,-1.0,10,2.005045175933584
32,-19.30916091287844,219,False,139.0,-1.0,10,1.6945895661076862
33,25.080726476143553,731,False,121.0,-1.0,10,3.090250554085593
34,-21.080748064618735,216,False,130.0,-1.0,10,2.0424789641337053
35,-14.953915016438273,333,False,135.0,-1.0,10,1.4385118912226365
36,-28.29361270054466,271,False,-123.0,-1.0,10,1.4998684807751856
37,-30.630090495277017,126,False,136.0,-1.0,10,2.107441219183365
38,-26.105972327907878,177,False,135.0,-1.0,10,1.5877261667143299
39,-20.75809173521684,261,False,134.0,-1.0,10,1.457710852112886
40,-25.178150217456484,209,False,135.0,-1.0,10,1.206267187880262
41,-23.814300475685364,133,False,153.0,-1.0,10,1.7665453805392117
42,-10.612170493906433,267,False,145.0,-1.0,10,1.8024437288487285
43,-2.502806003953772,375,False,139.0,-1.0,10,1.4458281852725583
44,-16.798677257759227,248,False,146.0,-1.0,10,1.442383372321567
45,-29.118451720391008,150,False,148.0,-1.0,10,1.5445135614844427
46,-16.88203360711106,288,False,135.0,-1.0,10,1.314562793597108
47,-27.752131486573404,147,False,-136.0,-1.0,10,2.3284127582301153
48,34.77606966867194,697,False,-143.0,-1.0,10,1.6755748341765944
49,-20.800875432384867,208,False,139.0,-1.0,10,1.8533074131058898
50,-24.07831163835384,210,False,-145.0,-1.0,10,2.81659838670776
51,-25.13219092603383,181,False,147.0,-1.0,10,2.0364660930084013
52,-3.6728591312397185,476,False,135.0,-1.0,10,1.5399150692529864
53,-9.741250742578057,525,False,134.0,-1.0,10,2.0749043626988506
54,-18.118422424221308,242,False,-144.0,-1.0,10,2.7193163422040723
55,-18.015218559052975,221,False,155.0,-1.0,10,2.0502458223693782
