Episode,Reward,Num_steps,Finish,Deviation,Exploration_rate,Distance,Mean veal
1,237.36194958221512,4320,False,156.0,-1.0,10,1.1075536182365828
2,-17.43261148466011,311,False,-142.0,-1.0,10,0.9606773244922455
3,-25.997481759216107,189,False,123.0,-1.0,10,2.3297401489936327
4,-12.688940548929406,320,False,136.0,-1.0,10,1.0920201498839561
5,16.87288903664851,605,False,-148.0,-1.0,10,1.91259087477676
6,-6.9296290490492325,385,False,-140.0,-1.0,10,1.236875167997046
7,4.457180451541134,588,False,-138.0,-1.0,10,1.3940552203190595
8,-3.1490846924425853,396,False,127.0,-1.0,10,1.5508083305197244
9,-9.344787363505233,338,False,135.0,-1.0,10,2.157533727623381
10,13.375800394837377,546,False,-131.0,-1.0,10,2.266187710886981
11,-15.786800954002356,249,False,147.0,-1.0,10,1.625999289533639
12,27.935749193771002,951,False,129.0,-1.0,10,2.055375427695701
13,-16.11483105532471,287,False,-147.0,-1.0,10,3.8068248468892527
14,-22.11465832492851,200,False,150.0,-1.0,10,3.348566585307708
15,-27.60452943320786,130,False,149.0,-1.0,10,1.7868972873530136
16,-26.318730803449945,172,False,146.0,-1.0,10,1.4315546278863451
17,-26.526931940805337,137,False,-150.0,-1.0,10,1.9040812115351937
18,-33.34898929180985,73,False,152.0,-1.0,10,2.2866056293874264
19,-31.198102648178732,105,False,146.0,-1.0,10,3.2674107330806907
20,-22.541208811836565,170,False,140.0,-1.0,10,2.522727112381664
21,-23.866826605701746,175,False,122.0,-1.0,10,2.3463350924476982
22,-27.083273014210523,137,False,155.0,-1.0,10,2.5002486021425763
23,-19.57872445208116,273,False,-126.0,-1.0,10,3.3936699437857656
24,-23.402571410170626,209,False,125.0,-1.0,10,3.7683730983291195
25,-30.449488558959395,120,False,145.0,-1.0,10,2.348972717932581
26,-27.160955380749133,146,False,143.0,-1.0,10,2.4707232740753944
27,-33.151824299256006,86,False,145.0,-1.0,10,2.913419921815106
28,-25.411194514144036,157,False,143.0,-1.0,10,1.7637042440355393
29,-28.99039773900452,126,False,147.0,-1.0,10,2.252660571977714
30,-32.176695901447815,89,False,158.0,-1.0,10,2.5433198141844504
31,-19.14765397305148,220,False,142.0,-1.0,10,3.5178713664412498
32,-24.938515490126044,177,False,159.0,-1.0,10,3.4177381643562743
33,-32.06078213592938,101,False,-139.0,-1.0,10,2.8690160208123525
34,-26.876368149317443,127,False,142.0,-1.0,10,2.6008996365841215
35,-28.607662719600242,138,False,141.0,-1.0,10,2.859402816719038
36,-23.89491115348113,201,False,-147.0,-1.0,10,2.2987270011527197
37,-27.634191703051336,136,False,143.0,-1.0,10,1.6447844874004232
38,-26.26828995932143,166,False,132.0,-1.0,10,1.928519333510783
39,-17.919596657280415,212,False,123.0,-1.0,10,2.8246051426090077
40,-27.075805678755042,135,False,143.0,-1.0,10,2.9637777719681186
41,-24.860682599449444,194,False,138.0,-1.0,10,1.4761867871983265
42,-16.378589009267944,282,False,130.0,-1.0,10,2.5860103030540653
43,-16.60382475815784,245,False,127.0,-1.0,10,4.005131020054829
44,-27.1870382024958,151,False,136.0,-1.0,10,2.1574291169908615
45,-16.981501871797303,213,False,152.0,-1.0,10,1.6696025257779312
46,-26.0278084139313,166,False,-119.0,-1.0,10,3.2374452424392732
47,-18.17463187636364,211,False,143.0,-1.0,10,2.257479127081579
48,-32.529055843245416,95,False,130.0,-1.0,10,2.670582692521183
49,-26.846452641007446,136,False,139.0,-1.0,10,2.64471457582241
50,-17.159682585389817,263,False,148.0,-1.0,10,3.405267344603245
51,-26.910001713085745,233,False,128.0,-1.0,10,1.5275696462036266
52,-20.518645088070915,242,False,129.0,-1.0,10,2.577301378144444
53,-33.01449153340005,97,False,143.0,-1.0,10,2.5919158751356233
54,-26.22001712590172,164,False,-125.0,-1.0,10,2.7215181190808724
55,-24.581250082223185,161,False,136.0,-1.0,10,2.917101105256621
56,-26.222502932574077,175,False,140.0,-1.0,10,2.1227975502663425
57,-22.40367131839478,213,False,143.0,-1.0,10,1.6493436208009995
58,-26.007303616401693,177,False,143.0,-1.0,10,1.5120012021941227
59,-25.142268909100977,136,False,142.0,-1.0,10,2.13619895401986
