Episode,Reward,Num_steps,Finish,Deviation,Exploration_rate,Distance,Mean veal
1,35.16851830954252,1662,False,-177.0,-1.0,10,0.6919315884998052
2,39.083642807953495,785,False,-143.0,-1.0,10,1.308134371265043
3,5.580121135916627,479,False,128.0,-1.0,10,0.9920191067394398
4,15.298156953660147,772,False,129.0,-1.0,10,0.9570238342873282
5,-15.32033722048218,506,False,-121.0,-1.0,10,1.0222887302702386
6,-4.919578221369356,538,False,125.0,-1.0,10,1.0753334678231727
7,12.054527399967185,525,False,132.0,-1.0,10,1.1732275429147194
8,-23.57314080720714,244,False,142.0,-1.0,10,0.9600062970610929
9,-12.48611324619397,290,False,139.0,-1.0,10,1.142134121252783
10,-20.410667406659744,288,False,141.0,-1.0,10,0.7359293808730646
11,-17.443519834414815,287,False,149.0,-1.0,10,0.7811474807220273
12,-18.14238804046882,287,False,138.0,-1.0,10,0.8590382467252853
13,-22.600951829250373,279,False,145.0,-1.0,10,0.7822277718414528
14,6.312624447432249,523,False,135.0,-1.0,10,1.1580208509859502
15,-18.90190197876237,203,False,142.0,-1.0,10,1.2304047132551779
16,-17.148908845150757,356,False,130.0,-1.0,10,1.0273708632866443
17,-17.410728677535324,284,False,130.0,-1.0,10,1.2358245566015091
18,-16.114282225455568,272,False,146.0,-1.0,10,1.1289454050866505
19,-13.076920217942654,382,False,131.0,-1.0,10,0.9015082728338802
20,-20.725863827610283,256,False,144.0,-1.0,10,1.242130851778711
21,1.2229716459456341,394,False,150.0,-1.0,10,1.3755100071356154
22,-30.36382951973733,145,False,148.0,-1.0,10,1.4666785364838093
23,-8.94619526554997,395,False,130.0,-1.0,10,1.0532066633665487
24,-22.70608256315476,282,False,126.0,-1.0,10,1.4165158964881792
25,-17.744785152845438,304,False,123.0,-1.0,10,1.7087584925600248
26,-0.023304545506206864,519,False,133.0,-1.0,10,1.0690077574923522
27,-13.202302898110382,314,False,136.0,-1.0,10,1.5278944473346223
28,-0.1043788997211621,443,False,145.0,-1.0,10,1.1678156826966428
29,7.812628758121932,624,False,-126.0,-1.0,10,1.1730409922420104
30,73.52229533648662,1334,False,-181.0,-1.0,10,0.9245346392690108
31,-19.90715915672697,452,False,117.0,-1.0,10,1.2352528573349695
32,-4.017814431417563,447,False,-184.0,-1.0,10,1.1447686128725687
33,-3.557189848475552,371,False,-158.0,-1.0,10,2.5070891309967434
34,9.605963578991933,559,False,-142.0,-1.0,10,1.2158432469871112
35,-16.891135399456523,227,False,-147.0,-1.0,10,1.2981958972113035
36,-26.07225455852207,218,False,-143.0,-1.0,10,1.8580497578053454
37,-13.838950196016405,388,False,-128.0,-1.0,10,1.469325036933781
38,2.5449460066699245,575,False,125.0,-1.0,10,1.2018951866218623
39,27.09982805306778,585,False,-140.0,-1.0,10,1.5162991856941237
40,-17.553738246951095,300,False,-134.0,-1.0,10,1.4445337876708557
41,18.206553872389378,1005,False,-182.0,-1.0,10,1.6060774124360242
42,-25.21382635234083,187,False,-145.0,-1.0,10,1.4087190257888387
43,-20.67950491998169,216,False,-137.0,-1.0,10,1.549002758279029
44,30.15861226166443,936,False,118.0,-1.0,10,1.3061036734003972
45,32.38842696137479,1035,False,136.0,-1.0,10,1.6581021248057017
46,-25.810896912615924,185,False,143.0,-1.0,10,1.479613492966982
47,33.6510158025894,800,False,-120.0,-1.0,10,1.5654412274376954
48,-18.628612217724683,333,False,-130.0,-1.0,10,1.5533198886630495
49,-21.380105851927688,270,False,-180.0,-1.0,10,2.3912712726787637
50,-12.331698392946112,269,False,-152.0,-1.0,10,1.72139799291918
51,-21.23376296782493,254,False,143.0,-1.0,10,1.5288165864501677
52,-17.3734730428436,214,False,135.0,-1.0,10,1.5143501348955346
53,12.465639385996866,581,False,129.0,-1.0,10,1.1070876098819007
54,37.96386778908847,907,False,124.0,-1.0,10,1.3365744311807117
55,-23.6193196074849,195,False,148.0,-1.0,10,1.1984861769416453
56,-13.34732536616919,336,False,132.0,-1.0,10,1.219920976032015
57,-10.622470846979375,415,False,136.0,-1.0,10,0.9712852697593654
58,5.189904099128114,498,False,133.0,-1.0,10,1.2382988567066886
59,-30.483483068366844,118,False,138.0,-1.0,10,2.7164324452366553
60,26.59788029534201,833,False,130.0,-1.0,10,1.4699804001285026
61,-24.788355317723187,249,False,131.0,-1.0,10,1.5440119715839022
62,-22.11532655202207,223,False,136.0,-1.0,10,1.3083315611204327
63,-12.023070422362732,369,False,-134.0,-1.0,10,3.3604024195980355
64,-29.746498950776598,158,False,148.0,-1.0,10,1.2754988100356128
65,-26.65742123659735,154,False,145.0,-1.0,10,1.5619000709924074
66,-27.20053345948174,175,False,139.0,-1.0,10,1.640206965653758
67,-26.38333257053012,135,False,148.0,-1.0,10,1.4715401653254283
68,-29.682857956273203,119,False,150.0,-1.0,10,2.1534238974074635
69,-9.324604869797103,307,False,130.0,-1.0,10,3.730437449290009
70,-25.498459646548557,171,False,131.0,-1.0,10,2.3059161742790044
