Episode,Reward,Num_steps,Finish,Deviation,Exploration_rate,Distance,Mean veal
1,81.01001729668535,2844,False,-175.0,-1.0,10,0.893715636634421
2,-1.6845294202332326,434,False,-147.0,-1.0,10,0.8930360033085102
3,-11.601555525807395,413,False,-130.0,-1.0,10,0.9145364082320007
4,8.346779953847992,551,False,-136.0,-1.0,10,1.1191670995868215
5,-6.5505407921423355,401,False,-146.0,-1.0,10,0.7162727633615412
6,-13.602549477782969,376,False,-142.0,-1.0,10,1.107792502794024
7,-18.51204151519281,304,False,-139.0,-1.0,10,1.131013204588711
8,-1.1595276554173424,469,False,-186.0,-1.0,10,1.2181234713182099
9,118.86163948404533,2436,False,161.0,-1.0,10,0.9260976063233102
10,-11.588706592473951,342,False,137.0,-1.0,10,1.0937106252807667
11,-8.86053034537035,406,False,135.0,-1.0,10,0.9133180676535227
12,-6.198891641266272,435,False,120.0,-1.0,10,1.2023686290202273
13,-22.111152179723693,215,False,147.0,-1.0,10,1.076603308800009
14,-23.78228607293822,215,False,138.0,-1.0,10,1.4079179826560755
15,-23.339401930729547,229,False,139.0,-1.0,10,1.0528128000034611
16,-25.072179956440408,154,False,153.0,-1.0,10,1.3207684020481947
17,13.234612076896923,629,False,133.0,-1.0,10,1.7002767218944628
18,4.228451019966897,426,False,143.0,-1.0,10,1.691399101625141
19,-23.14037607807913,204,False,131.0,-1.0,10,1.5542973866890237
20,-27.55114103749536,147,False,147.0,-1.0,10,2.7889841922990355
21,-16.73700201225707,275,False,134.0,-1.0,10,1.529992567215284
22,-20.922699561514303,273,False,128.0,-1.0,10,1.127311229830701
23,-6.265192741342943,405,False,-134.0,-1.0,10,1.3469004766538417
24,-7.710470760363208,506,False,-126.0,-1.0,10,0.9990884448644886
25,12.987714887560777,673,False,127.0,-1.0,10,1.0915124223790342
26,9.854890126889394,513,False,131.0,-1.0,10,1.076444786035791
27,2.6482330239378626,641,False,119.0,-1.0,10,0.9070959134023029
28,-25.75169501189444,196,False,152.0,-1.0,10,1.1780191074978612
29,-6.2267198033981614,426,False,132.0,-1.0,10,1.3111643661256276
30,47.48455876329787,1018,False,130.0,-1.0,10,1.414950230060397
31,21.780542153587348,861,False,122.0,-1.0,10,0.9767449557233351
32,-3.2924161286623814,556,False,-180.0,-1.0,10,1.141424700170672
33,-25.531509459072637,196,False,-137.0,-1.0,10,1.4399433340716927
34,3.9087847004518324,573,False,-139.0,-1.0,10,1.115274237238243
35,-17.83325561942374,262,False,-140.0,-1.0,10,0.9981239406676636
36,-17.97016640632211,279,False,-145.0,-1.0,10,1.040177938366671
37,2.7750266693038057,599,False,-128.0,-1.0,10,1.3983721025194817
