X,Y
134.10044860839844,-29.001405715942383
134.10044860839844,-29.001405715942383
134.10044860839844,-29.001405715942383
134.10044860839844,-29.001630783081055
134.10003662109375,-29.004831314086914
134.0989227294922,-29.014001846313477
134.09640502929688,-29.034786224365234
134.09275817871094,-29.064687728881836
134.0887451171875,-29.09760093688965
134.0861358642578,-29.119089126586914
134.08164978027344,-29.156143188476562
134.07553100585938,-29.207365036010742
134.06918334960938,-29.261402130126953
134.06056213378906,-29.336742401123047
134.05177307128906,-29.415502548217773
134.0454559326172,-29.473527908325195
134.0414581298828,-29.510705947875977
134.03221130371094,-29.59864616394043
134.02305603027344,-29.6871280670166
134.01358032226562,-29.780532836914062
134.00311279296875,-29.884429931640625
133.990966796875,-30.005130767822266
133.98143005371094,-30.099363327026367
133.97079467773438,-30.203235626220703
133.96458435058594,-30.263071060180664
133.95462036132812,-30.358049392700195
133.94041442871094,-30.49047088623047
133.929443359375,-30.59051513671875
133.91302490234375,-30.736757278442383
133.8984375,-30.863910675048828
133.88328552246094,-30.99352264404297
133.8694610595703,-31.109846115112305
133.86288452148438,-31.164701461791992
133.8466339111328,-31.299381256103516
133.82797241210938,-31.452171325683594
133.80995178222656,-31.59895896911621
133.78956604003906,-31.7642822265625
133.77716064453125,-31.864477157592773
133.7698974609375,-31.923254013061523
133.74998474121094,-32.08394241333008
133.734130859375,-32.21195983886719
133.717041015625,-32.34955978393555
133.69984436035156,-32.48814010620117
133.67926025390625,-32.65387725830078
133.6595916748047,-32.81199264526367
133.6409149169922,-32.96221923828125
133.6209259033203,-33.122196197509766
133.6153564453125,-33.16678237915039
133.59414672851562,-33.336761474609375
133.57720947265625,-33.4715461730957
133.55801391601562,-33.6248779296875
133.53768920898438,-33.7878532409668
133.5162353515625,-33.960540771484375
133.49478149414062,-34.13385772705078
133.47787475585938,-34.27109909057617
133.47341918945312,-34.30775833129883
133.45228576660156,-34.48221206665039
133.43255615234375,-34.64794158935547
133.4099578857422,-34.84183120727539
133.39523315429688,-34.97139358520508
133.37876892089844,-35.119747161865234
133.37171936035156,-35.18474578857422
133.35301208496094,-35.36143493652344
133.3359375,-35.52914810180664
133.32040405273438,-35.68782043457031
133.30467224121094,-35.856101989746094
133.2904815673828,-36.015281677246094
133.2777557373047,-36.16529846191406
133.26710510253906,-36.29671859741211
133.26121520996094,-36.37187194824219
133.2499237060547,-36.52230453491211
133.23599243164062,-36.71998596191406
133.22666931152344,-36.86133575439453
133.2242889404297,-36.899051666259766
133.21229553222656,-37.09717559814453
133.20326232910156,-37.257713317871094
133.19326782226562,-37.446739196777344
133.18609619140625,-37.58860397338867
133.1766357421875,-37.777854919433594
133.1690673828125,-37.92933654785156
133.16575622558594,-37.99563217163086
133.15711975097656,-38.166133880615234
133.14920043945312,-38.317745208740234
133.14208984375,-38.450435638427734
133.13377380371094,-38.602108001708984
133.12255859375,-38.80125427246094
133.11187744140625,-38.99098205566406
133.10400390625,-39.133323669433594
133.10142517089844,-39.18077850341797
133.09109497070312,-39.38014602661133
133.08224487304688,-39.570072174072266
133.07655334472656,-39.71255111694336
133.0714874267578,-39.86452865600586
133.0677032470703,-40.01649856567383
133.0663299560547,-40.09245681762695
133.06459045410156,-40.26332473754883
133.06495666503906,-40.443572998046875
133.06710815429688,-40.59524917602539
