Episode,Reward,Num_steps,Finish,Deviation,Exploration_rate
44,35.42949960754485,106,False,-122.0,-1.0
45,37.32467674583201,97,False,-110.0,-1.0
46,74.92657432969659,163,False,-112.0,-1.0
47,127.2461362366256,259,False,159.0,-1.0
48,59.66261432366825,167,False,-140.0,-1.0
49,137.20575113643847,288,False,-130.0,-1.0
50,34.33857385525109,131,False,139.0,-1.0
51,61.46896178229247,192,False,161.0,-1.0
52,111.56641044543719,237,False,143.0,-1.0
53,227.73484518772506,388,False,173.0,-1.0
54,69.81406244781704,211,False,142.0,-1.0
55,59.221136279579255,123,False,-49.0,-1.0
56,53.57918799923783,136,False,-115.0,-1.0
57,133.30034739405895,243,False,-115.0,-1.0
58,19.709614414928943,78,False,-109.0,-1.0
59,45.728006914116435,149,False,-105.0,-1.0
60,25.019966668781784,113,False,-130.0,-1.0
61,18.323687356801223,105,False,-140.0,-1.0
62,38.90764474960513,142,False,-111.0,-1.0
63,46.49820648148099,104,False,-46.0,-1.0
64,16.066873818349592,87,False,-145.0,-1.0
65,77.43681259106276,169,False,-113.0,-1.0
66,45.86736632018443,112,False,-78.0,-1.0
67,16.085451559341514,87,False,-129.0,-1.0
68,14.210320085639594,86,False,-140.0,-1.0
69,42.01062607080535,110,False,-123.0,-1.0
70,16.02016699175956,97,False,-140.0,-1.0
71,43.510060782949424,104,False,-58.0,-1.0
72,29.02649128749595,98,False,-124.0,-1.0
73,15.820879942765934,102,False,-177.0,-1.0
74,14.02763841123506,95,False,-143.0,-1.0
75,22.706882767700137,110,False,-129.0,-1.0
76,24.7992299068831,83,False,-104.0,-1.0
77,10.157100013427435,81,False,-127.0,-1.0
78,22.229013743734882,98,False,-138.0,-1.0
79,16.842863394590545,76,False,-112.0,-1.0
80,31.15386980275438,117,False,-126.0,-1.0
81,25.58110942499247,85,False,-96.0,-1.0
82,34.672929448844855,91,False,-86.0,-1.0
83,18.456203454884694,76,False,-113.0,-1.0
84,20.579532980917037,100,False,-130.0,-1.0
85,19.172014331788283,97,False,-137.0,-1.0
86,41.54989833483333,104,False,-83.0,-1.0
87,45.74645659451565,148,False,-120.0,-1.0
88,41.242271563457756,107,False,-123.0,-1.0
89,56.937563374314436,135,False,-111.0,-1.0
90,59.85925220708086,136,False,-106.0,-1.0
91,54.734573813396054,150,False,-97.0,-1.0
92,99.36741916036377,186,False,153.0,-1.0
93,38.91190066309181,120,False,-109.0,-1.0
94,21.821765074755042,90,False,-131.0,-1.0
95,47.822578490372734,138,False,-87.0,-1.0
96,116.6349951507132,229,False,-100.0,-1.0
97,60.5310358266029,182,False,-115.0,-1.0
98,67.12713562141263,190,False,-121.0,-1.0
99,33.518370479236324,101,False,118.0,-1.0
100,26.491118347592646,104,False,155.0,-1.0
101,41.43645107555898,118,False,127.0,-1.0
102,27.963689175011595,96,False,141.0,-1.0
103,57.90741506443919,131,False,130.0,-1.0
104,20.456124673505776,75,False,76.0,-1.0
105,49.86761074242784,148,False,116.0,-1.0
106,43.37698244194315,133,False,141.0,-1.0
107,32.37674636330269,119,False,150.0,-1.0
108,58.20855467070872,138,False,129.0,-1.0
109,35.47624942048081,130,False,157.0,-1.0
110,73.72634147354589,178,False,153.0,-1.0
111,24.06947682037203,79,False,81.0,-1.0
112,37.61594431689381,114,False,132.0,-1.0
113,26.49894212481751,124,False,153.0,-1.0
114,27.7290977687477,120,False,145.0,-1.0
115,121.03282446435375,258,False,-123.0,-1.0
116,30.106106148010582,106,False,-125.0,-1.0
117,40.12285827652693,91,False,-40.0,-1.0
118,63.15536931550179,147,False,-77.0,-1.0
119,94.60186170293424,251,False,138.0,-1.0
120,33.397129824111246,131,False,-125.0,-1.0
121,87.90901130381046,175,False,128.0,-1.0
122,39.09135887839364,124,False,141.0,-1.0
123,55.65621530020982,174,False,147.0,-1.0
124,22.376309182055316,83,False,158.0,-1.0
125,72.12829660044564,142,False,119.0,-1.0
126,109.53096113445423,192,False,126.0,-1.0
127,72.2386587462388,160,False,79.0,-1.0
128,53.77094538195901,116,False,133.0,-1.0
129,15.097480814403852,76,False,89.0,-1.0
130,11.390972248044324,72,False,146.0,-1.0
131,31.294481229212117,116,False,151.0,-1.0
132,28.99206889863919,101,False,159.0,-1.0
133,57.528765593988325,136,False,107.0,-1.0
134,29.710449822166474,96,False,120.0,-1.0
135,43.18891397408487,134,False,164.0,-1.0
136,106.1981501425337,219,False,97.0,-1.0
137,9.389632273080284,76,False,135.0,-1.0
138,30.99699005069489,110,False,152.0,-1.0
139,28.716428379952426,100,False,134.0,-1.0
140,19.997498939705082,87,False,160.0,-1.0
141,9.809146518830211,66,False,108.0,-1.0
142,9.971316296838687,64,False,97.0,-1.0
143,23.941366760155162,88,False,161.0,-1.0
144,5.76019356062822,56,False,106.0,-1.0
145,27.525345288250612,94,False,146.0,-1.0
146,21.166467523001096,91,False,152.0,-1.0
147,43.611611471556124,126,False,133.0,-1.0
148,37.73787882995419,109,False,145.0,-1.0
149,70.18892817209334,145,False,103.0,-1.0
150,35.278181080132725,110,False,-127.0,-1.0
151,39.00787668007792,110,False,103.0,-1.0
152,80.48447079685886,146,False,132.0,-1.0
153,28.402581634622067,83,False,112.0,-1.0
154,22.480623103890572,91,False,140.0,-1.0
155,10.951469202540803,60,False,98.0,-1.0
156,64.6062781493011,181,False,101.0,-1.0
157,82.98114214496489,167,False,-178.0,-1.0
158,79.47045220360712,161,False,-132.0,-1.0
159,73.92424997757375,138,False,132.0,-1.0
160,22.638618321018768,73,False,77.0,-1.0
161,5.756349028829479,55,False,99.0,-1.0
162,135.7756997458139,229,False,-114.0,-1.0
163,44.45486542800066,115,False,-147.0,-1.0
164,87.98172536096999,197,False,107.0,-1.0
165,34.75510263189302,106,False,123.0,-1.0
166,34.222514307666565,100,False,140.0,-1.0
167,128.74649111347267,223,False,-91.0,-1.0
168,32.08316037849525,106,False,144.0,-1.0
169,46.525475087568154,135,False,138.0,-1.0
170,40.588278813963754,120,False,118.0,-1.0
171,96.25429600674468,238,False,-78.0,-1.0
172,52.02756500884327,159,False,-123.0,-1.0
173,64.12569672688099,146,False,-112.0,-1.0
174,130.73869979537278,230,False,162.0,-1.0
175,147.3707995107378,251,False,-107.0,-1.0
176,89.80954555591748,167,False,-73.0,-1.0
177,95.48532907080829,284,False,98.0,-1.0
178,35.44342965043707,112,False,-115.0,-1.0
179,82.15404111336912,170,False,-157.0,-1.0
180,45.23309416028951,171,False,-167.0,-1.0
181,44.51181125278582,149,False,134.0,-1.0
182,36.1487345984839,137,False,152.0,-1.0
183,54.865031062184855,140,False,91.0,-1.0
184,22.474657113142747,72,False,66.0,-1.0
185,24.270131702626585,81,False,63.0,-1.0
186,61.89022001546617,143,False,126.0,-1.0
187,14.993301205394786,68,False,80.0,-1.0
188,62.59482114448491,146,False,136.0,-1.0
189,40.50221686460079,135,False,137.0,-1.0
190,30.431517342831903,100,False,149.0,-1.0
191,26.768879899868743,108,False,94.0,-1.0
192,12.888719147259373,66,False,91.0,-1.0
193,90.08564542054474,166,False,106.0,-1.0
194,60.56048423568903,136,False,122.0,-1.0
195,62.15844169721004,140,False,-108.0,-1.0
196,8.616281145233646,61,False,96.0,-1.0
197,65.97634918239476,152,False,127.0,-1.0
198,35.20368609410338,100,False,120.0,-1.0
199,11.472348380263885,58,False,88.0,-1.0
200,81.64343884460817,165,False,124.0,-1.0
201,60.640303888969115,150,False,-157.0,-1.0
202,70.90384238800826,146,False,121.0,-1.0
203,97.97787292518744,194,False,144.0,-1.0
204,104.31740764968278,209,False,-107.0,-1.0
205,41.27536523610539,130,False,-97.0,-1.0
206,35.266669285370504,114,False,-106.0,-1.0
207,49.457661910559054,168,False,155.0,-1.0
208,22.504980515832543,76,False,63.0,-1.0
209,14.804305924646563,64,False,82.0,-1.0
210,34.322305941306034,99,False,-97.0,-1.0
211,77.2957221627827,148,False,171.0,-1.0
212,46.07419087671488,115,False,-127.0,-1.0
213,17.468696206362445,68,False,89.0,-1.0
214,13.736426895119244,64,False,91.0,-1.0
215,26.53207136654853,95,False,132.0,-1.0
216,58.32798125994117,134,False,-134.0,-1.0
217,47.8479432379617,149,False,134.0,-1.0
218,41.00710155583643,134,False,-91.0,-1.0
219,76.38644655735602,162,False,171.0,-1.0
220,69.40045985793685,142,False,-112.0,-1.0
221,34.07904686351957,123,False,108.0,-1.0
222,14.087850984442973,62,False,75.0,-1.0
223,52.27217925149199,124,False,146.0,-1.0
224,19.186274941916587,90,False,-141.0,-1.0
225,80.5500500144995,183,False,-121.0,-1.0
226,19.60665658489848,80,False,160.0,-1.0
227,37.91630256732553,105,False,109.0,-1.0
228,8.449976386450224,56,False,94.0,-1.0
229,31.335562742721287,95,False,117.0,-1.0
230,23.607592808298755,89,False,138.0,-1.0
231,23.95615893288703,102,False,139.0,-1.0
232,13.439129491420466,65,False,77.0,-1.0
233,10.486154928058369,60,False,87.0,-1.0
234,13.19965197549434,66,False,83.0,-1.0
235,27.406574955351637,95,False,121.0,-1.0
236,52.94142401516439,139,False,120.0,-1.0
237,24.91477349851091,95,False,149.0,-1.0
238,29.826070353604848,111,False,140.0,-1.0
239,38.74653247270128,116,False,182.0,-1.0
240,59.23615649911481,129,False,-110.0,-1.0
241,18.397986665405334,83,False,-125.0,-1.0
242,85.06375081269117,142,False,141.0,-1.0
243,90.28229535988622,172,False,114.0,-1.0
244,73.25344672298148,147,False,110.0,-1.0
245,54.72439784703029,128,False,-91.0,-1.0
246,190.97313041780347,290,False,125.0,-1.0
247,65.4868048164807,133,False,141.0,-1.0
248,11.181853392427787,63,False,90.0,-1.0
249,50.16730239164083,123,False,103.0,-1.0
250,10.86787236799858,61,False,98.0,-1.0
251,33.730452015522864,100,False,114.0,-1.0
252,41.7902131418404,114,False,83.0,-1.0
253,23.106254312269378,91,False,121.0,-1.0
254,26.282952893303687,98,False,132.0,-1.0
255,38.413932121071014,100,False,124.0,-1.0
256,15.103930283449593,68,False,81.0,-1.0
257,35.95822072402948,105,False,115.0,-1.0
258,22.38534195511042,87,False,180.0,-1.0
259,25.610376698605698,87,False,142.0,-1.0
260,8.438583235884089,58,False,99.0,-1.0
261,23.10949830226413,83,False,98.0,-1.0
262,19.233388501500706,89,False,148.0,-1.0
263,28.302820036048516,105,False,121.0,-1.0
264,16.37520159012265,77,False,155.0,-1.0
265,26.83288364235497,108,False,154.0,-1.0
266,29.52287766374276,96,False,127.0,-1.0
267,56.27625645123237,139,False,153.0,-1.0
268,16.990787424067037,72,False,87.0,-1.0
269,23.781016896203155,84,False,123.0,-1.0
270,38.41195997189914,118,False,-100.0,-1.0
271,106.56548626566682,197,False,-97.0,-1.0
272,54.99227149030801,143,False,-107.0,-1.0
273,40.71337570342049,122,False,135.0,-1.0
274,93.80207250557982,180,False,145.0,-1.0
275,106.67614150801293,210,False,138.0,-1.0
276,30.481734423207143,98,False,122.0,-1.0
277,30.55002243615592,99,False,-108.0,-1.0
278,116.91218947786308,189,False,123.0,-1.0
279,87.12672434764495,161,False,149.0,-1.0
280,82.74624089251272,200,False,116.0,-1.0
281,84.7764651146834,190,False,-119.0,-1.0
282,33.1181430908423,95,False,-100.0,-1.0
283,32.2149661288597,96,False,-140.0,-1.0
284,56.32420342385345,175,False,-103.0,-1.0
285,41.477632111408504,110,False,-103.0,-1.0
286,127.62230856342836,237,False,11.0,-1.0
287,107.01358717574543,284,False,66.0,-1.0
288,35.453743461798865,102,False,-106.0,-1.0
289,61.09832044044691,158,False,-101.0,-1.0
290,82.60001770625448,167,False,142.0,-1.0
291,106.8213882215638,182,False,84.0,-1.0
292,42.59871919949353,133,False,102.0,-1.0
293,33.482843625009046,117,False,116.0,-1.0
294,23.78444010417909,84,False,135.0,-1.0
295,43.95785299856212,117,False,160.0,-1.0
296,91.94794077583776,197,False,-70.0,-1.0
297,66.3960501410537,155,False,-113.0,-1.0
298,11.303281877962881,62,False,74.0,-1.0
299,119.18992361989993,197,False,-50.0,-1.0
300,41.648363035323015,150,False,-91.0,-1.0
301,69.65355723517939,139,False,148.0,-1.0
302,16.317014400744803,68,False,62.0,-1.0
303,59.31695967172085,136,False,-134.0,-1.0
304,225.61734689863755,343,False,-89.0,-1.0
305,116.63636291429404,179,False,-127.0,-1.0
306,75.56957212564153,168,False,99.0,-1.0
307,55.8128114104792,150,False,129.0,-1.0
308,5.383422505553803,54,False,98.0,-1.0
309,71.0160218934044,176,False,102.0,-1.0
310,49.0166917119808,140,False,139.0,-1.0
311,11.006761988721795,62,False,99.0,-1.0
312,23.15995666407982,102,False,-124.0,-1.0
313,36.548290639154615,101,False,146.0,-1.0
314,40.77599713854817,109,False,134.0,-1.0
315,43.646108925504606,108,False,113.0,-1.0
316,46.512781177103506,135,False,128.0,-1.0
317,19.121702495687636,72,False,79.0,-1.0
318,91.77053445908412,218,False,140.0,-1.0
319,71.72400335062854,144,False,147.0,-1.0
320,100.33788722263834,186,False,-124.0,-1.0
321,97.06645918983968,204,False,-63.0,-1.0
322,64.96723550500163,130,False,-145.0,-1.0
323,20.75986250022798,81,False,-132.0,-1.0
324,149.11160577622795,244,False,-47.0,-1.0
325,24.61123543841577,98,False,-113.0,-1.0
326,14.363665721630667,64,False,81.0,-1.0
327,75.60481026349768,165,False,-194.0,-1.0
328,40.562062601244044,111,False,111.0,-1.0
329,84.8279050711021,190,False,-110.0,-1.0
330,30.478471137294555,94,False,-126.0,-1.0
331,64.30022240477048,138,False,-90.0,-1.0
332,54.53129993038063,112,False,-68.0,-1.0
333,17.5128621478323,67,False,80.0,-1.0
334,47.63260577743317,108,False,-99.0,-1.0
335,75.03527587629848,186,False,131.0,-1.0
336,108.7719660526271,242,False,-165.0,-1.0
337,85.98214595721652,168,False,150.0,-1.0
338,25.912221323814258,78,False,-105.0,-1.0
339,43.43068345026299,100,False,-94.0,-1.0
340,32.259965779792516,78,False,-52.0,-1.0
341,27.727552815852697,80,False,-111.0,-1.0
342,24.71137496608865,95,False,-114.0,-1.0
343,42.752002167245394,97,False,-84.0,-1.0
344,43.86444809233767,119,False,-169.0,-1.0
345,44.76375535306708,98,False,-84.0,-1.0
346,12.63655978958866,73,False,-142.0,-1.0
347,14.256311265753588,82,False,-139.0,-1.0
348,41.651877105327316,103,False,-107.0,-1.0
349,32.34754585590211,85,False,-84.0,-1.0
350,30.797706513890972,92,False,-95.0,-1.0
351,20.956229276686877,77,False,-137.0,-1.0
352,26.89560840198024,95,False,-100.0,-1.0
353,20.379075837438002,76,False,-85.0,-1.0
354,24.279727033058187,90,False,-114.0,-1.0
355,30.96332101787442,84,False,-107.0,-1.0
356,29.23371917854623,91,False,-92.0,-1.0
357,39.34540409364554,99,False,-119.0,-1.0
358,40.885127816261715,103,False,156.0,-1.0
359,51.01022283523527,108,False,154.0,-1.0
360,27.362866907587275,86,False,-114.0,-1.0
361,22.01348600115999,70,False,-107.0,-1.0
362,30.848539982775208,93,False,-115.0,-1.0
363,103.36546031299602,175,False,153.0,-1.0
364,40.09167253423945,100,False,-103.0,-1.0
365,46.78911564391852,102,False,-102.0,-1.0
366,78.13176099782065,138,False,145.0,-1.0
367,47.305952629620194,106,False,-105.0,-1.0
368,22.88285000973751,79,False,-108.0,-1.0
369,198.19917558615845,292,False,116.0,-1.0
370,41.924399480916556,117,False,162.0,-1.0
371,43.88269288930479,147,False,151.0,-1.0
372,46.68103807470621,122,False,162.0,-1.0
373,52.5715520125552,152,False,159.0,-1.0
374,16.330435586256897,69,False,75.0,-1.0
375,26.773666362825807,109,False,-93.0,-1.0
376,59.12111226031931,141,False,101.0,-1.0
377,131.31801433991095,221,False,139.0,-1.0
378,61.70336313677568,144,False,130.0,-1.0
379,53.50898091688195,128,False,-123.0,-1.0
380,47.56140152611957,132,False,154.0,-1.0
381,67.59606572364083,137,False,-84.0,-1.0
382,49.07150629145603,153,False,80.0,-1.0
383,134.54006264564586,250,False,-96.0,-1.0
384,51.68873413116299,139,False,127.0,-1.0
385,96.86380948005608,180,False,116.0,-1.0
386,33.1686421128735,109,False,144.0,-1.0
387,43.31958088131622,121,False,96.0,-1.0
388,57.3319806384542,120,False,-87.0,-1.0
389,150.84999457260795,242,False,131.0,-1.0
390,115.04849590822116,185,False,59.0,-1.0
391,98.80578093425464,216,False,-45.0,-1.0
392,42.081036436950804,116,False,117.0,-1.0
393,50.79574015598749,122,False,105.0,-1.0
394,24.209615901624765,91,False,158.0,-1.0
395,98.84558637216871,189,False,146.0,-1.0
396,99.44304144031348,245,False,137.0,-1.0
397,36.370058217890076,102,False,-131.0,-1.0
398,42.593114071836666,112,False,-94.0,-1.0
399,48.83286516587806,123,False,-105.0,-1.0
400,145.22577880046126,270,False,-76.0,-1.0
401,58.51359902727599,133,False,146.0,-1.0
402,48.8470396789554,152,False,120.0,-1.0
403,121.55654895390771,215,False,-101.0,-1.0
404,31.41922601276262,97,False,119.0,-1.0
405,56.253411574903836,163,False,-194.0,-1.0
406,28.858908585021254,95,False,148.0,-1.0
407,6.545410002006225,56,False,104.0,-1.0
408,27.89324239110435,98,False,169.0,-1.0
409,46.76108560570049,118,False,108.0,-1.0
410,38.545950300712136,102,False,107.0,-1.0
411,23.869838528342555,87,False,137.0,-1.0
412,9.414491442019585,57,False,87.0,-1.0
413,53.01213152510671,116,False,78.0,-1.0
414,39.99580364387107,101,False,124.0,-1.0
415,88.88774379732692,146,False,-100.0,-1.0
416,111.7223912619165,195,False,-88.0,-1.0
417,30.383798572111886,109,False,162.0,-1.0
418,81.24535814516945,158,False,94.0,-1.0
419,7.702544491451231,57,False,93.0,-1.0
420,10.299380546744914,61,False,85.0,-1.0
421,205.57836044212445,289,False,-119.0,-1.0
422,62.99953003177603,127,False,83.0,-1.0
423,62.54614985170957,147,False,124.0,-1.0
424,80.58425897824006,165,False,107.0,-1.0
425,64.54024169238463,154,False,114.0,-1.0
426,80.42335145041719,148,False,-106.0,-1.0
427,69.87698528161826,139,False,-161.0,-1.0
428,64.07913842110896,131,False,122.0,-1.0
429,18.432202548189082,71,False,90.0,-1.0
430,50.434295722028224,127,False,129.0,-1.0
431,68.05193658888241,133,False,-175.0,-1.0
432,19.594056794969354,93,False,-98.0,-1.0
433,19.039939073121168,70,False,63.0,-1.0
434,34.91524756529557,95,False,152.0,-1.0
435,28.537381309021256,105,False,137.0,-1.0
436,108.63458326891805,176,False,-104.0,-1.0
437,90.051901411673,153,False,142.0,-1.0
438,55.30378634236381,150,False,-96.0,-1.0
439,35.051514502506706,109,False,154.0,-1.0
440,23.491292658856153,85,False,121.0,-1.0
441,42.52739700642041,105,False,-101.0,-1.0
442,38.586982486987445,96,False,-106.0,-1.0
443,63.26070817176438,168,False,-87.0,-1.0
444,103.41358393297331,227,False,-107.0,-1.0
445,94.49012754162209,189,False,-85.0,-1.0
446,125.06438889573712,215,False,134.0,-1.0
447,21.649457509139545,76,False,87.0,-1.0
448,43.79087565358355,106,False,-99.0,-1.0
449,80.16362234530212,181,False,112.0,-1.0
450,27.208096526103105,107,False,-104.0,-1.0
451,79.49613515236041,161,False,127.0,-1.0
452,109.40662221639417,202,False,127.0,-1.0
453,7.960390998058028,56,False,93.0,-1.0
454,76.14893828111508,167,False,114.0,-1.0
455,26.167978003558254,89,False,120.0,-1.0
456,42.57713374906032,120,False,109.0,-1.0
457,25.79784041126257,93,False,127.0,-1.0
458,38.520880121132315,99,False,128.0,-1.0
459,44.3735617951136,112,False,90.0,-1.0
460,27.839631845209766,108,False,125.0,-1.0
461,88.17857581515048,199,False,99.0,-1.0
462,46.11105684274435,152,False,120.0,-1.0
463,10.89211651323782,62,False,88.0,-1.0
464,92.04758940781552,161,False,121.0,-1.0
465,31.75806340314633,105,False,119.0,-1.0
466,18.57106567220947,84,False,105.0,-1.0
467,79.89726309825481,160,False,135.0,-1.0
468,60.12015463618518,126,False,117.0,-1.0
469,58.90014773977552,172,False,124.0,-1.0
470,39.90274759662338,114,False,132.0,-1.0
471,116.94703601349883,190,False,-123.0,-1.0
472,89.58969327137248,173,False,-104.0,-1.0
473,132.60179604239963,268,False,-128.0,-1.0
474,97.19768667297892,199,False,109.0,-1.0
475,51.72989578151608,145,False,145.0,-1.0
476,77.14137195937701,157,False,-162.0,-1.0
477,40.93608832778503,134,False,164.0,-1.0
478,72.23548419836895,181,False,121.0,-1.0
479,102.94988302593111,181,False,114.0,-1.0
480,52.85280360258929,127,False,-72.0,-1.0
481,69.51061184271234,142,False,119.0,-1.0
482,239.75162923937813,355,False,136.0,-1.0
483,67.72225238991295,134,False,-91.0,-1.0
484,23.15728167429195,79,False,-108.0,-1.0
485,30.49132341625542,122,False,-105.0,-1.0
486,45.107603465012275,139,False,-118.0,-1.0
487,36.323623262586075,97,False,-106.0,-1.0
488,23.323333969369543,94,False,133.0,-1.0
489,110.23010892823899,207,False,115.0,-1.0
490,149.85821810066378,279,False,-74.0,-1.0
491,169.8537173045809,246,False,-90.0,-1.0
492,85.98282661348813,175,False,99.0,-1.0
493,51.504696553327136,185,False,138.0,-1.0
494,55.7452412232484,149,False,155.0,-1.0
495,32.09319891048315,98,False,133.0,-1.0
496,112.65816136794916,237,False,95.0,-1.0
497,157.6203381419108,308,False,-56.0,-1.0
498,53.5530499283676,125,False,135.0,-1.0
499,50.784958868355034,151,False,169.0,-1.0
500,32.279872809985626,117,False,116.0,-1.0
501,116.40665618426823,225,False,-134.0,-1.0
502,101.36029783915075,189,False,-147.0,-1.0
503,228.36666446298557,352,False,112.0,-1.0
504,199.75609323889958,366,False,-112.0,-1.0
505,50.102532079728746,108,False,-49.0,-1.0
506,138.0181201875698,283,False,-102.0,-1.0
507,46.0543347660135,150,False,-118.0,-1.0
508,89.34269834997644,245,False,124.0,-1.0
509,85.6681396722081,218,False,146.0,-1.0
510,26.024424733337007,80,False,61.0,-1.0
511,65.13187080151768,163,False,-100.0,-1.0
512,40.049254347275486,106,False,-110.0,-1.0
513,74.80328818144835,142,False,-106.0,-1.0
514,87.04939572753618,207,False,-103.0,-1.0
515,30.255245640188463,85,False,54.0,-1.0
516,93.045121909352,216,False,173.0,-1.0
517,66.67081883718303,224,False,151.0,-1.0
518,88.17982932464734,180,False,-133.0,-1.0
519,92.78113238394681,207,False,117.0,-1.0
520,68.31655381182203,141,False,116.0,-1.0
521,107.60492437403092,188,False,133.0,-1.0
522,36.23974231256452,98,False,-119.0,-1.0
523,113.98140550982862,198,False,-129.0,-1.0
524,108.6060334352106,199,False,123.0,-1.0
525,89.51574238059852,190,False,-66.0,-1.0
526,48.059395316990106,105,False,-85.0,-1.0
527,40.460144750781346,106,False,-115.0,-1.0
528,47.80480945858733,103,False,-118.0,-1.0
529,48.940441599272205,103,False,-69.0,-1.0
530,42.51125006773322,114,False,-73.0,-1.0
531,31.521359588550403,99,False,-124.0,-1.0
532,13.313472121722079,75,False,-141.0,-1.0
533,35.19835909295455,95,False,-123.0,-1.0
534,20.086427391411746,88,False,-95.0,-1.0
535,42.2953675387464,107,False,-97.0,-1.0
536,14.024757245404636,84,False,-116.0,-1.0
537,15.023481914246467,69,False,81.0,-1.0
538,57.12274151875637,142,False,156.0,-1.0
539,30.53613176666014,113,False,120.0,-1.0
540,31.30219704439491,101,False,126.0,-1.0
541,40.58410923018305,118,False,168.0,-1.0
542,50.68646541038714,116,False,115.0,-1.0
543,14.502081887605598,67,False,85.0,-1.0
544,59.8441748952158,125,False,114.0,-1.0
545,27.453041059354305,90,False,114.0,-1.0
546,58.576646647006314,121,False,-105.0,-1.0
547,15.177141939688475,66,False,82.0,-1.0
548,50.62371567646922,132,False,169.0,-1.0
549,23.747224763938213,89,False,165.0,-1.0
550,28.573914578896016,106,False,-159.0,-1.0
551,12.986225259667258,63,False,89.0,-1.0
552,46.35895934836101,138,False,-117.0,-1.0
553,46.20009549841187,138,False,109.0,-1.0
554,34.64244903918261,97,False,157.0,-1.0
555,62.034697361130256,151,False,136.0,-1.0
556,34.53199224991537,110,False,143.0,-1.0
557,122.72309619420957,233,False,74.0,-1.0
558,42.469206785643486,119,False,148.0,-1.0
559,80.53346701255902,178,False,-200.0,-1.0
560,55.785951768461615,123,False,-107.0,-1.0
561,88.66229418314808,164,False,-68.0,-1.0
562,28.965511349227256,89,False,-102.0,-1.0
563,91.10150728057697,178,False,-94.0,-1.0
564,63.86527682708207,162,False,-134.0,-1.0
565,31.462274311121547,108,False,-139.0,-1.0
566,91.56345866986787,170,False,134.0,-1.0
567,122.32308393336223,231,False,0.0,-1.0
568,117.45093263465671,205,False,-96.0,-1.0
569,76.12948741544038,170,False,104.0,-1.0
570,60.06524818744653,163,False,146.0,-1.0
571,221.65244188245794,380,False,132.0,-1.0
572,104.4898939793623,207,False,-135.0,-1.0
573,51.40761811430983,138,False,160.0,-1.0
574,98.83284212736218,172,False,-110.0,-1.0
575,49.00769996986489,167,False,-125.0,-1.0
576,55.17793036062271,172,False,118.0,-1.0
577,49.48694726017861,141,False,154.0,-1.0
578,43.00485540863823,135,False,162.0,-1.0
579,86.31648421572517,193,False,-133.0,-1.0
580,71.90270932548125,176,False,-138.0,-1.0
581,33.38026081583414,108,False,-134.0,-1.0
582,96.54330152302799,178,False,-122.0,-1.0
583,118.36914091085552,260,False,119.0,-1.0
584,86.23566642748335,201,False,95.0,-1.0
585,66.2440815295609,155,False,-127.0,-1.0
586,108.22538044490997,223,False,-101.0,-1.0
587,53.92086337928285,127,False,-95.0,-1.0
588,83.2744356948384,146,False,-109.0,-1.0
589,90.1179788484405,169,False,-105.0,-1.0
590,39.5269494185159,96,False,-110.0,-1.0
591,10.503938618063454,66,False,94.0,-1.0
592,20.369896803235655,69,False,77.0,-1.0
593,42.345628847135224,122,False,-127.0,-1.0
594,119.4176147342661,226,False,142.0,-1.0
