Episode,Reward,Num_steps,Finish,Deviation,Exploration_rate
74,37.27220244123624,96,False,74.0,-1.0
75,35.291878819542625,91,False,-168.0,-1.0
76,7.108527891615211,56,False,81.0,-1.0
77,23.085404432627477,88,False,82.0,-1.0
78,16.033900590819613,73,False,101.0,-1.0
79,13.357261601891793,70,False,96.0,-1.0
80,25.79209803331971,88,False,-114.0,-1.0
81,21.430990627921616,74,False,113.0,-1.0
82,10.775756651230157,79,False,154.0,-1.0
83,22.780393615142337,71,False,164.0,-1.0
84,48.16477040530738,123,False,52.0,-1.0
85,37.02441267920182,98,False,79.0,-1.0
86,5.5617220634816,47,False,76.0,-1.0
87,22.747428860835022,68,False,128.0,-1.0
88,40.57738704759507,93,False,110.0,-1.0
89,25.699472968944654,97,False,74.0,-1.0
90,16.641410458843723,86,False,132.0,-1.0
91,12.06286470568346,66,False,139.0,-1.0
92,29.84138334381275,86,False,108.0,-1.0
93,31.298017257958627,89,False,124.0,-1.0
94,14.89421088817057,74,False,86.0,-1.0
95,26.828653553772114,90,False,130.0,-1.0
96,13.926762004072891,62,False,114.0,-1.0
97,19.236022694250366,66,False,104.0,-1.0
98,26.535740800635665,82,False,87.0,-1.0
99,88.97320251858233,146,False,49.0,-1.0
100,15.236397023232456,66,False,150.0,-1.0
101,21.21866095193434,84,False,91.0,-1.0
102,13.87173097596731,57,False,111.0,-1.0
103,13.557557484047706,67,False,96.0,-1.0
104,6.278668087521371,43,False,71.0,-1.0
105,32.474988384250125,83,False,86.0,-1.0
106,29.652989050421453,85,False,73.0,-1.0
107,21.11065640151918,63,False,-103.0,-1.0
108,3.1885301858145425,51,False,-117.0,-1.0
109,59.84661525118199,130,False,129.0,-1.0
110,18.66079093271579,89,False,152.0,-1.0
111,14.214009524171487,61,False,104.0,-1.0
112,15.934083542959158,77,False,-122.0,-1.0
113,37.27465604452789,114,False,-150.0,-1.0
114,9.686238367598722,66,False,155.0,-1.0
115,32.769258860675,108,False,134.0,-1.0
116,23.18032318844191,89,False,-154.0,-1.0
117,6.99833424575834,52,False,74.0,-1.0
118,8.829518573657715,67,False,115.0,-1.0
119,44.17994853746933,95,False,109.0,-1.0
120,6.307043714916958,54,False,-128.0,-1.0
121,45.34545662729096,98,False,-27.0,-1.0
122,17.329600952327517,70,False,97.0,-1.0
123,19.717830482751125,63,False,111.0,-1.0
124,72.46205266690063,131,False,93.0,-1.0
125,15.162890998265794,66,False,116.0,-1.0
126,32.376411996169224,89,False,128.0,-1.0
127,28.469753780817108,83,False,-119.0,-1.0
128,10.818884700218423,70,False,121.0,-1.0
129,-0.013319521894260333,38,False,109.0,-1.0
130,8.073309072169778,51,False,99.0,-1.0
131,59.96191467769444,131,False,-95.0,-1.0
132,29.826498439316943,89,False,138.0,-1.0
133,28.78673057949439,84,False,-112.0,-1.0
134,46.25692180325173,115,False,-105.0,-1.0
135,29.40475598770007,82,False,122.0,-1.0
136,30.05755626058143,86,False,105.0,-1.0
137,43.58749380283225,94,False,32.0,-1.0
138,53.393646081968924,119,False,137.0,-1.0
139,20.21255788263639,67,False,-96.0,-1.0
140,20.275242283125706,69,False,-99.0,-1.0
141,10.08585675066378,65,False,143.0,-1.0
142,9.446675532469783,56,False,102.0,-1.0
143,31.238438145170754,80,False,-107.0,-1.0
144,58.16659137595697,126,False,-72.0,-1.0
145,18.50723073837821,74,False,-89.0,-1.0
146,27.40680686148916,80,False,-144.0,-1.0
147,29.886466437329275,83,False,-100.0,-1.0
148,29.95627434391281,83,False,-116.0,-1.0
149,13.372260760691525,80,False,-119.0,-1.0
150,15.020520951967278,73,False,101.0,-1.0
151,48.951190007540916,113,False,-82.0,-1.0
152,50.18495421836069,139,False,14.0,-1.0
153,12.112475582702302,91,False,174.0,-1.0
154,28.474331740787648,93,False,-201.0,-1.0
155,14.575336407929662,77,False,97.0,-1.0
156,9.045741141851575,53,False,-74.0,-1.0
157,15.539638984425565,69,False,-136.0,-1.0
158,7.751708599593087,57,False,-113.0,-1.0
159,48.986935294869596,113,False,121.0,-1.0
160,24.160059948557517,89,False,146.0,-1.0
161,22.32083634292514,74,False,110.0,-1.0
162,6.818164386984577,55,False,-115.0,-1.0
163,12.7435559503404,63,False,-115.0,-1.0
164,10.916397276448706,56,False,-132.0,-1.0
165,29.069272037169384,119,False,-88.0,-1.0
166,85.31698299950294,171,False,-133.0,-1.0
167,36.58599349150608,103,False,-118.0,-1.0
168,62.18526799631093,120,False,-108.0,-1.0
169,9.144010316255606,47,False,-71.0,-1.0
170,29.84157117569631,76,False,-66.0,-1.0
171,39.38649846810546,90,False,-79.0,-1.0
172,54.960693928739914,109,False,-94.0,-1.0
173,45.26728812228602,97,False,98.0,-1.0
174,32.821346487899625,90,False,-190.0,-1.0
175,49.40530862196661,113,False,-63.0,-1.0
176,44.28823122267684,109,False,122.0,-1.0
177,35.48997426929242,89,False,-70.0,-1.0
178,61.420397296422294,129,False,-143.0,-1.0
179,5.3404283740623875,69,False,-123.0,-1.0
180,20.970091035033157,117,False,-121.0,-1.0
181,55.4211231455576,123,False,-94.0,-1.0
182,19.28032883602961,75,False,86.0,-1.0
183,36.53166156189326,85,False,-104.0,-1.0
184,23.56996100159438,93,False,117.0,-1.0
185,49.475295079162905,131,False,130.0,-1.0
186,59.91942201697036,116,False,150.0,-1.0
187,11.805598842849335,63,False,132.0,-1.0
188,58.25465827305047,129,False,-109.0,-1.0
189,48.317583592935804,152,False,-84.0,-1.0
190,60.63036567497315,125,False,-129.0,-1.0
191,35.14671117684482,91,False,-95.0,-1.0
192,82.19734159406198,172,False,104.0,-1.0
193,34.42856487813579,92,False,-97.0,-1.0
194,90.23589995465663,178,False,-103.0,-1.0
195,41.878172837655576,92,False,-106.0,-1.0
196,59.72881444302243,158,False,143.0,-1.0
197,50.28100662217578,132,False,-33.0,-1.0
198,7.985730212680803,60,False,-86.0,-1.0
199,54.633392652006975,173,False,-15.0,-1.0
200,16.333008884145357,96,False,-113.0,-1.0
201,13.862254709086052,84,False,-105.0,-1.0
202,116.19031696207432,201,False,-87.0,-1.0
203,33.60686419343619,123,False,132.0,-1.0
204,53.904739092389335,122,False,-108.0,-1.0
205,41.42456976162523,97,False,-109.0,-1.0
206,69.93000480592418,158,False,78.0,-1.0
207,111.55208791655673,187,False,-89.0,-1.0
208,62.61642943968913,144,False,107.0,-1.0
209,158.95607360355825,299,False,-80.0,-1.0
210,32.975141997831294,122,False,-70.0,-1.0
211,35.83734989409231,99,False,94.0,-1.0
212,58.69767569746314,355,False,-142.0,-1.0
213,7.7525812802722385,62,False,88.0,-1.0
214,97.08507844768233,201,False,129.0,-1.0
215,690.8788563797993,1267,False,-53.0,-1.0
216,95.67736106494775,495,False,-131.0,-1.0
217,3377.906586378011,6640,False,-122.0,-1.0
218,2761.424574646863,13242,False,-136.0,-1.0
219,870.0147287777203,1651,False,-67.0,-1.0
220,37487.869783018694,122505,False,-112.0,-1.0
221,57188.06863079047,83812,False,-194.0,-1.0
222,322.5899589715042,494,False,-47.0,-1.0
223,126.13909936961059,775,False,-126.0,-1.0
224,223.009426689048,508,False,-127.0,-1.0
225,1186.5918427801737,2227,False,-106.0,-1.0
226,214.760343006838,606,False,-109.0,-1.0
227,1508.1670599646743,3045,False,1.0,-1.0
228,157.51964766611076,297,False,-74.0,-1.0
229,109.37718507571003,211,False,34.0,-1.0
230,204.61244035531536,342,False,29.0,-1.0
231,78.69457030748897,170,False,71.0,-1.0
232,57.93420433055407,124,False,42.0,-1.0
233,80.37601062946125,168,False,65.0,-1.0
234,40.41933053722957,101,False,51.0,-1.0
235,54.468834176908786,112,False,110.0,-1.0
236,152.53714634183376,298,False,-95.0,-1.0
237,171.94981306630487,265,False,107.0,-1.0
238,133.45859301349984,240,False,-27.0,-1.0
239,41.51430628700511,130,False,92.0,-1.0
240,87.93873629041681,177,False,19.0,-1.0
241,54.10172824151026,112,False,-41.0,-1.0
242,94.84038302094243,170,False,-47.0,-1.0
243,81.08620003096267,188,False,-16.0,-1.0
244,47.30068548156072,110,False,85.0,-1.0
245,39.877608529783174,104,False,-97.0,-1.0
246,41.81843685229286,99,False,-45.0,-1.0
247,41.83345891515724,98,False,-76.0,-1.0
248,107.5112895935469,228,False,-23.0,-1.0
249,66.96694592295032,156,False,-77.0,-1.0
250,64.28149586778808,139,False,41.0,-1.0
251,34.99714423550045,79,False,-77.0,-1.0
252,78.62925462014476,162,False,-1.0,-1.0
253,49.23813999445491,105,False,24.0,-1.0
254,57.97899455425333,114,False,111.0,-1.0
255,154.58487518216515,262,False,73.0,-1.0
256,45.5047731907641,107,False,-49.0,-1.0
257,81.48620210768763,161,False,-68.0,-1.0
258,134.4847374878972,236,False,-92.0,-1.0
259,92.34115330466977,159,False,90.0,-1.0
260,152.06451690050594,287,False,102.0,-1.0
261,72.15594667812557,159,False,-7.0,-1.0
262,63.98745427644995,132,False,95.0,-1.0
263,18.12046792132407,80,False,-127.0,-1.0
264,87.86057805520487,170,False,-52.0,-1.0
265,27.944839746132494,78,False,-76.0,-1.0
266,134.97548736916005,218,False,-86.0,-1.0
267,109.08234836445394,218,False,95.0,-1.0
268,68.49866681991514,140,False,107.0,-1.0
269,129.62066595068805,229,False,-86.0,-1.0
270,36.69473975945679,91,False,-111.0,-1.0
271,101.70631082693548,177,False,-12.0,-1.0
272,35.88065671914403,103,False,45.0,-1.0
273,83.21592071501836,173,False,-77.0,-1.0
274,16.05709497006901,71,False,-104.0,-1.0
275,106.86849293328375,192,False,-54.0,-1.0
276,40.13187435115027,97,False,12.0,-1.0
277,102.26636688607421,185,False,-91.0,-1.0
278,72.06751288816045,169,False,-83.0,-1.0
279,43.33088918483133,100,False,17.0,-1.0
280,38.027218270324674,82,False,-99.0,-1.0
281,56.7248711053108,126,False,-96.0,-1.0
282,33.95775073219837,78,False,-84.0,-1.0
283,56.568875478956286,114,False,-60.0,-1.0
284,144.83920916510198,264,False,-43.0,-1.0
285,25.134561775615616,86,False,-88.0,-1.0
286,69.4430653780583,158,False,-27.0,-1.0
287,110.97859652799517,198,False,55.0,-1.0
288,135.8432898556628,224,False,7.0,-1.0
289,110.23922850002018,207,False,-3.0,-1.0
290,139.04282109772024,229,False,75.0,-1.0
291,58.269315875801325,126,False,-155.0,-1.0
292,96.79176047059562,195,False,-51.0,-1.0
293,18.738821999843758,73,False,-132.0,-1.0
294,75.59267544319687,138,False,31.0,-1.0
295,100.5308325353795,177,False,30.0,-1.0
296,182.29718035562777,322,False,-121.0,-1.0
297,151.63276332651316,270,False,31.0,-1.0
298,179.55883324025015,300,False,115.0,-1.0
299,119.5855852393976,205,False,54.0,-1.0
300,153.931098303287,265,False,-29.0,-1.0
301,115.28784075565028,248,False,77.0,-1.0
302,164.2761577711663,425,False,61.0,-1.0
303,83.9815753249621,167,False,2.0,-1.0
304,116.68935989830598,209,False,-57.0,-1.0
305,95.58932676899641,185,False,-23.0,-1.0
306,86.86210980792767,163,False,-35.0,-1.0
307,140.75425217843855,269,False,-103.0,-1.0
308,207.89575567844452,372,False,57.0,-1.0
309,54.25772432935048,126,False,-72.0,-1.0
310,69.32881872303872,150,False,-39.0,-1.0
311,9.307420041404924,49,False,73.0,-1.0
312,44.45499797949405,115,False,46.0,-1.0
313,61.047872446141795,154,False,-5.0,-1.0
314,57.61425336788845,136,False,-56.0,-1.0
315,94.39390294850652,174,False,-34.0,-1.0
316,106.04373401430334,191,False,-22.0,-1.0
317,103.74942757035278,190,False,-58.0,-1.0
318,68.57660160068731,129,False,25.0,-1.0
319,79.16881154302447,161,False,14.0,-1.0
320,52.99901989049836,116,False,-108.0,-1.0
321,76.36220390860818,154,False,-89.0,-1.0
322,79.25979491615196,154,False,-43.0,-1.0
323,57.48325501901083,120,False,-95.0,-1.0
324,59.261263034581134,122,False,-62.0,-1.0
325,75.15562108426583,161,False,-130.0,-1.0
326,82.89774830308991,173,False,62.0,-1.0
327,45.00527385510982,99,False,-79.0,-1.0
328,83.91449116978046,177,False,40.0,-1.0
329,60.252204001397715,129,False,-94.0,-1.0
330,61.13951269404423,129,False,15.0,-1.0
331,73.76709573693535,140,False,-105.0,-1.0
332,138.55412026564576,228,False,8.0,-1.0
333,29.18127908914245,93,False,-45.0,-1.0
334,100.93032250323975,181,False,35.0,-1.0
335,69.03058437615327,143,False,23.0,-1.0
336,102.83224160839796,178,False,-21.0,-1.0
337,58.02314911907904,110,False,2.0,-1.0
338,140.5114937601552,225,False,23.0,-1.0
339,56.29343204939963,129,False,-23.0,-1.0
340,82.74296420381845,186,False,-31.0,-1.0
341,87.43644242158508,163,False,16.0,-1.0
342,55.81785087526494,134,False,11.0,-1.0
343,71.60492165234602,172,False,96.0,-1.0
344,61.59439880013302,122,False,-16.0,-1.0
345,78.15838604508957,145,False,30.0,-1.0
346,54.568651945987924,120,False,-64.0,-1.0
347,53.98361742895655,114,False,-96.0,-1.0
348,56.370000313374746,124,False,-66.0,-1.0
349,58.68247092156362,118,False,-36.0,-1.0
350,73.02122530086085,143,False,-4.0,-1.0
351,66.75546846167333,133,False,-110.0,-1.0
352,92.78075024338685,166,False,-2.0,-1.0
353,41.75676924377351,97,False,-100.0,-1.0
354,53.63312051902882,110,False,-99.0,-1.0
355,96.9720177165891,175,False,-92.0,-1.0
356,71.76628224211268,150,False,-2.0,-1.0
357,112.18705866201341,195,False,-8.0,-1.0
358,73.42339809519805,137,False,20.0,-1.0
359,95.93698729606989,159,False,-14.0,-1.0
360,52.30887643162535,119,False,-35.0,-1.0
361,29.96123909438775,87,False,125.0,-1.0
362,51.61761638755729,107,False,41.0,-1.0
363,34.07511257543474,109,False,24.0,-1.0
364,35.88987215854354,89,False,-58.0,-1.0
365,84.71447577730315,163,False,-30.0,-1.0
366,84.80178117092701,170,False,-36.0,-1.0
367,61.891586601619125,142,False,-97.0,-1.0
368,100.68726650890562,173,False,-17.0,-1.0
369,30.86826911103106,96,False,9.0,-1.0
370,38.02592268908522,109,False,13.0,-1.0
371,1.0579019224734765,40,False,77.0,-1.0
372,51.49912488874135,125,False,73.0,-1.0
373,-1.2765445716894313,35,False,107.0,-1.0
374,29.457374912520272,89,False,114.0,-1.0
375,43.832194265250536,98,False,6.0,-1.0
376,77.3764255482091,137,False,11.0,-1.0
377,32.15960760552562,85,False,17.0,-1.0
378,-2.5482624809419114,33,False,89.0,-1.0
379,42.63664265944437,94,False,-64.0,-1.0
380,54.119207600200795,128,False,75.0,-1.0
381,82.2362465070594,155,False,-57.0,-1.0
382,29.02010269892132,104,False,-4.0,-1.0
383,35.17802634929079,95,False,-16.0,-1.0
384,85.5912763432459,170,False,5.0,-1.0
385,59.47915903582593,125,False,107.0,-1.0
386,60.246145418847604,121,False,42.0,-1.0
387,111.44289410721925,198,False,-8.0,-1.0
388,54.53150464241497,104,False,93.0,-1.0
389,32.895216536407645,86,False,43.0,-1.0
390,60.00497788029084,127,False,42.0,-1.0
391,54.25916014493674,109,False,-26.0,-1.0
392,86.6791123930274,159,False,54.0,-1.0
393,90.49509247814497,150,False,120.0,-1.0
394,69.30529935694528,122,False,99.0,-1.0
395,98.57748183044542,175,False,35.0,-1.0
396,71.0283401469877,128,False,92.0,-1.0
397,79.80635973698996,147,False,-103.0,-1.0
398,69.16900254434682,139,False,13.0,-1.0
399,61.05662465135546,116,False,19.0,-1.0
400,45.14205316951997,97,False,-20.0,-1.0
401,59.43740316160954,122,False,-32.0,-1.0
402,97.24010591512211,169,False,-67.0,-1.0
403,77.01659826253149,168,False,-109.0,-1.0
404,62.835743018868456,142,False,25.0,-1.0
405,38.15107419536758,91,False,-134.0,-1.0
406,64.61967192888548,134,False,44.0,-1.0
407,77.6504381388764,156,False,-70.0,-1.0
408,119.2530495653219,205,False,-2.0,-1.0
409,56.40199976737219,143,False,-67.0,-1.0
410,62.69815883879295,135,False,-17.0,-1.0
411,111.20709156501246,189,False,-30.0,-1.0
412,47.718188369018335,101,False,-6.0,-1.0
413,69.04205823471976,152,False,-89.0,-1.0
414,122.35131663071152,268,False,5.0,-1.0
415,73.0465042980894,129,False,-84.0,-1.0
416,89.14392768556336,180,False,-110.0,-1.0
417,166.46285080440583,260,False,45.0,-1.0
418,244.2277984047986,397,False,-38.0,-1.0
419,68.2047281942337,157,False,54.0,-1.0
420,87.18788490022806,168,False,-34.0,-1.0
421,57.241911293526485,116,False,-38.0,-1.0
422,59.07696675220684,115,False,-81.0,-1.0
423,94.06190555703083,157,False,13.0,-1.0
424,151.87545500892972,281,False,-114.0,-1.0
425,62.34293443911565,129,False,-43.0,-1.0
426,72.57143961610933,141,False,-1.0,-1.0
427,141.8715441043782,246,False,26.0,-1.0
428,94.37032658883021,182,False,110.0,-1.0
429,81.03624545432832,165,False,-64.0,-1.0
430,69.94930664418763,126,False,-48.0,-1.0
431,69.35368797859054,141,False,-119.0,-1.0
432,51.071114582659845,104,False,-24.0,-1.0
433,111.81241924926101,205,False,-70.0,-1.0
434,81.39493130078537,145,False,-39.0,-1.0
435,72.53587726117502,132,False,-39.0,-1.0
436,65.50859936599682,122,False,-15.0,-1.0
437,76.65627200328673,154,False,85.0,-1.0
438,77.33003988197532,139,False,-85.0,-1.0
439,60.67780290837251,124,False,-6.0,-1.0
440,41.24206327340419,98,False,67.0,-1.0
441,52.22049264695457,111,False,-89.0,-1.0
442,91.53152320955286,165,False,-41.0,-1.0
443,61.30266125062934,119,False,-60.0,-1.0
444,65.7570615567772,128,False,-28.0,-1.0
445,107.07739507375534,186,False,48.0,-1.0
446,54.10833821293403,114,False,31.0,-1.0
447,66.23478189095854,126,False,12.0,-1.0
448,75.51830104275436,140,False,-9.0,-1.0
449,54.141796913766186,113,False,84.0,-1.0
450,95.23312758653258,172,False,-79.0,-1.0
451,72.70486023917303,140,False,73.0,-1.0
452,31.107098933998508,87,False,-65.0,-1.0
453,20.093980292672498,61,False,-85.0,-1.0
454,32.457553060645246,96,False,3.0,-1.0
455,56.46980080582286,112,False,-27.0,-1.0
456,85.82799191983248,180,False,-84.0,-1.0
457,37.10941617632327,106,False,-107.0,-1.0
458,43.625551285071516,99,False,35.0,-1.0
459,103.80529656094396,168,False,-30.0,-1.0
460,86.51104938342425,152,False,2.0,-1.0
461,50.85710414714946,110,False,-7.0,-1.0
462,104.78093750567446,162,False,-4.0,-1.0
463,50.83546542870336,109,False,2.0,-1.0
464,48.68668412776749,109,False,-69.0,-1.0
465,60.916617370059896,126,False,-85.0,-1.0
466,69.04266893844924,127,False,36.0,-1.0
467,62.32751175690035,116,False,-102.0,-1.0
468,43.36387431414427,90,False,-60.0,-1.0
469,69.70295698769492,135,False,-16.0,-1.0
470,72.25987031482606,137,False,-23.0,-1.0
471,91.7850502227835,161,False,17.0,-1.0
472,116.22710133380076,198,False,2.0,-1.0
473,58.06605022691771,128,False,14.0,-1.0
474,52.4960126795431,118,False,24.0,-1.0
475,43.94776865408401,94,False,-40.0,-1.0
476,52.62717779133635,105,False,26.0,-1.0
477,57.01503188304041,130,False,37.0,-1.0
478,95.4644281922798,159,False,24.0,-1.0
479,56.37615206560989,114,False,-41.0,-1.0
480,93.54963937660888,174,False,-87.0,-1.0
481,92.86228294854364,165,False,37.0,-1.0
482,79.13751787133228,136,False,-32.0,-1.0
483,53.893108049827916,112,False,-38.0,-1.0
484,93.12710512959134,174,False,-61.0,-1.0
485,57.61462943679177,125,False,-50.0,-1.0
486,90.60534109374595,190,False,-89.0,-1.0
487,53.52921413938549,121,False,-50.0,-1.0
488,48.23873888369569,109,False,-52.0,-1.0
489,34.92031437488686,91,False,53.0,-1.0
490,121.8494474299655,202,False,-32.0,-1.0
491,65.66300940225855,126,False,10.0,-1.0
492,62.23057890638397,122,False,-9.0,-1.0
493,52.49509402313578,107,False,24.0,-1.0
494,79.86393271923275,138,False,21.0,-1.0
495,63.68152603856059,126,False,-88.0,-1.0
496,63.883163065252575,143,False,-112.0,-1.0
497,40.80945570701901,118,False,-83.0,-1.0
498,67.93558836306713,129,False,81.0,-1.0
499,56.67462853707124,121,False,61.0,-1.0
500,51.009087414321385,99,False,58.0,-1.0
501,54.51201622365957,116,False,-59.0,-1.0
502,47.3424733780962,98,False,-102.0,-1.0
503,58.63701136872835,112,False,18.0,-1.0
504,121.13808314306215,201,False,-49.0,-1.0
505,53.29402347647897,102,False,-3.0,-1.0
506,41.20599732701811,92,False,-63.0,-1.0
507,120.01025580067915,206,False,62.0,-1.0
508,68.65510639984494,151,False,-73.0,-1.0
509,41.23294492994829,86,False,1.0,-1.0
510,70.20892719664506,129,False,34.0,-1.0
511,21.58797105182873,73,False,-61.0,-1.0
512,85.27328879260153,151,False,-63.0,-1.0
513,74.54666105523374,132,False,-10.0,-1.0
514,102.75705318293785,179,False,-91.0,-1.0
515,56.98092938180021,123,False,-30.0,-1.0
516,72.55346814971745,128,False,-41.0,-1.0
517,63.35339276013609,111,False,18.0,-1.0
518,52.82926468908538,120,False,-50.0,-1.0
519,87.18302778144148,155,False,-63.0,-1.0
520,46.45785454702457,107,False,-101.0,-1.0
521,42.72610848643756,91,False,-36.0,-1.0
522,52.924609908254624,107,False,26.0,-1.0
523,34.71394497694322,90,False,-75.0,-1.0
524,99.41781464289389,188,False,-20.0,-1.0
525,58.484480087458365,116,False,40.0,-1.0
526,58.96231276770102,120,False,99.0,-1.0
527,94.5893469539045,159,False,-36.0,-1.0
528,67.65116910958628,125,False,67.0,-1.0
529,34.66047583772823,80,False,8.0,-1.0
530,57.016491994585834,123,False,-103.0,-1.0
531,40.36335281716783,88,False,-46.0,-1.0
532,46.9439444662502,112,False,4.0,-1.0
533,38.34736573271951,105,False,-122.0,-1.0
534,59.56545170655971,117,False,-82.0,-1.0
535,25.731985286568623,68,False,35.0,-1.0
536,37.05953002988008,91,False,-120.0,-1.0
537,74.23333576940288,129,False,0.0,-1.0
538,42.4710038535897,88,False,15.0,-1.0
539,36.213903913570796,75,False,-35.0,-1.0
540,48.75920579119689,99,False,-54.0,-1.0
541,50.45264915849681,109,False,-25.0,-1.0
542,41.73928399450806,95,False,-74.0,-1.0
543,60.18362784566233,112,False,56.0,-1.0
544,65.26153466458535,130,False,-27.0,-1.0
545,75.72044171458485,133,False,-62.0,-1.0
546,75.61524786399141,133,False,-27.0,-1.0
547,95.82295136160029,177,False,-75.0,-1.0
548,92.35562256117,163,False,-111.0,-1.0
549,41.96005545093286,87,False,37.0,-1.0
550,75.7674517723479,148,False,65.0,-1.0
551,42.110681691249226,100,False,-50.0,-1.0
552,45.38559067622529,97,False,17.0,-1.0
553,73.16030294204671,135,False,-44.0,-1.0
554,70.66515008720422,130,False,-24.0,-1.0
555,92.56250001548355,156,False,55.0,-1.0
556,86.0401709014807,154,False,64.0,-1.0
557,73.74349186658816,147,False,-31.0,-1.0
558,53.43382194829525,111,False,-95.0,-1.0
559,83.44815885655085,156,False,10.0,-1.0
560,82.56405595374632,150,False,-2.0,-1.0
561,66.77331640841402,125,False,44.0,-1.0
562,58.85593595261952,110,False,-26.0,-1.0
563,66.35879345571996,119,False,69.0,-1.0
564,91.53160321390378,155,False,60.0,-1.0
565,52.914053406312235,104,False,-45.0,-1.0
566,48.865384334805924,102,False,-61.0,-1.0
567,61.99836173047875,126,False,25.0,-1.0
568,39.28410589496709,85,False,19.0,-1.0
569,29.088956184222468,77,False,-107.0,-1.0
570,35.32817808113744,90,False,34.0,-1.0
571,50.87628317471554,109,False,101.0,-1.0
572,72.86632811897618,133,False,-63.0,-1.0
573,60.310234084665794,121,False,17.0,-1.0
574,92.54153136462894,166,False,-19.0,-1.0
575,50.43652159544452,105,False,34.0,-1.0
576,46.036680580626765,101,False,-108.0,-1.0
577,41.756860378336576,94,False,-44.0,-1.0
578,46.09788094848062,104,False,11.0,-1.0
579,43.941624047202374,90,False,-76.0,-1.0
580,37.20681526019258,90,False,29.0,-1.0
581,96.05605796667555,174,False,-46.0,-1.0
582,107.52461663281257,171,False,-12.0,-1.0
583,104.15757364504412,174,False,-58.0,-1.0
584,52.562411769597105,115,False,83.0,-1.0
585,33.89612805678962,94,False,-104.0,-1.0
586,37.93141884058796,104,False,-60.0,-1.0
587,40.407567343749946,86,False,-102.0,-1.0
588,59.88809459855321,111,False,92.0,-1.0
589,50.73972001507961,100,False,-6.0,-1.0
590,49.02040677445133,108,False,28.0,-1.0
