Step,Reward,Accumulated reward,Throttle,Steer,Deviation,Speed
1,0.6930468515657953,0.6930468515657953,1.0,-0.3,-1.0,0.0016398048028349876
2,0.693008771215133,1.3860556227809284,1.0,-0.3,-1.0,0.0003069925296586007
3,0.6930056866244578,2.079061309405386,1.0,-0.3,-1.0,0.00019903185602743179
4,0.6930452239166146,2.7721065333220007,1.0,-0.3,-1.0,0.001582837081514299
5,0.6930304678488256,3.4651370011708265,1.0,-0.3,-1.0,0.0010663747088983655
6,0.6930045837676485,4.158141584938475,1.0,-0.3,-1.0,0.0001604318676982075
7,0.6930261637814609,4.851167748719936,1.0,-0.3,-1.0,0.0009157323511317372
8,0.6930206881934511,5.544188436913387,1.0,-0.3,-1.0,0.0007240867707878351
9,0.6930381537846156,6.237226590698003,1.0,-0.3,-1.0,0.0013353824615478516
10,0.6930095059529745,6.930236096650978,1.0,-0.3,-1.0,0.00033270835410803556
11,0.693024464879451,7.6232605615304285,1.0,-0.3,-1.0,0.0008562707807868719
12,0.6930039167402844,8.316264478270712,1.0,-0.3,-1.0,0.00013708590995520353
13,0.7045475109645298,9.020811989235241,1.0,-0.3,-1.0,0.4041628837585449
14,0.7199312158993312,9.740743205134573,1.0,-0.3,0.0,0.697592556476593
15,0.7201608352661132,10.460904040400687,1.0,-0.3,1.0,0.9506292343139648
16,0.7187181679861886,11.179622208386876,1.0,-0.3,2.0,1.1451358795166016
17,0.7030291427884784,11.882651351175355,1.0,-0.3,5.0,1.3310199975967407
18,0.6961743296214511,12.578825680796806,1.0,-0.2945634126663208,7.0,1.5176746845245361
19,0.6973628798552921,13.276188560652098,1.0,-0.2451116144657135,10.0,1.7173362970352173
20,0.6934485613505046,13.969637122002602,1.0,-0.18664336204528809,14.0,1.8782055377960205
21,0.7056920612653096,14.675329183267912,1.0,-0.12528270483016968,16.0,2.0808537006378174
22,0.7082459528928711,15.383575136160783,1.0,-0.0906444862484932,18.0,2.25612735748291
23,0.7149415970132466,16.09851673317403,1.0,-0.047930970788002014,20.0,2.4821505546569824
24,0.7119890475017683,16.810505780675797,1.0,-0.024756096303462982,22.0,2.598437786102295
25,0.7178286000490188,17.528334380724814,1.0,0.0003931671380996704,23.0,2.7635879516601562
26,0.7105593272674651,18.23889370799228,1.0,0.01671643555164337,24.0,2.944601535797119
27,0.7121294052175112,18.95102311320979,1.0,0.028212793171405792,24.0,3.133678436279297
28,0.70856932167496,19.65959243488475,1.0,0.03410055488348007,25.0,3.322766065597534
29,0.7127195326345308,20.37231196751928,1.0,0.03815900534391403,25.0,3.5153720378875732
30,0.7186145414199148,21.090926508939194,1.0,0.03841815143823624,25.0,3.7247207164764404
31,0.7174086828260196,21.808335191765213,1.0,0.03863034397363663,26.0,3.9299912452697754
32,0.7230431269265357,22.53137831869175,1.0,0.04034123569726944,26.0,4.147157192230225
33,0.7294618079293342,23.260840126621083,1.0,0.04078235477209091,26.0,4.376957416534424
34,0.7371012939526922,23.997941420573774,1.0,0.03723195940256119,26.0,4.6029181480407715
35,0.7421819582524753,24.74012337882625,1.0,0.035752467811107635,26.0,4.7634806632995605
36,0.7469169706758998,25.487040349502152,1.0,0.03581727296113968,26.0,4.929962158203125
37,0.7517503605655261,26.23879071006768,1.0,0.03578149527311325,26.0,5.098713397979736
38,0.7586334329928671,26.997424143060545,1.0,0.03614211827516556,26.0,5.343828201293945
39,0.7651982566373688,27.762622399697914,1.0,0.03743570297956467,26.0,5.588688850402832
40,0.7735463299155235,28.536168729613436,1.0,0.033030085265636444,26.0,5.829472541809082
41,0.7785199227020855,29.31468865231552,1.0,0.03323990851640701,26.0,6.005996227264404
42,0.7787314270876702,30.09342007940319,1.0,0.029547207057476044,26.0,5.970317363739014
43,0.7789267231254351,30.872346802528625,1.0,0.02865498512983322,26.0,5.966743469238281
44,0.7795465126576878,31.651893315186314,1.0,0.02647881954908371,26.0,5.963047504425049
45,0.7925818249526478,32.44447514013896,1.0,0.02659178525209427,26.0,6.4206013679504395
46,0.8043549377946627,33.248830077933626,1.0,0.02318752557039261,26.0,6.792943954467773
47,0.8104108559886614,34.05924093392229,1.0,0.022767432034015656,26.0,7.139832496643066
48,0.8107581424514452,34.86999907637374,1.0,0.021725572645664215,26.0,7.444866180419922
49,0.8036866913835206,35.673685767757256,1.0,0.021939925849437714,27.0,7.756208896636963
50,0.8027611554265021,36.47644692318376,1.0,0.024716533720493317,27.0,8.048074722290039
51,0.8023491333524384,37.278796056536194,1.0,0.025952599942684174,27.0,8.317578315734863
52,0.8035780072808264,38.08237406381702,1.0,0.022265978157520294,27.0,8.590592384338379
53,0.8031416317423183,38.88551569555934,1.0,0.023575104773044586,27.0,8.856636047363281
54,0.8034915110071499,39.689007206566494,1.0,0.022525466978549957,27.0,9.117151260375977
55,0.804336406846841,40.49334361341334,1.0,0.01999077945947647,27.0,9.384437561035156
56,0.805838312268257,41.299181925681594,1.0,0.015485063195228577,27.0,9.57753849029541
57,0.8061855912804602,42.105367516962055,1.0,0.014443226158618927,27.0,9.586339950561523
58,0.8064871038595833,42.911854620821636,1.0,0.01353868842124939,27.0,9.584657669067383
59,0.8070914130012192,43.71894603382285,1.0,0.011725760996341705,27.0,9.59575366973877
60,0.8078298052748043,44.52677583909766,1.0,0.0095105841755867,27.0,9.695505142211914
61,0.8081000949541726,45.33487593405183,1.0,0.00869971513748169,27.0,9.953303337097168
62,0.8080802639921505,46.14295619804398,1.0,0.008759208023548126,27.0,10.292830467224121
63,0.8002153732776641,46.94317157132165,1.0,0.011353880167007446,28.0,10.590472221374512
