Step,Reward,Accumulated reward,Throttle,Steer,Deviation,Velocity,Brake,Dist
1,0.28635541318934166,0.28635541318934166,0.10579933971166611,-0.006836580578237772,3.0,0.0012659215135499835,-1.0,10.0
2,0.28664675003410506,0.5730021632234468,0.10585517436265945,-0.0061762467958033085,3.0,0.0009938812581822276,-1.0,10.0
3,0.2871543593886149,0.8601565226120617,0.10455141961574554,-0.006121715996414423,3.0,2.751352894847514e-06,-1.0,10.0
4,0.2888017205713,1.1489582431833616,0.10712128132581711,-0.0060044885613024235,3.0,0.0027985668275505304,-1.0,10.0
5,0.288471762960843,1.4374300061442047,0.10341427475214005,-0.006173363421112299,3.0,0.0007257080287672579,-1.0,10.0
6,0.29000601049358404,1.7274360166377887,0.10396688431501389,-0.005830662790685892,3.0,0.0007224559667520225,-1.0,10.0
7,0.2889034310764674,2.016339447714256,0.1068977639079094,-0.005695673171430826,3.0,0.0003565549850463867,-1.0,10.0
8,0.2910642923176339,2.3074037400318903,0.10835631191730499,-0.005629284773021936,3.0,0.00022144796093925834,-1.0,10.0
9,0.29315010333836944,2.6005538433702595,0.1057179868221283,-0.00575006240978837,3.0,0.0002920770784839988,-1.0,10.0
10,0.2912499330358475,2.891803776406107,0.10732986778020859,-0.005994914565235376,3.0,0.00041234493255615234,-1.0,10.0
11,0.2940361525918478,3.1858399289979547,0.10887162387371063,-0.005924931261688471,3.0,0.0009382676798850298,-1.0,10.0
12,0.2935019804165425,3.4793419094144973,0.10940445214509964,-0.005900683347135782,3.0,0.0005213594995439053,-1.0,10.0
13,0.2943583404109753,3.7737002498254726,0.10930966585874557,-0.0059051127173006535,3.0,0.00019676207739394158,-1.0,10.0
14,0.2962978318196705,4.069998081645143,0.10842577368021011,-0.005945196840912104,3.0,0.0,-1.0,10.0
15,0.3003393180070328,4.3703373996521755,0.10893826931715012,-0.005922111216932535,3.0,9.65071449172683e-05,-1.0,10.0
16,0.2851233069705884,4.655460706622764,0.15217247605323792,-0.004151998553425074,3.0,0.0007010840927250683,-1.0,10.0
17,0.300298923198724,4.955759629821488,0.1112636849284172,-0.005817288998514414,3.0,9.981632319977507e-05,-1.0,10.0
18,0.30123769032573494,5.256997320147223,0.11594783514738083,-0.005610185209661722,3.0,0.0004436969757080078,-1.0,10.0
19,0.3051820810630565,5.562179401210279,0.11529165506362915,-0.005638825241476297,3.0,2.8786658731405623e-05,-1.0,10.0
20,0.30519917015212367,5.867378571362402,0.11880245059728622,-0.005485928151756525,3.0,0.00028523922082968056,-1.0,10.0
21,0.30861257088440686,6.175991142246809,0.11918503791093826,-0.005469305906444788,3.0,0.00040242195245809853,-1.0,10.0
22,0.3108031011518574,6.486794243398666,0.11923990398645401,-0.005466873291879892,3.0,0.0005175542901270092,-1.0,10.0
23,0.3147957366322981,6.801589980030965,0.11956209689378738,-0.005452925805002451,3.0,3.6759378417627886e-05,-1.0,10.0
24,0.31500292223483417,7.116592902265799,0.12564058601856232,-0.005194677505642176,3.0,0.00023091318143997341,-1.0,10.0
25,0.3187384419317896,7.435331344197588,0.12690520286560059,-0.005141756031662226,3.0,0.0003061819006688893,-1.0,10.0
26,0.3229877023092436,7.758319046506832,0.12551024556159973,-0.005200049374252558,3.0,0.0002524805022403598,-1.0,10.0
27,0.32557086308626365,8.083889909593095,0.12754729390144348,-0.0051150196231901646,3.0,7.124900730559602e-05,-1.0,10.0
28,0.32684971646829086,8.410739626061385,0.1329115629196167,-0.004895078483968973,3.0,0.0,-1.0,10.0
29,0.33184678294512426,8.74258640900651,0.13221552968025208,-0.004923319909721613,3.0,7.75003427406773e-05,-1.0,10.0
