Step,Reward,Accumulated reward,Throttle,Steer,Deviation,Velocity,Brake,Dist
1,0.28612193470223357,0.28612193470223357,0.10668720304965973,-0.00679659703746438,3.0,0.0,-1.0,10.0
2,0.2897050787622,0.5758270134644335,0.1027350202202797,-0.006320341024547815,3.0,0.0012385845184326172,-1.0,10.0
3,0.28729689966134253,0.8631239131257761,0.10647452622652054,-0.0061480202712118626,3.0,0.0016827249201014638,-1.0,10.0
4,0.2873553831374686,1.1504792962632446,0.10526520758867264,-0.006203091237694025,3.0,0.0010698699625208974,-1.0,10.0
5,0.28760517859359525,1.43808447485684,0.10582128167152405,-0.006063385400921106,3.0,0.0011537980753928423,-1.0,10.0
6,0.28805011380567347,1.7261345886625135,0.10662411898374557,-0.006026672665029764,3.0,0.00029748439555987716,-1.0,10.0
7,0.2884164371446434,2.014551025807157,0.10678865760564804,-0.006019531283527613,3.0,0.0006475162226706743,-1.0,10.0
8,0.28922294622199185,2.303773972029149,0.10680509358644485,-0.00601864093914628,3.0,0.0001223611761815846,-1.0,10.0
9,0.29011407564281255,2.5938880476719612,0.10611328482627869,-0.006050432566553354,3.0,0.0003581047058105469,-1.0,10.0
10,0.2907639559843963,2.8846520036563574,0.10596199333667755,-0.006057268474251032,3.0,0.0005487393937073648,-1.0,10.0
11,0.2929562748220323,3.17760827847839,0.10478086769580841,-0.006111318711191416,3.0,0.00028713225037790835,-1.0,10.0
12,0.29188352084628905,3.469491799324679,0.10878289490938187,-0.005929036531597376,3.0,0.00023106577282305807,-1.0,10.0
13,0.2934770299153161,3.762968829239995,0.10882257670164108,-0.0059272670187056065,3.0,0.0006640100618824363,-1.0,10.0
14,0.2951587844184699,4.058127613658465,0.11044736951589584,-0.005853882525116205,3.0,0.00040898798033595085,-1.0,10.0
15,0.2961997449687588,4.3543273586272235,0.10752944648265839,-0.005985772702842951,3.0,5.4407126299338415e-05,-1.0,10.0
16,0.29665065634169724,4.650978014968921,0.11030697077512741,-0.005860439036041498,3.0,0.00022923946380615234,-1.0,10.0
17,0.2972819286386974,4.948259943607618,0.11277614533901215,-0.0057500735856592655,3.0,8.304601942654699e-05,-1.0,10.0
18,0.2993341375571624,5.24759408116478,0.11160635203123093,-0.005802238825708628,3.0,0.0002966976317111403,-1.0,10.0
19,0.302396373087435,5.549990454252215,0.11175283044576645,-0.0057956078089773655,3.0,0.0018250560387969017,-1.0,10.0
20,0.3040936841880332,5.854084138440248,0.11549728363752365,-0.005629213992506266,3.0,0.0003468847135081887,-1.0,10.0
21,0.2926272970148188,6.1467114354550665,0.15328273177146912,-0.004111314658075571,3.0,0.00029348849784582853,-1.0,10.0
22,0.3063437190870278,6.453055154542095,0.11845258623361588,-0.005500974599272013,3.0,0.000486478820675984,-1.0,10.0
