Steps,Reward,Accumulated reward,Throttle,Steer,deviation,velocity,Brake,Distance,Distance back-right
1705,0.9292993101935301,1606.904983183121,0.5028334259986877,-0.0192690659314394,-2.0,17.13313865661621,-1.0,20,20
1706,0.9329887665254729,1607.8379719496465,0.5027318000793457,-0.017188742756843567,-2.0,17.135616302490234,-1.0,20,20
1707,0.9326060763671994,1608.7705780260137,0.5026659965515137,-0.01739383675158024,-2.0,17.137840270996094,-1.0,20,20
1708,0.930243377651487,1609.7008214036653,0.5028044581413269,-0.018736332654953003,-2.0,17.140239715576172,-1.0,20,20
1709,0.9300304987313491,1610.6308519023967,0.5028165578842163,-0.018857238814234734,-2.0,17.142803192138672,-1.0,20,20
1710,0.9360098167035196,1611.5668617191002,0.5026012063026428,-0.01547867152839899,-2.0,17.145633697509766,-1.0,20,20
1711,0.9313051612228155,1612.498166880323,0.5028229355812073,-0.01814432069659233,-2.0,17.15017318725586,-1.0,20,20
1712,0.9310351199848311,1613.429202000308,0.5028148293495178,-0.018294408917427063,-2.0,17.152206420898438,-1.0,20,20
1713,0.9290328216850757,1614.358234821993,0.5028383731842041,-0.01941899210214615,-2.0,17.154266357421875,-1.0,20,20
1714,0.9296033753060868,1615.287838197299,0.5028349757194519,-0.019099006429314613,-2.0,17.15629005432129,-1.0,20,20
1715,0.9294240117583956,1616.2172622090573,0.5027567148208618,-0.019188493490219116,-2.0,17.158897399902344,-1.0,20,20
1716,0.9332657659405044,1617.1505279749977,0.5026208162307739,-0.017018085345625877,-2.0,17.163808822631836,-1.0,20,20
1717,0.9333282333378281,1618.0838562083354,0.5027424693107605,-0.01700013503432274,-2.0,17.165971755981445,-1.0,20,20
1718,0.9342555376546723,1619.0181117459902,0.5026771426200867,-0.016471698880195618,-2.0,17.16844940185547,-1.0,20,20
1719,0.9333933700386967,1619.9515051160288,0.5027448534965515,-0.01696399226784706,-2.0,17.170560836791992,-1.0,20,20
1720,0.9356792603198971,1620.8871843763486,0.502583384513855,-0.015661288052797318,-2.0,17.17280387878418,-1.0,20,20
1721,0.9367901301266891,1621.8239745064752,0.5027839541435242,-0.018427280709147453,-1.0,17.175243377685547,-1.0,20,20
1722,0.9370112139843404,1622.7609857204595,0.5025660395622253,-0.014912965707480907,-2.0,17.17770767211914,-1.0,20,20
1723,0.9315798496274011,1623.692565570087,0.5028260946273804,-0.01799093745648861,-2.0,17.180450439453125,-1.0,20,20
1724,0.9332715796551534,1624.6258371497422,0.5026956796646118,-0.017025310546159744,-2.0,17.182905197143555,-1.0,20,20
1725,0.93138572435081,1625.557222874093,0.5028017163276672,-0.018096234649419785,-2.0,17.18540382385254,-1.0,20,20
1726,0.9348191799308572,1626.4920420540238,0.502619743347168,-0.016148023307323456,-2.0,17.18789291381836,-1.0,20,20
1727,0.9311144852989486,1627.4231565393227,0.5027701258659363,-0.018243705853819847,-2.0,17.19060707092285,-1.0,20,20
1728,0.9300489190944603,1628.353205458417,0.502794086933136,-0.01884377747774124,-2.0,17.192991256713867,-1.0,20,20
1729,0.9352024902169194,1629.288407948634,0.5026007890701294,-0.015930715948343277,-2.0,17.195404052734375,-1.0,20,20
1730,0.9289908365990434,1630.217398785233,0.5028375387191772,-0.01944238692522049,-2.0,17.200082778930664,-1.0,20,20
