Steps,Reward,Accumulated reward,Throttle,Steer,deviation,velocity,Brake,Distance,Distance back-right
50,0.7776132601302025,32.92066541500016,0.48335105180740356,-0.011361823417246342,3.0,0.0006278037908487022,-1.0,10.34095357596729,19.5
51,0.776349747959608,33.697015162959765,0.4531089961528778,-0.009444762952625751,3.0,0.00027884484734386206,-1.0,10.429966825283653,19.5
52,0.7752801098527234,34.47229527281249,0.4532899856567383,-0.011028432287275791,3.0,0.002557516098022461,-1.0,10.460811078630297,19.5
53,0.7266789999143117,35.1989742727268,0.188498854637146,-0.017020732164382935,3.0,0.0012263631215319037,-1.0,10.561616182598707,19.5
54,0.7812099927349196,35.98018426546172,0.45578500628471375,-0.009089584462344646,3.0,0.0019797610584646463,-1.0,10.638374385002118,19.5
55,0.7804291930680165,36.76061345852974,0.45632871985435486,-0.012064137496054173,3.0,0.0008459282107651234,-1.0,10.758013848141188,19.5
56,0.7888711095928279,37.549484568122566,0.4851064383983612,-0.01058743242174387,3.0,0.0007906198152340949,-1.0,10.86462522959327,19.5
57,0.7609037123346625,38.310388280457225,0.3396086096763611,-0.016365300863981247,3.0,0.0021641827188432217,-1.0,10.992387296238647,19.5
58,0.7894018640726619,39.099790144529884,0.4863477647304535,-0.013723903335630894,3.0,0.0017443274846300483,-1.0,11.05498441386121,19.5
59,0.8000350179084292,39.89982516243831,0.49274909496307373,-0.007068847306072712,3.0,0.002298059407621622,-1.0,11.180836575466634,19.5
60,0.7974254755351091,40.69725063797342,0.4861679971218109,-0.00967527274042368,3.0,0.0008178424905054271,-1.0,11.246965049371829,19.5
61,0.7958659504643171,41.493116588437736,0.4741996228694916,-0.011508858762681484,3.0,0.00019816876738332212,-1.0,11.370952671261982,19.5
62,0.8051480090068392,42.29826459744458,0.4932681918144226,-0.00727092195302248,3.0,0.0010014533763751388,-1.0,11.451724056652434,19.5
63,0.8003255337669097,43.09859013121149,0.475257009267807,-0.01144056860357523,3.0,0.002480793045833707,-1.0,11.588478855372616,19.5
64,0.8024750705271093,43.9010652017386,0.4760152995586395,-0.011173333041369915,3.0,5.093574509373866e-05,-1.0,11.678215135507244,19.5
65,0.8037896516764279,44.70485485341502,0.4661615192890167,-0.01057195384055376,3.0,0.0003517675504554063,-1.0,11.797696523990673,19.5
66,0.8108516027489094,45.51570645616393,0.48762765526771545,-0.009184197522699833,3.0,0.0022984789684414864,-1.0,11.900894489291746,19.5
67,0.810639614129393,46.326346070293326,0.49082428216934204,-0.011793711222708225,3.0,0.00215569487772882,-1.0,12.006870457198437,19.5
68,0.8183917295561621,47.14473779984949,0.49388736486434937,-0.007014007307589054,3.0,0.0010686159366741776,-1.0,12.11642912304151,19.5
69,0.8135056061698518,47.95824340601934,0.4878358542919159,-0.012114503420889378,3.0,0.2571988105773926,-1.0,12.198438536664368,19.5
70,0.7820759375644744,48.74031934358381,0.3082263171672821,-0.01597212255001068,3.0,0.5466441512107849,-1.0,12.334756779401204,19.5
71,0.8221427567752055,49.56246210035902,0.4890131652355194,-0.00885577779263258,3.0,0.7308191657066345,-1.0,12.454159622457638,19.5
72,0.8247461212498407,50.38720822160886,0.4888985753059387,-0.007901527918875217,3.0,0.8030014634132385,-1.0,12.536828987013289,19.5
73,0.8245917296901552,51.211799951299014,0.5000628232955933,-0.011167132295668125,3.0,0.8599512577056885,-1.0,12.61349003785299,19.5
74,0.8284866371599166,52.04028658845893,0.48492154479026794,-0.007180848158895969,3.0,0.9116250276565552,-1.0,12.72444085493584,19.5
75,0.8389115550419534,52.879198143500886,0.494912713766098,-0.005287752486765385,2.0,0.9740884304046631,-1.0,12.839730178429273,19.5
76,0.8311044657121429,53.71030260921303,0.48811495304107666,-0.013553881086409092,2.0,1.0015007257461548,-1.0,12.95248943106497,19.5
77,0.7801743027821518,54.49047691199518,0.2763274610042572,-0.02609412372112274,3.0,1.0431550741195679,-1.0,13.071515308547783,19.5
78,0.8321487459302142,55.32262565792539,0.48232701420783997,-0.010992451570928097,3.0,1.0988913774490356,-1.0,13.146991073788978,19.5
79,0.8332120864169623,56.15583774434236,0.4764670431613922,-0.010577051900327206,3.0,1.1523768901824951,-1.0,13.229395855151562,19.5
80,0.8361697897568898,56.992007534099244,0.4899182915687561,-0.012009353376924992,3.0,1.1717292070388794,-1.0,13.345668450550031,19.5
81,0.8375588293804997,57.82956636347974,0.47428372502326965,-0.00925250444561243,3.0,1.2059165239334106,-1.0,13.399455207340894,19.5
82,0.8450217303105467,58.67458809379029,0.484352707862854,-0.010299012996256351,2.0,1.2564178705215454,-1.0,13.52376501539167,19.5
83,0.8500596851159603,59.52464777890625,0.4953211843967438,-0.00875051412731409,2.0,1.2866932153701782,-1.0,13.603888103749604,19.5
84,0.8514010207470996,60.37604879965335,0.49139174818992615,-0.009204600937664509,2.0,1.315449833869934,-1.0,13.732164204902844,19.5
85,0.8479398694472499,61.2239886691006,0.4899628758430481,-0.013494961895048618,2.0,1.3371822834014893,-1.0,13.803144357379786,19.5
86,0.8536394485491139,62.077628117649716,0.4854041337966919,-0.009944682009518147,2.0,1.3804333209991455,-1.0,13.940345094458014,19.5
87,0.8585126573636481,62.936140775013364,0.4956083297729492,-0.01072502788156271,2.0,1.4201852083206177,-1.0,14.147455802441264,19.5
88,0.8603820130480981,63.79652278806146,0.48149147629737854,-0.012466619722545147,1.0,1.476464867591858,-1.0,14.229510521628695,19.5
89,0.8561316267771029,64.65265441483857,0.4939703345298767,-0.020445840433239937,1.0,1.5325833559036255,-1.0,14.344157256951357,19.5
90,0.8648171185814906,65.51747153342005,0.49003085494041443,-0.014064797200262547,1.0,1.5614110231399536,-1.0,14.473594641484004,19.5
91,0.8581110625353373,66.3755825959554,0.493730753660202,-0.022021563723683357,1.0,1.5836398601531982,-1.0,14.535718701241416,19.5
92,0.8656396558428925,67.24122225179829,0.4916560649871826,-0.017181232571601868,1.0,1.6361713409423828,-1.0,14.674614493754447,19.5
93,0.8733368813206397,68.11455913311893,0.4915212094783783,-0.012102271430194378,1.0,1.6639788150787354,-1.0,14.792308955070869,19.5
94,0.8731271967753307,68.98768632989426,0.4925542175769806,-0.018212158232927322,0.0,1.6996901035308838,-1.0,14.878305782627356,19.5
95,0.875211883185247,69.8628982130795,0.4882323443889618,-0.016929667443037033,0.0,1.7121890783309937,-1.0,14.952235684834273,19.5
96,0.8757313593510271,70.73862957243053,0.4929404556751251,-0.018943684175610542,0.0,1.7243797779083252,-1.0,15.050023429306027,19.5
97,0.8805626555803341,71.61919222801086,0.4884357154369354,-0.016180943697690964,0.0,1.7482208013534546,-1.0,15.185493800557898,19.5
98,0.8826211649412139,72.50181339295207,0.4887137711048126,-0.016566243022680283,0.0,1.8073978424072266,-1.0,15.31078481906171,19.5
99,0.8823701363053535,73.38418352925743,0.4932202994823456,-0.019335733726620674,0.0,1.827777624130249,-1.0,15.412319882164175,19.5
100,0.883509469095763,74.26769299835318,0.4934082329273224,-0.019755037501454353,0.0,1.8449822664260864,-1.0,15.492778552856477,19.5
101,0.885951480214017,75.1536444785672,0.4980698227882385,-0.01945580542087555,0.0,1.8657077550888062,-1.0,15.562243026020788,19.5
102,0.8871312823908668,76.04077576095807,0.48920848965644836,-0.01882760226726532,0.0,1.8932496309280396,-1.0,15.664729864297401,19.5
103,0.885140329647402,76.92591609060547,0.49749547243118286,-0.01949383318424225,-1.0,1.9093060493469238,-1.0,15.759884483149545,19.5
104,0.8883691288561077,77.81428521946158,0.48894980549812317,-0.02076834812760353,0.0,1.8977980613708496,-1.0,15.838346968871686,19.5
105,0.8887559002192349,78.70304111968082,0.4868932068347931,-0.017854757606983185,-1.0,1.9415262937545776,-1.0,15.947251708890283,19.5
106,0.8874890816326926,79.59053020131351,0.4971274733543396,-0.02249862812459469,-1.0,2.0037271976470947,-1.0,16.05074241276522,19.5
107,0.8892695144036246,80.47979971571714,0.49686315655708313,-0.022965503856539726,-1.0,2.0394766330718994,-1.0,16.170852407162897,19.5
108,0.8909628004940544,81.37076251621119,0.4916987121105194,-0.022272232919931412,-1.0,2.06777024269104,-1.0,16.26443296184843,19.5
109,0.8920933455385507,82.26285586174974,0.4897024929523468,-0.022462978959083557,-1.0,2.094672918319702,-1.0,16.350593276526002,19.5
110,0.889501564962478,83.15235742671221,0.48982253670692444,-0.022510671988129616,-2.0,2.123063087463379,-1.0,16.450791053142243,19.5
111,0.890098406194135,84.04245583290636,0.4915553033351898,-0.024085039272904396,-2.0,2.1254780292510986,-1.0,16.55385927883846,19.5
112,0.8949887805553642,84.93744461346172,0.49407345056533813,-0.02702111005783081,-1.0,2.154675006866455,-1.0,16.71487706512222,19.5
113,0.8949856247547099,85.83243023821643,0.4932973086833954,-0.02400897443294525,-2.0,2.197869062423706,-1.0,16.787154237313256,19.5
114,0.8977062845200493,86.73013652273649,0.49353042244911194,-0.023321744054555893,-2.0,2.222796678543091,-1.0,16.887671179752083,19.5
115,0.8966006845568855,87.62673720729337,0.49283134937286377,-0.026421546936035156,-2.0,2.257718324661255,-1.0,17.00816454186201,19.5
116,0.89849952060911,88.52523672790248,0.49325641989707947,-0.02679697796702385,-2.0,2.2793543338775635,-1.0,17.123393530928304,19.5
117,0.9014899920094557,89.42672671991194,0.4909260869026184,-0.025059642270207405,-2.0,2.2990670204162598,-1.0,17.201794035927875,19.5
118,0.9043005242117079,90.33102724412365,0.4892127215862274,-0.025058643892407417,-2.0,2.318617582321167,-1.0,17.36170357814844,19.5
119,0.9001033580867742,91.23113060221043,0.4957624077796936,-0.02737407013773918,-3.0,2.347780227661133,-1.0,17.44912530091003,19.5
120,0.9036651197549679,92.13479572196539,0.4940880835056305,-0.030255328863859177,-2.0,2.3657779693603516,-1.0,17.574565697036903,19.5
121,0.9086560391565823,93.04345176112197,0.4916146695613861,-0.026404697448015213,-2.0,2.3832948207855225,-1.0,17.640568755040903,19.5
122,0.9056887278547313,93.94914048897671,0.4917483925819397,-0.027942385524511337,-3.0,2.4121830463409424,-1.0,17.803728185844154,19.5
123,0.9048406611892108,94.85398115016592,0.4942193329334259,-0.031352486461400986,-3.0,2.4306905269622803,-1.0,17.927407310930693,19.5
124,0.906535147907288,95.76051629807321,0.4942329227924347,-0.03204938396811485,-3.0,2.457153558731079,-1.0,18.05341702241472,19.5
125,0.9125516076568928,96.67306790573011,0.4942016005516052,-0.03225778043270111,-2.0,2.4755594730377197,-1.0,18.143573394968023,19.5
126,0.9145170988203922,97.5875850045505,0.4944555461406708,-0.029486030340194702,-3.0,2.5034406185150146,-1.0,18.32200085223003,19.5
127,0.9161999644408383,98.50378496899134,0.4928976893424988,-0.028775155544281006,-3.0,2.521350383758545,-1.0,18.383011789639728,19.5
128,0.9214463630507188,99.42523133204206,0.4935782551765442,-0.02746683731675148,-3.0,2.549078941345215,-1.0,18.57579053077754,19.5
129,0.9194934806535071,100.34472481269556,0.493559867143631,-0.030630704015493393,-3.0,2.566437005996704,-1.0,18.650192569139353,19.5
130,0.9232243707703811,101.26794918346594,0.49505388736724854,-0.029711607843637466,-3.0,2.592587947845459,-1.0,18.779211512945142,19.5
131,0.9252281870930086,102.19317737055896,0.49420779943466187,-0.030539989471435547,-3.0,2.6099658012390137,-1.0,18.935884620255088,19.5
132,0.9281756841709593,103.12135305472991,0.4942699670791626,-0.030881136655807495,-3.0,2.629978895187378,-1.0,19.10652157020882,19.5
133,0.9274993418033115,104.04885239653322,0.49436473846435547,-0.03205593302845955,-3.0,2.6562039852142334,-1.0,19.135794498247922,19.5
134,0.9309079109608445,104.97976030749406,0.4940475821495056,-0.030503392219543457,-3.0,2.67122483253479,-1.0,19.22869074963651,19.5
135,0.9360721325645496,105.91583244005861,0.4943200349807739,-0.029515787959098816,-3.0,2.6919119358062744,-1.0,19.43849179409359,19.5
136,0.9147842375238736,106.83061667758248,0.4943036139011383,-0.030345842242240906,-3.0,2.7201075553894043,-1.0,nan,19.5
137,0.9130380644627979,107.74365474204528,0.4943486452102661,-0.032816752791404724,-3.0,2.7482824325561523,-1.0,nan,19.5
138,0.9136034278231007,108.65725816986838,0.49448758363723755,-0.03210629150271416,-3.0,2.773667812347412,-1.0,nan,19.5
139,0.9145142275960672,109.57177239746446,0.4943831264972687,-0.030770238488912582,-3.0,2.792459011077881,-1.0,nan,19.5
140,0.9153611084833031,110.48713350594775,0.4945911765098572,-0.029705967754125595,-3.0,2.821521759033203,-1.0,nan,19.5
141,0.9160888696653502,111.4032223756131,0.4945874512195587,-0.02868492901325226,-3.0,2.8441193103790283,-1.0,nan,19.5
142,0.9144118087220758,112.31763418433518,0.494653582572937,-0.031071390956640244,-3.0,2.8651769161224365,-1.0,nan,19.5
143,0.9160905903946786,113.23372477472985,0.4945968687534332,-0.028688013553619385,-3.0,2.8934648036956787,-1.0,nan,19.5
144,0.9146140245752674,114.14833879930512,0.4944295585155487,-0.030657608062028885,-3.0,2.9138479232788086,-1.0,nan,19.5
145,0.9154280421932538,115.06376684149838,0.49441832304000854,-0.029511429369449615,-3.0,2.9408059120178223,-1.0,nan,19.5
146,0.9155899335529123,115.97935677505129,0.49440228939056396,-0.029275428503751755,-3.0,2.9688777923583984,-1.0,nan,19.5
147,0.9141702342899072,116.8935270093412,0.4944557249546051,-0.03129417821764946,-3.0,2.988518238067627,-1.0,nan,19.5
148,0.9157996718315851,117.80932668117278,0.4944189488887787,-0.028991512954235077,-3.0,3.0156285762786865,-1.0,nan,19.5
149,0.9147091817940984,118.72403586296687,0.4944179356098175,-0.030517607927322388,-3.0,3.0345571041107178,-1.0,nan,19.5
150,0.9164764293545768,119.64051229232145,0.4943636953830719,-0.02801182121038437,-3.0,3.0534746646881104,-1.0,nan,19.5
151,0.915430595791056,120.5559428881125,0.4943825900554657,-0.029487010091543198,-3.0,3.082336902618408,-1.0,nan,19.5
152,0.9162871154234523,121.47223000353596,0.494410902261734,-0.02830439805984497,-3.0,3.1170310974121094,-1.0,nan,19.5
153,0.9161614782341888,122.38839148177014,0.4947470426559448,-0.02867637202143669,-3.0,3.139993190765381,-1.0,nan,19.5
154,0.9162516737211317,123.30464315549128,0.49459314346313477,-0.028460323810577393,-3.0,3.1716794967651367,-1.0,nan,19.5
155,0.9175595947617576,124.22220275025303,0.49470165371894836,-0.026692532002925873,-3.0,3.191706418991089,-1.0,nan,19.5
156,0.9163093660502206,125.13851211630325,0.494793564081192,-0.02849646657705307,-3.0,3.2226650714874268,-1.0,nan,19.5
157,0.9164151465552193,126.05492726285847,0.4944584369659424,-0.028152883052825928,-3.0,3.2442193031311035,-1.0,nan,19.5
158,0.9164682683079015,126.97139553116637,0.49441108107566833,-0.02805088832974434,-3.0,3.2805893421173096,-1.0,nan,19.5
159,0.9157541328186081,127.88714966398497,0.49441197514533997,-0.029051199555397034,-3.0,3.3020503520965576,-1.0,nan,19.5
160,0.9163753542460147,128.803525018231,0.4943663775920868,-0.0281548909842968,-3.0,3.334141731262207,-1.0,nan,19.5
161,0.9165901119098777,129.72011513014087,0.4943876564502716,-0.02786664292216301,-3.0,3.356070041656494,-1.0,nan,19.5
162,0.9171756627957025,130.63729079293657,0.49438223242759705,-0.02704370766878128,-3.0,3.388587474822998,-1.0,nan,19.5
163,0.9170644078879129,131.5543552008245,0.494502454996109,-0.027269594371318817,-3.0,3.4214086532592773,-1.0,nan,19.5
164,0.9161714016979648,132.47052660252245,0.494599848985672,-0.028576616197824478,-3.0,3.4435031414031982,-1.0,nan,19.5
165,0.9168707194016094,133.38739732192406,0.4944843053817749,-0.02753017097711563,-3.0,3.475801467895508,-1.0,nan,19.5
166,0.9185176418593951,134.30591496378344,0.4947412312030792,-0.02537435293197632,-3.0,3.4974334239959717,-1.0,nan,19.5
167,0.9185495560665925,135.22446451985002,0.4946713447570801,-0.025288905948400497,-3.0,3.5261614322662354,-1.0,nan,19.5
168,0.9253184581640221,136.14978297801403,0.49471792578697205,-0.02493961527943611,-2.0,3.554103136062622,-1.0,nan,19.5
169,0.9262424756217571,137.0760254536358,0.49474164843559265,-0.023659829050302505,-2.0,3.5900189876556396,-1.0,nan,19.5
170,0.9255451509484223,138.0015706045842,0.4943939745426178,-0.024433273822069168,-2.0,3.612204074859619,-1.0,nan,19.5
171,0.9254211972355842,138.92699180181978,0.4944326877593994,-0.024629391729831696,-2.0,3.6459503173828125,-1.0,nan,19.5
172,0.9254266255157335,139.85241842733552,0.4944477081298828,-0.024630554020404816,-2.0,3.671708345413208,-1.0,nan,19.5
173,0.925951063901186,140.7783694912367,0.4943501651287079,-0.023839440196752548,-2.0,3.705951452255249,-1.0,nan,19.5
174,0.9257916675990537,141.70416115883575,0.4943729341030121,-0.02407587692141533,-2.0,3.7306509017944336,-1.0,nan,19.5
175,0.9264727979032766,142.63063395673902,0.494361013174057,-0.023115340620279312,-2.0,3.7596189975738525,-1.0,nan,19.5
176,0.9252054860747996,143.5558394428138,0.4943350851535797,-0.024874452501535416,-2.0,3.7838737964630127,-1.0,nan,19.5
177,0.9257028389388607,144.48154228175267,0.4943048655986786,-0.024160530418157578,-2.0,3.818138360977173,-1.0,nan,19.5
178,0.9258007413418521,145.4073430230945,0.49442657828330994,-0.024094466120004654,-2.0,3.844392776489258,-1.0,nan,19.5
179,0.9261243910150869,146.3334674141096,0.4943617880344391,-0.023603562265634537,-2.0,3.8681609630584717,-1.0,nan,19.5
180,0.9257553344879832,147.25922274859758,0.49452611804008484,-0.024216100573539734,-2.0,3.8922781944274902,-1.0,nan,19.5
181,0.9266217580707301,148.1858445066683,0.49431535601615906,-0.02288016304373741,-2.0,3.928223133087158,-1.0,nan,19.5
182,0.9281110705917791,149.11395557726007,0.4944802224636078,-0.020891297608613968,-2.0,3.9515559673309326,-1.0,nan,19.5
183,0.9337490446255321,150.0477046218856,0.49478596448898315,-0.022276483476161957,-1.0,3.978828191757202,-1.0,nan,19.5
184,0.9294348347598599,150.97713945664546,0.4946077764034271,-0.01911243423819542,-2.0,4.016834735870361,-1.0,nan,19.5
185,0.9291010824541251,151.9062405390996,0.4945978820323944,-0.019573915749788284,-2.0,4.041057586669922,-1.0,nan,19.5
186,0.9283777632372721,152.83461830233688,0.49450430274009705,-0.020531974732875824,-2.0,4.063713550567627,-1.0,nan,19.5
187,0.9280171267532168,153.7626354290901,0.4946694076061249,-0.0211331769824028,-2.0,4.090766429901123,-1.0,nan,19.5
188,0.9359079071198191,154.69854333620992,0.49459218978881836,-0.01914104074239731,-1.0,4.126397609710693,-1.0,nan,19.5
189,0.9290944993339835,155.6276378355439,0.4942713677883148,-0.01939266547560692,-2.0,4.149195194244385,-1.0,nan,19.5
190,0.9266011607632751,156.5542389963072,0.4944379925727844,-0.02298053726553917,-2.0,4.18190336227417,-1.0,nan,19.5
191,0.9271631341094063,157.4814021304166,0.49440017342567444,-0.022171713411808014,-2.0,4.205735683441162,-1.0,nan,19.5
192,0.9272973864759718,158.40869951689257,0.4943537414073944,-0.0219566747546196,-2.0,4.229204177856445,-1.0,nan,19.5
193,0.9268510168705668,159.33555053376313,0.4944392144680023,-0.0226314514875412,-2.0,4.263421535491943,-1.0,nan,19.5
194,0.9273047740814233,160.26285530784455,0.49436721205711365,-0.021954189985990524,-2.0,4.286879062652588,-1.0,nan,19.5
195,0.9335577775779225,161.19641308542248,0.4944573938846588,-0.022352591156959534,-1.0,4.308961391448975,-1.0,nan,19.5
196,0.9362002749982334,162.13261336042072,0.494257390499115,-0.01853642612695694,-1.0,4.341019630432129,-1.0,nan,19.5
197,0.9292513065593584,163.06186466698009,0.4943712651729584,-0.019231408834457397,-2.0,4.365893840789795,-1.0,nan,19.5
198,0.9340260146373794,163.99589068161745,0.4945104122161865,-0.02172798663377762,-1.0,4.3885369300842285,-1.0,nan,19.5
199,0.9349076223259881,164.93079830394345,0.49433645606040955,-0.02039226144552231,-1.0,4.421291828155518,-1.0,nan,19.5
200,0.9296031416015966,165.86040144554505,0.4943975508213043,-0.018754173070192337,-2.0,4.442549228668213,-1.0,nan,19.5
201,0.9281526031437375,166.78855404868878,0.4944252073764801,-0.020801059901714325,-2.0,4.472413539886475,-1.0,nan,19.5
202,0.9347760743427844,167.72333012303156,0.49439018964767456,-0.02060777321457863,-1.0,4.493105411529541,-1.0,nan,19.5
203,0.9355500113850549,168.65888013441662,0.4944169223308563,-0.019539855420589447,-1.0,4.513411521911621,-1.0,nan,19.5
204,0.9286392076583136,169.58751934207493,0.4942733347415924,-0.020031221210956573,-2.0,4.550139427185059,-1.0,nan,19.5
205,0.9345536452418283,170.52207298731676,0.4943749010562897,-0.02091025561094284,-1.0,4.570924758911133,-1.0,nan,19.5
206,0.9358333427735737,171.45790633009034,0.4942536950111389,-0.019047975540161133,-1.0,4.602685451507568,-1.0,nan,19.5
207,0.9367289309444882,172.39463526103484,0.4942154586315155,-0.017771847546100616,-1.0,4.6347784996032715,-1.0,nan,19.5
208,0.9358332939900103,173.33046855502485,0.49429842829704285,-0.01907413825392723,-1.0,4.654852390289307,-1.0,nan,19.5
209,0.9353595160047213,174.26582807102957,0.4943539798259735,-0.019769832491874695,-1.0,4.676412105560303,-1.0,nan,19.5
210,0.9366902908143544,175.20251836184394,0.49437347054481506,-0.017918117344379425,-1.0,4.700394630432129,-1.0,nan,19.5
