velocity,deviation
9.98723030090332,6.0
9.993983268737793,7.0
10.006922721862793,7.0
9.987967491149902,8.0
10.00370979309082,8.0
9.988908767700195,8.0
9.987159729003906,8.0
9.979643821716309,8.0
9.994592666625977,8.0
10.007190704345703,8.0
9.985100746154785,7.0
9.993037223815918,7.0
9.978607177734375,8.0
10.003535270690918,7.0
9.97110652923584,6.0
9.976202964782715,7.0
10.00170612335205,6.0
9.990629196166992,6.0
9.979331016540527,5.0
9.982422828674316,6.0
10.000612258911133,6.0
9.990584373474121,5.0
9.987519264221191,6.0
9.991557121276855,5.0
9.972579956054688,5.0
9.994401931762695,5.0
10.020594596862793,6.0
9.991534233093262,6.0
9.984740257263184,6.0
9.988204956054688,6.0
9.991820335388184,6.0
10.00902271270752,6.0
9.974376678466797,6.0
9.981786727905273,6.0
9.992053031921387,6.0
9.982719421386719,7.0
10.007935523986816,7.0
9.981661796569824,6.0
9.977872848510742,6.0
9.986793518066406,6.0
9.998016357421875,6.0
10.009726524353027,6.0
9.942523002624512,6.0
9.974757194519043,6.0
9.99005126953125,6.0
9.985540390014648,6.0
9.960111618041992,7.0
9.98704719543457,6.0
10.018174171447754,6.0
10.003971099853516,6.0
9.972039222717285,6.0
9.98477840423584,6.0
9.974373817443848,6.0
9.986429214477539,6.0
10.009323120117188,6.0
9.994592666625977,7.0
9.965582847595215,6.0
9.983914375305176,6.0
9.998174667358398,6.0
10.004133224487305,6.0
9.98365592956543,6.0
9.987519264221191,6.0
9.99660587310791,7.0
10.003117561340332,6.0
9.977828979492188,6.0
9.985387802124023,6.0
9.96916675567627,7.0
9.993088722229004,6.0
9.99484920501709,6.0
10.023324012756348,6.0
9.998025894165039,6.0
9.992143630981445,7.0
10.003045082092285,6.0
9.993080139160156,6.0
9.9937744140625,6.0
10.005059242248535,6.0
9.989200592041016,6.0
9.991436004638672,6.0
10.009919166564941,6.0
9.97091007232666,6.0
9.960416793823242,6.0
9.986666679382324,6.0
9.991085052490234,5.0
9.985332489013672,6.0
10.00589656829834,6.0
9.989222526550293,6.0
9.990873336791992,6.0
9.992901802062988,6.0
10.00438117980957,6.0
9.989361763000488,6.0
9.984832763671875,6.0
9.999357223510742,6.0
10.015176773071289,7.0
9.983447074890137,7.0
9.982463836669922,7.0
9.989206314086914,6.0
10.011734962463379,6.0
10.001516342163086,6.0
9.95083236694336,6.0
9.941559791564941,6.0
9.95478630065918,6.0
9.97282886505127,6.0
9.980344772338867,6.0
9.989471435546875,6.0
10.0015230178833,6.0
9.944416046142578,7.0
9.952956199645996,6.0
9.975985527038574,6.0
9.995595932006836,6.0
10.00211238861084,6.0
9.949771881103516,6.0
9.971796989440918,7.0
9.975993156433105,6.0
9.990202903747559,6.0
10.010188102722168,6.0
9.984040260314941,6.0
9.98949909210205,6.0
9.991683006286621,6.0
9.9978666305542,6.0
10.012564659118652,6.0
10.004688262939453,6.0
9.96949291229248,6.0
9.970434188842773,6.0
9.962936401367188,7.0
9.988288879394531,7.0
9.98194408416748,6.0
9.99691390991211,6.0
9.99917221069336,6.0
10.000293731689453,6.0
9.976170539855957,6.0
9.963726997375488,6.0
9.99590015411377,7.0
10.014004707336426,6.0
9.999313354492188,6.0
10.002138137817383,6.0
9.974894523620605,6.0
9.987746238708496,6.0
9.984033584594727,6.0
9.993881225585938,6.0
10.015420913696289,6.0
9.996065139770508,5.0
9.9800443649292,5.0
10.000018119812012,5.0
9.954850196838379,4.0
9.964097023010254,3.0
9.975092887878418,2.0
9.989422798156738,-1.0
10.00660228729248,-2.0
9.965897560119629,-6.0
9.960195541381836,-9.0
9.968038558959961,-12.0
9.977726936340332,-15.0
9.983489036560059,-17.0
9.994757652282715,-20.0
10.000858306884766,-22.0
9.964380264282227,-24.0
9.980731964111328,-25.0
9.990752220153809,-26.0
9.99616813659668,-26.0
9.98918628692627,-26.0
9.995925903320312,-27.0
10.019639015197754,-26.0
9.998897552490234,-26.0
10.005674362182617,-25.0
9.961159706115723,-24.0
9.939391136169434,-23.0
9.954752922058105,-23.0
9.983499526977539,-22.0
9.999533653259277,-21.0
10.013983726501465,-20.0
9.998313903808594,-20.0
9.991657257080078,-19.0
9.997910499572754,-18.0
9.996024131774902,-18.0
10.004510879516602,-18.0
9.99773120880127,-18.0
10.001031875610352,-17.0
9.97658634185791,-18.0
9.965261459350586,-18.0
9.964067459106445,-18.0
9.978707313537598,-18.0
9.98674201965332,-18.0
9.990427017211914,-19.0
10.004910469055176,-19.0
9.981281280517578,-20.0
9.97925090789795,-20.0
9.989595413208008,-20.0
9.975996971130371,-20.0
9.984660148620605,-20.0
9.981481552124023,-21.0
10.003010749816895,-21.0
9.983610153198242,-20.0
9.993897438049316,-21.0
9.978894233703613,-21.0
10.000141143798828,-21.0
9.981653213500977,-21.0
9.98094654083252,-20.0
9.980902671813965,-20.0
9.997729301452637,-20.0
9.984137535095215,-20.0
9.99882698059082,-20.0
10.020729064941406,-20.0
10.000676155090332,-20.0
9.951740264892578,-20.0
9.956267356872559,-19.0
9.954839706420898,-20.0
9.958606719970703,-20.0
9.969769477844238,-20.0
9.98704719543457,-20.0
9.98514175415039,-20.0
10.001214981079102,-20.0
9.975220680236816,-20.0
9.985509872436523,-20.0
10.00025749206543,-20.0
9.971501350402832,-20.0
9.97004222869873,-20.0
9.971330642700195,-20.0
9.9742431640625,-20.0
9.991708755493164,-20.0
9.999289512634277,-20.0
10.006978034973145,-20.0
9.957588195800781,-20.0
9.967226028442383,-20.0
9.971680641174316,-20.0
9.990006446838379,-20.0
10.00653076171875,-20.0
9.959410667419434,-20.0
9.965288162231445,-20.0
9.988754272460938,-19.0
9.992636680603027,-20.0
10.00065803527832,-20.0
9.978520393371582,-20.0
9.957897186279297,-20.0
9.956509590148926,-20.0
9.987761497497559,-20.0
10.011552810668945,-20.0
9.989622116088867,-20.0
9.992764472961426,-20.0
10.015570640563965,-20.0
9.97533893585205,-20.0
9.985817909240723,-20.0
10.003488540649414,-20.0
9.962154388427734,-20.0
9.963521957397461,-20.0
9.968494415283203,-20.0
9.980836868286133,-20.0
9.988066673278809,-20.0
10.015885353088379,-20.0
9.997359275817871,-20.0
10.005607604980469,-20.0
9.968538284301758,-20.0
9.950030326843262,-20.0
9.968362808227539,-20.0
9.983713150024414,-20.0
9.974599838256836,-20.0
9.989737510681152,-20.0
10.00704574584961,-20.0
9.985376358032227,-20.0
9.988677024841309,-19.0
9.999517440795898,-20.0
9.99415111541748,-20.0
