Step,Reward,Accumulated reward,Throttle,Steer,Deviation,Velocity,Brake,Dist
1,0.7760245300292349,0.7760245300292349,0.2,-0.16,3.0,0.0018397521926090121,-1.0,nan
2,0.7760044971467773,1.5520290271760122,0.5,0.0,3.0,0.00033728600828908384,-1.0,nan
3,0.7760061843870208,2.328035211563033,0.5,0.0,3.0,0.00046382902655750513,-1.0,nan
4,0.7760092116037075,3.104044423166741,0.5,0.0,3.0,0.0006908702780492604,-1.0,nan
5,0.7760134104412671,3.880057833608008,0.5,0.0,3.0,0.0010057830950245261,-1.0,nan
6,0.776000654157193,4.6560584877652005,0.5,0.0,3.0,4.9061789468396455e-05,-1.0,nan
7,0.7760041121799345,5.432062599945135,0.5,0.0,3.0,0.00030841349507682025,-1.0,nan
8,0.7760163010911396,6.2080789010362745,0.5,0.0,3.0,0.001222581835463643,-1.0,nan
9,0.7760039582571482,6.984082859293423,0.5,0.0,3.0,0.0002968692861031741,-1.0,nan
10,0.776006046803513,7.760088906096936,0.5,0.0,3.0,0.0004535102634690702,-1.0,nan
11,0.7760049836475714,8.536093889744507,0.5,0.0,3.0,0.00037377356784418225,-1.0,nan
12,0.7760099698384294,9.312103859582937,0.5,0.0,3.0,0.0007477378821931779,-1.0,nan
13,0.7760007736225478,10.088104633205484,0.5,0.0,3.0,5.8021691074827686e-05,-1.0,nan
14,0.7760025018062056,10.86410713501169,0.5,0.0,3.0,0.00018763546540867537,-1.0,nan
15,0.7760178498588504,11.640124984870539,0.5,0.0,3.0,0.001338739413768053,-1.0,nan
16,0.776008206748559,12.416133191619098,0.5,0.0,3.0,0.0006155061419121921,-1.0,nan
17,0.7760038171769121,13.19213700879601,0.5,0.0,3.0,0.00028628826839849353,-1.0,nan
18,0.7760008703867207,13.96813787918273,0.5,0.0,3.0,6.527900404762477e-05,-1.0,nan
19,0.7760004408519212,14.744138320034653,0.5,0.0,3.0,3.3063894079532474e-05,-1.0,nan
20,0.7760027406056568,15.52014106064031,0.5,0.0,3.0,0.00020554542425088584,-1.0,nan
21,0.776008243052289,16.296149303692598,0.5,0.0,3.0,0.0006182289216667414,-1.0,nan
22,0.7851274404525758,17.081276744145175,0.5,0.0,3.0,0.6845580339431763,-1.0,nan
23,0.7870109829902651,17.86828772713544,0.5,0.0,3.0,0.8258237242698669,-1.0,nan
24,0.7873466127713523,18.65563433990679,0.5,0.0,3.0,0.8509959578514099,-1.0,nan
25,0.7884479309717816,19.44408227087857,0.5,0.0,3.0,0.933594822883606,-1.0,nan
26,0.788662381331126,20.232744652209696,0.5,0.0,3.0,0.9496785998344421,-1.0,nan
27,0.7893857679367067,21.022130420146404,0.5,0.0,3.0,1.0039325952529907,-1.0,nan
28,0.7979410034815471,21.82007142362795,0.5,0.0,2.0,1.0455752611160278,-1.0,nan
29,0.7984736146926881,22.61854503832064,0.5,0.0,2.0,1.0855211019515991,-1.0,nan
30,0.7867674905459087,23.40531252886655,0.5,0.0,2.0,0.20756179094314575,-1.0,nan
31,-30,-6.594687471133451,0.5,0.0,2.0,0.20756179094314575,-1.0,nan
