Step,Reward,Accumulated reward,Throttle,Steer,Deviation,Velocity,Brake,Dist
1,0.8000194656367725,0.8000194656367725,0.2,-0.16,0.0,0.0014599227579310536,-1.0,nan
2,0.8000148117697488,1.6000342774065213,0.5,0.0,0.0,0.001110882731154561,-1.0,nan
3,0.8000179203025376,2.400052197709059,0.5,0.0,0.0,0.0013440226903185248,-1.0,nan
4,0.8000293951667846,3.2000815928758435,0.5,0.0,0.0,0.002204637508839369,-1.0,nan
5,0.8000113265992453,4.0000929194750885,0.5,0.0,0.0,0.000849494943395257,-1.0,nan
6,0.8000321196236958,4.800125039098784,0.5,0.0,0.0,0.0024089717771857977,-1.0,nan
7,0.8000068494157556,5.6001318885145395,0.5,0.0,0.0,0.0005137061816640198,-1.0,nan
8,0.8000104707075905,6.40014235922213,0.5,0.0,0.0,0.0007853030692785978,-1.0,nan
9,0.8000171059928834,7.200159465215013,0.5,0.0,0.0,0.0012829494662582874,-1.0,nan
10,0.8000176080067953,8.000177073221808,0.5,0.0,0.0,0.0013206005096435547,-1.0,nan
11,0.8000086423234704,8.800185715545279,0.5,0.0,0.0,0.0006481742602773011,-1.0,nan
12,0.8000059373218877,9.600191652867167,0.5,0.0,0.0,0.000445299141574651,-1.0,nan
13,0.8000027435302036,10.40019439639737,0.5,0.0,0.0,0.00020576476526912302,-1.0,nan
14,0.8000052421571067,11.200199638554478,0.5,0.0,0.0,0.00039316178299486637,-1.0,nan
15,0.8000131115596741,12.000212750114152,0.5,0.0,0.0,0.0009833669755607843,-1.0,nan
16,0.8000070776619639,12.800219827776115,0.5,0.0,0.0,0.0005308246472850442,-1.0,nan
17,0.803556813398997,13.603776641175111,0.5,0.0,0.0,0.26676100492477417,-1.0,9.8
18,0.8077830211321513,14.411559662307262,0.5,0.0,0.0,0.5837265849113464,-1.0,nan
19,0.8102756532033285,15.22183531551059,0.5,0.0,0.0,0.7706739902496338,-1.0,nan
20,0.8119122203191121,16.033747535829704,0.5,0.0,0.0,0.8934165239334106,-1.0,nan
21,0.8131429751714071,16.84689051100111,0.5,0.0,0.0,0.9857231378555298,-1.0,nan
22,0.8053299239476522,17.652220434948763,0.5,0.0,1.0,0.9997442960739136,-1.0,nan
23,0.8056620124181112,18.457882447366874,0.5,0.0,1.0,1.0246509313583374,-1.0,nan
24,0.8064284836451213,19.264310931011995,0.5,0.0,1.0,1.0821362733840942,-1.0,nan
25,0.8077783142725627,20.07208924528456,0.5,0.0,1.0,1.1833735704421997,-1.0,nan
26,0.808530343691508,20.880619588976067,0.5,0.0,1.0,1.2397757768630981,-1.0,nan
27,0.8019743401209514,21.682593929097017,0.5,0.0,2.0,1.34807550907135,-1.0,nan
28,0.7950673716862998,22.477661300783318,0.5,0.0,3.0,1.4300528764724731,-1.0,nan
29,0.7962146180470786,23.273875918830395,0.5,0.0,3.0,1.5160963535308838,-1.0,3.1
30,0.7971524995168051,24.0710284183472,0.5,0.0,3.0,1.586437463760376,-1.0,nan
31,0.789774237950643,24.860802656297842,0.5,0.0,4.0,1.6330678462982178,-1.0,nan
32,0.7903734537760418,25.651176110073884,0.5,0.0,4.0,1.678009033203125,-1.0,nan
33,0.7822627957661946,26.433438905840077,0.5,0.0,5.0,1.6697096824645996,-1.0,nan
34,0.7832979885737101,27.21673689441379,0.5,0.0,5.0,1.7473491430282593,-1.0,nan
35,0.7842045068740845,28.00094140128787,0.5,0.0,5.0,1.8153380155563354,-1.0,nan
36,0.7763767849604288,28.7773181862483,0.5,0.0,6.0,1.8282588720321655,-1.0,nan
37,0.7771451285680135,29.554463314816314,0.5,0.0,6.0,1.8858846426010132,-1.0,nan
38,0.7777819811503093,30.332245295966622,0.5,0.0,6.0,1.9336485862731934,-1.0,nan
39,0.7704004468917848,31.102645742858407,0.5,0.0,7.0,1.98003351688385,-1.0,nan
40,0.7636390329996746,31.86628477585808,0.5,0.0,8.0,2.072927474975586,-1.0,nan
41,0.7567795988718669,32.62306437472995,0.5,0.0,9.0,2.1584699153900146,-1.0,nan
42,0.756877633412679,33.37994200814263,0.5,0.0,9.0,2.1658225059509277,-1.0,nan
43,0.7495424079895019,34.12948441613213,0.5,0.0,10.0,2.2156805992126465,-1.0,nan
