Episode,Reward,Num_steps,Index_loc
350,34.0078125,80,1
351,54.94140625,102,0
352,40.453125,75,1
353,30.953125,71,2
354,18.2421875,55,2
355,82.05859375,126,2
356,14.58203125,49,0
357,33.34375,69,2
358,77.8828125,139,0
359,24.296875,64,2
360,65.8203125,107,2
361,53.31640625,104,2
362,15.39453125,54,1
363,20.90234375,61,1
364,32.69921875,66,2
365,216.85546875,350,0
366,53.91015625,103,0
367,57.48046875,105,0
368,18.19140625,57,2
369,6.03125,38,2
370,74.08984375,123,0
371,5.7578125,37,1
372,52.40625,88,0
373,147.6796875,211,0
374,27.40234375,67,0
375,43.61328125,87,0
376,18.296875,63,1
377,96.13671875,154,0
378,227.27734375,282,0
379,36.02734375,88,2
380,75.06640625,128,2
381,131.9375,175,2
382,42.30078125,74,0
383,82.85546875,123,2
384,36.171875,78,1
385,35.0,85,2
386,90.95703125,145,0
387,26.90234375,68,0
388,24.47265625,62,2
389,101.765625,158,0
390,45.41015625,106,1
391,103.11328125,178,0
392,44.02734375,96,2
393,69.19921875,108,2
394,18.25390625,55,1
395,83.8359375,143,0
396,10.7265625,42,1
397,104.8828125,151,0
398,17.75390625,51,2
399,45.68359375,90,2
400,21.46875,61,0
401,37.9375,78,0
402,21.71875,57,2
403,9.24609375,42,1
404,38.07421875,80,0
405,67.546875,115,0
406,75.17578125,110,2
407,104.2421875,155,0
408,14.4765625,44,0
409,22.0234375,63,2
410,24.1015625,62,0
411,20.5546875,57,2
412,25.65625,63,2
413,31.515625,71,1
414,18.59375,56,2
415,27.05078125,68,2
416,29.859375,69,1
417,24.9375,67,1
418,3.78515625,34,1
419,5.4140625,34,0
420,189.8828125,241,0
421,35.4375,85,2
422,17.53515625,57,2
423,24.15625,63,2
424,70.05078125,114,0
425,8.53125,39,1
426,98.3984375,144,2
427,48.84375,80,0
428,10.44921875,41,1
429,46.375,93,2
430,21.8125,60,2
431,23.82421875,62,2
432,22.76171875,64,2
433,40.1875,84,2
434,22.390625,69,1
435,91.68359375,141,2
436,12.3984375,46,0
437,65.70703125,110,2
438,22.09765625,60,2
439,32.7265625,82,2
440,24.328125,58,0
441,9.0625,43,1
442,36.2421875,77,1
443,88.94921875,133,2
444,78.79296875,126,0
445,80.06640625,143,0
446,52.09375,104,0
447,44.57421875,93,1
448,11.98828125,46,2
449,25.22265625,74,1
450,27.1328125,65,1
451,20.2421875,60,2
452,19.48046875,53,0
453,20.25,63,1
454,124.7421875,174,0
455,64.484375,116,0
456,89.87890625,165,0
457,19.43359375,57,1
458,179.16015625,251,0
459,24.74609375,69,1
460,15.6015625,48,0
461,5.03515625,37,1
462,13.2421875,50,1
463,17.92578125,54,0
464,25.671875,65,2
465,85.9453125,126,2
466,76.00390625,130,2
467,21.16015625,63,1
468,49.72265625,103,0
469,76.33203125,126,0
470,56.578125,108,0
471,22.8671875,62,1
472,36.8203125,78,2
473,60.40234375,95,0
474,28.89453125,70,0
475,78.9453125,114,2
476,16.71875,51,1
477,40.04296875,81,2
478,8.3125,42,1
479,26.75390625,62,2
480,73.9921875,111,2
481,21.62890625,62,2
482,12.1796875,53,1
483,18.98046875,63,1
484,9.16015625,41,1
485,75.5703125,141,0
486,29.94921875,69,1
487,41.796875,87,0
488,179.3046875,233,0
489,24.94140625,63,1
490,85.1796875,127,0
491,24.61328125,63,0
492,37.58984375,77,2
493,39.328125,88,0
494,27.6015625,64,0
495,82.57421875,121,2
496,57.95703125,113,0
497,48.35546875,91,0
498,22.11328125,56,0
499,26.02734375,67,2
500,40.94921875,81,1
501,28.9296875,80,1
502,38.296875,78,1
503,40.48046875,86,2
504,64.54296875,108,2
505,23.3359375,59,2
506,12.5078125,46,1
507,78.54296875,119,0
508,46.1171875,93,2
509,18.89453125,60,1
510,155.48046875,255,0
511,26.8828125,73,1
512,64.38671875,117,0
513,47.83984375,83,1
514,34.1484375,82,1
515,18.22265625,56,1
516,56.47265625,100,1
517,44.3515625,91,0
518,24.83984375,69,1
519,27.4765625,68,1
520,27.12109375,66,2
521,26.1953125,65,2
522,7.64453125,40,1
523,108.02734375,167,0
524,58.68359375,113,0
525,17.94140625,59,1
526,100.14453125,162,0
527,48.87109375,94,0
528,37.109375,79,1
529,70.10546875,110,2
530,46.24609375,92,2
531,102.109375,172,0
532,44.91015625,100,2
533,95.65625,143,0
534,21.734375,58,0
535,15.15234375,51,1
536,23.48828125,69,1
537,42.24609375,82,0
538,79.6015625,121,0
539,28.046875,69,2
540,22.0546875,54,0
541,31.52734375,77,2
542,19.72265625,56,2
543,7.54296875,39,1
544,23.6953125,66,1
545,24.9609375,62,1
546,17.1640625,53,2
547,30.5,68,2
548,-2.26171875,23,1
549,21.96875,67,1
550,36.97265625,78,2
551,20.90234375,55,2
552,22.73046875,60,0
553,38.91796875,82,1
554,111.5390625,176,0
555,79.5546875,122,0
556,41.48828125,82,0
557,47.203125,97,2
558,22.9609375,60,2
559,43.7265625,92,2
560,17.44921875,55,2
561,87.171875,144,0
562,35.125,87,2
563,25.37109375,64,2
564,185.5234375,257,0
565,64.88671875,115,2
566,42.4609375,88,0
567,170.87109375,235,0
568,45.390625,97,2
569,64.40625,104,0
570,91.01953125,147,0
571,27.5859375,69,1
572,20.0234375,63,1
573,49.6015625,90,0
574,38.03125,85,2
575,60.48046875,108,0
576,86.02734375,141,0
577,110.95703125,172,0
578,35.00390625,72,0
579,49.59375,90,2
580,10.13671875,41,0
581,19.13671875,57,1
582,15.04296875,50,2
583,28.80859375,69,1
584,72.3359375,112,2
585,64.96484375,101,0
586,18.8828125,54,2
587,22.1171875,61,2
588,68.06640625,122,0
589,18.23046875,56,1
590,140.6328125,202,0
591,59.98828125,98,2
592,46.0546875,89,1
593,44.66015625,92,2
594,118.4609375,179,0
595,28.83203125,69,1
596,85.015625,126,2
597,23.90234375,68,1
598,87.66015625,133,0
599,39.69140625,83,1
600,46.22265625,93,0
601,40.76171875,82,0
602,11.328125,47,2
603,17.09375,46,0
604,35.98828125,74,1
605,41.79296875,85,2
606,37.05859375,78,1
607,23.55078125,62,1
608,25.671875,62,0
609,23.23828125,58,0
610,23.7890625,62,1
611,42.8671875,84,2
612,47.58984375,92,0
613,33.74609375,70,1
614,71.78515625,111,2
615,23.3125,63,1
616,138.6953125,220,0
617,66.41015625,102,2
618,10.13671875,44,1
619,100.66015625,149,0
620,153.16015625,205,0
621,11.10546875,42,1
622,29.71875,73,2
623,24.7421875,68,1
624,39.44921875,93,2
625,38.03515625,78,1
626,31.421875,65,0
627,55.2890625,104,2
628,56.14453125,107,0
629,30.7734375,68,0
630,29.40234375,70,1
631,18.64453125,58,1
632,38.875,78,0
633,45.09765625,89,0
634,57.2734375,99,2
635,89.30859375,124,2
636,7.8046875,41,1
637,28.71484375,69,1
638,25.98828125,68,0
639,45.2890625,80,1
640,27.4296875,62,0
641,7.1015625,39,1
642,62.68359375,116,2
643,100.69140625,147,0
644,55.1953125,100,2
645,23.3359375,60,0
646,20.69921875,54,1
647,1.42578125,32,1
648,13.09765625,47,1
649,56.5,115,2
650,8.8828125,41,1
651,17.47265625,59,1
652,57.86328125,99,2
653,27.6015625,68,2
654,43.1796875,84,1
655,26.609375,74,1
656,57.22265625,95,2
657,20.94140625,56,2
658,159.1953125,211,0
659,54.015625,100,2
660,20.73046875,59,2
661,49.48828125,96,0
662,66.49609375,115,2
663,33.890625,80,2
664,79.15234375,122,0
665,18.52734375,55,2
666,34.328125,80,1
667,10.43359375,43,2
668,36.4921875,82,2
669,12.15234375,46,1
670,70.38671875,121,0
671,44.78515625,100,0
672,17.7734375,57,1
673,17.28515625,51,0
674,43.91015625,87,0
675,33.34765625,69,2
676,5.94140625,39,1
677,26.37890625,62,0
678,45.65625,93,0
679,8.9453125,42,1
680,39.046875,85,0
681,2.47265625,31,1
682,56.9609375,97,2
683,9.4375,43,1
684,30.11328125,71,2
685,14.83984375,53,1
686,171.54296875,245,0
687,28.67578125,70,2
688,51.21484375,91,2
689,71.2421875,116,0
690,72.05859375,110,2
691,17.48828125,55,0
692,135.59765625,193,0
693,27.79296875,69,1
694,70.3828125,115,2
695,52.33984375,108,0
696,10.37890625,44,1
697,171.04296875,231,0
698,13.3359375,47,1
699,19.40625,57,2
700,28.94921875,67,0
701,22.63671875,64,1
702,10.4296875,41,1
703,31.45703125,66,2
704,25.63671875,63,2
705,6.98046875,39,1
706,46.234375,99,0
707,34.91796875,73,2
708,63.34765625,103,2
709,27.8203125,62,0
710,26.8984375,71,1
711,48.7421875,100,0
712,41.28125,87,2
713,27.30078125,64,2
714,13.9375,44,0
715,35.0859375,80,2
716,12.20703125,45,1
717,10.49609375,45,1
718,57.45703125,94,0
719,25.0,61,2
720,18.7109375,49,0
721,30.43359375,69,1
722,43.83984375,96,2
723,28.8046875,64,2
724,31.0625,68,2
725,38.40234375,81,2
726,41.0625,86,1
727,123.55859375,193,2
728,20.96484375,58,1
729,20.4375,62,2
730,11.109375,40,1
731,17.9765625,53,1
732,47.9609375,84,1
733,37.765625,84,2
734,3.23046875,32,1
735,39.58203125,84,0
736,30.38671875,67,2
737,34.66015625,77,1
738,73.45703125,119,2
739,51.73046875,112,0
740,11.96484375,44,1
741,30.6015625,67,0
742,31.41796875,73,2
743,54.91796875,94,2
744,18.59765625,60,1
745,43.91796875,91,2
746,41.109375,87,2
747,38.2109375,82,0
748,66.40234375,108,0
749,21.22265625,56,2
750,29.27734375,64,0
751,52.328125,99,0
752,25.56640625,72,1
753,20.8203125,66,1
754,19.5625,55,2
755,27.77734375,65,0
756,24.328125,62,0
757,42.3125,93,2
758,9.07421875,41,1
759,43.8984375,88,1
760,13.32421875,44,0
761,143.52734375,196,0
762,36.1171875,73,1
763,48.85546875,96,2
764,18.97265625,60,1
765,33.421875,80,1
766,7.1796875,40,1
767,17.86328125,58,1
768,14.96875,54,2
769,34.73046875,79,2
770,24.79296875,64,2
771,33.12109375,63,0
772,23.42578125,63,2
773,152.15234375,203,0
774,11.09765625,42,1
775,27.15625,69,1
776,28.69921875,74,1
777,66.80078125,101,2
778,13.88671875,52,1
779,19.28515625,59,1
780,52.7421875,104,0
781,26.390625,61,0
782,72.58203125,116,0
783,29.9765625,67,2
784,43.4609375,91,2
785,36.46875,82,1
786,13.671875,44,0
787,70.58203125,119,0
788,21.6484375,59,1
789,46.109375,93,2
790,19.15234375,58,2
791,75.6953125,117,2
792,51.54296875,96,0
793,142.44921875,202,0
794,35.125,80,1
795,92.0625,142,0
796,28.5546875,72,2
797,20.421875,55,0
798,24.4765625,61,0
799,7.984375,41,1
800,22.109375,62,1
801,27.9921875,68,1
802,13.6875,49,0
803,56.703125,101,0
804,35.90625,94,2
805,10.31640625,40,1
806,211.24609375,297,0
807,154.4140625,210,0
808,101.5546875,150,0
809,47.96484375,97,0
810,23.9453125,61,0
811,70.84765625,117,0
812,60.6015625,99,2
813,6.90234375,39,1
814,10.68359375,42,1
815,31.671875,71,2
816,31.2109375,69,1
817,39.76953125,90,2
818,19.8125,54,2
819,17.87109375,52,1
820,2.96875,33,1
821,22.90625,59,1
822,103.24609375,142,2
823,22.9453125,70,1
824,59.39453125,114,0
825,21.96484375,59,0
826,126.14453125,192,2
827,18.7734375,55,0
828,79.5,141,0
829,27.03515625,67,2
830,60.5859375,106,0
831,10.94140625,42,1
832,162.9296875,238,0
833,46.95703125,90,2
834,14.84375,53,1
835,35.6171875,83,1
836,50.30859375,100,2
837,42.2109375,80,2
838,5.6796875,37,1
839,21.1015625,56,2
840,16.36328125,52,2
841,72.7109375,113,0
842,32.58984375,67,2
843,16.4453125,49,0
844,37.51171875,77,2
845,100.671875,155,0
846,21.5,65,1
847,53.046875,93,0
848,37.6015625,76,1
849,70.91796875,111,2
850,31.53125,73,2
851,63.921875,115,0
852,61.8046875,107,2
853,62.08984375,112,0
854,9.53125,44,1
855,19.22265625,58,1
856,26.625,71,1
857,43.73046875,84,2
858,21.21875,66,1
859,2.3984375,32,1
860,20.9609375,60,1
861,25.96875,68,1
862,12.9296875,47,1
863,23.22265625,66,2
864,47.3203125,95,2
865,84.03515625,126,2
866,33.109375,81,1
867,63.66015625,101,2
868,30.5625,70,0
869,40.2421875,81,1
870,26.0078125,63,2
871,47.23046875,99,2
872,145.91015625,198,0
873,19.41015625,55,1
874,22.89453125,67,1
875,47.703125,88,2
876,26.09765625,69,2
877,20.48046875,63,1
878,49.6796875,87,0
879,24.37109375,61,0
880,13.19140625,47,1
881,105.12109375,160,2
882,65.64453125,102,0
883,19.89453125,66,1
884,16.609375,52,2
885,24.75,67,1
886,85.375,123,2
887,40.97265625,84,1
888,53.23828125,89,1
889,99.27734375,158,0
890,11.9609375,47,1
891,29.13671875,73,1
892,25.9453125,70,1
893,165.7734375,234,0
894,32.921875,69,0
895,44.56640625,91,2
896,28.984375,67,0
897,23.86328125,62,1
898,22.2109375,63,1
899,35.06640625,75,2
900,100.765625,155,0
901,28.6328125,69,2
902,48.6484375,90,0
903,29.88671875,66,2
904,17.1875,51,2
905,21.86328125,62,2
906,22.515625,67,1
907,46.58203125,88,1
908,42.859375,82,0
909,50.87109375,97,0
910,7.5625,39,1
911,26.97265625,66,2
912,28.89453125,69,0
913,13.12109375,45,1
914,20.50390625,58,2
915,43.4140625,93,2
916,56.7890625,115,0
917,112.78125,189,0
918,24.8046875,72,1
919,28.078125,68,2
920,47.18359375,98,0
921,45.703125,96,2
922,28.859375,68,2
923,65.671875,116,2
924,17.25,57,1
925,39.265625,80,2
926,20.01171875,56,2
927,58.0078125,94,1
928,11.1796875,45,1
929,8.59765625,40,1
930,44.859375,85,2
931,50.37109375,112,0
932,13.28515625,46,2
933,35.5,81,1
934,11.05859375,44,1
935,35.234375,78,1
936,43.30859375,92,0
937,22.67578125,62,1
938,58.26171875,98,1
939,15.7265625,49,0
940,194.890625,270,0
941,48.01953125,105,2
942,73.0234375,121,0
943,28.8203125,64,0
944,21.0,57,0
945,75.12109375,116,0
946,10.75,47,1
947,26.80859375,65,2
948,89.69140625,142,0
949,27.3359375,68,2
950,25.05859375,68,1
951,28.90234375,69,1
952,5.90625,38,1
953,40.06640625,79,1
954,37.59765625,89,0
955,71.30859375,129,0
956,9.94140625,43,1
957,22.80859375,61,0
958,51.86328125,98,0
959,24.8203125,62,0
960,89.9453125,134,0
961,52.75390625,88,0
962,9.7734375,42,1
963,30.06640625,74,1
964,190.01171875,289,0
965,9.08984375,40,1
966,31.25,75,1
967,34.421875,81,1
968,46.20703125,87,0
969,12.27734375,47,1
970,23.1328125,60,2
971,84.8359375,124,2
972,28.77734375,69,2
973,12.73046875,46,1
974,46.04296875,85,0
975,30.01171875,70,2
976,33.36328125,75,2
977,59.3671875,95,0
978,19.0,59,2
979,49.93359375,98,0
980,43.7578125,91,0
981,10.72265625,45,1
982,38.58203125,91,2
983,110.84375,180,0
984,49.53515625,90,2
985,24.96875,70,1
986,82.19140625,145,2
987,164.79296875,214,0
988,75.35546875,134,2
989,13.37890625,46,0
990,33.21875,71,2
991,57.56640625,113,0
992,30.46484375,62,0
993,36.28515625,77,2
994,59.328125,105,2
995,38.19140625,85,2
996,28.40234375,62,0
997,17.44140625,52,2
998,58.16796875,118,0
999,25.6796875,61,2
1000,27.64453125,64,2
1001,42.08203125,86,2
1002,27.953125,72,1
1003,25.3046875,70,1
1004,25.16796875,62,2
1005,22.109375,59,0
1006,38.6953125,76,1
1007,46.76171875,88,0
1008,69.1328125,119,0
1009,46.3203125,95,0
1010,22.5859375,67,1
1011,54.13671875,105,0
1012,27.96484375,64,2
1013,60.64453125,99,2
1014,8.08203125,40,1
1015,32.44921875,68,0
1016,37.26953125,91,2
1017,33.42578125,70,0
1018,172.890625,230,0
1019,40.48828125,83,1
1020,41.515625,86,0
1021,41.203125,83,1
1022,36.29296875,78,2
1023,82.5703125,157,0
1024,62.046875,109,2
1025,42.015625,93,0
1026,45.19140625,90,2
1027,21.71875,69,1
1028,67.30078125,115,2
1029,73.99609375,109,2
1030,61.41015625,101,2
1031,34.4453125,71,2
1032,49.3046875,94,2
1033,7.00390625,38,1
1034,46.796875,95,0
1035,20.51171875,65,1
1036,58.2109375,108,2
1037,19.7265625,55,2
1038,51.20703125,103,0
1039,58.17578125,113,0
1040,24.73828125,62,2
1041,62.84375,101,2
1042,28.83984375,64,0
1043,45.2265625,89,2
1044,38.73828125,87,2
1045,19.46484375,60,1
1046,16.61328125,55,1
1047,11.1015625,46,1
1048,33.5,72,2
1049,20.59375,62,1
1050,42.32421875,88,2
1051,108.09375,176,0
1052,33.51953125,82,1
1053,179.92578125,247,0
1054,60.171875,109,0
1055,19.47265625,58,1
1056,48.62890625,105,0
1057,100.8671875,149,2
1058,20.79296875,58,1
1059,24.4609375,69,1
1060,100.28515625,154,0
1061,62.82421875,101,2
1062,10.79296875,49,1
1063,25.46875,74,1
1064,22.3203125,63,2
1065,10.91015625,45,1
1066,47.5,82,1
1067,27.078125,70,1
1068,18.1875,58,1
1069,20.30859375,59,2
1070,2.2265625,31,1
1071,11.5546875,42,1
1072,25.3203125,63,0
1073,19.74609375,57,2
1074,48.51953125,92,2
1075,49.60546875,97,2
1076,33.71875,75,1
1077,28.61328125,67,2
1078,54.58203125,108,0
1079,23.71875,60,2
1080,19.9765625,58,1
1081,37.6484375,82,2
1082,62.72265625,113,0
1083,88.83203125,126,2
1084,54.65234375,101,2
1085,78.796875,123,0
1086,230.27734375,318,0
1087,26.484375,62,0
1088,56.21875,92,0
1089,57.5703125,97,2
1090,23.4765625,67,1
1091,18.5390625,59,1
1092,58.16015625,111,2
1093,49.2109375,101,0
1094,45.76953125,93,0
1095,75.08203125,115,2
1096,22.296875,63,1
1097,110.98046875,158,0
1098,38.67578125,80,2
1099,195.0234375,280,0
1100,37.41015625,75,1
1101,11.78125,42,1
1102,76.4375,133,0
1103,2.57421875,32,1
1104,18.93359375,57,1
1105,177.15234375,233,0
1106,2.76953125,32,1
1107,36.640625,85,2
1108,73.08984375,122,0
1109,21.140625,56,2
1110,28.671875,71,1
1111,32.15234375,68,0
1112,10.3046875,43,1
1113,35.703125,92,2
1114,24.015625,65,1
1115,188.85546875,257,0
1116,22.8515625,63,2
1117,35.1953125,73,2
1118,42.33984375,82,2
1119,47.1640625,85,2
1120,8.609375,39,1
1121,26.8515625,66,0
1122,24.8203125,63,2
1123,79.96484375,126,2
1124,55.40625,114,0
1125,41.11328125,87,0
1126,24.109375,68,1
1127,81.140625,115,2
1128,204.78515625,279,0
1129,70.60546875,128,0
1130,126.97265625,176,0
1131,9.97265625,42,1
1132,45.7109375,95,0
1133,37.296875,90,2
1134,20.84765625,61,1
1135,16.40234375,59,1
1136,19.3515625,53,0
1137,52.83984375,90,2
1138,29.26953125,73,1
1139,25.1015625,67,1
1140,23.00390625,60,2
1141,23.76171875,61,2
1142,49.69140625,89,0
1143,114.18359375,182,0
1144,65.8671875,118,0
1145,51.23046875,93,2
1146,45.86328125,89,2
1147,19.484375,55,2
1148,176.015625,243,0
1149,43.69140625,83,2
1150,28.40234375,71,0
1151,13.7265625,48,1
1152,25.171875,58,0
1153,18.95703125,53,1
1154,62.7265625,102,0
1155,49.24609375,95,2
1156,21.4921875,65,1
1157,7.74609375,39,1
1158,38.8359375,82,1
1159,50.22265625,99,2
1160,59.140625,97,0
1161,43.22265625,89,0
1162,199.3984375,272,0
1163,75.921875,120,0
1164,32.59765625,78,2
1165,25.23828125,60,2
1166,26.4609375,71,1
1167,25.8984375,65,0
1168,27.1953125,65,0
1169,171.640625,228,0
1170,39.59375,81,2
1171,38.671875,80,0
1172,12.1484375,45,1
1173,11.38671875,46,1
1174,15.5078125,51,1
1175,12.33984375,47,1
