Episode,Reward,Num_steps
1396,180.97265625,265
1397,62.2265625,119
1398,23.671875,66
1399,47.9765625,89
1400,144.81640625,227
1401,48.84765625,94
1402,25.66015625,69
1403,90.515625,161
1404,9.40625,41
1405,39.96875,80
1406,44.859375,99
1407,59.6875,108
1408,168.609375,248
1409,26.12890625,69
1410,83.12890625,139
1411,29.015625,68
1412,158.05078125,237
1413,42.65234375,91
1414,91.53515625,151
1415,85.46484375,125
1416,21.61328125,63
1417,240.953125,332
1418,30.78125,78
1419,21.2421875,67
1420,113.5234375,193
1421,12.03125,49
1422,182.21484375,255
1423,96.46484375,145
1424,10.50390625,44
1425,81.6171875,122
1426,17.48828125,49
1427,17.1171875,51
1428,34.5390625,76
1429,42.05078125,98
1430,86.55078125,124
1431,9.5078125,42
1432,21.86328125,64
1433,16.03515625,53
1434,302.6484375,397
1435,45.33203125,91
1436,24.75390625,64
1437,14.0625,49
1438,145.0625,201
1439,60.26953125,104
1440,97.2109375,141
1441,32.2421875,79
1442,23.81640625,61
1443,24.11328125,61
1444,19.578125,54
1445,43.90234375,86
1446,107.28515625,188
1447,129.88671875,208
1448,16.421875,54
1449,64.234375,132
1450,82.734375,128
1451,87.47265625,163
1452,18.5234375,50
1453,198.890625,276
1454,40.34765625,89
1455,101.07421875,174
1456,19.546875,59
1457,7.39453125,39
1458,8.18359375,44
1459,52.30078125,90
1460,35.890625,68
1461,35.7265625,76
1462,178.421875,269
1463,84.359375,131
1464,106.890625,170
1465,14.55859375,51
1466,19.1640625,57
1467,127.92578125,219
1468,30.53515625,75
1469,40.69140625,79
1470,113.0,164
1471,140.36328125,194
1472,27.36328125,70
1473,45.99609375,85
1474,125.14453125,228
1475,80.55078125,125
1476,52.0859375,99
1477,181.90234375,247
1478,20.6875,60
1479,52.31640625,98
1480,26.609375,70
1481,24.4609375,69
1482,118.26953125,184
1483,13.6484375,47
1484,76.55078125,114
1485,39.13671875,92
1486,72.17578125,116
1487,64.66015625,115
1488,146.1171875,195
1489,18.69140625,57
1490,16.62890625,50
1491,19.75,55
1492,197.1015625,276
1493,125.21875,198
1494,47.95703125,82
1495,23.828125,68
1496,83.6484375,129
1497,44.8203125,97
1498,40.11328125,87
1499,90.3984375,126
1500,35.60546875,79
1501,40.21875,98
1502,59.140625,99
1503,291.96484375,410
1504,45.90234375,81
1505,51.37109375,97
1506,76.0859375,129
1507,17.21875,53
1508,115.234375,180
1509,97.875,173
1510,24.0859375,70
1511,28.3671875,81
1512,68.58203125,123
1513,128.59765625,185
1514,84.95703125,147
1515,54.38671875,102
1516,117.5625,197
1517,105.734375,144
1518,109.38671875,161
1519,78.546875,131
1520,110.51171875,160
1521,48.66015625,92
1522,29.32421875,67
1523,100.09765625,148
1524,100.07421875,154
1525,150.16796875,241
1526,141.984375,228
1527,92.95703125,158
1528,63.640625,106
1529,174.34375,259
1530,191.0078125,289
1531,86.26953125,133
1532,128.37890625,208
1533,31.4921875,74
1534,80.1015625,126
1535,281.28515625,391
1536,216.40234375,269
1537,137.5234375,189
1538,45.72265625,77
1539,225.68359375,315
1540,51.3359375,98
1541,77.625,119
1542,128.58984375,203
1543,55.390625,96
1544,214.93359375,310
1545,196.0859375,280
1546,29.7421875,68
1547,6.546875,39
1548,62.34375,112
1549,21.01171875,66
1550,302.58984375,396
1551,167.46875,231
1552,130.47265625,193
1553,131.265625,205
1554,51.0625,100
1555,87.73828125,168
1556,90.0,155
1557,19.6015625,58
1558,58.87890625,111
1559,97.56640625,152
1560,32.13671875,73
1561,169.6640625,252
1562,13.3046875,44
1563,42.8359375,93
1564,49.30859375,91
1565,17.796875,55
1566,97.66015625,192
1567,16.328125,55
1568,27.5078125,70
1569,64.42578125,121
1570,42.8515625,82
1571,27.6640625,73
1572,86.87890625,124
1573,114.2109375,159
1574,22.046875,60
1575,3.84375,33
1576,13.609375,50
1577,210.5546875,337
1578,196.25390625,289
1579,85.9453125,147
1580,5.29296875,35
1581,46.0859375,80
1582,60.07421875,101
1583,25.921875,69
1584,27.96484375,64
1585,254.796875,401
1586,-2.29296875,23
1587,21.53515625,70
1588,82.390625,123
1589,28.46484375,64
1590,27.76953125,72
1591,52.21875,94
1592,293.75390625,401
1593,24.46484375,67
1594,57.66015625,107
1595,45.30859375,98
1596,51.66796875,96
1597,67.41796875,103
1598,32.8515625,82
1599,49.29296875,89
1600,51.7265625,98
1601,54.48828125,109
1602,177.51171875,303
1603,50.68359375,102
1604,41.51171875,90
1605,190.6953125,268
1606,69.859375,110
1607,157.79296875,218
1608,258.99609375,411
1609,32.1875,71
1610,258.89453125,375
1611,19.90234375,59
1612,134.50390625,233
1613,10.1640625,43
1614,11.91796875,44
1615,55.05859375,91
1616,248.6484375,348
1617,67.66796875,132
1618,89.50390625,145
1619,23.58203125,73
1620,150.27734375,210
1621,77.14453125,125
1622,41.47265625,81
1623,63.60546875,114
1624,31.28125,83
1625,189.88671875,270
1626,84.21875,124
1627,11.93359375,46
1628,116.6953125,154
1629,91.87109375,137
1630,147.8046875,196
1631,109.0703125,183
1632,65.84765625,106
1633,31.58984375,69
1634,43.8046875,92
1635,37.4609375,83
1636,27.453125,68
1637,15.0546875,54
1638,91.2265625,192
1639,103.7578125,149
1640,55.65625,104
1641,6.97265625,39
1642,41.30078125,88
1643,78.49609375,118
1644,73.96484375,118
1645,13.69140625,46
1646,38.50390625,80
1647,83.23828125,121
1648,74.30859375,134
1649,261.66796875,335
1650,308.578125,381
1651,70.796875,112
1652,89.4296875,166
1653,71.45703125,111
1654,93.31640625,129
1655,107.52734375,197
1656,172.30078125,237
1657,136.3125,213
1658,17.8828125,58
1659,52.57421875,97
1660,54.73046875,97
1661,297.984375,404
1662,75.3984375,120
1663,36.265625,79
1664,210.52734375,301
1665,91.74609375,168
1666,19.2421875,58
1667,223.6796875,322
1668,110.0546875,163
1669,167.87109375,229
1670,35.1796875,80
1671,18.9453125,58
1672,53.37890625,96
1673,17.75390625,50
1674,28.75,69
1675,46.66015625,89
1676,66.8671875,109
1677,97.69921875,140
1678,166.03515625,245
1679,107.01953125,173
1680,38.6640625,98
1681,40.56640625,84
1682,65.03125,121
1683,18.64453125,54
1684,56.828125,90
1685,45.08984375,83
1686,24.6640625,82
1687,168.0078125,217
1688,151.06640625,204
1689,10.43359375,42
1690,65.00390625,113
1691,84.86328125,123
1692,28.421875,69
1693,84.4765625,135
1694,27.921875,62
1695,225.45703125,326
1696,21.72265625,70
1697,29.13671875,75
1698,58.2890625,111
1699,104.2421875,165
1700,53.375,102
1701,20.09375,53
1702,49.84765625,98
1703,40.82421875,82
1704,37.88671875,76
1705,108.234375,161
1706,46.0703125,92
1707,159.33203125,208
1708,186.1328125,249
1709,30.4609375,64
1710,77.38671875,133
1711,201.61328125,273
1712,111.03515625,188
1713,96.875,142
1714,45.2578125,100
1715,40.8203125,80
1716,94.109375,145
1717,107.328125,173
1718,20.859375,60
1719,39.83203125,87
1720,148.48828125,222
1721,261.49609375,331
1722,28.00390625,64
1723,242.34375,326
1724,148.64453125,204
1725,114.56640625,157
1726,95.4609375,127
1727,81.49609375,123
1728,88.08203125,132
1729,104.79296875,140
1730,60.64453125,109
1731,46.79296875,97
1732,78.94140625,116
1733,87.41015625,141
1734,192.12890625,254
1735,58.796875,106
1736,14.4140625,50
1737,139.31640625,186
1738,250.1875,301
1739,18.3203125,56
1740,93.8828125,136
1741,186.0390625,256
1742,44.51171875,96
1743,125.16015625,187
1744,65.6796875,116
1745,175.5078125,235
1746,129.6796875,183
1747,224.4140625,280
1748,6.421875,35
1749,241.296875,301
1750,168.61328125,234
1751,36.42578125,89
1752,40.375,79
1753,24.125,61
1754,72.95703125,129
1755,188.15234375,257
1756,10.3125,44
1757,74.11328125,120
1758,191.40234375,262
1759,40.69140625,82
1760,194.0,313
1761,47.35546875,89
1762,44.71875,106
1763,192.890625,271
1764,30.0390625,70
1765,12.14453125,43
1766,64.15234375,106
1767,190.83203125,278
1768,216.171875,288
1769,206.67578125,271
1770,87.85546875,135
1771,278.3828125,384
1772,286.25390625,370
1773,358.8203125,449
1774,68.4296875,109
1775,182.4765625,269
1776,82.984375,142
1777,11.515625,47
1778,145.7421875,217
1779,149.99609375,285
1780,153.7265625,219
1781,222.19140625,279
1782,179.1796875,294
1783,36.40625,77
1784,44.73046875,84
1785,15.09375,50
1786,45.875,83
1787,28.5234375,69
1788,34.2109375,84
1789,194.5546875,280
1790,126.49609375,204
1791,190.4609375,305
1792,223.47265625,308
1793,73.5078125,108
1794,264.1640625,380
1795,43.7734375,87
1796,128.80078125,204
1797,96.54296875,134
1798,63.77734375,124
1799,234.9375,333
1800,48.4140625,93
1801,62.68359375,115
1802,219.78125,283
1803,36.42578125,94
1804,178.625,233
1805,268.34375,357
1806,93.10546875,142
1807,265.49609375,384
1808,126.453125,181
1809,13.921875,46
1810,44.1875,87
1811,38.8359375,84
1812,29.29296875,75
1813,81.875,130
1814,96.515625,140
1815,74.359375,122
1816,10.90234375,41
1817,108.25,177
1818,223.3203125,297
1819,67.6640625,114
1820,56.328125,99
1821,6.6171875,38
1822,11.2265625,46
1823,180.2421875,257
1824,27.2734375,67
1825,84.12890625,134
1826,105.35546875,180
1827,41.703125,92
1828,116.62109375,204
1829,110.60546875,164
1830,156.4296875,253
1831,33.17578125,71
1832,158.15234375,222
1833,54.28125,91
1834,169.9375,235
1835,41.65234375,82
1836,18.984375,55
1837,94.32421875,170
1838,37.4140625,80
1839,100.01171875,175
1840,23.203125,60
1841,34.37109375,87
1842,83.671875,119
1843,106.74609375,200
1844,26.68359375,63
1845,115.5234375,191
1846,43.71484375,92
1847,184.65234375,259
1848,54.734375,98
1849,52.64453125,88
1850,219.26953125,274
1851,152.8828125,227
1852,177.140625,233
1853,10.25390625,42
1854,26.59765625,71
1855,124.890625,184
1856,22.7109375,66
1857,350.16796875,450
1858,23.2421875,60
1859,42.109375,87
1860,14.0703125,47
1861,172.09765625,237
1862,39.34375,83
1863,35.359375,83
1864,192.37890625,271
1865,25.73046875,63
1866,20.1484375,66
1867,33.609375,80
1868,16.40625,51
1869,25.296875,66
1870,27.0546875,73
1871,33.81640625,80
1872,55.34765625,109
1873,22.5859375,71
1874,164.90234375,219
1875,40.0,79
1876,55.8125,92
1877,202.703125,302
1878,23.546875,74
1879,245.53515625,333
1880,33.37109375,83
1881,18.64453125,53
1882,66.78515625,124
1883,93.35546875,148
1884,242.046875,334
1885,58.625,106
1886,19.1328125,61
1887,50.69140625,93
1888,82.32421875,135
1889,66.64453125,110
1890,13.6875,50
1891,37.578125,71
1892,71.27734375,119
1893,50.4296875,99
1894,209.140625,299
1895,35.10546875,72
1896,47.91015625,97
1897,65.76171875,121
1898,171.09375,265
1899,38.796875,73
1900,149.859375,192
1901,134.16796875,180
1902,204.921875,269
1903,33.99609375,76
1904,202.9453125,259
1905,43.59765625,81
1906,24.328125,70
1907,211.81640625,314
1908,64.94921875,105
1909,94.4296875,132
1910,312.95703125,483
1911,278.08203125,380
1912,201.2109375,326
1913,253.9375,363
1914,126.53515625,171
1915,283.9609375,391
1916,206.91015625,282
1917,13.0625,46
1918,169.00390625,249
1919,87.05859375,132
1920,11.27734375,45
1921,38.76953125,86
1922,141.8125,220
1923,49.0390625,98
1924,42.69921875,94
1925,49.14453125,102
1926,160.3359375,241
1927,31.1328125,68
1928,87.53515625,131
1929,18.05859375,56
1930,329.875,466
1931,52.65234375,94
1932,15.390625,51
1933,12.90234375,47
1934,100.63671875,142
1935,114.9765625,174
1936,63.59375,119
1937,180.82421875,285
1938,30.296875,65
1939,45.7734375,81
1940,44.96875,88
1941,74.296875,111
1942,108.93359375,169
1943,317.8046875,405
1944,58.17578125,111
1945,21.63671875,54
1946,64.8828125,114
1947,110.92578125,182
1948,3.04296875,34
1949,72.13671875,121
1950,64.40234375,109
1951,38.21875,83
1952,114.68359375,214
1953,146.63671875,212
1954,23.5,62
1955,181.55078125,261
1956,44.4609375,89
1957,132.015625,189
1958,123.796875,185
1959,45.0546875,98
1960,52.09375,102
1961,15.58984375,52
1962,22.94140625,60
1963,78.11328125,120
1964,22.1640625,57
1965,68.78125,122
1966,109.1953125,171
1967,4.0078125,34
1968,76.796875,121
1969,113.703125,172
1970,23.08203125,59
1971,27.02734375,66
1972,216.51171875,285
1973,68.7578125,109
1974,26.75,69
1975,25.3671875,64
1976,204.7421875,271
1977,58.51953125,95
1978,202.9375,277
1979,74.16796875,122
1980,242.46484375,334
1981,128.0,185
1982,234.89453125,342
1983,29.11328125,75
1984,29.39453125,69
1985,8.91796875,39
1986,57.48828125,106
1987,26.51953125,70
1988,14.08203125,43
1989,54.50390625,89
1990,38.42578125,81
1991,19.8203125,53
1992,71.49609375,125
1993,10.94921875,41
1994,193.66796875,260
1995,281.515625,344
1996,17.55078125,56
1997,19.25,56
1998,28.55078125,66
1999,29.47265625,69
2000,20.94140625,66
2001,34.04296875,79
2002,15.015625,47
2003,290.15625,370
2004,14.03125,43
2005,70.64453125,111
2006,14.55078125,46
2007,129.76953125,191
2008,27.86328125,68
2009,7.640625,39
2010,22.20703125,61
2011,32.47265625,69
2012,169.37890625,221
2013,130.97265625,189
2014,115.81640625,174
2015,117.04296875,172
2016,10.0,42
2017,81.96484375,123
2018,63.828125,118
2019,266.29296875,352
2020,88.5703125,129
2021,66.52734375,117
2022,65.70703125,116
2023,25.43359375,62
2024,72.19921875,128
2025,64.875,110
2026,80.4140625,121
2027,343.03125,423
2028,74.4453125,113
2029,80.6015625,136
2030,89.8984375,140
2031,10.40234375,41
2032,163.08203125,237
2033,9.88671875,41
2034,27.9921875,69
2035,102.76953125,156
2036,7.96484375,39
2037,21.03515625,57
2038,62.4765625,116
2039,65.6484375,110
2040,3.39453125,32
2041,92.38671875,134
2042,92.0078125,152
2043,53.78125,104
2044,75.0390625,125
2045,80.7421875,124
2046,8.98828125,40
2047,36.35546875,71
2048,41.59375,80
2049,174.37890625,236
2050,106.99609375,168
2051,203.51171875,270
2052,7.51171875,39
2053,31.90625,65
2054,81.61328125,129
2055,150.96484375,217
2056,54.20703125,91
2057,22.49609375,56
2058,149.8359375,199
2059,54.76953125,92
2060,82.93359375,152
2061,12.94921875,51
2062,142.55859375,208
2063,38.3671875,81
2064,54.69921875,92
2065,75.45703125,120
2066,48.36328125,89
2067,47.5546875,99
2068,124.17578125,197
2069,22.58984375,58
2070,10.53515625,44
2071,20.02734375,55
2072,23.0078125,63
2073,11.390625,42
2074,121.05859375,176
2075,147.30859375,202
2076,116.45703125,165
2077,17.3359375,57
2078,203.5625,304
2079,110.8203125,159
2080,2.22265625,31
2081,25.45703125,63
2082,73.39453125,111
2083,50.328125,97
2084,35.45703125,75
2085,184.08984375,251
2086,135.69921875,187
2087,100.45703125,145
2088,135.1796875,213
2089,47.98046875,94
2090,271.9140625,368
2091,113.8046875,185
2092,65.23046875,122
2093,42.90234375,93
2094,275.60546875,356
2095,49.21875,98
2096,37.38671875,82
2097,261.84765625,348
2098,77.26953125,117
2099,160.66015625,223
2100,23.109375,68
2101,11.85546875,46
2102,15.67578125,49
2103,139.92578125,210
2104,208.80859375,300
2105,88.06640625,124
2106,32.28515625,70
2107,164.52734375,213
2108,6.640625,39
2109,104.515625,145
2110,46.0703125,94
2111,236.08203125,320
2112,3.34375,32
2113,106.3125,161
2114,132.19140625,181
2115,140.68359375,189
2116,182.125,238
2117,82.40625,125
2118,54.203125,96
2119,6.6796875,38
2120,89.5859375,141
2121,320.4140625,451
2122,109.59765625,148
2123,97.515625,142
2124,51.48046875,95
2125,3.46484375,31
2126,299.30078125,378
2127,-2.5,24
2128,2.33984375,31
2129,117.39453125,180
2130,32.46875,72
2131,256.6328125,335
2132,39.1484375,77
2133,203.53125,308
2134,95.34765625,141
2135,73.8203125,122
2136,134.77734375,197
2137,97.0390625,149
2138,97.34375,155
2139,207.2734375,298
2140,10.07421875,41
2141,159.43359375,212
2142,40.91796875,83
2143,64.33203125,114
2144,18.6171875,52
2145,15.5859375,52
2146,82.78515625,119
2147,39.3984375,86
2148,149.20703125,199
2149,172.5390625,251
2150,103.2890625,140
2151,7.6015625,39
2152,159.99609375,262
2153,4.84765625,34
2154,96.3046875,138
2155,2.2578125,30
2156,216.03515625,308
2157,225.12890625,291
2158,9.4765625,42
2159,34.25,71
2160,21.62109375,58
2161,38.8984375,77
2162,46.2734375,88
2163,184.5625,258
2164,70.30859375,118
2165,330.3125,402
2166,311.26171875,388
2167,215.359375,293
2168,69.6640625,102
2169,82.96484375,121
2170,250.29296875,310
2171,92.296875,143
2172,60.05859375,102
2173,103.14453125,161
2174,161.82421875,238
2175,32.83203125,82
2176,144.39453125,193
2177,107.28515625,164
2178,91.26953125,127
2179,140.43359375,189
2180,228.11328125,268
2181,89.6796875,126
2182,351.91796875,429
2183,187.3125,254
2184,34.4140625,73
2185,44.58203125,78
2186,146.125,245
2187,39.5625,82
2188,147.1875,194
2189,252.62890625,327
2190,232.5,359
2191,225.23828125,350
2192,19.46484375,59
2193,146.01953125,209
2194,7.9140625,41
2195,89.21484375,134
2196,133.484375,184
2197,384.9765625,474
2198,114.67578125,180
2199,53.47265625,110
2200,120.76953125,167
2201,24.5625,62
2202,49.65625,88
2203,255.12890625,303
2204,16.76171875,54
2205,259.95703125,329
2206,129.046875,175
2207,66.3515625,106
2208,13.93359375,47
2209,296.04296875,374
2210,72.3828125,109
2211,87.578125,132
2212,116.234375,171
2213,20.46484375,56
2214,38.7421875,81
2215,20.140625,54
2216,42.859375,84
2217,43.65234375,81
2218,29.52734375,69
2219,29.10546875,68
2220,51.02734375,87
2221,26.0859375,67
2222,193.80859375,271
2223,91.38671875,137
2224,202.5625,312
2225,83.421875,118
2226,83.2734375,123
2227,18.52734375,60
2228,23.94140625,57
2229,261.7109375,327
2230,26.421875,68
2231,13.04296875,41
2232,78.21484375,137
2233,30.265625,65
2234,41.58984375,82
2235,16.10546875,52
2236,220.58984375,282
2237,66.46484375,102
2238,49.9765625,96
2239,71.55078125,122
2240,13.32421875,48
2241,141.23828125,201
2242,7.1640625,39
2243,7.24609375,40
2244,17.10546875,51
2245,163.0390625,222
2246,173.42578125,268
2247,10.09765625,46
2248,30.56640625,75
2249,41.48828125,80
2250,108.88671875,175
2251,41.3203125,80
2252,60.54296875,99
2253,89.96875,134
2254,97.6796875,145
2255,66.30078125,113
2256,28.6640625,67
2257,24.76953125,67
2258,27.703125,62
2259,56.34765625,96
2260,139.82421875,205
2261,81.875,121
2262,71.68359375,118
2263,74.09375,114
2264,55.328125,113
2265,58.3828125,106
2266,190.828125,301
2267,82.73046875,134
2268,282.4375,337
2269,124.296875,172
2270,85.53515625,122
2271,128.84375,174
2272,174.20703125,272
2273,35.01171875,75
2274,12.37890625,45
2275,96.59765625,134
2276,10.32421875,41
2277,32.9140625,81
2278,7.609375,38
2279,266.82421875,380
2280,23.09765625,68
2281,135.6875,201
2282,79.55078125,148
2283,54.10546875,99
2284,154.03515625,203
2285,7.890625,39
2286,64.77734375,100
2287,17.6328125,48
2288,65.5,105
2289,10.8984375,45
2290,29.29296875,61
2291,8.6796875,42
2292,16.1640625,48
2293,-1.83984375,24
2294,9.79296875,42
2295,107.00390625,157
2296,76.83203125,116
2297,22.5703125,60
2298,32.78125,72
2299,13.90234375,46
2300,12.84765625,50
2301,11.34765625,45
2302,56.98046875,91
2303,267.0,341
2304,123.5703125,184
2305,11.65234375,44
2306,10.31640625,45
2307,148.0859375,197
2308,3.83984375,34
2309,11.50390625,43
2310,22.0078125,73
2311,281.6953125,362
2312,75.9140625,116
2313,80.44140625,123
2314,84.3359375,135
2315,47.41015625,88
2316,110.70703125,173
2317,7.5234375,40
2318,74.75,153
2319,83.2421875,127
2320,107.7578125,169
2321,56.65234375,94
2322,2.64453125,32
2323,47.140625,90
2324,89.0078125,129
2325,87.3203125,125
2326,152.2265625,213
2327,6.1171875,38
2328,0.19140625,28
2329,9.33203125,43
2330,48.2578125,79
2331,282.56640625,403
2332,20.609375,67
2333,7.96875,39
2334,94.52734375,149
2335,85.83203125,142
2336,37.28515625,78
2337,40.5625,86
2338,116.27734375,158
2339,215.2109375,315
2340,92.1640625,130
2341,121.2578125,165
2342,25.37890625,61
2343,107.4375,164
2344,10.7109375,43
2345,7.88671875,39
2346,19.68359375,57
2347,47.35546875,99
2348,90.9765625,133
2349,149.5859375,199
2350,98.23828125,161
2351,79.81640625,120
2352,68.4375,116
2353,79.59375,120
2354,71.98046875,117
2355,12.80078125,46
2356,10.5234375,43
2357,48.52734375,95
2358,63.39453125,120
2359,36.3203125,70
2360,44.02734375,93
2361,36.8984375,82
2362,314.83984375,421
2363,16.89453125,46
2364,68.4921875,117
2365,52.8515625,99
2366,111.390625,195
2367,110.0546875,167
2368,77.453125,118
2369,27.52734375,63
2370,33.83984375,65
2371,55.69140625,96
2372,28.12890625,63
2373,45.66015625,98
2374,15.3203125,47
2375,22.75,57
2376,409.21875,562
2377,127.28515625,212
2378,198.34765625,273
2379,38.61328125,83
2380,25.546875,70
2381,23.3359375,61
2382,255.48046875,351
2383,22.15625,61
2384,292.31640625,391
2385,59.8671875,104
2386,90.7265625,134
2387,56.18359375,110
2388,84.30859375,126
2389,85.2578125,131
2390,114.96875,203
2391,22.15625,62
2392,273.578125,388
2393,35.44140625,74
2394,103.27734375,168
2395,74.34765625,123
2396,8.015625,39
2397,9.4609375,42
2398,23.3125,54
2399,92.19140625,131
2400,32.16015625,70
2401,12.1328125,50
2402,208.6328125,274
2403,95.5390625,142
2404,28.12890625,65
2405,40.32421875,81
2406,9.890625,43
2407,147.69140625,204
2408,127.0,187
2409,134.18359375,232
2410,92.30078125,136
2411,22.6875,69
2412,463.52734375,633
2413,23.19140625,70
2414,107.79296875,172
2415,18.15625,54
2416,43.93359375,94
2417,81.9765625,134
2418,25.3984375,63
2419,10.6796875,42
2420,20.40625,54
2421,26.8515625,73
2422,13.53515625,46
2423,51.09765625,112
2424,86.3828125,131
2425,48.27734375,89
2426,-0.18359375,27
2427,32.828125,74
2428,70.8828125,119
2429,34.3828125,70
2430,20.06640625,65
2431,20.83984375,67
2432,12.34375,43
2433,14.80859375,49
2434,8.578125,38
2435,73.10546875,112
2436,7.69921875,41
2437,60.5234375,100
2438,21.5390625,55
2439,31.82421875,72
2440,61.859375,106
2441,23.82421875,62
2442,20.50390625,54
2443,18.40234375,55
2444,14.0234375,46
2445,35.8515625,72
2446,99.0703125,148
2447,10.14453125,40
2448,8.79296875,40
2449,16.89453125,60
2450,18.29296875,57
2451,6.61328125,39
2452,24.35546875,63
2453,12.66796875,44
2454,36.8515625,76
2455,22.67578125,58
2456,19.8984375,56
2457,17.953125,61
2458,102.24609375,139
2459,22.96484375,58
2460,85.37890625,133
2461,43.6796875,87
2462,70.8203125,115
2463,35.64453125,78
2464,17.36328125,56
2465,1.76171875,30
2466,9.3203125,46
2467,75.59765625,120
2468,225.9921875,300
2469,11.05859375,40
2470,5.28515625,36
2471,63.45703125,100
2472,28.40625,65
2473,28.4609375,83
2474,3.95703125,35
2475,60.953125,110
2476,63.671875,122
2477,72.02734375,117
2478,9.34765625,40
2479,46.1171875,91
2480,7.6328125,37
2481,8.51171875,40
2482,21.31640625,55
2483,125.9453125,193
2484,8.484375,42
2485,3.0390625,33
2486,9.21875,42
2487,48.6875,85
2488,21.0390625,58
2489,11.0,45
2490,8.16796875,41
2491,11.76953125,41
2492,22.58984375,61
2493,50.85546875,93
2494,58.30859375,117
2495,59.90625,133
2496,81.25390625,148
2497,32.22265625,70
2498,34.3671875,74
2499,14.36328125,48
2500,78.1484375,132
2501,8.9921875,43
2502,7.2265625,39
2503,134.28125,215
2504,2.72265625,32
2505,11.00390625,43
2506,6.2109375,36
2507,34.9765625,70
2508,22.42578125,62
2509,124.35546875,168
2510,16.97265625,53
2511,63.515625,105
2512,40.58984375,77
2513,3.515625,32
2514,163.1953125,234
2515,113.734375,171
2516,57.23046875,94
2517,32.30078125,85
2518,69.5703125,105
2519,22.3671875,61
2520,22.796875,63
2521,15.15625,50
2522,17.125,54
2523,27.91015625,61
2524,100.28515625,166
2525,53.4765625,105
2526,5.55859375,35
2527,12.0234375,49
2528,52.05859375,95
2529,12.37890625,43
2530,21.58984375,59
2531,31.49609375,67
2532,15.6875,48
2533,102.42578125,159
2534,16.21875,53
2535,35.27734375,76
2536,59.5390625,96
2537,38.5078125,75
2538,82.04296875,126
2539,107.70703125,166
2540,27.37890625,69
2541,14.0546875,45
2542,11.41015625,43
2543,19.80078125,58
2544,7.859375,41
2545,15.16796875,51
2546,12.57421875,45
2547,13.48828125,45
2548,15.19921875,48
2549,8.16015625,41
2550,13.859375,44
2551,217.09765625,314
2552,86.18359375,124
2553,57.6796875,105
2554,21.2421875,60
2555,9.71484375,41
2556,33.27734375,75
2557,14.234375,47
2558,74.109375,123
2559,17.15625,51
2560,2.25390625,32
2561,106.0078125,154
2562,9.4140625,43
2563,6.375,35
2564,4.625,34
2565,18.7109375,51
2566,120.89453125,177
2567,112.4453125,158
2568,11.2421875,44
2569,82.78515625,128
2570,15.30078125,50
2571,10.99609375,46
2572,264.95703125,404
2573,43.12890625,80
2574,21.52734375,58
2575,42.18359375,88
2576,41.02734375,81
2577,63.8984375,127
2578,22.31640625,63
2579,14.4375,45
2580,43.83203125,84
2581,11.90625,44
2582,27.546875,70
2583,22.5390625,62
2584,51.7421875,93
2585,40.01171875,88
2586,30.37890625,71
2587,29.03125,83
2588,18.95703125,58
2589,14.83203125,48
2590,44.83203125,90
2591,47.1640625,75
2592,44.30078125,90
2593,16.4453125,51
2594,23.86328125,62
2595,38.6171875,83
2596,49.88671875,90
2597,25.24609375,70
2598,28.2265625,64
2599,52.15625,87
2600,19.37109375,53
2601,36.0,77
2602,69.828125,111
2603,9.87109375,42
2604,17.671875,51
2605,3.671875,32
2606,19.63671875,54
2607,15.5,49
2608,7.5234375,40
2609,2.51953125,32
2610,8.8828125,40
2611,3.70703125,31
2612,30.4453125,70
2613,26.8515625,67
2614,44.37109375,93
2615,9.39453125,41
2616,79.27734375,132
2617,14.23046875,48
2618,20.28125,59
2619,130.69140625,188
2620,11.69921875,46
2621,31.45703125,68
2622,87.99609375,154
2623,65.28125,102
2624,67.66015625,113
2625,40.91796875,82
2626,58.2734375,96
2627,32.06640625,65
2628,81.86328125,129
2629,76.109375,127
2630,126.55859375,201
2631,29.484375,63
2632,202.0859375,334
2633,20.1171875,55
2634,8.71875,38
2635,49.58984375,104
2636,35.9609375,82
2637,5.59765625,39
2638,31.86328125,85
2639,274.03125,369
2640,49.43359375,91
2641,60.2109375,103
2642,24.84375,59
2643,232.83203125,354
2644,44.125,77
2645,48.359375,90
2646,37.40234375,82
2647,125.34765625,184
2648,15.61328125,51
2649,73.23828125,114
2650,32.2734375,72
2651,238.8046875,370
2652,92.0,139
2653,2.5078125,30
2654,46.9609375,88
2655,39.96484375,78
2656,144.70703125,197
2657,24.25390625,73
2658,57.84375,98
2659,16.43359375,54
2660,84.8203125,126
2661,27.0078125,65
2662,53.0234375,90
2663,10.72265625,42
2664,72.65625,123
2665,72.45703125,124
2666,40.19140625,82
2667,42.88671875,82
2668,46.78125,91
2669,26.76171875,68
2670,78.6171875,117
2671,33.87890625,65
2672,133.19140625,185
2673,126.19140625,209
2674,30.734375,73
2675,27.54296875,63
2676,118.16796875,194
2677,84.26953125,122
2678,94.1171875,162
2679,217.1484375,293
2680,43.95703125,81
2681,40.69140625,80
2682,19.4453125,58
2683,85.76171875,138
2684,65.41796875,121
2685,152.29296875,221
2686,197.234375,254
2687,124.0078125,183
2688,5.71875,37
2689,22.859375,61
2690,28.046875,72
2691,27.578125,64
2692,124.046875,187
2693,30.7265625,76
2694,58.01953125,118
2695,72.65625,114
2696,30.58984375,66
2697,144.44921875,224
2698,31.91796875,73
