Episode,Reward,Num_steps,Index_loc
174,99.23828125,167,0
175,100.85546875,148,2
176,114.546875,158,2
177,66.7578125,113,2
178,52.54296875,92,3
179,18.0546875,55,3
180,52.49609375,94,3
181,26.359375,73,2
182,67.38671875,104,0
183,28.76953125,64,0
184,38.9921875,84,1
185,28.78125,69,1
186,208.953125,292,0
187,10.08203125,45,1
188,314.125,386,2
189,115.40234375,173,2
190,29.640625,64,0
191,56.05078125,102,0
192,19.39453125,58,1
193,35.8671875,73,3
194,166.6171875,232,2
195,155.54296875,240,0
196,21.58984375,59,1
197,120.4765625,165,0
198,30.6015625,67,3
199,25.95703125,68,1
200,24.63671875,63,3
201,30.1796875,75,3
202,20.6484375,56,0
203,13.94921875,47,1
204,55.75390625,108,0
205,174.4296875,245,2
206,42.37890625,91,0
207,27.03125,74,1
208,11.2109375,42,1
209,39.44140625,81,1
210,231.66796875,369,2
211,24.71484375,72,1
212,63.17578125,104,3
213,19.37109375,59,1
214,23.10546875,64,1
215,18.5234375,55,1
216,16.375,54,3
217,13.73828125,50,1
218,114.11328125,183,2
219,9.12890625,42,1
220,92.4375,144,0
221,18.59765625,56,3
222,18.06640625,56,1
223,44.00390625,85,2
224,55.75390625,117,3
225,23.48046875,61,3
226,32.484375,70,0
227,35.00390625,80,3
228,17.83984375,59,1
229,21.6328125,57,1
230,243.03125,333,2
231,30.015625,72,2
232,17.640625,59,1
233,11.6796875,41,1
234,16.73046875,51,1
235,6.98828125,39,1
236,65.16015625,108,3
237,62.66796875,113,0
238,249.06640625,333,0
239,48.47265625,97,0
240,83.32421875,127,0
241,28.29296875,67,3
242,103.64453125,156,0
243,32.16796875,69,0
244,167.25390625,239,0
245,315.3828125,397,2
246,45.671875,92,0
247,71.62890625,118,0
248,35.02734375,74,1
249,29.44921875,72,3
250,22.34375,64,1
251,123.09765625,184,2
252,27.3984375,66,0
253,33.4921875,72,3
254,98.34765625,144,0
255,19.0078125,56,0
256,12.41796875,45,1
257,22.16015625,60,3
258,132.79296875,198,0
259,63.3359375,111,0
260,18.41015625,61,1
261,180.73046875,229,0
262,122.4296875,188,0
263,40.80859375,86,3
264,198.58984375,283,2
265,55.38671875,116,2
266,46.00390625,86,3
267,23.5703125,68,1
268,13.52734375,52,1
269,7.64453125,40,1
270,76.984375,125,2
271,45.44140625,92,0
272,142.04296875,217,2
273,102.35546875,167,2
274,146.66796875,214,0
275,56.203125,106,0
276,65.375,127,2
277,94.19140625,180,2
278,40.8515625,91,0
279,23.17578125,63,1
280,88.34375,132,0
281,243.578125,356,2
282,43.31640625,86,2
283,35.42578125,80,3
284,55.47265625,95,0
285,77.6640625,139,2
286,35.20703125,76,1
287,19.1171875,56,0
288,32.9140625,68,0
289,58.8671875,114,2
290,57.50390625,113,0
291,33.57421875,72,3
292,40.1796875,86,0
293,37.07421875,78,3
294,49.1328125,99,2
295,147.2109375,211,0
296,35.48828125,95,2
297,18.69140625,57,1
298,3.75,33,1
299,10.46484375,41,1
300,23.23046875,60,3
301,16.8125,49,1
302,18.54296875,51,1
303,22.77734375,60,3
304,24.8671875,63,3
305,37.18359375,75,3
306,48.7578125,105,2
307,188.13671875,261,2
308,6.94921875,39,1
309,74.2109375,126,2
310,180.75390625,249,0
311,19.94921875,61,1
312,80.62890625,117,3
313,37.23828125,82,0
314,27.7734375,71,1
315,69.62890625,116,0
316,101.55859375,150,0
317,28.44921875,82,1
318,73.6015625,117,0
319,30.78515625,68,1
320,56.0859375,96,3
321,59.578125,102,3
322,27.46875,73,3
323,32.19140625,74,3
324,11.16796875,42,1
325,25.19921875,61,3
326,32.31640625,72,1
327,52.15625,98,3
328,43.890625,93,0
329,156.30859375,266,2
330,37.5546875,79,3
331,66.2890625,120,2
332,91.26953125,144,2
333,23.046875,71,1
334,52.6328125,93,2
335,222.375,284,2
336,146.60546875,198,2
337,12.171875,46,1
338,24.61328125,61,0
339,142.671875,217,2
340,7.52734375,40,1
341,131.8984375,199,0
342,38.3359375,79,3
343,33.57421875,84,1
344,15.9296875,51,0
345,30.38671875,72,1
346,71.46875,121,3
347,36.20703125,77,3
348,14.44140625,49,1
349,20.3125,59,1
350,32.8515625,68,0
351,69.03515625,113,3
352,88.76953125,149,2
353,226.484375,313,2
354,47.53515625,88,3
355,47.49609375,88,2
356,169.90625,231,0
357,54.09375,110,2
358,37.9609375,81,1
359,54.88671875,101,0
360,145.89453125,236,0
361,42.34765625,82,1
362,114.3359375,216,0
363,40.69921875,85,0
364,61.38671875,111,0
365,19.96484375,53,0
366,28.4453125,69,1
367,102.15625,153,2
368,59.74609375,114,2
369,10.77734375,44,1
370,11.09765625,44,1
371,10.16796875,43,1
372,26.7265625,66,1
373,32.61328125,75,1
374,23.84375,71,1
375,27.14453125,65,3
376,43.75390625,92,3
377,97.078125,170,0
378,25.09765625,66,1
379,94.6484375,132,3
380,9.9140625,42,1
381,117.48046875,175,2
382,12.99609375,45,1
383,85.73828125,149,2
384,126.5078125,232,2
385,48.23828125,99,0
386,79.5,118,2
387,19.375,52,0
388,48.1796875,102,0
389,25.0078125,62,0
390,25.796875,62,3
391,36.21875,83,3
392,109.171875,182,2
393,48.05859375,97,0
394,51.53125,102,0
395,217.90625,343,2
396,44.94921875,91,0
397,69.3125,113,3
398,166.54296875,240,2
399,82.12890625,134,0
400,59.5546875,106,2
401,25.96484375,72,1
402,13.63671875,47,1
403,49.4453125,93,2
404,32.42578125,77,3
405,38.8125,87,3
406,92.4609375,163,0
407,29.5859375,72,1
408,64.08203125,119,0
409,40.11328125,80,3
410,177.08203125,293,2
411,142.0078125,198,0
412,10.05859375,43,1
413,66.15234375,105,3
414,140.125,217,2
415,40.86328125,90,0
416,19.1328125,56,3
417,78.36328125,125,0
418,51.69921875,91,3
419,28.140625,75,1
420,13.27734375,51,1
421,40.08984375,81,3
422,63.78125,110,2
423,59.1015625,115,2
424,170.91796875,261,2
425,68.6015625,120,2
426,269.59375,342,2
427,52.4765625,92,3
428,69.03515625,105,0
429,25.76953125,70,1
430,25.2265625,62,0
431,43.61328125,84,3
432,182.4140625,264,2
433,24.4921875,68,1
434,52.58203125,106,0
435,164.8671875,217,2
436,99.8828125,162,0
437,28.140625,66,1
438,114.3203125,182,2
439,22.50390625,69,1
440,12.71484375,45,1
441,123.6953125,189,2
442,174.71484375,247,0
443,96.46484375,150,2
444,212.0078125,338,2
445,59.90234375,118,2
446,14.671875,50,1
447,35.5625,89,1
448,56.53125,104,0
449,28.6875,62,0
450,211.26171875,345,2
451,34.96875,84,1
452,149.5390625,210,2
453,38.33984375,82,1
454,32.48828125,72,3
455,22.29296875,69,1
456,24.05859375,63,3
457,28.703125,73,3
458,70.875,143,2
459,63.66015625,106,0
460,44.63671875,91,0
461,13.890625,49,3
462,28.4609375,65,0
463,22.64453125,68,1
464,29.16796875,69,3
465,23.55859375,67,2
466,38.60546875,85,1
467,152.98828125,216,0
468,19.98046875,58,3
469,160.64453125,228,2
470,17.38671875,54,2
471,87.70703125,148,2
472,25.61328125,67,2
473,56.5625,113,3
474,160.86328125,292,2
475,49.81640625,94,0
476,58.8828125,98,3
477,24.6015625,62,1
478,61.70703125,108,2
479,154.58203125,215,0
480,128.17578125,194,2
481,53.00390625,92,0
482,21.9140625,58,0
483,42.27734375,82,0
484,90.30078125,145,0
485,23.01171875,61,3
486,79.8125,125,3
487,60.90625,113,0
488,33.91015625,75,1
489,79.1328125,150,2
490,123.4453125,185,2
491,40.484375,84,0
492,30.8046875,72,0
493,64.6484375,123,2
494,182.94921875,276,2
495,228.48828125,365,2
496,41.7109375,96,3
497,43.98828125,81,3
498,61.4453125,108,0
499,64.78515625,111,0
500,27.85546875,67,2
501,47.5,91,3
502,52.06640625,102,3
503,60.0234375,111,2
504,162.65625,232,2
505,26.99609375,65,1
506,27.30078125,62,0
507,50.8828125,107,0
508,16.05859375,52,3
509,12.6796875,46,1
510,19.203125,56,1
511,186.171875,311,2
512,19.76953125,54,0
513,58.609375,107,0
514,48.5546875,98,2
515,40.2421875,77,1
516,115.40234375,169,0
517,104.4609375,202,0
518,65.2890625,104,3
519,52.51171875,99,2
520,64.9140625,113,3
521,28.07421875,69,1
522,117.21875,183,0
523,38.1328125,78,2
524,41.62109375,84,1
525,24.76171875,69,1
526,39.75,79,1
527,160.7421875,217,0
528,24.34765625,60,0
529,6.26953125,36,1
530,182.94140625,318,2
531,59.6015625,109,3
532,94.00390625,137,3
533,51.83984375,96,3
534,63.92578125,113,3
535,39.38671875,86,2
536,65.81640625,109,3
537,27.94921875,65,1
538,24.890625,70,1
539,152.578125,200,0
540,43.51953125,84,1
541,22.02734375,59,1
542,57.83984375,97,3
543,22.1875,62,1
544,47.33203125,95,2
545,22.078125,60,3
546,40.3046875,91,2
547,10.609375,44,1
548,22.7578125,68,1
549,45.859375,86,0
550,79.81640625,117,3
551,24.4296875,64,1
552,35.40625,81,3
553,89.75390625,155,0
554,114.37109375,175,0
555,72.17578125,124,2
556,71.765625,126,2
557,86.453125,123,3
558,57.515625,107,2
559,41.8203125,79,3
560,82.5,121,3
561,67.9296875,119,2
562,250.62109375,321,2
563,69.6171875,113,2
564,25.3984375,61,0
565,80.1328125,118,3
566,16.23828125,56,1
567,167.83203125,215,2
568,42.04296875,90,2
569,14.625,50,3
570,7.71484375,39,1
571,28.21875,67,0
572,14.08203125,49,3
573,27.18359375,72,1
574,50.796875,91,2
575,41.22265625,89,3
576,76.0390625,112,3
577,43.921875,88,2
578,146.765625,206,0
579,70.56640625,116,3
580,29.71484375,69,3
581,21.44921875,59,3
582,62.66015625,116,0
583,49.13671875,112,0
584,141.37890625,201,0
585,89.14453125,156,3
586,17.02734375,54,3
587,53.69921875,103,0
588,47.55078125,85,0
589,80.0390625,127,2
590,216.453125,304,2
591,24.86328125,70,1
592,37.109375,76,1
593,36.8515625,76,3
594,75.890625,117,0
595,32.8359375,73,3
596,103.50390625,190,0
597,21.4609375,54,0
598,77.57421875,143,2
599,26.875,77,1
600,164.9609375,234,2
601,117.0234375,174,2
602,13.078125,47,3
603,41.69921875,92,2
604,51.5390625,111,0
605,51.97265625,108,2
606,35.734375,75,3
607,63.265625,107,2
608,21.859375,66,1
609,47.953125,97,3
610,277.8515625,384,2
611,55.77734375,111,0
612,75.75,123,0
613,17.43359375,51,1
614,50.25390625,93,0
615,81.54296875,125,0
616,94.36328125,149,0
617,79.43359375,118,3
618,95.9453125,136,0
619,18.64453125,57,3
620,44.53125,89,3
621,202.41015625,327,2
622,21.76171875,60,3
623,20.9765625,63,1
624,13.4609375,48,1
625,80.9140625,143,2
626,22.578125,65,1
627,43.73046875,88,0
628,30.58984375,74,1
629,14.66015625,49,0
630,22.58203125,67,1
631,29.3203125,74,2
632,96.28515625,130,3
633,56.28125,106,1
634,112.7421875,169,2
635,11.96875,46,3
636,191.55859375,255,2
637,16.99609375,52,1
638,57.5,105,2
639,55.00390625,110,2
640,32.125,73,1
641,22.69921875,51,0
642,39.484375,79,1
643,11.4140625,43,1
644,40.06640625,90,3
645,118.1796875,166,0
646,37.8828125,78,3
647,51.77734375,91,0
648,82.23046875,125,0
649,22.96484375,61,0
650,77.51171875,131,0
651,35.640625,80,1
652,59.3359375,112,0
653,87.921875,129,3
654,161.87109375,237,2
655,30.84375,76,1
656,29.66015625,66,3
657,30.703125,74,1
658,49.45703125,111,0
659,26.50390625,68,1
660,80.21875,133,2
661,26.1015625,71,1
662,55.1640625,105,2
663,29.40234375,69,1
664,28.7109375,63,0
665,75.57421875,139,0
666,55.7578125,94,2
667,198.91015625,259,0
668,22.63671875,59,3
669,34.875,76,1
670,5.109375,35,1
671,44.80078125,94,3
672,13.1171875,47,3
673,53.55078125,106,0
674,37.21875,74,3
675,7.6953125,40,1
676,28.65234375,81,1
677,24.98046875,68,1
678,189.52734375,247,2
679,69.59375,105,3
680,83.125,148,2
681,37.265625,79,3
682,75.30859375,128,0
683,65.58203125,118,3
684,29.1171875,74,1
685,32.515625,66,1
686,179.64453125,239,2
687,17.046875,52,1
688,31.80859375,67,3
689,46.80859375,89,2
690,59.26953125,101,0
691,37.26953125,82,2
692,126.97265625,218,2
693,261.765625,367,2
694,36.10546875,76,3
695,54.5390625,98,3
696,110.09765625,175,2
697,46.9453125,95,3
698,85.7578125,178,2
699,7.9609375,40,1
700,140.5703125,201,2
701,19.5703125,62,1
702,78.5078125,118,3
703,36.8671875,79,1
704,143.50390625,197,0
705,32.6640625,70,1
706,62.1015625,130,0
707,21.19921875,62,1
708,43.8125,86,2
709,23.87890625,63,3
710,76.90234375,125,0
711,19.765625,62,1
712,137.98046875,255,2
713,28.16796875,63,0
714,149.16796875,199,0
715,74.58203125,111,3
716,29.7734375,71,3
717,111.703125,185,0
718,33.0859375,77,2
719,128.16796875,196,2
720,23.12890625,59,1
721,93.0625,141,2
722,175.51953125,245,0
723,148.546875,221,2
724,24.5234375,72,1
725,43.546875,90,2
726,56.57421875,96,2
727,24.0625,63,0
728,41.29296875,85,2
729,74.55859375,118,0
730,73.83203125,112,0
731,8.52734375,41,1
732,151.46875,237,2
733,31.51953125,82,1
734,19.16015625,56,1
735,29.2890625,63,0
736,42.03515625,79,3
737,50.859375,99,0
738,95.08984375,138,2
739,114.0078125,160,2
740,26.609375,69,1
741,36.94921875,88,3
742,59.890625,99,3
743,119.484375,184,0
744,80.25,123,0
745,23.95703125,68,1
746,20.2265625,60,1
747,13.66796875,50,1
748,87.61328125,148,2
749,15.64453125,51,1
750,85.2265625,151,2
751,10.6328125,42,1
752,77.66796875,123,2
753,107.484375,158,2
754,77.09765625,122,2
755,9.265625,42,1
756,16.30859375,52,1
757,50.91796875,109,0
758,8.390625,40,1
759,25.91796875,63,3
760,203.46875,283,0
761,29.86328125,62,0
762,90.125,155,0
763,110.796875,173,0
764,56.8515625,99,2
765,48.5703125,90,2
766,49.2734375,92,3
767,59.96875,108,3
768,133.9921875,218,2
769,31.171875,70,1
770,69.89453125,106,3
771,33.1484375,84,3
772,32.796875,74,2
773,24.33984375,65,3
774,60.55859375,112,3
775,13.2265625,46,1
776,46.22265625,92,0
777,154.69921875,245,0
778,51.8125,99,3
779,88.1015625,136,3
780,69.69921875,117,0
781,38.6171875,84,3
782,231.84765625,363,2
783,10.71875,43,1
784,29.72265625,69,0
785,184.58984375,251,0
786,16.17578125,47,0
787,8.71875,39,1
788,7.03125,40,1
789,15.83984375,49,3
790,23.40234375,68,1
791,146.4921875,204,0
792,160.94921875,251,2
793,6.1796875,34,1
794,24.31640625,63,0
795,89.37890625,143,0
796,33.0703125,71,3
797,177.30078125,230,0
798,23.86328125,62,2
799,30.68359375,71,3
800,136.14453125,192,0
801,16.1875,52,1
802,74.86328125,117,3
803,21.1875,59,1
804,55.71484375,95,0
805,75.19921875,121,0
806,42.9765625,82,3
807,58.97265625,116,2
808,12.734375,50,1
809,21.796875,65,1
810,65.64453125,114,3
811,90.6953125,128,3
812,28.53125,67,3
813,10.2265625,42,1
814,151.359375,227,2
815,5.0546875,35,1
816,147.453125,228,0
817,39.51953125,79,3
818,28.90625,72,3
819,58.17578125,89,0
820,10.98046875,44,1
821,70.3359375,135,2
822,87.23046875,138,2
823,29.40625,66,0
824,127.08984375,182,2
825,25.16015625,74,1
826,54.83203125,97,2
827,236.6015625,319,2
828,40.671875,85,2
829,54.70703125,101,2
830,31.05078125,73,3
831,19.97265625,57,3
832,111.3046875,181,2
833,40.16015625,91,3
834,41.1015625,83,2
835,20.01953125,62,1
836,24.73046875,61,0
837,111.75,160,3
838,146.26953125,229,2
839,57.68359375,108,0
840,28.78515625,76,1
841,138.30078125,185,2
842,104.375,180,0
843,49.0234375,90,0
844,53.03125,89,0
845,27.94140625,65,1
846,42.45703125,86,0
847,270.83984375,362,2
848,51.18359375,96,0
849,43.35546875,81,3
850,40.625,83,0
851,21.04296875,63,1
852,37.125,82,1
853,66.890625,109,0
854,77.08203125,117,0
855,175.796875,259,2
856,13.21484375,51,1
857,18.04296875,57,1
858,30.01953125,64,1
859,72.640625,117,0
860,34.859375,84,1
861,35.71875,68,0
862,156.98828125,248,2
863,80.49609375,118,3
864,30.19921875,69,0
865,63.75,104,0
866,73.62109375,129,2
867,22.80859375,65,1
868,58.37109375,109,3
869,7.5546875,40,1
870,29.10546875,68,3
871,50.41796875,92,2
872,74.95703125,126,0
873,72.8046875,112,3
874,72.08984375,112,2
875,38.98046875,79,3
876,67.26953125,123,0
877,234.56640625,322,2
878,41.6875,90,2
879,9.33203125,42,1
880,82.3203125,130,0
881,17.875,61,1
882,43.62890625,95,2
883,20.57421875,51,0
884,32.05078125,75,1
885,189.640625,263,0
886,69.31640625,113,2
887,51.48828125,99,2
888,41.5703125,82,0
889,8.1484375,40,1
890,172.796875,234,2
891,86.78125,132,3
892,47.08203125,103,2
893,25.3125,61,0
894,37.15234375,81,1
895,41.32421875,84,2
896,39.07421875,82,0
897,30.70703125,68,3
898,87.83984375,129,3
899,91.703125,155,0
900,217.8359375,278,2
901,278.28515625,362,2
902,24.48828125,70,1
903,42.06640625,90,0
904,38.6875,79,3
905,43.34375,101,2
906,50.5078125,104,0
907,9.91796875,43,1
908,224.171875,355,0
909,178.171875,271,0
910,42.9375,78,0
911,22.078125,57,0
912,250.29296875,346,2
913,27.6328125,67,0
914,18.4765625,55,3
915,129.9609375,182,0
916,25.40625,71,1
917,82.95703125,147,2
918,58.24609375,103,2
919,103.203125,161,2
920,16.55859375,53,1
921,28.81640625,68,1
922,22.13671875,61,1
923,60.265625,115,2
924,85.55078125,131,2
925,48.97265625,96,1
926,45.52734375,96,0
927,54.37109375,118,0
928,11.29296875,46,1
929,57.51171875,102,3
930,41.390625,92,0
931,80.77734375,119,3
932,45.59375,88,3
933,35.0078125,73,3
934,294.17578125,399,2
935,21.65234375,62,1
936,44.55859375,92,0
937,36.4765625,80,1
938,160.64453125,226,2
939,14.83984375,57,1
940,39.74609375,83,0
941,42.54296875,83,1
942,77.43359375,134,2
943,30.64453125,66,0
944,40.79296875,89,3
945,113.9453125,166,2
946,93.4453125,142,2
947,4.71875,35,1
948,41.34765625,87,3
949,18.54296875,59,1
950,49.5625,99,0
951,93.16796875,158,2
952,18.16796875,60,1
953,25.234375,69,1
954,4.31640625,32,1
955,10.91015625,44,1
956,119.62890625,203,0
957,8.38671875,40,1
958,18.19140625,54,3
959,21.6875,62,1
960,74.02734375,109,3
961,130.62109375,188,0
962,69.1484375,117,3
963,36.66015625,89,3
964,85.09375,134,0
965,47.47265625,101,0
966,114.984375,195,2
967,80.15625,155,0
968,39.23828125,86,2
969,16.984375,53,3
970,46.5078125,92,3
971,17.625,57,1
972,186.29296875,269,0
973,55.96484375,98,3
974,70.16796875,114,3
975,79.39453125,117,0
976,15.08984375,53,3
977,12.59765625,50,1
978,36.55078125,78,0
979,13.5546875,45,3
980,60.4453125,105,0
981,49.5859375,97,0
982,66.765625,108,0
983,100.96875,158,0
984,92.13671875,155,0
985,8.1015625,38,1
986,35.09765625,82,1
987,33.73828125,82,1
988,30.62109375,71,1
989,21.421875,60,3
990,15.81640625,51,1
991,45.75390625,96,0
992,38.3359375,82,0
993,99.80859375,152,2
994,17.375,52,0
995,24.15625,59,0
996,68.1796875,102,3
997,19.8515625,57,0
998,135.41015625,203,2
999,28.01953125,69,1
1000,10.63671875,42,1
1001,66.7109375,108,0
1002,42.33203125,85,3
1003,125.81640625,213,2
1004,24.6875,75,1
1005,59.15625,111,2
1006,103.64453125,166,0
1007,26.98046875,66,1
1008,24.234375,66,3
1009,155.140625,230,0
1010,90.76953125,147,2
1011,113.0625,169,0
1012,39.1640625,78,0
1013,70.08203125,113,0
1014,89.671875,149,2
1015,53.203125,97,0
1016,30.10546875,64,0
1017,60.2890625,102,3
1018,65.37890625,114,0
1019,31.078125,74,3
1020,15.71875,50,1
1021,33.34765625,75,2
1022,24.30078125,61,3
1023,25.34765625,70,1
1024,130.3046875,185,0
1025,26.625,71,1
1026,188.71875,260,0
1027,29.56640625,74,1
1028,25.04296875,62,0
1029,18.58984375,55,1
1030,57.8203125,105,2
1031,29.37109375,68,3
1032,72.58984375,108,3
1033,130.36328125,181,0
1034,59.71484375,108,2
1035,160.59375,231,0
1036,49.18359375,96,2
1037,27.75390625,74,1
1038,61.54296875,106,2
1039,12.9140625,47,3
1040,25.70703125,68,2
1041,21.98046875,60,1
1042,80.625,145,2
1043,43.07421875,88,2
1044,86.41796875,148,2
1045,61.3203125,109,0
1046,39.91796875,86,3
1047,210.703125,332,2
1048,10.5859375,42,1
1049,148.421875,199,2
1050,13.09765625,46,3
1051,75.2265625,122,0
1052,28.29296875,70,1
1053,79.625,133,2
1054,38.09765625,88,3
1055,155.21484375,257,2
1056,39.71484375,87,0
1057,21.22265625,59,3
1058,51.87109375,99,2
1059,28.22265625,73,1
1060,27.609375,67,2
1061,8.72265625,41,1
1062,26.546875,68,1
1063,26.24609375,63,3
1064,119.30859375,232,0
1065,21.96484375,56,0
1066,32.31640625,74,3
1067,10.75,44,1
1068,28.5390625,71,3
1069,9.81640625,42,1
1070,42.09375,89,3
1071,44.07421875,88,2
1072,48.58203125,113,3
1073,207.58984375,259,2
1074,42.21875,79,1
1075,51.5390625,88,1
1076,78.7421875,146,0
1077,120.7421875,174,0
1078,19.18359375,66,1
1079,25.9140625,61,3
1080,27.62890625,74,1
1081,25.02734375,68,1
1082,28.89453125,70,3
1083,112.38671875,168,2
1084,49.046875,102,2
1085,25.03515625,72,1
1086,16.51953125,51,3
1087,26.3359375,73,1
1088,19.78515625,63,1
1089,29.77734375,62,0
1090,13.56640625,51,1
1091,125.63671875,173,0
1092,67.71875,121,2
1093,72.9921875,110,3
1094,113.640625,201,2
1095,9.14453125,40,1
1096,10.8203125,42,1
1097,61.2109375,101,2
1098,48.6640625,100,0
1099,25.0625,61,3
1100,146.37890625,192,2
1101,31.09375,79,1
1102,11.2265625,44,3
1103,3.83203125,32,1
1104,60.00390625,110,0
1105,55.67578125,106,1
1106,49.35546875,106,0
1107,18.87890625,57,0
1108,36.69921875,68,3
1109,18.3515625,56,3
1110,45.73046875,94,2
1111,202.38671875,315,2
1112,31.08984375,69,1
1113,6.015625,39,1
1114,79.0078125,138,0
1115,29.7109375,67,3
1116,127.625,187,3
1117,23.4765625,67,1
1118,12.2421875,46,3
1119,21.359375,59,3
1120,90.67578125,165,0
1121,76.8203125,114,3
1122,136.38671875,211,2
1123,32.078125,75,1
1124,219.33203125,275,2
1125,51.4375,90,1
1126,56.5546875,98,3
1127,30.97265625,82,1
1128,141.3125,186,2
1129,201.44140625,293,2
1130,177.5703125,254,2
1131,10.828125,47,1
1132,13.984375,48,3
1133,9.77734375,41,1
1134,45.2734375,87,2
1135,21.37109375,58,0
1136,66.92578125,127,2
1137,18.6015625,56,3
1138,43.7109375,87,2
1139,120.05859375,178,2
1140,32.19921875,82,1
1141,37.9453125,82,1
1142,130.703125,224,2
1143,36.78515625,93,3
1144,24.59765625,60,0
1145,122.125,165,0
1146,29.8203125,66,0
1147,36.3046875,74,0
1148,94.25,130,3
1149,49.23828125,105,2
1150,27.125,66,3
1151,180.3671875,244,0
1152,19.3203125,63,1
1153,111.54296875,177,2
1154,57.46484375,108,0
1155,17.91015625,58,1
1156,27.109375,62,0
1157,33.7734375,76,3
1158,97.44140625,145,0
1159,104.40625,157,0
1160,19.6171875,59,3
1161,229.1796875,316,2
1162,147.0859375,238,2
1163,18.84765625,53,0
1164,102.578125,158,2
1165,45.1328125,91,3
1166,25.8125,64,0
1167,27.203125,75,1
1168,24.8125,73,1
1169,222.20703125,344,2
1170,100.8984375,162,0
1171,17.73046875,49,0
1172,81.28125,120,3
1173,41.89453125,86,1
1174,52.53515625,106,1
1175,54.58984375,103,3
1176,18.9140625,56,1
