Steps,Reward,Accumulated reward,velocity,Throttle,Steer,deviation,Distance,Distance right front,Distance right,Distance right back
1,0.8974605522751808,0.8974605522751808,0.0,0.49413639307022095,-0.034476105123758316,3.0,19.5,19.5,19.5,19.5
2,0.9032500972407205,1.8007106495159013,0.0026596926618367434,0.4942409098148346,-0.030447810888290405,3.0,19.5,19.5,19.5,19.5
3,0.9032509309961682,2.7039615805120696,0.00016631126345600933,0.49424031376838684,-0.030447088181972504,3.0,19.5,19.5,19.5,19.5
4,0.9032501146254085,3.607211695137478,0.0011600208235904574,0.4942408502101898,-0.030447784811258316,3.0,19.5,19.5,19.5,19.5
5,0.9032503856846265,4.510462080822105,0.0013496875762939453,0.4942406415939331,-0.030447546392679214,3.0,19.5,19.5,19.5,19.5
6,0.9049733775059381,5.415435458328043,0.001369695644825697,0.4942716062068939,-0.0292486771941185,3.0,19.5,19.5,19.5,19.5
7,0.903250524762131,6.318685983090173,2.6001975129474886e-05,0.4942406117916107,-0.030447442084550858,3.0,19.5,19.5,19.5,19.5
8,0.9032501238499369,7.22193610694011,0.000952277157921344,0.4942409098148346,-0.030447792261838913,3.0,19.5,19.5,19.5,19.5
9,0.9032503743313607,8.12518648127147,0.00044274330139160156,0.4942406713962555,-0.03044756129384041,3.0,19.5,19.5,19.5,19.5
10,0.9032501745848429,9.028436655856312,0.0010981750674545765,0.49424079060554504,-0.03044772893190384,3.0,19.5,19.5,19.5,19.5
11,0.9049733707649367,9.93341002662125,0.00021587371884379536,0.4942716658115387,-0.029248695820569992,3.0,19.5,19.5,19.5,19.5
12,0.9049731316367784,10.838383158258027,0.0006451702211052179,0.4942718744277954,-0.029248911887407303,3.0,19.5,19.5,19.5,19.5
13,0.904973193015371,11.743356351273398,0.001556672970764339,0.49427175521850586,-0.029248841106891632,3.0,19.5,19.5,19.5,19.5
14,0.9049734853619621,12.64832983663536,0.001556672970764339,0.49427154660224915,-0.029248587787151337,3.0,19.5,19.5,19.5,19.5
15,0.9049734853619621,13.553303321997323,0.001556672970764339,0.49427154660224915,-0.029248587787151337,3.0,19.5,19.5,19.5,19.5
16,0.9049734853619621,14.458276807359285,0.00020722394401673228,0.49427154660224915,-0.029248587787151337,3.0,19.5,19.5,19.5,19.5
17,0.9049730890620322,15.363249896421317,0.053417690098285675,0.4942718744277954,-0.02924894168972969,3.0,19.5,19.5,19.5,19.5
18,0.9032657264300755,16.266515622851394,0.49297896027565,0.49422821402549744,-0.030433908104896545,3.0,19.5,19.5,19.5,19.5
19,0.9020121754691715,17.168527798320564,0.6985586881637573,0.4941317141056061,-0.03128887712955475,3.0,19.5,19.5,19.5,19.5
20,0.9010628604519935,18.069590658772558,0.8797263503074646,0.49402305483818054,-0.03192804381251335,3.0,19.5,19.5,19.5,19.5
21,0.9026799124677976,18.972270571240355,0.8995984196662903,0.4940128028392792,-0.03079371526837349,3.0,19.5,19.5,19.5,19.5
22,0.9034108662236304,19.875681437463985,1.0623704195022583,0.49399319291114807,-0.030277471989393234,3.0,19.5,19.5,19.5,19.5
23,0.8974837222581817,20.77316515972217,1.1595033407211304,0.4939529597759247,-0.030217085033655167,4.0,19.5,19.5,19.5,19.5
24,0.904256953446638,21.677422113168806,1.256036639213562,0.4938327372074127,-0.029647771269083023,3.0,19.5,19.5,19.5,19.5
25,0.9028577425706954,22.5802798557395,1.301350474357605,0.4938826858997345,-0.03063887357711792,3.0,19.5,19.5,19.5,19.5
26,0.9044891795288948,23.484769035268396,1.314612627029419,0.4938572347164154,-0.02949092909693718,3.0,19.5,19.5,19.5,19.5
27,0.8986242837451752,24.38339331901357,1.3535330295562744,0.4938724935054779,-0.029399916529655457,4.0,19.5,19.5,19.5,19.5
28,0.8991074024524007,25.282500721465972,1.3889563083648682,0.49380648136138916,-0.029046330600976944,4.0,19.5,19.5,19.5,19.5
29,0.8994841697982379,26.18198489126421,1.4334781169891357,0.4938555657863617,-0.028794046491384506,4.0,19.5,19.5,19.5,19.5
30,0.9056379114644868,27.0876228027287,1.4638594388961792,0.4938299059867859,-0.02868044003844261,3.0,19.5,19.5,19.5,19.5
31,0.9044571509020669,27.992079953630768,1.5128360986709595,0.49384501576423645,-0.029510498046875,3.0,19.5,19.5,19.5,19.5
32,0.897634875025068,28.889714828655837,1.5319766998291016,0.49386683106422424,-0.03009118139743805,4.0,19.5,19.5,19.5,19.5
33,0.9063810270513807,29.796095855707218,1.637463927268982,0.4937919080257416,-0.028151392936706543,3.0,19.5,19.5,19.5,19.5
34,0.9043146124255089,30.700410468132727,1.7466005086898804,0.49382415413856506,-0.029605407267808914,3.0,19.5,19.5,19.5,19.5
35,0.9057540493408838,31.606164517473612,1.849800705909729,0.4938339591026306,-0.028600089251995087,3.0,19.5,19.5,19.5,19.5
36,0.9041272423863411,32.51029175985995,1.9246503114700317,0.49369534850120544,-0.02970651164650917,3.0,19.5,19.5,19.5,19.5
37,0.9071258449185462,33.4174176047785,1.954167127609253,0.4936475455760956,-0.027596335858106613,3.0,19.5,19.5,19.5,19.5
38,0.9079610397475106,34.32537864452601,2.00141978263855,0.49382543563842773,-0.02705320715904236,3.0,19.5,19.5,19.5,19.5
39,0.9086183448689324,35.233996989394946,2.0243072509765625,0.4937845766544342,-0.026583559811115265,3.0,19.5,19.5,19.5,19.5
40,0.9077501095533371,36.14174709894829,2.0934925079345703,0.4937196671962738,-0.027176178991794586,3.0,19.5,19.5,19.5,19.5
41,0.9088984178702035,37.05064551681849,2.1224172115325928,0.4937892556190491,-0.02638860046863556,3.0,19.5,19.5,19.5,19.5
42,0.9091470401968275,37.95979255701532,2.166254997253418,0.49372950196266174,-0.02620062232017517,3.0,19.5,19.5,19.5,19.5
43,0.9095975363595145,38.86939009337483,2.2357914447784424,0.4938367009162903,-0.025910288095474243,3.0,19.5,19.5,19.5,19.5
44,0.9103090075566654,39.779699100931495,2.307457685470581,0.49377861618995667,-0.025398705154657364,3.0,19.5,19.5,19.5,19.5
45,0.9092804996087437,40.688979600540236,2.3495137691497803,0.4936622977256775,-0.026091519743204117,3.0,19.5,19.5,19.5,19.5
46,0.9107993895156042,41.59977899005584,2.367901563644409,0.4936176538467407,-0.025017879903316498,3.0,19.5,19.5,19.5,19.5
47,0.9090120661883128,42.50879105624415,2.4178435802459717,0.4936473071575165,-0.02627592533826828,3.0,19.5,19.5,19.5,19.5
48,0.9089777023366519,43.4177687585808,2.488520860671997,0.4936191737651825,-0.02629341557621956,3.0,19.5,19.5,19.5,19.5
49,0.9180285941078549,44.33579735268865,2.506471872329712,0.49379703402519226,-0.024199292063713074,2.0,19.5,19.5,19.5,19.5
50,0.9099091966294106,45.245706549318065,2.564908504486084,0.49385425448417664,-0.025696221739053726,3.0,19.5,19.5,19.5,19.5
51,0.912222458924566,46.15792900824263,2.5969066619873047,0.4937952160835266,-0.02406316250562668,3.0,19.5,19.5,19.5,19.5
52,0.9158343982185636,47.0737634064612,2.6490743160247803,0.4937816262245178,-0.021531634032726288,3.0,19.5,19.5,19.5,19.5
53,0.9144665816057296,47.98822998806693,2.705909490585327,0.49377521872520447,-0.022487610578536987,3.0,19.5,19.5,19.5,19.5
54,0.9141709851423898,48.90240097320932,2.786954402923584,0.4937913119792938,-0.022698283195495605,3.0,19.5,19.5,19.5,19.5
55,0.9158101692852519,49.81821114249457,2.8338863849639893,0.4937288165092468,-0.021536272019147873,3.0,19.5,19.5,19.5,19.5
56,0.9218260688242458,50.740037211318814,2.8823368549346924,0.4937172830104828,-0.02152245119214058,2.0,19.5,19.5,19.5,19.5
57,0.9201602545323826,51.6601974658512,2.9326064586639404,0.493742436170578,-0.022694390267133713,2.0,19.5,19.5,19.5,19.5
58,0.920337120672067,52.580534586523264,2.9619836807250977,0.49369773268699646,-0.022560153156518936,2.0,19.5,19.5,19.5,19.5
59,0.9183176003552619,53.49885218687852,3.010981321334839,0.4935407340526581,-0.023937184363603592,2.0,19.5,19.5,19.5,19.5
60,0.9184048289145742,54.4172570157931,3.050431489944458,0.49366888403892517,-0.023906026035547256,2.0,19.5,19.5,19.5,19.5
61,0.9189135545577322,55.33617057035083,3.1045827865600586,0.4935571253299713,-0.023523841053247452,2.0,19.5,19.5,19.5,19.5
