Steps,Reward,Accumulated reward,velocity,Throttle,Steer,deviation,Distance,Distance right front,Distance right,Distance right back
1,0.9097945359902722,0.9097945359902722,0.0,0.49210718274116516,-0.025562677532434464,3.0,19.5,0,0,0
2,0.9097945359902722,1.8195890719805443,0.0024538326542824507,0.49210718274116516,-0.025562677532434464,3.0,19.5,0,0,0
3,0.9097940431875842,2.7293831151681287,0.0001511765003670007,0.49210652709007263,-0.025562908500432968,3.0,19.5,0,0,0
4,0.9101709675277982,3.639554082695927,0.0002970266214106232,0.492159366607666,-0.02507220208644867,3.0,19.5,0,0,0
5,0.9101709595450334,4.5497250422409605,0.0002970266214106232,0.492159366607666,-0.025072213262319565,3.0,19.5,0,0,0
6,0.9101709595450334,5.459896001785994,0.0007441091584041715,0.492159366607666,-0.025072213262319565,3.0,19.5,0,0,0
7,0.9101708773225545,6.370066879108549,0.0008302736096084118,0.49215924739837646,-0.025072244927287102,3.0,19.5,0,0,0
8,0.9101708288937806,7.28023770800233,0.0001763820619089529,0.4921591877937317,-0.02507227100431919,3.0,19.5,0,0,0
9,0.9101709701887198,8.19040867819105,0.0008253288106061518,0.492159366607666,-0.02507219836115837,3.0,19.5,0,0,0
10,0.9101708288937806,9.10057950708483,0.000358180986950174,0.4921591877937317,-0.02507227100431919,3.0,19.5,0,0,0
11,0.9101709486352545,10.010750455720085,0.000336713797878474,0.49215933680534363,-0.025072207674384117,3.0,19.5,0,0,0
12,0.9101709539570979,10.920921409677183,0.0012524318881332874,0.49215933680534363,-0.02507220022380352,3.0,19.5,0,0,0
13,0.9097942965073245,11.830715706184508,0.6116854548454285,0.4921068847179413,-0.02556280419230461,3.0,19.5,0,0,0
14,0.9091186017564364,12.739834307940944,0.8649349212646484,0.49186426401138306,-0.026338942348957062,3.0,19.5,0,0,0
15,0.9105340377794844,13.650368345720429,1.0139015913009644,0.4920269846916199,-0.024471236392855644,3.0,19.5,0,0,0
16,0.9084700215309858,14.558838367251415,1.150725245475769,0.4916786849498749,-0.02711704932153225,3.0,19.5,0,0,0
17,0.9070259835273027,15.465864350778718,1.2449296712875366,0.4914112389087677,-0.02895149029791355,3.0,19.5,0,0,0
18,0.9082392813073736,16.37410363208609,1.3348135948181152,0.49158990383148193,-0.027377938851714134,3.0,19.5,0,0,0
19,0.9146675792634487,17.288771211349538,1.3841404914855957,0.49163222312927246,-0.02680794522166252,2.0,19.5,0,0,0
20,0.9079168667452675,18.196688078094805,1.4723268747329712,0.4915313422679901,-0.027788326144218445,3.0,19.5,0,0,0
21,0.9144385859348945,19.1111266640297,1.5523210763931274,0.4916011095046997,-0.0271067563444376,2.0,19.5,0,0,0
22,0.9080043299091713,20.019130993938873,1.6281695365905762,0.4915022850036621,-0.02764553762972355,3.0,19.5,0,0,0
23,0.9146820996467556,20.933813093585627,1.6992669105529785,0.49157437682151794,-0.026747124269604683,2.0,19.5,0,0,0
24,0.9134372598337275,21.847250353419355,1.7982263565063477,0.4913763999938965,-0.02835131622850895,2.0,19.5,0,0,0
25,0.9139271152849708,22.761177468704325,1.8767013549804688,0.4914271831512451,-0.027701066806912422,2.0,19.5,0,0,0
26,0.9139911485016345,23.67516861720596,1.9316803216934204,0.49145931005477905,-0.0276339091360569,2.0,19.5,0,0,0
27,0.9203821988765682,24.595550816082525,2.005608558654785,0.4914831519126892,-0.027103127911686897,1.0,19.5,0,0,0
28,0.9148877276884657,25.51043854377099,2.0826148986816406,0.49156469106674194,-0.02645246498286724,2.0,19.5,0,0,0
29,0.921778712021453,26.432217255792445,2.143040418624878,0.4916961193084717,-0.02529708668589592,1.0,19.5,0,0,0
30,0.921279441697257,27.353496697489703,2.186950445175171,0.4916004240512848,-0.025929078459739685,1.0,19.5,0,0,0
31,0.9210476549331631,28.274544352422865,2.2407875061035156,0.49155834317207336,-0.026224123314023018,1.0,19.5,0,0,0
