Steps,Reward,Accumulated reward,velocity,Throttle,Steer,deviation,Distance,Distance right front,Distance right,Distance right back
1,0.3298889135187735,0.3298889135187735,0.0,0.09399119019508362,-0.02321987971663475,-3.0,8.01086462171221,19.5,19.5,19.5
2,0.3298048224663195,0.659693735985093,0.0009881019359454513,0.09382101893424988,-0.023277360945940018,-3.0,8.009416386919947,19.5,19.5,19.5
3,0.3308371174193424,0.9905308534044354,0.00074612139724195,0.09408172965049744,-0.023296277970075607,-3.0,8.027194799999785,19.5,19.5,19.5
4,0.3313511650565578,1.3218820184609932,0.00035118579398840666,0.22054779529571533,-0.012858127243816853,-3.0,8.036047842640718,19.5,19.5,19.5
5,0.3320451272771089,1.653927145738102,0.00011989592894678935,0.2675686478614807,0.015606197528541088,-3.0,8.047999414216875,19.5,19.5,19.5
6,0.3318543858547971,1.985781531592899,0.0005809974391013384,0.22150421142578125,-0.012777631171047688,-3.0,8.044714423054838,19.5,19.5,19.5
7,0.33321708136194406,2.318998612954843,0.00010131359158549458,0.09482240676879883,-0.023407448083162308,-3.0,8.068183067900147,19.5,19.5,19.5
8,0.3335912522086575,2.6525898651635007,9.02080864761956e-05,0.09481200575828552,-0.023786034435033798,-3.0,8.074627121371323,19.5,19.5,19.5
9,0.33498480703193617,2.987574672195437,0.00020270346431061625,0.09558570384979248,-0.023730549961328506,-3.0,8.098627232216678,19.5,19.5,19.5
10,0.3356498855410508,3.323224557736488,0.000576071732211858,0.267941415309906,0.014735429547727108,-3.0,8.110081362095874,19.5,19.5,19.5
11,0.33759861847717726,3.660823176213665,0.002706613391637802,0.09848136454820633,-0.022995632141828537,-3.0,8.143642873773608,19.5,19.5,19.5
12,0.33947986716825596,4.000303043381921,0.0024053382221609354,0.09787024557590485,-0.023976583033800125,-3.0,8.17604215678663,19.5,19.5,19.5
13,0.33973319888289344,4.340036242264814,0.0004999542143195868,0.0994008332490921,-0.023976724594831467,-3.0,8.180405091872053,19.5,19.5,19.5
14,0.341935984060812,4.681972226325626,0.0006769609171897173,0.10036210715770721,-0.02399163320660591,-3.0,8.218341947713984,19.5,19.5,19.5
