Steps,Reward,Accumulated reward,velocity,Throttle,Steer,deviation,Distance,Distance right front,Distance right,Distance right back
1,0.9436017723544722,0.9436017723544722,0.010286149568855762,0.49893757700920105,-0.0032975273206830025,3.0,19.5,19.5,19.5,19.5
2,0.9353201121326004,1.8789218844870725,0.00884357001632452,0.49827995896339417,-0.008941245265305042,3.0,19.5,19.5,19.5,19.5
3,0.9367424528038217,2.8156643372908943,0.00766892870888114,0.49805182218551636,-0.007892374880611897,3.0,19.5,19.5,19.5,19.5
4,0.9367434210245098,3.752407758315404,0.006962432526051998,0.4980529546737671,-0.007891961373388767,3.0,19.5,19.5,19.5,19.5
5,0.936612220202883,4.689019978518287,0.005408358294516802,0.49818533658981323,-0.008014691062271595,3.0,19.5,19.5,19.5,19.5
6,0.9366133601417144,5.625633338660001,0.004391088616102934,0.498186856508255,-0.008014247752726078,3.0,19.5,19.5,19.5,19.5
7,0.9366140764618204,6.5622474151218215,0.003484210930764675,0.4981878399848938,-0.00801397580653429,3.0,19.5,19.5,19.5,19.5
8,0.9366148573536248,7.498862272475447,0.0028575467877089977,0.4981887936592102,-0.008013651706278324,3.0,19.5,19.5,19.5,19.5
9,0.9366152635876621,8.43547753606311,0.0019338368438184261,0.49818938970565796,-0.008013506419956684,3.0,19.5,19.5,19.5,19.5
10,0.9366159919706128,9.372093528033721,0.0,0.498190313577652,-0.008013212122023106,3.0,19.5,19.5,19.5,19.5
11,0.9366173469119128,10.308710874945634,0.0006120967445895076,0.4981921911239624,-0.008012701757252216,3.0,19.5,19.5,19.5,19.5
12,0.9366169885744651,11.2453278635201,0.0017615794204175472,0.49819159507751465,-0.00801281351596117,3.0,19.5,19.5,19.5,19.5
13,0.9366160469629935,12.181943910483094,0.0006185770034790039,0.4981904625892639,-0.008013208396732807,3.0,19.5,19.5,19.5,19.5
14,0.9366169140686591,13.118560824551754,0.0017267322400584817,0.49819159507751465,-0.008012865670025349,3.0,19.5,19.5,19.5,19.5
15,0.9371482944438854,14.055709118995638,0.0007616853690706193,0.49816858768463135,-0.007635531015694141,3.0,19.5,19.5,19.5,19.5
16,0.9371489749302466,14.992858093925886,0.0001175547149614431,0.49816951155662537,-0.007635270245373249,3.0,19.5,19.5,19.5,19.5
17,0.9371494702164616,15.930007564142347,0.0001175547149614431,0.4981701672077179,-0.007635076530277729,3.0,19.5,19.5,19.5,19.5
18,0.9371494702164616,16.867157034358808,0.0001175547149614431,0.4981701672077179,-0.007635076530277729,3.0,19.5,19.5,19.5,19.5
19,0.9371494702164616,17.80430650457527,0.0001175547149614431,0.4981701672077179,-0.007635076530277729,3.0,19.5,19.5,19.5,19.5
20,0.9371494702164616,18.74145597479173,0.0001175547149614431,0.4981701672077179,-0.007635076530277729,3.0,19.5,19.5,19.5,19.5
21,0.9371494702164616,19.67860544500819,0.0015765666030347347,0.4981701672077179,-0.007635076530277729,3.0,19.5,19.5,19.5,19.5
22,0.9371483661113751,20.615753811119568,0.0013361453311517835,0.4981687068939209,-0.007635508663952351,3.0,19.5,19.5,19.5,19.5
23,0.9371485892740034,21.55290240039357,0.00033817291841842234,0.4981689453125,-0.007635408081114292,3.0,19.5,19.5,19.5,19.5
24,0.9371492637289421,22.49005166412251,0.0007086562691256404,0.4981698989868164,-0.007635158486664295,3.0,19.5,19.5,19.5,19.5
25,0.9371490380827869,23.427200702205297,0.0005105971940793097,0.49816954135894775,-0.0076352329924702644,3.0,19.5,19.5,19.5,19.5
26,0.9371492133488257,24.364349915554122,1.9874847566825338e-05,0.49816977977752686,-0.007635165937244892,3.0,19.5,19.5,19.5,19.5
27,0.9371495425935302,25.301499458147653,0.00035826207022182643,0.49817025661468506,-0.007635046727955341,3.0,19.5,19.5,19.5,19.5
28,0.937149242441569,26.238648700589223,0.0005856800125911832,0.4981698989868164,-0.007635173387825489,3.0,19.5,19.5,19.5,19.5
29,0.9371490512100004,27.175797751799223,0.06112944334745407,0.4981696605682373,-0.007635251618921757,3.0,19.5,19.5,19.5,19.5
30,0.9365724089124373,28.11237016071166,0.3339361846446991,0.4981316328048706,-0.008030028082430363,3.0,19.5,19.5,19.5,19.5
31,0.9363715664496024,29.04874172716126,0.6366117000579834,0.49786078929901123,-0.008107420988380909,3.0,19.5,19.5,19.5,19.5
32,0.9338563512003137,29.982598078361576,0.8113979697227478,0.49770545959472656,-0.009831828065216541,3.0,19.5,19.5,19.5,19.5
33,0.937044356006242,30.91964243436782,0.9002905488014221,0.4975227415561676,-0.007557590492069721,3.0,19.5,19.5,19.5,19.5
