Episode,Reward,Num_steps,Index_loc
92,17.40234375,57,1
93,213.44921875,325,2
94,51.359375,98,3
95,227.63671875,300,2
96,172.69921875,264,2
97,20.3984375,59,3
98,23.77734375,61,3
99,46.7734375,96,3
100,22.60546875,63,2
101,49.6640625,95,3
102,44.64453125,89,3
103,45.08984375,87,3
104,17.46875,55,1
105,18.6015625,53,3
106,39.078125,81,3
107,293.03125,386,2
108,34.03515625,77,3
109,149.046875,260,2
110,73.6875,138,2
111,32.2421875,70,1
112,42.76953125,88,3
113,116.66015625,177,2
114,46.2109375,98,2
115,8.3828125,40,3
116,85.9453125,118,3
117,25.63671875,69,1
118,79.33984375,135,2
119,58.13671875,105,0
120,44.6796875,90,3
121,14.05078125,46,0
122,25.33203125,69,1
123,108.2109375,158,0
124,75.2578125,125,0
125,35.23046875,79,2
126,65.3671875,129,2
127,50.24609375,97,3
128,48.0703125,88,0
129,14.08203125,47,1
130,34.4921875,78,1
131,110.04296875,167,2
132,74.76171875,120,0
133,66.3515625,112,3
134,73.0546875,110,3
135,21.234375,58,0
136,15.65625,52,3
137,29.25,75,1
138,71.50390625,111,0
139,72.2421875,127,2
140,101.453125,176,2
141,21.921875,59,1
142,57.8671875,101,1
143,76.87890625,141,2
144,25.20703125,70,1
145,90.765625,137,0
146,25.1953125,59,0
147,89.34765625,141,0
148,60.20703125,106,0
149,23.0390625,63,3
150,37.73828125,78,3
151,152.921875,214,0
152,121.234375,194,0
153,27.6171875,69,1
154,94.33984375,154,0
155,23.7109375,65,1
156,31.83984375,75,2
157,24.51953125,62,3
158,75.53515625,113,3
159,77.5,116,0
160,4.359375,34,1
161,22.3515625,66,1
162,39.5234375,83,3
163,26.5234375,65,3
164,73.453125,114,3
165,68.42578125,109,3
166,73.37890625,124,2
167,32.6015625,67,3
168,56.58203125,102,0
169,173.6875,262,2
170,45.0390625,91,2
171,69.79296875,112,2
172,109.01171875,158,2
173,74.3359375,116,0
174,21.296875,53,0
175,39.12109375,80,2
176,243.8125,338,2
177,119.1875,188,2
178,7.8203125,40,3
179,41.12109375,89,3
180,36.83203125,84,3
181,36.0859375,77,2
182,15.3515625,51,0
183,108.6015625,179,0
184,28.84765625,68,1
185,11.04296875,41,1
186,52.73828125,99,0
187,24.015625,68,1
188,92.671875,142,2
189,89.1640625,153,2
190,62.3046875,109,0
191,39.703125,84,0
192,10.54296875,44,1
193,32.19140625,81,3
194,44.03515625,84,2
195,45.94140625,92,0
196,19.78515625,60,1
197,79.4921875,131,0
198,24.71875,71,3
199,23.4140625,67,1
200,23.6328125,61,3
201,57.875,100,3
202,71.390625,107,0
203,11.97265625,44,1
204,45.60546875,94,0
205,103.27734375,202,2
206,76.50390625,123,0
207,24.69921875,68,1
208,36.62890625,81,1
209,30.94921875,69,1
210,34.42578125,76,2
211,41.13671875,82,1
212,32.67578125,78,3
213,17.12109375,57,1
214,7.078125,38,1
215,13.97265625,50,1
216,32.359375,70,3
217,9.08203125,40,1
218,208.86328125,289,2
219,9.78125,41,1
220,104.890625,165,0
221,74.96875,125,3
222,18.11328125,60,1
223,213.52734375,288,2
224,67.140625,107,3
225,19.484375,61,3
226,34.140625,74,0
227,52.3671875,99,3
228,12.1484375,44,1
229,34.6328125,70,1
230,26.6640625,68,2
231,35.6875,79,2
232,6.99609375,38,1
233,8.125,39,1
234,9.58984375,40,1
235,26.1015625,67,1
236,35.7578125,84,3
237,12.96484375,48,0
238,54.953125,106,0
239,205.0546875,282,0
240,102.0625,163,0
241,45.8203125,93,3
242,124.16796875,178,0
243,28.13671875,63,0
244,19.81640625,55,0
245,69.06640625,115,2
246,111.82421875,163,0
247,59.421875,99,0
248,22.6796875,61,1
249,43.578125,93,3
250,12.09375,46,1
251,62.6484375,114,2
252,40.5234375,87,0
253,45.9296875,92,3
254,64.30859375,113,0
255,60.8359375,110,0
256,8.6015625,39,1
257,24.36328125,65,3
258,51.48046875,90,0
259,22.34765625,58,0
260,10.74609375,41,1
261,58.84765625,100,0
262,197.390625,281,0
263,30.90625,72,3
264,72.4609375,119,2
265,159.41796875,218,2
266,20.96875,57,3
267,25.74609375,71,1
268,17.078125,57,1
269,17.44140625,59,1
270,117.34375,177,2
271,123.546875,184,0
272,110.015625,187,2
273,102.93359375,197,2
274,61.3515625,104,0
275,183.640625,248,0
276,81.9609375,137,2
277,65.2109375,116,2
278,52.9921875,89,0
279,37.84765625,86,1
280,105.95703125,172,0
281,263.36328125,382,2
282,144.52734375,210,2
283,21.96484375,57,3
284,29.16796875,68,0
285,179.67578125,257,2
286,30.23046875,78,1
287,136.1953125,231,0
288,18.6875,52,0
289,249.4453125,381,2
290,54.3046875,100,0
291,20.3125,61,3
292,27.953125,63,0
293,37.29296875,80,3
294,37.6171875,76,2
295,137.72265625,187,0
296,49.625,85,2
297,11.69140625,46,1
298,12.39453125,50,1
299,20.41015625,56,1
300,45.5546875,88,3
301,13.046875,46,1
302,21.83984375,61,1
303,29.75390625,67,3
304,20.5390625,57,3
305,21.6015625,57,3
306,61.03125,116,2
307,71.20703125,117,2
308,4.34375,34,1
309,65.921875,107,2
310,17.44140625,50,0
311,23.8984375,64,1
312,24.84375,62,3
313,144.546875,203,0
314,9.9765625,43,1
315,43.35546875,83,0
316,24.3203125,62,0
317,21.7265625,63,1
318,26.69921875,67,0
319,25.6875,69,1
320,41.375,95,3
321,14.63671875,51,3
322,62.734375,111,3
323,25.0078125,68,3
324,12.45703125,46,1
325,64.1328125,106,3
326,7.75390625,39,1
327,15.12109375,50,3
328,109.2578125,159,0
329,253.1875,365,2
330,47.99609375,90,3
331,179.9921875,275,2
332,186.546875,297,2
333,19.40625,68,1
334,113.2265625,173,2
335,48.4765625,93,2
336,47.859375,93,2
337,17.8046875,55,1
338,59.77734375,107,0
339,38.1953125,77,2
340,19.109375,55,1
341,55.61328125,108,0
342,127.76171875,199,3
343,24.3046875,70,1
344,89.765625,143,0
345,40.2265625,80,1
346,37.453125,95,3
347,24.94921875,60,3
348,10.49609375,41,1
349,10.31640625,41,1
350,31.453125,65,0
351,19.87890625,57,3
352,102.2421875,160,2
353,25.23046875,67,2
354,25.51953125,66,3
355,21.28515625,59,2
356,28.46484375,66,0
357,166.12890625,239,2
358,40.71484375,79,1
359,123.46875,169,0
360,87.9453125,145,0
361,-2.68359375,23,1
362,50.08984375,94,0
363,100.41015625,171,0
364,64.5546875,108,0
365,17.40234375,53,0
366,29.8203125,79,1
367,94.58203125,152,2
368,72.453125,114,2
369,18.32421875,59,1
370,23.5625,69,1
371,11.37109375,45,1
372,24.953125,65,1
373,15.56640625,51,1
374,6.04296875,39,1
375,47.734375,97,3
376,42.5078125,88,3
377,18.43359375,54,0
378,20.63671875,61,1
379,60.28125,108,3
380,14.33984375,48,1
381,155.91015625,204,2
382,26.7109375,73,1
383,207.76171875,299,2
384,88.078125,141,2
385,24.46484375,61,0
386,78.0546875,143,2
387,27.48828125,62,0
388,23.2578125,62,0
389,22.359375,59,0
390,33.09375,67,3
391,41.21484375,94,3
392,51.52734375,103,2
393,94.31640625,152,0
394,72.88671875,116,0
395,97.90625,154,2
396,81.82421875,125,0
397,37.6328125,88,3
398,249.47265625,349,2
399,43.06640625,72,0
400,141.39453125,224,2
401,7.88671875,40,1
402,19.25390625,59,1
403,23.23046875,65,2
404,39.671875,78,3
405,41.0078125,85,3
406,69.65234375,115,0
407,28.47265625,73,1
408,26.859375,61,0
409,58.171875,99,3
410,158.80078125,249,2
411,53.48046875,99,0
412,51.15625,85,1
413,26.83203125,69,3
414,110.6796875,163,2
415,32.02734375,72,0
416,65.9375,104,3
417,48.9609375,101,0
418,47.81640625,95,3
419,40.41015625,82,1
420,24.2421875,70,1
421,27.37890625,65,3
422,82.62109375,150,2
423,226.453125,299,2
424,144.62890625,220,2
425,213.890625,290,2
426,44.72265625,98,2
427,55.87890625,100,3
428,49.63671875,94,0
429,12.52734375,49,1
430,38.046875,83,0
431,44.546875,85,3
432,97.55859375,158,2
433,11.98828125,44,1
434,46.24609375,94,0
435,197.4921875,272,2
436,25.9609375,61,0
437,24.3984375,68,1
438,189.69140625,260,2
439,25.83984375,68,1
440,7.5859375,39,1
441,123.03125,174,2
442,14.140625,45,0
443,86.84765625,130,2
444,124.50390625,196,2
445,86.65234375,146,2
446,25.05859375,71,1
447,18.78515625,59,1
448,54.4921875,97,0
449,55.8515625,111,0
450,56.890625,113,2
451,30.4453125,74,1
452,84.4921875,121,2
453,37.31640625,78,1
454,25.87890625,66,3
455,21.5078125,61,1
456,27.0546875,63,3
457,84.2890625,136,3
458,69.0859375,122,2
459,174.65234375,244,0
460,18.03515625,55,0
461,71.01171875,112,3
462,36.98046875,82,0
463,31.85546875,70,1
464,36.328125,76,3
465,126.90625,203,2
466,24.96875,70,1
467,45.26171875,93,0
468,29.15234375,68,3
469,263.90234375,381,2
470,187.83984375,279,2
471,157.890625,215,2
472,191.92578125,253,2
473,45.1015625,87,3
474,136.7265625,193,2
475,182.53125,261,0
476,30.22265625,63,3
477,19.765625,55,1
478,80.76953125,139,2
479,125.4609375,176,0
480,83.5078125,153,2
481,17.78515625,53,0
482,22.203125,57,0
483,132.3515625,192,0
484,209.546875,262,0
485,100.52734375,143,3
486,35.66015625,77,3
487,42.26953125,83,0
488,27.06640625,64,1
489,81.42578125,140,2
490,72.3359375,115,2
491,67.2890625,112,0
492,22.484375,60,0
493,98.39453125,156,2
494,239.5625,372,2
495,189.83203125,253,2
496,23.265625,61,3
497,28.1953125,67,3
498,40.546875,86,0
499,144.7109375,191,0
500,352.625,436,2
501,60.359375,95,3
502,58.37890625,98,3
503,293.48046875,414,2
504,125.30078125,217,2
505,20.6796875,64,1
506,22.89453125,52,0
507,15.7421875,52,0
508,42.98828125,95,3
509,8.16796875,40,1
510,16.94921875,52,1
511,191.484375,280,2
512,98.234375,162,0
513,212.765625,279,0
514,183.296875,242,2
515,26.75390625,69,1
516,38.75390625,81,0
517,136.91015625,203,0
518,12.09375,47,3
519,141.79296875,214,2
520,103.42578125,145,3
521,35.13671875,77,1
522,51.45703125,104,0
523,235.8203125,378,2
524,14.1328125,48,1
525,20.56640625,65,1
526,8.15234375,40,1
527,44.70703125,82,0
528,44.02734375,93,0
529,19.5625,61,1
530,26.515625,68,2
531,32.8203125,67,3
532,39.58984375,83,3
533,51.2265625,100,3
534,31.81640625,71,3
535,230.3671875,364,2
536,40.8515625,82,3
537,25.5703125,71,1
538,31.90625,76,1
539,58.69921875,109,0
540,24.06640625,69,1
541,21.140625,67,1
542,37.796875,81,3
543,22.91015625,68,1
544,152.6484375,209,2
545,31.62890625,71,3
546,42.69921875,88,2
547,28.77734375,71,1
548,4.375,33,1
549,89.2265625,162,0
550,32.734375,74,3
551,18.078125,55,1
552,41.5546875,86,3
553,37.94921875,82,0
554,22.8671875,62,0
555,83.6015625,153,2
556,195.7890625,298,2
557,43.02734375,88,3
558,173.03515625,259,2
559,67.70703125,109,3
560,79.49609375,128,3
561,138.328125,216,2
562,115.12890625,169,2
563,61.0234375,103,2
564,78.140625,134,0
565,48.609375,93,3
566,5.67578125,36,1
567,144.515625,202,2
568,69.07421875,113,2
569,29.1015625,71,3
570,45.13671875,92,1
571,22.59765625,60,0
572,129.1875,180,3
573,46.0546875,86,1
574,66.14453125,112,2
575,41.98046875,86,3
576,63.84765625,107,3
577,37.5390625,80,2
578,69.46484375,119,0
579,22.19921875,59,3
580,37.421875,78,3
581,36.7265625,81,3
582,106.57421875,170,0
583,60.33984375,112,0
584,192.19140625,263,0
585,57.70703125,110,3
586,24.47265625,63,3
587,51.359375,98,0
588,28.0625,63,0
589,167.49609375,221,2
590,61.81640625,112,2
591,17.73046875,57,1
592,20.046875,58,1
593,53.6953125,97,3
594,127.3984375,170,0
595,40.32421875,92,3
596,27.82421875,64,0
597,50.87109375,98,0
598,100.8359375,154,2
599,9.953125,45,1
600,43.36328125,93,2
601,206.22265625,365,2
602,13.8125,48,3
603,42.0625,95,2
604,46.65234375,93,0
605,202.09375,332,2
606,60.64453125,103,3
607,236.5234375,358,2
608,19.23828125,55,1
609,47.140625,98,3
610,99.53125,157,2
611,49.609375,100,0
612,18.3203125,53,0
613,26.234375,69,1
614,71.5546875,116,0
615,42.2109375,93,0
616,32.06640625,64,0
617,55.578125,96,3
618,125.94921875,197,0
619,57.84375,102,3
620,21.71484375,59,3
621,59.125,107,2
622,84.8671875,127,3
623,17.41015625,58,1
624,20.296875,60,1
625,54.11328125,107,2
626,23.55078125,60,1
627,26.828125,62,0
628,36.875,90,1
629,30.171875,67,0
630,10.50390625,44,1
631,193.578125,265,2
632,45.6796875,93,3
633,21.515625,68,1
634,117.94921875,171,2
635,131.6328125,194,3
636,161.984375,265,2
637,32.69140625,76,1
638,180.90234375,294,2
639,38.51953125,87,2
640,33.671875,75,1
641,79.4921875,141,0
642,12.72265625,46,1
643,30.91796875,82,1
644,46.93359375,89,3
645,123.50390625,168,0
646,30.60546875,68,3
647,16.265625,47,0
648,76.3984375,155,0
649,56.046875,95,0
650,70.1015625,116,0
651,29.50390625,79,1
652,22.45703125,54,0
653,45.29296875,93,3
654,102.0859375,151,2
655,22.79296875,66,1
656,47.703125,89,3
657,44.9375,102,1
658,50.12890625,93,0
659,21.6484375,62,1
660,51.17578125,103,2
661,25.7734375,66,1
662,224.44140625,356,2
663,11.02734375,43,1
664,27.1875,65,0
665,27.80078125,62,0
666,139.91015625,216,2
667,211.265625,274,0
668,19.7578125,61,3
669,31.73828125,76,1
670,7.67578125,40,1
671,41.94140625,95,3
672,45.01953125,91,3
673,55.80078125,109,0
674,69.4453125,110,3
675,22.6953125,65,1
676,23.828125,69,1
677,18.01171875,57,1
678,28.17578125,65,2
679,15.37109375,50,3
680,98.6640625,156,2
681,8.625,45,3
682,114.06640625,166,0
683,26.375,63,3
684,28.6875,76,1
685,40.79296875,86,1
686,233.40625,329,2
687,19.62890625,60,1
688,34.41796875,73,3
689,89.17578125,154,2
690,34.06640625,71,0
691,85.5546875,147,2
692,69.15234375,115,2
693,26.61328125,72,2
694,12.6875,48,3
695,13.62890625,46,3
696,45.40625,89,2
697,31.38671875,72,3
698,139.8828125,190,2
699,22.20703125,60,1
700,52.23828125,100,2
701,42.21875,88,1
702,69.61328125,110,3
703,7.48828125,39,1
704,80.19921875,137,0
705,33.04296875,80,1
706,14.3203125,48,0
707,47.8515625,87,1
708,134.4140625,230,2
709,11.15234375,46,3
710,39.3203125,86,0
711,51.59375,96,1
712,223.4765625,300,2
713,26.19921875,61,0
714,40.5625,81,0
715,50.546875,90,3
716,9.5234375,43,3
717,83.7578125,148,0
718,69.42578125,111,2
719,22.1484375,60,2
720,17.67578125,63,1
721,69.90234375,110,2
722,120.5078125,203,0
723,80.609375,138,2
724,45.01953125,82,1
725,167.38671875,240,2
726,139.94140625,217,2
727,79.79296875,132,0
728,45.578125,89,2
729,100.69921875,147,0
730,41.26171875,92,0
731,37.8671875,75,1
732,87.76171875,139,2
733,30.0078125,80,1
734,23.44921875,63,1
735,21.12890625,56,0
736,24.62109375,67,3
737,63.421875,122,0
738,282.80859375,360,2
739,100.80859375,141,2
740,22.94140625,59,1
741,36.21484375,82,3
742,30.66796875,71,3
743,93.54296875,170,0
744,31.8203125,72,0
745,30.23828125,68,1
746,38.9609375,83,1
747,26.90625,71,1
748,259.265625,357,2
749,30.86328125,70,1
750,58.1484375,108,2
751,24.86328125,69,1
752,85.59375,143,2
753,294.59765625,366,2
754,125.015625,188,2
755,16.1328125,52,1
756,14.109375,45,1
757,125.0,175,0
758,3.453125,32,1
759,54.55078125,94,3
760,104.09765625,170,0
761,48.3359375,92,0
762,39.1328125,83,0
763,190.9921875,262,0
764,171.6015625,219,2
765,63.93359375,128,2
766,26.0703125,67,3
767,45.96484375,85,3
768,70.98046875,118,2
769,25.0546875,67,1
770,46.453125,93,3
771,11.05078125,46,3
772,101.0703125,146,2
773,45.28125,83,3
774,37.015625,82,3
775,6.625,39,1
776,60.38671875,103,0
777,55.6328125,104,0
778,28.203125,68,3
779,69.15625,111,3
780,59.11328125,132,0
781,31.3671875,71,3
782,98.88671875,153,2
783,9.94921875,41,1
784,127.4765625,200,0
785,112.7890625,173,0
786,20.171875,58,0
787,25.625,68,1
788,16.46484375,61,1
789,66.078125,113,3
790,35.37109375,75,1
791,43.234375,87,0
792,151.984375,248,2
793,32.953125,70,1
794,29.4609375,67,0
795,53.97265625,97,0
796,62.51171875,107,3
797,67.90625,120,0
798,169.91796875,240,2
799,24.9296875,65,3
800,24.3203125,62,0
801,29.13671875,69,1
802,57.73828125,100,3
803,24.8828125,69,1
804,55.75390625,101,0
805,45.85546875,93,0
806,63.55078125,111,3
807,267.24609375,361,2
808,28.515625,71,1
809,6.71484375,39,1
810,23.93359375,62,3
811,18.58984375,57,3
812,16.91015625,49,3
813,10.75,43,1
814,113.75,158,2
815,27.51953125,74,1
816,96.16796875,155,0
817,22.2734375,64,3
818,62.8984375,111,3
819,75.703125,135,0
820,18.37109375,55,1
821,71.68359375,122,2
822,133.77734375,186,2
823,30.83203125,67,0
824,47.31640625,96,2
825,36.38671875,75,1
826,90.8828125,167,2
827,152.37890625,217,2
828,40.0546875,80,2
829,38.67578125,82,2
830,27.49609375,64,3
831,61.02734375,105,3
832,33.13671875,76,2
833,21.05859375,58,3
834,225.30859375,314,2
835,8.73046875,41,1
836,77.109375,136,0
837,44.74609375,96,3
838,51.16796875,96,2
839,88.65625,130,0
840,16.0078125,54,1
841,117.94140625,174,2
842,85.35546875,140,0
843,45.359375,99,0
844,58.33984375,94,0
845,24.91015625,69,1
846,56.171875,110,0
847,74.93359375,132,2
848,26.7578125,63,0
849,26.8359375,68,3
850,26.5859375,62,0
851,3.56640625,32,1
852,26.08203125,67,1
853,71.6796875,117,0
854,47.10546875,90,0
855,24.5390625,62,2
856,23.12109375,61,1
857,17.0,57,1
858,61.60546875,100,1
859,58.21484375,100,0
860,18.8046875,58,1
861,61.796875,96,0
862,29.0703125,73,2
863,34.69921875,75,3
864,42.02734375,82,0
865,154.48828125,217,0
866,59.44140625,106,2
867,29.46875,68,1
868,62.09765625,113,3
869,41.671875,79,1
870,26.75,65,3
871,130.51953125,197,2
872,45.7734375,92,0
873,38.203125,74,3
874,176.14453125,296,2
875,50.5703125,94,3
876,50.71875,110,0
877,29.61328125,73,2
878,171.10546875,237,2
879,42.0078125,78,1
880,61.6171875,111,0
881,35.828125,74,1
882,129.125,187,2
883,29.2421875,66,0
884,16.046875,51,1
885,162.47265625,246,0
886,130.3828125,183,2
887,173.1953125,290,2
888,62.12109375,104,0
889,39.4375,90,1
890,86.08203125,167,2
891,24.4453125,63,3
892,204.92578125,324,2
893,29.36328125,62,0
894,21.58984375,57,1
895,84.3515625,140,2
896,101.19921875,148,0
897,11.85546875,45,3
898,14.609375,52,3
899,28.09375,64,0
900,52.6171875,103,2
901,79.51171875,134,2
902,11.05078125,45,1
903,47.3984375,92,0
904,40.375,88,3
905,192.640625,263,2
906,30.88671875,68,0
907,3.76171875,33,1
908,21.18359375,52,0
909,75.96875,135,0
910,216.2734375,280,0
911,54.52734375,99,0
912,307.60546875,372,2
913,105.203125,178,0
914,61.94140625,105,3
915,20.8359375,57,0
916,2.2890625,31,1
917,189.26171875,239,2
918,265.94921875,379,2
919,38.45703125,82,2
920,28.72265625,73,1
921,25.04296875,71,1
922,34.69921875,76,1
923,52.33984375,104,2
924,30.80859375,74,2
925,19.1015625,63,1
926,51.03515625,93,0
927,47.609375,103,0
928,9.9921875,47,1
929,24.890625,62,3
930,124.76953125,168,0
931,43.05078125,90,3
932,74.5859375,112,3
933,10.15625,44,3
934,103.55859375,153,2
935,9.828125,41,1
936,30.4453125,69,0
937,23.9765625,70,1
938,53.453125,107,2
939,28.046875,67,1
940,33.2890625,66,0
941,35.97265625,76,1
942,159.41796875,231,2
943,51.85546875,103,0
944,54.14453125,99,3
945,210.58203125,358,2
946,221.78125,302,2
947,32.546875,77,1
948,33.22265625,71,3
949,22.84375,67,1
950,19.01171875,55,0
951,166.25,236,2
952,10.359375,42,1
953,22.9140625,62,1
954,13.55078125,50,1
955,15.8359375,55,1
956,30.625,67,0
957,14.70703125,54,1
958,54.80078125,99,3
959,7.234375,39,1
960,52.1015625,107,3
961,55.94921875,108,0
962,32.23828125,73,3
963,29.13671875,72,3
964,23.03515625,62,0
965,116.66015625,190,0
966,121.19140625,176,2
967,122.82421875,205,0
968,62.15625,115,2
969,38.703125,79,3
970,49.9453125,91,3
971,18.01171875,57,1
972,103.42578125,156,0
973,48.8671875,99,3
974,26.94921875,72,3
975,92.87109375,156,0
976,60.5625,116,3
977,25.0703125,69,1
978,195.8671875,259,0
979,23.984375,61,3
980,98.56640625,148,0
981,115.80859375,203,0
982,165.89453125,234,0
983,95.60546875,141,0
984,41.86328125,84,0
985,26.87109375,71,1
986,13.95703125,52,1
987,25.27734375,68,1
988,13.29296875,50,1
989,33.71484375,70,3
990,10.18359375,46,1
991,64.578125,120,0
992,33.9375,76,0
993,60.6484375,110,2
994,26.72265625,63,0
995,70.734375,118,0
996,19.76171875,56,3
997,26.0234375,62,0
998,47.83984375,96,2
999,4.13671875,34,1
1000,33.6328125,81,1
1001,55.89453125,105,0
1002,66.65234375,113,3
1003,126.8359375,178,2
1004,35.6796875,72,1
1005,166.33984375,231,2
1006,175.11328125,243,0
1007,20.48046875,61,1
1008,21.5703125,66,3
1009,42.73828125,86,0
1010,58.23046875,110,2
1011,27.7890625,62,0
1012,155.875,259,0
1013,71.5390625,120,0
1014,260.91015625,345,2
1015,172.6328125,220,0
1016,20.828125,57,0
1017,94.83203125,134,3
1018,47.32421875,96,0
1019,28.453125,67,3
1020,8.5546875,40,1
1021,74.16015625,112,2
1022,51.9453125,101,3
1023,30.05078125,69,1
1024,205.484375,277,0
1025,31.0390625,75,1
1026,154.25390625,197,0
1027,34.6328125,80,1
1028,134.72265625,197,0
1029,32.421875,70,1
1030,63.30078125,105,2
1031,25.57421875,69,3
1032,38.31640625,77,3
1033,147.68359375,197,0
1034,36.8515625,90,2
1035,138.6171875,208,0
1036,42.82421875,82,2
1037,27.33984375,62,1
1038,61.625,122,2
1039,34.26953125,68,3
1040,243.71875,313,2
1041,25.8359375,67,1
1042,179.30078125,228,2
1043,105.99609375,156,2
1044,81.1484375,139,2
1045,18.74609375,52,0
1046,15.98046875,48,3
1047,99.03125,161,2
1048,21.16796875,63,1
1049,147.91796875,248,2
1050,42.00390625,92,3
1051,62.203125,114,0
1052,13.890625,48,1
1053,40.08984375,82,2
1054,39.8203125,89,3
1055,249.34375,334,2
1056,24.25,61,0
1057,64.375,107,3
1058,168.1484375,255,2
1059,9.79296875,46,1
1060,94.5,145,2
1061,19.01171875,62,1
1062,25.125,69,1
1063,22.8359375,60,3
1064,82.703125,142,0
1065,30.17578125,69,0
1066,50.03515625,90,3
1067,13.71484375,45,1
1068,56.109375,101,3
1069,11.1875,46,1
1070,55.4609375,93,3
1071,125.89453125,167,2
1072,38.3125,80,3
1073,186.6953125,266,2
1074,33.33984375,76,1
1075,25.921875,68,1
1076,23.1640625,59,0
1077,58.7578125,116,0
1078,44.25,85,1
1079,96.578125,133,3
1080,25.1796875,67,1
1081,14.59765625,50,1
1082,50.796875,100,3
1083,42.90234375,81,2
1084,27.34765625,66,2
1085,8.22265625,40,1
1086,70.33203125,137,3
1087,38.453125,79,1
1088,11.37890625,42,1
1089,47.01953125,91,0
1090,77.90234375,119,1
1091,56.09765625,95,0
1092,112.90625,173,2
1093,32.99609375,74,3
1094,85.50390625,134,2
1095,23.91796875,65,1
1096,24.87890625,71,1
1097,129.33984375,187,2
1098,101.41015625,162,0
1099,68.6015625,117,3
1100,150.93359375,209,2
1101,23.19921875,59,1
1102,33.83984375,82,3
1103,10.453125,40,1
1104,87.23828125,162,0
1105,19.3046875,58,1
1106,200.8359375,275,0
1107,18.67578125,56,0
1108,15.13671875,49,3
1109,87.10546875,151,3
1110,235.984375,303,2
1111,59.28515625,105,2
1112,24.953125,74,1
1113,12.328125,45,1
1114,24.453125,63,0
1115,58.6796875,102,3
1116,23.7578125,65,3
1117,18.3515625,56,1
1118,111.11328125,153,3
1119,120.88671875,192,3
1120,56.63671875,107,0
1121,19.23046875,59,3
1122,296.1484375,377,2
1123,18.05078125,53,1
1124,83.2890625,133,2
1125,2.453125,32,1
1126,61.1796875,117,3
1127,27.85546875,70,1
1128,88.44140625,140,2
1129,87.234375,142,2
1130,115.78125,169,2
1131,9.78515625,45,1
1132,35.2734375,85,3
1133,29.9609375,67,1
1134,46.07421875,94,2
1135,52.640625,90,0
1136,98.609375,153,2
1137,20.2578125,59,3
1138,69.79296875,149,2
1139,43.80078125,85,2
1140,43.71875,85,1
1141,27.09375,71,1
1142,156.4453125,217,2
1143,23.859375,62,3
1144,18.703125,56,0
1145,34.59765625,70,0
1146,28.234375,63,0
1147,74.2890625,123,0
1148,27.4453125,66,3
1149,48.5234375,92,2
1150,33.00390625,75,3
1151,67.76171875,124,0
1152,7.51953125,42,1
1153,137.50390625,206,2
1154,29.01953125,65,0
1155,20.828125,61,1
1156,18.203125,52,0
1157,67.48046875,106,3
1158,45.13671875,89,0
1159,14.953125,48,0
1160,29.80859375,66,3
1161,66.546875,121,2
1162,52.51953125,112,2
1163,60.8046875,107,0
1164,53.21875,94,2
1165,59.296875,106,3
1166,83.0546875,133,0
1167,27.171875,75,1
1168,33.3046875,77,1
1169,104.578125,180,2
1170,22.81640625,55,0
1171,52.796875,91,0
1172,113.84765625,166,3
1173,25.171875,68,1
1174,19.1328125,56,1
1175,23.0078125,61,3
1176,8.60546875,41,1
