Episode,Reward,Num_steps,Index_loc
224,76.6484375,124,3
225,71.44140625,112,3
226,34.68359375,69,0
227,43.59375,89,3
228,24.1484375,64,1
229,18.63671875,54,1
230,102.6875,161,2
231,70.30859375,116,2
232,-3.21484375,22,1
233,11.37109375,43,1
234,4.98046875,33,1
235,23.20703125,66,1
236,37.21484375,85,3
237,15.0625,47,0
238,48.33984375,96,0
239,167.55859375,237,0
240,220.89453125,288,0
241,34.765625,76,3
242,39.9765625,87,0
243,69.04296875,136,0
244,39.5859375,87,0
245,42.34375,87,2
246,111.4765625,170,0
247,29.0,62,0
248,27.30859375,66,1
249,47.5078125,93,3
250,15.12890625,49,1
251,50.36328125,99,2
252,25.51953125,63,0
253,54.41015625,99,3
254,20.140625,55,0
255,64.05078125,117,0
256,28.171875,69,1
257,64.19921875,113,3
258,46.2890625,83,0
259,45.1640625,95,0
260,7.19921875,40,1
261,46.3125,92,0
262,195.9375,274,0
263,41.87890625,89,3
264,142.22265625,201,2
265,203.79296875,322,2
266,59.17578125,96,3
267,20.1953125,61,1
268,7.71484375,39,1
269,18.7734375,57,1
270,172.14453125,263,2
271,46.70703125,92,0
272,229.5078125,291,2
273,54.2421875,105,2
274,191.69140625,257,0
275,33.3984375,66,0
276,152.1171875,226,2
277,75.796875,123,2
278,54.46875,109,0
279,14.94921875,51,1
280,64.3359375,104,0
281,40.16015625,86,2
282,86.0546875,148,2
283,46.08984375,81,3
284,23.68359375,57,0
285,27.9296875,64,2
286,27.62109375,73,1
287,43.56640625,90,0
288,101.97265625,159,0
289,32.828125,79,2
290,56.2109375,117,0
291,25.62109375,66,3
292,24.00390625,61,0
293,64.2578125,112,3
294,60.40234375,125,2
295,43.08203125,76,0
296,73.41015625,115,2
297,29.14453125,70,1
298,14.8203125,51,1
299,27.8828125,70,1
300,17.00390625,52,3
301,11.06640625,43,1
302,10.578125,43,1
303,16.22265625,55,3
304,22.30859375,58,3
305,24.62109375,61,3
306,102.0390625,157,2
307,86.984375,131,2
308,28.1328125,71,1
309,38.29296875,81,2
310,89.01953125,129,0
311,21.484375,55,1
312,20.91796875,56,3
313,172.46484375,236,0
314,11.88671875,45,1
315,60.8515625,103,0
316,166.47265625,248,0
317,39.19140625,84,1
318,79.5078125,145,0
319,35.55859375,74,1
320,22.421875,66,3
321,69.19921875,107,3
322,42.49609375,93,3
323,41.34375,81,3
324,23.82421875,68,1
325,40.34375,78,3
326,16.50390625,56,1
327,59.203125,96,3
328,60.109375,111,0
329,125.81640625,183,2
330,23.48046875,62,3
331,126.57421875,187,2
332,40.72265625,89,2
333,27.1953125,71,1
334,60.45703125,111,2
335,75.2421875,137,2
336,140.5078125,223,2
337,21.30859375,66,1
338,80.68359375,126,0
339,83.2734375,142,2
340,2.15234375,33,1
341,193.74609375,289,0
342,42.46875,88,3
343,30.47265625,72,1
344,78.24609375,128,0
345,11.66796875,44,1
346,76.98828125,117,3
347,27.25,65,3
348,7.1875,40,1
349,10.125,46,1
350,50.29296875,90,0
351,26.03515625,62,3
352,102.82421875,158,2
353,105.11328125,156,2
354,86.62890625,129,3
355,33.2578125,75,2
356,38.140625,82,0
357,217.6171875,291,2
358,31.703125,78,1
359,14.86328125,48,0
360,57.4296875,113,0
361,26.62109375,70,1
362,54.92578125,106,0
363,64.55078125,104,0
364,236.9453125,315,0
365,27.84765625,66,0
366,16.83203125,52,1
367,112.05078125,161,2
368,174.8515625,225,2
369,35.6328125,83,1
370,22.34375,66,1
371,36.93359375,79,1
372,39.74609375,91,1
373,25.89453125,68,1
374,20.9140625,67,1
375,60.29296875,100,3
376,79.203125,122,3
377,64.5546875,115,0
378,21.375,59,1
379,50.32421875,89,3
380,16.5,52,1
381,21.6875,59,2
382,12.77734375,52,1
383,82.9453125,140,2
384,82.83203125,130,2
385,162.0625,258,0
386,86.19140625,146,2
387,44.41015625,83,0
388,18.80078125,55,0
389,70.2734375,113,0
390,19.14453125,57,3
391,61.34765625,99,3
392,39.890625,86,2
393,104.140625,148,0
394,23.06640625,63,0
395,210.4375,314,2
396,66.83203125,119,0
397,19.859375,58,3
398,61.72265625,129,2
399,26.23046875,62,0
400,30.5234375,83,2
401,27.2578125,72,1
402,27.53125,73,1
403,231.7578125,343,2
404,28.22265625,64,3
405,62.046875,111,3
406,31.84375,72,0
407,17.4375,56,1
408,199.89453125,292,0
409,43.6796875,96,3
410,51.48828125,103,2
411,54.77734375,91,0
412,37.73828125,83,1
413,35.1015625,80,3
414,68.83203125,122,2
415,43.0859375,85,0
416,19.75,58,3
417,84.375,137,0
418,24.8203125,71,3
419,39.859375,81,1
420,42.10546875,83,1
421,28.60546875,68,3
422,110.0625,189,2
423,115.83203125,180,2
424,225.22265625,342,2
425,59.2734375,101,2
426,205.61328125,283,2
427,64.765625,101,3
428,109.28125,186,0
429,26.3359375,69,1
430,56.02734375,105,0
431,24.9375,60,3
432,207.14453125,266,2
433,17.80859375,52,1
434,50.984375,98,0
435,50.40625,104,2
436,47.05859375,90,0
437,24.98046875,68,1
438,38.13671875,85,2
439,20.21484375,61,1
440,5.78125,33,1
441,82.64453125,135,2
442,44.34375,92,0
443,154.25,221,2
444,156.8671875,201,2
445,122.515625,186,2
446,45.76953125,82,1
447,32.9453125,75,1
448,42.796875,85,0
449,26.2421875,62,0
450,100.45703125,179,2
451,28.8203125,70,1
452,42.1875,91,2
453,37.56640625,82,1
454,43.23828125,82,3
455,28.17578125,71,1
456,44.84375,83,3
457,25.03125,61,3
458,184.6484375,309,2
459,32.01953125,64,0
460,51.55859375,97,0
461,45.67578125,96,3
462,60.4453125,108,0
463,18.98828125,60,1
464,110.7109375,178,3
465,127.2890625,189,2
466,24.60546875,68,1
467,115.015625,164,0
468,32.72265625,71,3
469,88.15625,153,2
470,224.96484375,331,2
471,195.89453125,265,2
472,225.32421875,308,2
473,45.23046875,89,3
474,51.15234375,101,2
475,47.6015625,92,0
476,18.08203125,57,3
477,17.66796875,51,1
478,168.16015625,210,2
479,50.03515625,98,0
480,73.30078125,117,2
481,30.375,66,0
482,21.52734375,50,0
483,120.6796875,186,0
484,20.5234375,56,0
485,19.90625,59,3
486,51.6640625,107,3
487,61.55078125,129,0
488,19.515625,60,1
489,109.29296875,170,2
490,98.7578125,158,2
491,199.65234375,258,0
492,44.4921875,82,0
493,121.51953125,199,2
494,117.4453125,174,2
495,120.203125,175,2
496,27.64453125,72,3
497,39.5859375,80,3
498,15.94140625,51,0
499,107.17578125,172,0
500,37.1875,81,2
501,39.08203125,83,3
502,77.828125,120,3
503,59.12109375,116,2
504,264.2578125,374,2
505,24.27734375,70,1
506,106.93359375,148,0
507,56.2421875,112,0
508,57.0,94,3
509,15.22265625,52,1
510,23.140625,63,1
511,55.6171875,103,2
512,78.86328125,119,0
513,88.90234375,149,0
514,72.73828125,141,2
515,25.28125,67,1
516,26.3515625,62,0
517,42.0390625,82,0
518,46.72265625,88,3
519,43.5625,89,2
520,49.9765625,95,3
521,4.25,33,1
522,45.05859375,100,0
523,23.03515625,64,2
524,32.140625,71,1
525,14.9765625,49,1
526,12.1484375,47,1
527,15.82421875,51,0
528,40.33984375,88,0
529,23.7265625,71,1
530,154.6796875,224,2
531,23.91015625,60,3
532,13.484375,47,3
533,23.69921875,61,3
534,34.40234375,75,3
535,175.50390625,294,2
536,40.21875,90,3
537,16.20703125,52,1
538,15.640625,51,1
539,50.4453125,105,0
540,32.046875,75,1
541,5.7890625,35,1
542,27.125,63,3
543,15.87109375,51,1
544,65.171875,107,2
545,21.5859375,58,3
546,40.94921875,87,2
547,7.75390625,40,1
548,3.62109375,32,1
549,166.8125,248,0
550,76.6015625,115,3
551,12.46875,47,1
552,66.328125,115,3
553,69.796875,118,0
554,38.21875,81,0
555,66.41796875,114,2
556,116.828125,201,2
557,42.125,81,3
558,195.359375,299,2
559,74.68359375,112,3
560,36.3671875,85,3
561,30.8828125,75,2
562,144.50390625,226,2
563,217.57421875,323,2
564,44.78515625,94,0
565,27.96875,73,3
566,31.7109375,74,1
567,76.1953125,149,2
568,218.046875,326,2
569,29.41015625,67,3
570,43.70703125,86,1
571,56.33203125,106,0
572,48.796875,81,3
573,13.25390625,55,1
574,118.26953125,196,2
575,33.7109375,72,3
576,42.7890625,92,3
577,229.70703125,328,2
578,27.3515625,63,0
579,69.140625,121,3
580,40.140625,80,3
581,26.53125,74,3
582,97.1328125,129,0
583,21.9921875,57,0
584,50.5390625,107,0
585,27.03125,70,3
586,99.73828125,145,3
587,29.83984375,68,0
588,74.171875,119,0
589,103.0703125,162,2
590,39.19921875,87,2
591,4.1015625,34,1
592,27.65234375,71,1
593,33.14453125,67,3
594,142.0546875,215,0
595,27.5703125,73,3
596,69.7421875,118,0
597,23.8125,60,0
598,10.35546875,43,2
599,17.42578125,51,1
600,185.078125,284,2
601,98.16015625,145,2
602,41.01953125,87,3
603,49.78515625,105,2
604,57.2265625,117,0
605,131.9375,193,2
606,29.23828125,68,3
607,84.45703125,147,2
608,28.890625,76,1
609,33.0625,70,3
610,132.703125,230,2
611,27.67578125,67,0
612,58.57421875,102,0
613,24.28125,67,1
614,121.0234375,187,0
615,174.89453125,229,0
616,84.2265625,130,0
617,25.1640625,68,3
618,49.3125,96,0
619,41.40234375,94,3
620,47.20703125,95,3
621,85.53125,143,2
622,48.34765625,90,3
623,11.8203125,44,1
624,21.03125,62,1
625,216.796875,341,2
626,47.38671875,83,1
627,31.18359375,68,0
628,17.234375,58,1
629,44.55078125,78,0
630,46.21484375,83,1
631,216.984375,331,2
632,39.484375,81,3
633,6.05078125,37,1
634,39.2265625,80,2
635,27.66015625,65,3
636,112.96875,190,2
637,32.33984375,75,1
638,123.00390625,192,2
639,107.6171875,172,2
640,22.9921875,68,1
641,15.5703125,46,0
642,18.859375,59,1
643,16.01171875,51,1
644,53.578125,111,3
645,47.078125,95,0
646,11.87890625,45,3
647,48.65234375,84,0
648,114.0234375,171,0
649,149.0546875,205,0
650,55.98046875,99,0
651,23.57421875,58,1
652,36.203125,79,0
653,57.21875,100,3
654,255.2109375,325,2
655,50.80078125,88,1
656,64.75390625,111,3
657,33.66015625,75,1
658,20.0078125,55,0
659,24.0859375,58,1
660,37.96484375,84,2
661,21.1171875,60,1
662,126.9609375,190,2
663,26.05859375,65,1
664,43.0703125,75,0
665,18.89453125,53,0
666,199.08984375,294,2
667,137.078125,203,0
668,50.78125,95,3
669,23.0703125,64,1
670,29.09375,75,1
671,50.40234375,93,3
672,55.83203125,98,3
673,145.7109375,200,0
674,57.94921875,93,3
675,11.79296875,45,1
676,38.42578125,88,1
677,26.33203125,70,1
678,34.51953125,71,2
679,34.5390625,75,3
680,46.8984375,96,2
681,11.41796875,46,3
682,138.5390625,205,0
683,17.2109375,55,3
684,12.3828125,45,1
685,10.28125,42,1
686,85.29296875,143,2
687,37.234375,74,1
688,20.48828125,59,3
689,156.9140625,214,2
690,31.41015625,70,0
691,36.70703125,74,2
692,42.1796875,90,2
693,133.50390625,184,2
694,49.0703125,95,3
695,34.01953125,78,3
696,121.4765625,199,2
697,37.12890625,85,3
698,44.5390625,89,2
699,21.21875,55,1
700,36.3984375,78,2
701,5.2421875,35,1
702,66.0546875,104,3
703,30.69921875,86,1
704,107.98046875,175,0
705,23.6015625,69,1
706,126.16015625,190,0
707,18.12109375,55,1
708,51.98046875,97,2
709,56.05859375,95,3
710,28.83984375,64,0
711,34.92578125,76,1
712,98.421875,147,2
713,63.25,114,0
714,143.8359375,210,0
715,39.9375,78,3
716,12.94140625,47,3
717,34.140625,70,0
718,71.9609375,129,2
719,70.1953125,111,2
720,38.25,77,1
721,22.73828125,59,2
722,19.5625,55,0
723,178.42578125,243,2
724,30.83984375,81,1
725,92.75390625,144,2
726,232.484375,342,2
727,42.5,84,0
728,39.8046875,87,2
729,137.61328125,182,0
730,143.30859375,214,0
731,10.94140625,42,1
732,29.8203125,73,2
733,8.48046875,43,1
734,18.2734375,53,1
735,146.61328125,210,0
736,40.59375,82,3
737,24.84375,63,0
738,36.77734375,84,2
739,98.09765625,167,2
740,22.67578125,60,1
741,63.6171875,97,3
742,12.91015625,46,3
743,40.0078125,84,0
744,152.71875,247,0
745,34.1484375,79,1
746,6.2265625,36,1
747,25.78515625,70,1
748,154.9296875,221,2
749,20.015625,61,1
750,99.42578125,160,2
751,73.640625,110,1
752,76.30078125,124,2
753,23.34375,59,2
754,121.68359375,200,2
755,21.31640625,60,1
756,22.7421875,62,1
757,100.5,156,0
758,9.59375,43,1
759,45.26953125,81,3
760,156.30859375,222,0
761,92.9609375,144,0
762,56.47265625,104,0
763,22.14453125,57,0
764,104.32421875,150,2
765,28.70703125,68,2
766,43.16796875,83,3
767,101.79296875,144,3
768,231.2265625,355,2
769,22.86328125,62,1
770,53.91796875,94,3
771,75.1328125,111,3
772,161.359375,220,2
773,34.2734375,68,3
774,54.015625,105,3
775,26.25,69,1
776,43.90234375,80,0
777,64.08203125,106,0
778,46.20703125,93,3
779,19.125,53,3
780,93.17578125,139,0
781,51.6953125,93,3
782,86.37109375,155,2
783,23.3984375,69,1
784,23.6015625,62,0
785,51.796875,93,0
786,30.83203125,69,0
787,30.76953125,73,1
788,9.484375,40,1
789,70.55859375,111,3
790,32.4140625,71,1
791,28.3125,62,0
792,135.53125,184,2
793,32.46484375,71,1
794,22.9609375,60,0
795,59.5390625,102,0
796,61.26953125,108,3
797,19.2421875,50,0
798,88.83203125,145,2
799,27.1640625,68,3
800,57.34375,108,0
801,21.1796875,58,1
802,21.03125,60,3
803,9.26171875,42,1
804,57.125,100,0
805,13.71484375,48,0
806,47.1796875,85,3
807,83.01953125,127,2
808,13.82421875,47,1
809,24.6015625,66,1
810,123.421875,181,3
811,18.55078125,54,3
812,48.390625,94,3
813,20.0234375,55,1
814,146.5546875,222,2
815,10.14453125,41,1
816,65.6171875,110,0
817,35.0234375,80,3
818,25.33203125,64,3
819,172.3203125,242,0
820,11.49609375,42,1
821,252.43359375,377,2
822,37.05859375,74,2
823,93.20703125,144,0
824,26.03515625,67,2
825,20.609375,61,1
826,81.24609375,131,2
827,71.40625,121,2
828,265.1796875,379,2
829,153.3671875,219,2
830,42.5078125,81,3
831,52.51171875,97,3
832,107.890625,181,2
833,43.99609375,94,3
834,270.62109375,380,2
835,27.50390625,72,1
836,51.80859375,93,0
837,36.5390625,80,3
838,166.6796875,218,2
839,49.2734375,92,0
840,26.8359375,74,1
841,89.8515625,164,2
842,54.87109375,102,0
843,89.51953125,174,0
844,53.48046875,102,0
845,17.52734375,58,1
846,73.1796875,116,0
847,46.81640625,95,2
848,48.47265625,83,0
849,41.234375,85,3
850,40.828125,81,0
851,23.0,59,1
852,10.19140625,42,1
853,40.375,81,0
854,121.75390625,167,0
855,212.2890625,311,2
856,72.140625,110,1
857,41.578125,80,1
858,10.22265625,42,1
859,162.234375,237,0
860,10.64453125,44,1
861,71.11328125,127,0
862,226.7109375,316,2
863,46.45703125,93,3
864,33.36328125,69,0
865,43.49609375,93,0
866,88.9296875,133,2
867,23.37109375,64,1
868,53.68359375,89,3
869,22.55859375,63,1
870,26.58984375,69,3
871,173.265625,233,2
872,58.6796875,107,0
873,53.08984375,93,3
874,36.44921875,77,2
875,9.6875,44,3
876,26.1640625,60,0
877,122.35546875,170,2
878,144.85546875,223,2
879,11.41015625,44,1
880,57.75,109,0
881,20.34765625,61,1
882,94.359375,160,2
883,98.6328125,149,0
884,27.31640625,71,1
885,106.90625,167,0
886,169.02734375,241,2
887,189.203125,250,2
888,26.42578125,64,0
889,9.98828125,43,1
890,65.984375,134,2
891,56.69140625,106,3
892,29.875,76,2
893,59.5078125,104,0
894,28.7578125,72,1
895,49.1171875,94,2
896,52.77734375,95,0
897,22.0234375,60,3
898,29.6953125,70,3
899,64.32421875,108,0
900,53.4375,105,2
901,33.98046875,72,2
902,30.21484375,70,1
903,24.5859375,63,0
904,84.1796875,128,3
905,128.69140625,210,2
906,47.67578125,83,0
907,10.9296875,46,1
908,22.04296875,57,0
909,70.02734375,110,0
910,141.8828125,205,0
911,28.73828125,62,0
912,38.3125,78,2
913,29.22265625,72,0
914,49.4453125,98,3
915,163.97265625,220,0
916,6.84765625,38,1
917,120.37890625,211,2
918,179.3203125,290,2
919,38.2421875,81,2
920,10.9140625,42,1
921,25.62109375,68,1
922,21.109375,59,1
923,65.17578125,110,2
924,50.8515625,93,2
925,44.91796875,84,1
926,70.2421875,117,0
927,64.8125,115,0
928,36.515625,82,1
929,24.1875,60,3
930,147.90234375,228,0
931,79.26171875,140,3
932,50.95703125,94,3
933,38.94921875,85,3
934,32.171875,80,2
935,29.359375,73,1
936,25.42578125,63,0
937,40.140625,82,1
938,141.52734375,184,2
939,15.75,52,1
940,28.15625,64,0
941,19.47265625,63,1
942,68.234375,114,2
943,55.09375,101,0
944,20.53125,61,3
945,163.67578125,250,2
946,37.23046875,81,2
947,37.72265625,82,1
948,12.55078125,45,3
949,10.203125,42,1
950,65.69140625,119,0
951,81.69921875,138,2
952,14.57421875,51,1
953,36.16015625,77,1
954,37.03515625,80,1
955,23.90625,61,1
956,56.8984375,106,0
957,25.87109375,70,1
958,61.02734375,100,3
959,22.49609375,62,1
960,68.04296875,110,3
961,160.44921875,241,0
962,35.296875,76,3
963,34.875,79,3
964,17.61328125,53,0
965,88.54296875,139,0
966,143.4609375,260,2
967,18.90234375,57,0
968,38.2890625,77,2
969,55.9609375,102,3
970,11.46484375,44,3
971,26.234375,68,1
972,25.43359375,61,0
973,31.6796875,69,3
974,96.10546875,133,3
975,23.890625,58,0
976,18.109375,56,3
977,11.32421875,42,1
978,40.3515625,89,0
979,43.12890625,92,3
980,25.44140625,62,0
981,79.7734375,130,0
982,28.046875,64,0
983,20.80078125,51,0
984,130.125,205,0
985,35.48828125,77,1
986,11.01171875,42,1
987,17.12109375,57,1
988,30.30078125,71,1
989,9.27734375,43,3
990,31.24609375,74,1
991,22.67578125,61,0
992,37.09765625,79,0
993,144.875,190,2
994,39.58984375,89,0
995,41.3671875,92,0
996,46.4921875,95,3
997,26.40234375,60,0
998,70.234375,110,2
999,35.1484375,81,1
1000,27.8828125,70,1
1001,51.328125,95,0
1002,40.3203125,80,3
1003,79.765625,130,2
1004,18.36328125,61,1
1005,140.5546875,211,2
1006,137.46484375,187,0
1007,5.80859375,38,1
1008,41.6875,89,3
1009,38.8984375,76,0
1010,145.71875,222,2
1011,144.65234375,198,0
1012,29.84765625,64,0
1013,32.94921875,67,0
1014,125.8046875,176,2
1015,165.1015625,250,0
1016,37.57421875,78,0
1017,75.578125,116,3
1018,52.1171875,95,0
1019,11.75390625,46,3
1020,10.1328125,42,1
1021,111.8828125,170,2
1022,50.37109375,103,3
1023,11.08203125,47,1
1024,53.51171875,91,0
1025,23.23828125,68,1
1026,30.22265625,72,0
1027,12.03125,45,1
1028,56.8828125,118,0
1029,16.29296875,57,1
1030,157.41015625,225,2
1031,61.234375,96,3
1032,82.40625,128,3
1033,149.6953125,270,0
1034,116.9140625,166,2
1035,27.16015625,62,0
1036,167.1953125,273,2
1037,34.19921875,83,1
1038,19.9296875,59,2
1039,33.3515625,74,3
1040,33.20703125,80,2
1041,4.10546875,35,1
1042,47.703125,90,2
1043,88.32421875,138,2
1044,94.1796875,184,2
1045,67.52734375,113,0
1046,25.9765625,67,3
1047,55.796875,104,2
1048,24.84375,69,1
1049,64.8984375,105,2
1050,23.53125,59,3
1051,156.84375,245,0
1052,21.34765625,67,1
1053,67.53125,116,2
1054,51.00390625,91,3
1055,60.84375,118,2
1056,41.76953125,90,0
1057,63.5078125,106,3
1058,160.30078125,219,2
1059,39.25,79,1
1060,153.3046875,237,2
1061,21.98046875,68,1
1062,8.90234375,45,1
1063,102.94921875,156,3
1064,97.10546875,150,0
1065,37.8359375,83,0
1066,49.984375,97,3
1067,23.66796875,71,1
1068,36.07421875,86,3
1069,42.0078125,81,1
1070,30.75390625,71,3
1071,107.25390625,164,2
1072,45.078125,81,3
1073,221.9375,291,2
1074,34.33984375,84,1
1075,22.046875,70,1
1076,24.55078125,64,0
1077,46.67578125,94,0
1078,19.68359375,70,1
1079,71.1953125,115,3
1080,30.5859375,74,1
1081,9.71875,42,1
1082,43.890625,81,3
1083,48.16796875,102,2
1084,125.05078125,180,2
1085,25.55859375,71,1
1086,27.4296875,69,3
1087,19.2421875,65,1
1088,3.76953125,34,1
1089,43.03515625,93,0
1090,26.88671875,69,1
1091,58.7734375,107,0
1092,37.2734375,79,2
1093,83.48046875,131,3
1094,59.90625,115,2
1095,11.53515625,46,1
1096,28.16015625,72,1
1097,125.96484375,205,2
1098,28.1875,60,0
1099,14.9765625,47,3
1100,157.98828125,244,2
1101,69.9140625,119,1
1102,38.97265625,79,3
1103,25.1640625,70,1
1104,177.7578125,249,0
1105,52.59375,96,1
1106,55.1640625,114,0
1107,30.09765625,70,0
1108,21.625,60,3
1109,27.1640625,63,3
1110,43.28125,88,2
1111,54.52734375,108,2
1112,22.76953125,71,1
1113,39.90625,82,1
1114,117.7109375,169,0
1115,39.07421875,80,3
1116,12.01171875,44,3
1117,30.37109375,78,1
1118,38.2578125,80,3
1119,75.26171875,118,3
1120,23.515625,57,0
1121,29.21484375,71,3
1122,146.86328125,216,2
1123,33.8515625,74,1
1124,40.1875,80,2
1125,34.48046875,86,1
1126,38.078125,80,3
1127,14.28125,47,1
1128,96.78125,158,2
1129,37.609375,83,2
1130,210.859375,333,2
1131,13.796875,47,1
1132,19.71875,56,3
1133,8.99609375,44,1
1134,43.91796875,89,2
1135,43.45703125,88,0
1136,227.4296875,301,2
1137,63.0390625,105,3
1138,52.25390625,106,2
1139,71.49609375,115,2
1140,-2.5,23,1
1141,13.875,50,1
1142,123.04296875,176,2
1143,48.6875,99,3
1144,104.7109375,154,0
1145,25.453125,61,0
1146,32.44140625,65,0
1147,112.2265625,161,0
1148,49.625,93,3
1149,35.78125,80,2
1150,60.15625,102,3
1151,225.08203125,295,0
1152,28.171875,74,1
1153,95.53125,150,2
1154,192.04296875,247,0
1155,3.66796875,34,1
1156,29.48046875,67,0
1157,34.609375,72,3
1158,93.25,141,0
1159,85.71484375,138,0
1160,22.73046875,60,3
1161,177.3203125,264,2
1162,49.6015625,92,2
1163,63.73046875,108,0
1164,79.48828125,120,2
1165,20.77734375,55,3
1166,47.77734375,89,0
1167,22.21875,67,1
1168,23.734375,65,1
1169,145.09375,207,2
1170,48.15625,90,0
1171,53.578125,92,0
1172,129.19921875,194,3
1173,38.65625,79,1
1174,40.4296875,82,1
1175,72.828125,116,3
1176,41.0546875,81,1
1177,148.94921875,220,2
