Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel,Counter laser
1,-53.59500988658086,34,False,-87.0,-1.0,3.703448046101611,1.6290994704879054,100.0
2,1.8293884724405771,106,False,-111.0,-1.0,3.61843712923387,4.875415318140338,100.0
3,20.045713011190614,146,False,-101.0,-1.0,3.791678062176707,5.679166411146943,100.0
4,-9.793530550911271,117,False,-96.0,-1.0,3.8922568167111233,4.951742934473018,100.0
5,-3.53788649596558,128,False,-112.0,-1.0,3.9774478807846925,5.3185732219735655,98.4375
6,-4.814183694718487,147,False,-94.0,-1.0,3.8333639609967944,5.85227454723917,100.0
7,48.45882881034949,177,False,-107.0,-1.0,3.712619977446413,6.752608503117673,70.62146892655367
8,8.47801085768576,118,False,-119.0,-1.0,3.982027869510605,5.116024441802006,86.4406779661017
9,-1.251861313537482,128,False,-110.0,-1.0,3.8059350998886026,5.115754469816238,100.0
10,-6.132431875587372,113,False,-101.0,-1.0,3.6680898629455134,4.619656394763265,100.0
11,45.38268765627744,151,False,-110.0,-1.0,3.831553593923519,6.345741377562124,64.90066225165563
12,12.32403693626999,110,False,-112.0,-1.0,3.8645876513692152,4.925006200963716,75.45454545454545
13,-7.8533951841135305,123,False,-108.0,-1.0,3.7462676608871885,5.101746867234796,100.0
14,8.99310068331026,105,False,-115.0,-1.0,3.7766338104290553,5.0459780065254085,78.0952380952381
15,-1.8194788814709,114,False,-108.0,-1.0,3.972463111826582,4.999255703847953,80.7017543859649
16,5.653292760666432,111,False,-115.0,-1.0,3.861571283292897,4.93335239378618,85.58558558558559
17,35.634215341176656,167,False,-104.0,-1.0,3.760829236998616,6.6572982052948975,94.61077844311377
18,-24.005684525512798,108,False,-108.0,-1.0,3.967461286062234,4.970508946618928,100.0
19,-6.318318269897084,150,False,-93.0,-1.0,3.9475746921820694,5.913902347691668,100.0
20,-0.11562446526195203,116,False,-110.0,-1.0,3.828203085543843,4.901835493492524,88.79310344827587
21,14.212674274589105,113,False,-109.0,-1.0,3.860382041759418,5.340238385186819,76.99115044247787
22,22.207065485105588,135,False,-106.0,-1.0,3.8343229171380804,5.501769623846782,80.0
23,-11.87250844467873,111,False,-103.0,-1.0,3.72969562935116,4.611389031361051,100.0
24,-10.032947079527702,116,False,-91.0,-1.0,3.708508839306925,4.788857263840077,100.0
25,11.911525865937577,121,False,-108.0,-1.0,3.9672415147516253,5.1957989684825625,86.77685950413223
26,52.82326460354153,179,False,-99.0,-1.0,3.6318283072992306,7.458220206424802,69.83240223463687
