Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel
1,5.618965371937875,111,False,-103.0,-1.0,3.696001926369669,4.870708636094204
2,-29.224475154880835,105,False,-112.0,-1.0,3.890227959982711,4.253565162191877
3,-26.993769363491985,117,False,-102.0,-1.0,3.801364294053186,4.26540105849401
4,-10.812376021948793,108,False,-105.0,-1.0,3.588227517278031,4.693548284723268
5,-11.572660867221458,104,False,-99.0,-1.0,3.6361272988281907,4.678957071990366
6,-29.403547555095454,110,False,-95.0,-1.0,3.8124234633493312,4.235541817393493
7,12.05867776071534,114,False,-107.0,-1.0,3.869880305446715,4.853110303716293
8,-11.601925911005935,107,False,-96.0,-1.0,3.657730413015908,4.7407950451292935
9,-23.981343972912754,113,False,-100.0,-1.0,3.884779340528558,4.309000027776012
10,-4.359100861465343,110,False,-107.0,-1.0,3.6649255035403336,4.683311303408647
11,-15.985950190283674,98,False,-108.0,-1.0,3.594578078969149,4.681307144118568
12,-33.47134337046245,102,False,-90.0,-1.0,3.7524947273401708,4.198388386378522
13,-20.08755844991547,101,False,-113.0,-1.0,3.725985385562489,4.555732018581711
14,-18.07478706820985,97,False,-102.0,-1.0,3.8788254526418773,4.5787141160636216
15,-16.829314788243217,97,False,-102.0,-1.0,3.8513903496872457,4.659340772307334
16,-39.67118590104175,82,False,-98.0,-1.0,3.893934862647328,4.040120825046537
17,-2.0987909128500135,99,False,-104.0,-1.0,3.829619271651964,4.867328651324667
18,-38.50675719450133,86,False,-103.0,-1.0,3.9167538774440422,4.063032996892215
19,-34.1537103429021,86,False,-95.0,-1.0,3.986108031527267,4.327989524365727
20,-42.362625280703114,79,False,-97.0,-1.0,3.8623285460332304,3.95245868986166
21,-38.23251526571673,84,False,-92.0,-1.0,3.8355557195549372,4.0656817828781815
22,-34.53813998459802,85,False,-93.0,-1.0,3.861769031884638,4.332114720810205
23,-39.333517397698564,86,False,-114.0,-1.0,3.716870735343802,4.147461245805675
24,-40.44275469101623,81,False,-100.0,-1.0,3.8741807814408857,4.0301443515632895
25,-35.687453405865384,91,False,-113.0,-1.0,3.7637723106245495,4.1837556798133875
26,-19.897879621546238,98,False,-97.0,-1.0,3.773088705698118,4.7848343015648425
27,-30.732794753472767,94,False,-96.0,-1.0,3.6655362908464197,4.344015019955708
28,-29.77371146469086,93,False,-94.0,-1.0,3.8387346331192496,4.378902084279245
29,-15.113170458924294,108,False,-108.0,-1.0,3.5856518549550707,4.797482325505741
30,13.797436350274907,115,False,-105.0,-1.0,3.6522295911525227,4.875528606517322
31,-8.622809255448509,113,False,-100.0,-1.0,3.881891689906196,4.603243879638035
32,-20.468443800228393,95,False,-120.0,-1.0,3.6591215969829753,4.60013743291707
33,-25.73271181220899,107,False,-108.0,-1.0,3.740929769830778,4.299535233916924
34,6.846467675520927,109,False,-111.0,-1.0,3.915526957577176,4.852661031877212
35,-10.721997948082958,104,False,-104.0,-1.0,3.9495232839198167,4.646445106195572
36,-32.32652956138941,97,False,-114.0,-1.0,3.9120276144514894,4.202283555262521
37,-34.36395911781445,87,False,-104.0,-1.0,3.9425553454406486,4.160016205011942
38,-35.00069797240387,89,False,-108.0,-1.0,3.974088910815925,4.136246645182183
39,-3.540848766197371,111,False,-105.0,-1.0,3.710178633473374,4.681765498517937
40,-31.882895785063354,97,False,-112.0,-1.0,3.7109910066726504,4.223476870201489
41,-2.7335212807174116,107,False,-101.0,-1.0,3.964848142866546,4.661308632562998
42,-13.250122764583466,101,False,-117.0,-1.0,3.6361836945281727,4.684007583298988
43,-42.39591537372921,76,False,-101.0,-1.0,3.9122068446800955,3.9763203514310974
44,-5.463102430344833,112,False,-103.0,-1.0,3.585831286487092,4.694317363955114
45,-11.26403569351546,105,False,-110.0,-1.0,3.624046082668744,4.616199138756132
46,-6.091739244320017,111,False,-113.0,-1.0,3.884517820283249,4.666198269013098
47,-30.64488674740719,92,False,-110.0,-1.0,3.800030135160134,4.211669634108978
