Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel,Counter laser
1,-48.4742686886506,37,False,-85.0,-1.0,3.7695858714452686,1.8048156135325395,100.0
2,60.39685791667792,179,False,-118.0,-1.0,4.263743511343318,6.399089424937245,64.80446927374301
3,55.460108616497806,195,False,-116.0,-1.0,3.952284533825923,6.82571317488447,75.8974358974359
4,46.778185732863776,158,False,-101.0,-1.0,3.6874545896152866,6.2357429684128,72.78481012658227
5,92.36707341200486,207,False,-98.0,-1.0,3.9479361749669892,7.032683880005374,48.792270531400966
6,-23.776450924737553,118,False,-100.0,-1.0,3.9010452628103005,5.00212998849624,100.0
7,73.42355313088677,239,False,-96.0,-1.0,3.6249732977548588,8.521480381890164,98.32635983263597
8,21.203487247007402,169,False,-91.0,-1.0,3.760097624678514,6.758420719831256,99.40828402366864
9,35.8319674297131,167,False,-123.0,-1.0,3.53750924718538,6.73053882001414,99.40119760479041
10,9.460037799938846,123,False,-103.0,-1.0,3.6239194905242367,5.442830824170156,100.0
11,-39.0141370199698,88,False,-101.0,-1.0,3.8021799939732,4.180984196684387,100.0
12,29.709326105528447,144,False,-97.0,-1.0,3.8620837453565877,6.1280375409341,100.0
13,114.9271626067117,220,False,-99.0,-1.0,3.5218755928774654,8.726817752203946,38.63636363636363
14,12.015781676712137,114,False,-110.0,-1.0,3.9441923912849037,5.56560018410898,100.0
15,39.944203942040346,169,False,-100.0,-1.0,3.145849283093213,7.35131151593406,93.49112426035504
16,-39.6172182468123,95,False,-97.0,-1.0,3.9293684639032693,4.141071997043726,100.0
17,72.86604844132182,221,False,-100.0,-1.0,3.5493081600911855,8.356602798231847,98.19004524886877
18,-29.871798652609492,102,False,-105.0,-1.0,3.657194949276509,4.950045121283563,100.0
19,-29.37393221708146,109,False,-112.0,-1.0,3.9992088629642906,4.97442364567942,100.0
20,59.06774810930662,202,False,-102.0,-1.0,3.966287958565289,7.777582305280657,98.51485148514851
21,45.34171815593699,176,False,-107.0,-1.0,3.99306325064516,7.419553637474151,84.6590909090909
22,15.483600516796116,143,False,-109.0,-1.0,3.6676254860633812,6.335850611364899,100.0
23,31.0727915424157,169,False,-99.0,-1.0,3.790002885548057,6.979167879823617,98.22485207100591
24,87.5404973382584,204,False,-103.0,-1.0,3.59095140033317,8.460381837800265,46.568627450980394
25,55.344430542754225,170,False,-116.0,-1.0,3.6358801097084315,7.110823918177801,72.35294117647058
26,27.979716556379074,153,False,-97.0,-1.0,3.6242523474703985,6.51814101794065,100.0
27,61.30882385221207,189,False,-96.0,-1.0,3.6262383418481523,8.251853366889966,64.02116402116403
28,66.58476267737836,225,False,-104.0,-1.0,3.7592941198088394,7.706593384190152,99.11111111111111
29,18.436953942775176,159,False,-106.0,-1.0,3.943545465119779,6.644049474972435,100.0
30,-9.039454933019293,132,False,-90.0,-1.0,3.929042797560629,6.487556810840033,100.0
31,17.327374051551573,167,False,-85.0,-1.0,3.737467082789829,7.327512047897668,98.20359281437125
32,-28.41099828840583,113,False,-94.0,-1.0,3.827645358838067,4.965954909663631,100.0
33,29.266516504437178,158,False,-104.0,-1.0,3.60317679431041,6.673075205522672,88.60759493670885
34,65.72054817804388,180,False,-106.0,-1.0,3.569531041459547,7.6974037011283345,73.33333333333333
35,-21.14552198636457,122,False,-104.0,-1.0,3.727515424835701,5.708434870037189,100.0
36,100.02675317339478,207,False,-107.0,-1.0,3.6658919844068087,8.213307693746877,54.589371980676326
37,-8.443549865818163,99,False,-111.0,-1.0,3.792462939808058,4.867064804506648,100.0
38,98.22678689805645,206,False,-112.0,-1.0,3.8884266856594927,8.093676825360287,49.029126213592235
39,47.413043085653996,163,False,-114.0,-1.0,3.983394097945445,6.925815058852106,73.61963190184049
40,13.865012118630034,135,False,-113.0,-1.0,3.917843738845813,5.398252692111527,100.0
41,67.27981708882967,218,False,-100.0,-1.0,3.8823646689030955,7.720749381367852,99.08256880733946
42,11.937902990314612,121,False,-113.0,-1.0,3.931787563731271,4.842992746471312,100.0
43,49.4703695559333,184,False,-118.0,-1.0,3.9915887795336564,6.746445732573351,77.17391304347827
44,31.386548041439482,136,False,-113.0,-1.0,3.8652778184987233,5.7091039810774795,100.0
45,-21.719019555239143,99,False,-112.0,-1.0,3.7664539608672776,4.5971684832304645,100.0
46,-38.63134664653524,100,False,-107.0,-1.0,3.812615478527757,4.256386991129257,100.0
47,-7.244210440793701,111,False,-117.0,-1.0,3.7376856323128003,5.341449922919777,100.0
48,76.29258421560692,210,False,-114.0,-1.0,3.6075314266803544,8.376360466055173,52.38095238095239
49,61.31358595360062,217,False,-113.0,-1.0,3.712735577388202,8.352829787487481,99.07834101382488
50,66.69365847503211,185,False,-115.0,-1.0,3.8209064655266447,6.972835205220995,61.62162162162163
51,9.645732912839861,144,False,-112.0,-1.0,3.6459196866197,5.916096000078444,100.0
52,-26.700621950804816,121,False,-107.0,-1.0,3.7193441806009875,5.616423873642598,100.0
53,-42.24731310228983,84,False,-117.0,-1.0,3.749461643134857,4.154786760436504,100.0
54,17.03430362914314,143,False,-107.0,-1.0,3.814344714180428,6.255507154051553,99.3006993006993
55,-11.848850052681975,122,False,-120.0,-1.0,3.941060077563,5.744804437045145,100.0
