Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel
1,2.2412552727718236,108,False,-102.0,-1.0,3.76111800286382,4.860464303609829
2,-32.64105165961503,106,False,-109.0,-1.0,3.8273579343541995,4.2685114174690275
3,-29.505463520946815,115,False,-104.0,-1.0,3.936401557617345,4.24663998547982
4,-0.14093524891266895,121,False,-102.0,-1.0,3.791077393396649,4.683899474584243
5,-9.153030996199078,108,False,-102.0,-1.0,3.642946110591969,4.687060957000574
6,-28.87442219666805,116,False,-91.0,-1.0,3.9870460968258232,4.262140018668765
7,15.754315605445484,117,False,-107.0,-1.0,3.795772233285602,4.859222323936211
8,-14.626859598972032,104,False,-99.0,-1.0,3.943378935186173,4.758315436188311
9,-34.24308176576542,98,False,-105.0,-1.0,3.883930173569976,4.231561872326503
10,-4.5769196578022004,111,False,-110.0,-1.0,3.8705157120415024,4.6650934225716
11,-11.81074158171971,106,False,-99.0,-1.0,3.9173797863967295,4.658338694560851
12,-29.062188052016772,112,False,-103.0,-1.0,3.832301953880802,4.248328480133621
13,-4.315918443116118,117,False,-108.0,-1.0,3.664266545990562,4.633329152241031
14,-15.217106408831583,104,False,-102.0,-1.0,3.7877368429019085,4.604490643779102
15,-10.309525610462927,107,False,-108.0,-1.0,3.674478438944416,4.675591461064521
16,-31.24234269145347,104,False,-102.0,-1.0,3.6913962753158485,4.219591315363337
17,7.9287378912430455,110,False,-106.0,-1.0,3.7205179940946045,4.873401373281905
18,-31.448505640981725,107,False,-98.0,-1.0,3.9418338118982907,4.210894253165852
19,-22.6772980119111,113,False,-97.0,-1.0,3.8554170666232963,4.400816285096735
20,-34.56275158423644,98,False,-112.0,-1.0,3.8297992699057106,4.169228266209497
21,-33.157005984444844,104,False,-102.0,-1.0,3.9540618473205593,4.192442354070058
22,-24.35770057285,112,False,-107.0,-1.0,3.7567501259002536,4.408879990265372
23,-32.54138176662772,96,False,-107.0,-1.0,3.798596249053133,4.202290744484344
24,-29.076628184460134,114,False,-97.0,-1.0,3.745548987437527,4.253825525843064
25,-24.917693232616493,107,False,-107.0,-1.0,3.8842653346694034,4.312685533172112
26,-9.167749862842797,117,False,-91.0,-1.0,3.9853471140859256,4.760464982129633
27,-23.66941795450807,108,False,-93.0,-1.0,3.8677091883895094,4.429770039510913
28,-19.460996117498063,126,False,-96.0,-1.0,3.8719369144910565,4.477413775617375
29,-13.464088586682593,105,False,-104.0,-1.0,3.987259088626927,4.714642263190555
30,14.152921911709015,115,False,-110.0,-1.0,3.5970715453297033,4.870710642301761
31,-15.94325886864781,104,False,-110.0,-1.0,3.992620077253057,4.582327949456298
32,-13.407980443274198,105,False,-109.0,-1.0,3.8761590190353217,4.5905784118721
33,-21.77403627669846,116,False,-104.0,-1.0,3.9662077399071127,4.315411604603688
34,3.4449901882573855,104,False,-110.0,-1.0,3.7843923624174547,4.864730952298627
35,-2.017130925504489,118,False,-104.0,-1.0,3.81305390811198,4.6766741000948535
36,-31.579995007288233,105,False,-110.0,-1.0,3.8838991301937433,4.2544253233021925
37,-24.487755411495094,117,False,-107.0,-1.0,3.7393797266437847,4.33673448384835
38,-29.616861939274244,110,False,-103.0,-1.0,3.7743825891716813,4.289188228378242
39,-15.101417306554445,96,False,-95.0,-1.0,3.5996402744063474,4.668357083814044
40,-24.20988580884896,121,False,-110.0,-1.0,3.8011963018658705,4.332913920071653
41,-6.721893508718495,107,False,-110.0,-1.0,3.8333239976609876,4.6663535312427395
42,-6.177324872028336,117,False,-112.0,-1.0,3.745439241411106,4.679260580774604
43,-31.801026194766386,103,False,-89.0,-1.0,3.8398626542403793,4.139869192502127
44,-6.781197272235943,108,False,-106.0,-1.0,3.6361492233713824,4.682409412201701
45,-5.543572549266244,112,False,-100.0,-1.0,3.8774477922307278,4.603459025766434
46,6.724935234664045,120,False,-100.0,-1.0,3.6610829722452873,4.687719366668413
47,-28.309874138091516,105,False,-103.0,-1.0,3.9011267765587028,4.273481564115112
48,-25.00833561738851,99,False,-103.0,-1.0,3.9548062052735067,4.386880766800275
49,-31.002186869849563,97,False,-100.0,-1.0,3.981373224807525,4.222473223784881
50,-6.215911972350845,111,False,-113.0,-1.0,3.76460395656213,4.675293455368143
51,-18.32264966526955,94,False,-103.0,-1.0,3.6990237644356676,4.658992645159819
52,-7.900346698445759,108,False,-107.0,-1.0,3.658177420381286,4.673063265942296
53,9.244283869484008,104,False,-107.0,-1.0,3.953591713841962,4.841502431677117
54,18.056211663658488,116,False,-102.0,-1.0,3.6980287952512296,4.8986564426630705
55,5.078315897290906,116,False,-108.0,-1.0,3.876917546082154,4.669753113508642
56,-21.723174965412483,107,False,-97.0,-1.0,3.9523941841487744,4.415065186220073
57,-10.163542681987686,108,False,-112.0,-1.0,3.6751474018404195,4.621828657753887
58,24.02994849041987,129,False,-107.0,-1.0,3.9191360395978916,4.8545055344859644
59,-27.75529246730963,110,False,-113.0,-1.0,3.7403837044990706,4.312296152701178
60,-30.129860937022954,115,False,-107.0,-1.0,3.9999175131889735,4.2895786772765545
61,-29.603837204118477,104,False,-99.0,-1.0,3.7245850932199325,4.218017820788261
62,-31.810811996529665,97,False,-104.0,-1.0,3.8457521677202187,4.231713158798587
63,-18.752242785982865,115,False,-95.0,-1.0,3.9548487296067445,4.4473942077151785
