Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel,Counter laser
1,-48.48899858647687,37,False,-86.0,-1.0,3.72218378373823,1.8205457643442158,100.0
2,118.32912682834541,255,False,-101.0,-1.0,3.8035172484021205,8.603407759104362,40.78431372549019
3,111.84820028707378,228,False,-101.0,-1.0,3.548257977656798,8.676219379389455,58.77192982456141
4,40.911959595059145,157,False,-106.0,-1.0,3.757965314793893,6.229572638145583,82.80254777070064
5,68.81732487207378,185,False,-101.0,-1.0,3.975183069360401,6.961405071228541,57.2972972972973
6,-28.49208989078342,116,False,-96.0,-1.0,3.6505520242470264,4.957563926349394,100.0
7,20.263603082964053,170,False,-102.0,-1.0,3.8913497338244234,6.142195196981159,99.41176470588235
8,65.97298108920876,203,False,-95.0,-1.0,3.5871367302526913,7.991627180448784,98.52216748768473
9,41.43970637898917,172,False,-110.0,-1.0,3.9705048658242887,6.713162396494353,76.74418604651163
10,15.336337086857867,129,False,-105.0,-1.0,3.788870215672245,5.439147831314395,100.0
11,-36.51941245117432,93,False,-98.0,-1.0,3.9137193505260277,4.196670061803513,100.0
12,26.927687781904893,141,False,-103.0,-1.0,3.7382444778421613,6.124180821652346,100.0
13,125.76364800401319,232,False,-107.0,-1.0,3.6833919172676564,8.76993879720625,37.5
14,10.06321178420798,110,False,-109.0,-1.0,3.7334450530782797,5.58160598505373,100.0
15,56.84772259746789,178,False,-108.0,-1.0,3.744636226426954,7.139545993738169,75.84269662921348
16,-42.6373136733734,82,False,-99.0,-1.0,3.9637689740615896,4.0240772836075,100.0
17,71.29755432849481,219,False,-86.0,-1.0,3.6091705106696215,8.300161702847577,99.08675799086758
18,-35.57883598854191,95,False,-109.0,-1.0,3.6931100228010663,4.880830362130348,100.0
19,-34.370339249423026,100,False,-115.0,-1.0,3.6541244849417294,4.938627824895084,100.0
20,74.42566011282989,223,False,-100.0,-1.0,3.97297015143756,8.527056402307538,98.65470852017937
21,35.83136554249894,183,False,-86.0,-1.0,3.5524199419610336,6.837280207099851,99.4535519125683
22,88.08276580667368,218,False,-100.0,-1.0,3.6516323025587134,7.879812119924891,68.80733944954129
23,50.41633184156173,178,False,-107.0,-1.0,3.687754014617217,7.419603350735793,62.35955056179775
24,17.63126602735835,135,False,-110.0,-1.0,3.7274810141459627,5.410673317361485,100.0
25,21.288914239161116,165,False,-96.0,-1.0,3.7765728791751063,6.650841508149592,98.7878787878788
26,88.12049515467587,198,False,-110.0,-1.0,3.673506510266508,7.774345707818584,69.6969696969697
27,-8.782596154363326,129,False,-102.0,-1.0,3.978007145643635,6.420731922485252,100.0
28,31.586517186941904,145,False,-106.0,-1.0,3.879863304392071,6.13040860777496,100.0
29,28.927445911932864,139,False,-100.0,-1.0,3.836358522776483,5.203809625747205,100.0
30,-25.26006430812675,108,False,-114.0,-1.0,3.6764928344750607,5.629244041340253,100.0
31,26.64301191681305,139,False,-97.0,-1.0,3.9500286211793,6.149531549559705,100.0
32,76.711817000568,191,False,-100.0,-1.0,3.522189706001883,7.057749642817431,69.10994764397905
33,30.539311097180033,157,False,-101.0,-1.0,3.9416107980408865,6.64494819001882,93.63057324840764
34,96.63033114846937,232,False,-101.0,-1.0,3.833325230729686,8.505134637535807,73.27586206896551
35,11.051366079530283,141,False,-106.0,-1.0,3.8901878908961005,6.538466973583617,100.0
36,106.71585417484312,217,False,-90.0,-1.0,3.8456940545641443,7.830690888936894,65.89861751152074
37,-8.20100783552786,134,False,-91.0,-1.0,3.886070864638894,5.771776274015168,100.0
38,49.819761143837226,171,False,-117.0,-1.0,3.8891875163228256,6.456319068043836,75.43859649122807
39,115.11585431149604,230,False,-102.0,-1.0,3.8600711463830577,7.874492821919367,67.82608695652173
40,92.30010870256174,229,False,-113.0,-1.0,3.8682036480583957,7.720039684259369,53.7117903930131
41,54.02025400521531,157,False,-101.0,-1.0,3.9581674974272536,6.348605454905303,64.3312101910828
42,-4.481961333403071,110,False,-97.0,-1.0,3.659512102816108,4.685046285864982,100.0
43,93.7356682175137,212,False,-99.0,-1.0,3.9017913073542414,7.272178355718629,50.0
44,-14.553253273105724,115,False,-98.0,-1.0,3.85498567738979,5.040532775482406,100.0
45,-19.59616702021337,113,False,-100.0,-1.0,3.9333162961661277,5.021372507618889,100.0
46,10.477861749661344,141,False,-101.0,-1.0,3.7826124983453964,5.997898892733988,100.0
47,24.931610683303788,126,False,-92.0,-1.0,3.640911615111369,4.8597954657143125,100.0
48,89.55812844631993,208,False,-109.0,-1.0,3.9063437395882543,7.770272449769366,61.057692307692314
49,37.38102276455996,177,False,-92.0,-1.0,3.6873146898236473,6.826772356282204,98.87005649717514
50,37.25269871050497,175,False,-99.0,-1.0,3.806075219695947,6.586623507195285,97.71428571428571
51,68.16872216440248,192,False,-88.0,-1.0,3.5207605721747943,6.521123970223319,81.25
52,83.69016822689096,195,False,-95.0,-1.0,3.9032489376383475,7.046468804833981,73.84615384615385
53,65.70142042845545,195,False,-111.0,-1.0,3.7091995950906975,6.954145505441687,79.48717948717949
54,-34.23197254804313,97,False,-102.0,-1.0,3.8186294143325163,4.232018494198444,100.0
55,74.8474549228601,206,False,-107.0,-1.0,3.9739947404516713,6.364676816931483,98.05825242718447
56,122.40133272054322,263,False,-96.0,-1.0,3.9337683420429075,7.735370407153644,88.59315589353612
57,87.02048171261583,254,False,-96.0,-1.0,3.6765940895697398,7.272071997765232,99.21259842519686
58,-31.8807751889695,102,False,-105.0,-1.0,3.954687658634662,4.247538997613661,100.0
59,-38.46923769128581,87,False,-97.0,-1.0,3.94708840550661,4.082231863805939,100.0
60,57.753809103345716,216,False,-125.0,-1.0,3.8120668183299675,6.886957559292636,99.07407407407408
61,142.7084946231451,276,False,-116.0,-1.0,3.839923620747073,6.583922397163933,38.04347826086957
62,1.6792429574034102,132,False,-114.0,-1.0,3.9382141087243725,5.79550021263298,100.0
63,80.40536775914839,218,False,-110.0,-1.0,3.892647519268362,6.310791758273583,66.97247706422019
64,121.70865448887085,302,False,-104.0,-1.0,3.8841951985386896,7.94949253270825,99.33774834437085
65,-3.53204943392479,137,False,-96.0,-1.0,3.996203164398914,5.097674813039982,100.0
66,36.59469347929377,174,False,-92.0,-1.0,3.7300365257285457,6.137263229172998,98.85057471264368
67,49.85927512200443,213,False,-108.0,-1.0,3.9026003177863804,6.551199656717715,99.06103286384976
68,109.46548830111905,242,False,-103.0,-1.0,3.8857058680626433,7.120063354488278,42.561983471074385
69,130.51825813474736,285,False,-119.0,-1.0,3.913531222288854,6.935102458057206,84.21052631578947
70,19.11303017736148,148,False,-98.0,-1.0,3.8492719391661327,5.314387767036081,100.0
71,68.49564342987992,199,False,-95.0,-1.0,3.9947689624583727,6.370435056178339,98.49246231155779
72,33.70840259067231,171,False,-106.0,-1.0,3.995297202877593,5.3315162528987035,100.0
73,18.39779414030629,154,False,-92.0,-1.0,3.687372319224572,6.337652868217813,100.0
74,27.787277037263664,125,False,-110.0,-1.0,3.701613995866142,4.853305479388684,100.0
75,4.603963625094593,117,False,-107.0,-1.0,3.680496556246775,4.788110393829819,100.0
76,3.9964105866155535,113,False,-113.0,-1.0,3.6530150383164806,4.6818402615042025,100.0
77,46.87611163716396,160,False,-109.0,-1.0,3.8706737287043005,5.453198457774124,100.0
78,57.583146231528744,190,False,-103.0,-1.0,3.8995368540597832,6.519095466665825,98.94736842105263
79,-31.273488760505234,104,False,-107.0,-1.0,3.8376065762737825,4.208715345667979,100.0
80,-25.2250224581745,113,False,-91.0,-1.0,3.786827510613968,4.252531747955961,100.0
81,33.751239595490205,136,False,-108.0,-1.0,3.8249154052218737,4.84044351220398,100.0
82,107.3264822326019,278,False,-80.0,-1.0,3.808356364990247,7.194299543194353,99.28057553956835
83,52.035857486252795,222,False,-110.0,-1.0,3.9512206456869867,6.941437732719875,72.97297297297297
84,45.23048167200382,182,False,-79.0,-1.0,3.9776532030242553,5.885152589848296,98.9010989010989
85,55.655349059605115,226,False,-91.0,-1.0,3.989474210690359,7.257139887357856,99.11504424778761
86,44.39013405455107,150,False,-94.0,-1.0,3.858705084456496,4.705125713620024,100.0
87,9.353035796386564,147,False,-90.0,-1.0,3.76242327502868,5.868253207087618,100.0
88,-21.74127718541208,103,False,-86.0,-1.0,3.67776544636305,4.424864303121723,100.0
89,52.67588517518253,175,False,-81.0,-1.0,3.734889758808234,6.7412449467794175,98.85714285714286
90,-42.10540197652186,82,False,-102.0,-1.0,3.969465017350604,4.012847732849101,100.0
91,54.97084646210689,168,False,-107.0,-1.0,3.87482369522747,6.519403475885546,72.02380952380952
92,1.4240586282172387,129,False,-88.0,-1.0,3.846906962536101,5.2202070705076435,100.0
93,30.036773189632626,136,False,-100.0,-1.0,3.804545187642049,5.456801201033693,100.0
94,106.91684737022175,228,False,-108.0,-1.0,3.8768439971519815,7.135353604334676,77.63157894736842
95,54.63344793551728,204,False,-93.0,-1.0,3.7829366171452534,6.850756769756759,99.01960784313727
96,-31.792429666423445,103,False,-101.0,-1.0,3.792578678443016,4.269681044436033,100.0
97,8.034447506486075,133,False,-106.0,-1.0,3.6964316650455222,5.15636068761972,100.0
98,4.4426836275993935,115,False,-103.0,-1.0,3.8848817957543407,4.601255730395812,100.0
99,79.00091103452539,218,False,-101.0,-1.0,3.7827559771984856,7.629030389954772,49.08256880733945
100,108.48674191369764,241,False,-92.0,-1.0,3.791035353067243,7.736612534583295,76.76348547717843
101,42.66139807562642,201,False,-104.0,-1.0,3.9787038129419736,6.797053480482618,85.07462686567165
102,69.39059199862993,186,False,-101.0,-1.0,3.780894583498939,6.50941126244343,54.83870967741935
103,44.34582686438387,171,False,-94.0,-1.0,3.914460167512595,6.0180958815637915,91.81286549707602
104,56.8482409523087,185,False,-98.0,-1.0,3.738126985772972,6.369314628431725,98.37837837837839
105,35.42860701097217,146,False,-107.0,-1.0,3.768105219668912,5.430858321070084,100.0
106,46.539272829898664,167,False,-86.0,-1.0,3.9859572854149397,6.4930752583494975,99.40119760479041
107,48.284452529741216,174,False,-99.0,-1.0,3.8508840079261977,5.285277716981397,100.0
108,101.88630848354043,223,False,-114.0,-1.0,3.8360739511860977,7.201975059797862,46.63677130044843
109,133.78005617873208,258,False,-99.0,-1.0,3.6209742220931735,7.96175053214037,74.8062015503876
110,29.534585112843573,138,False,-104.0,-1.0,3.830437594408593,4.693248015747446,100.0
111,122.3460387312889,280,False,-108.0,-1.0,3.8010691585286125,7.84341381384542,49.28571428571429
112,33.12801561687667,152,False,-93.0,-1.0,3.6186242967210647,5.572260330660931,100.0
113,32.254348841226886,164,False,-86.0,-1.0,3.598800910999742,5.965987541596405,99.39024390243902
