Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel,Counter laser
1,-53.55313016229163,34,False,-88.0,-1.0,3.750949116857508,1.6142486024661646,100.0
2,3.2812969844314708,109,False,-114.0,-1.0,3.7873204199229273,4.879054179338208,100.0
3,21.522967140780068,145,False,-95.0,-1.0,3.9289735099640635,5.669048824602866,100.0
4,-10.024066456900336,114,False,-95.0,-1.0,3.916341553636484,4.9366393819626975,100.0
5,-2.7414269479212763,127,False,-111.0,-1.0,3.9862949998718467,5.293149821335581,98.4251968503937
6,5.3522173131499216,159,False,-95.0,-1.0,3.6724176041250662,5.922686461772208,100.0
7,35.111169865865634,165,False,-107.0,-1.0,3.8919415679839076,6.6766732021206705,87.87878787878788
8,9.876537252156496,122,False,-114.0,-1.0,3.8327305795690645,5.210699224898011,85.24590163934425
9,-7.616118728145743,124,False,-109.0,-1.0,3.7231035310046874,5.104777760007569,100.0
10,-14.447936803115027,105,False,-107.0,-1.0,3.7297532890461307,4.60324937643572,100.0
11,51.04228967962635,155,False,-107.0,-1.0,3.8972631038412877,6.350123747191843,64.51612903225806
12,15.15717301352754,116,False,-116.0,-1.0,3.9142353194226605,5.0710772735102845,75.0
13,-13.387564547839567,118,False,-109.0,-1.0,3.949938188238587,5.05475440669718,100.0
14,10.760737057550188,110,False,-116.0,-1.0,3.733714995453949,5.136850030925548,78.18181818181819
15,-1.518650012031486,116,False,-110.0,-1.0,3.8258603342857307,5.104361876472028,81.03448275862068
16,5.9421731345642,110,False,-120.0,-1.0,3.7617046050335476,4.935353328693997,88.18181818181819
17,36.522746928573355,165,False,-107.0,-1.0,3.921706135794386,6.671796264442982,87.87878787878788
18,-19.44284271035412,111,False,-110.0,-1.0,3.9766671567738032,4.9823989245730145,100.0
19,-10.41122678373786,132,False,-102.0,-1.0,3.945819594548588,5.432094208680968,100.0
20,1.3035348754586877,120,False,-100.0,-1.0,3.828224585594315,4.829445394660191,90.0
21,12.658338805553157,113,False,-106.0,-1.0,3.96170698089719,5.30484267557452,76.99115044247787
22,17.314814886788128,128,False,-113.0,-1.0,3.892290419066708,5.375751932535422,78.90625
23,5.051507987573871,109,False,-110.0,-1.0,3.9544184782394143,5.092486739827217,78.89908256880734
24,-19.827851443915662,130,False,-89.0,-1.0,3.769505761571335,5.027844745619222,100.0
25,13.463577011882649,124,False,-113.0,-1.0,3.969352626792106,5.138074761842407,87.09677419354838
26,50.75424060078214,177,False,-116.0,-1.0,3.6473119276852963,7.447706231672454,79.66101694915254
27,44.671208986116056,156,False,-109.0,-1.0,3.953747679570712,6.7228151904105635,69.23076923076923
28,29.873002815042284,162,False,-113.0,-1.0,3.6872305277383326,6.682215299336584,100.0
29,-12.384826306812599,105,False,-96.0,-1.0,3.6757563074429034,4.786479262921161,100.0
30,-29.78055124860136,108,False,-88.0,-1.0,3.8125545627136677,4.9324604538657395,100.0
31,7.4853946306004815,113,False,-103.0,-1.0,3.7946793377380192,4.947187617835301,85.84070796460178
32,42.284845774394114,168,False,-98.0,-1.0,3.62876691463435,6.7222648464611705,80.35714285714286
33,36.99066608881262,157,False,-102.0,-1.0,3.633725341545683,6.6608683891567715,84.07643312101911
34,7.012155990082789,126,False,-102.0,-1.0,3.6967476277191134,5.873814573311912,82.53968253968253
35,26.638486807067082,152,False,-110.0,-1.0,3.8892435428109224,5.598856354542812,88.81578947368422
36,-4.653706234639358,132,False,-88.0,-1.0,3.811518709892802,5.139333267100014,98.48484848484848
37,30.407279326652358,136,False,-100.0,-1.0,3.849107534249301,6.140201442131964,88.97058823529412
38,8.061697376702298,113,False,-101.0,-1.0,3.812245890301215,4.9907128800353675,84.070796460177
39,3.581945917407353,126,False,-102.0,-1.0,3.8129945403168737,5.146832869606211,81.74603174603175
40,11.619396452905477,113,False,-111.0,-1.0,3.8486649976043776,5.1682953173088615,78.76106194690266
41,31.890270542583607,142,False,-103.0,-1.0,3.69119959309282,6.177950290154705,86.61971830985915
42,-11.750136280595868,103,False,-99.0,-1.0,3.81424632321597,4.583334382747761,100.0
43,10.479613253453024,121,False,-110.0,-1.0,3.918962639169397,5.090119674680601,88.42975206611571
44,-32.3671071926111,121,False,-105.0,-1.0,3.8466453604690427,4.329618504426773,100.0
45,5.878513240662073,147,False,-94.0,-1.0,3.794929406990751,5.866703858942769,100.0
46,1.6723205927492941,124,False,-105.0,-1.0,3.944194679032709,5.232631587697523,81.45161290322581
47,-6.4125472338591365,118,False,-87.0,-1.0,3.7626535100157747,5.035940857284497,100.0
48,13.094666673492455,121,False,-107.0,-1.0,3.8404793900267125,5.039314231396584,80.16528925619835
49,-9.812943472622905,111,False,-104.0,-1.0,3.823879839273849,4.608069754767794,100.0
50,-4.005548536107895,130,False,-102.0,-1.0,3.8204950875486783,5.106399837256266,100.0
51,-9.813502227613661,120,False,-92.0,-1.0,3.9658584935246193,4.957196565637909,100.0
52,-3.0700716816202274,125,False,-103.0,-1.0,3.9460741979013485,4.9944973591417074,98.4
53,12.502019791045925,127,False,-107.0,-1.0,3.949277201951919,5.174401893713108,86.61417322834646
54,19.674768554172402,142,False,-114.0,-1.0,3.9332742286665723,5.4058099023105814,80.28169014084507
55,41.90960856947625,168,False,-107.0,-1.0,3.700770106825658,6.016623726786791,89.88095238095238
56,-12.820031226779186,110,False,-95.0,-1.0,3.7527492770796247,4.782165817499415,100.0
57,19.717744308224326,143,False,-110.0,-1.0,3.767991837323806,5.894547687374525,100.0
58,11.654029220127867,158,False,-109.0,-1.0,3.9751577957517683,6.425316178216304,100.0
59,2.6630508582450716,146,False,-94.0,-1.0,3.8273174798166187,5.277750554166046,100.0
60,-19.13717916436957,113,False,-101.0,-1.0,3.8801180162252438,5.0257547896713906,100.0
61,-6.26729135524004,125,False,-106.0,-1.0,3.8290868679719563,4.953075772358105,99.2
62,-36.17455439049888,102,False,-97.0,-1.0,3.9783800454651463,4.175841616781647,100.0
63,20.96590784892659,133,False,-110.0,-1.0,3.915251283449749,5.4531838870222185,78.94736842105263
64,36.852441144268624,166,False,-99.0,-1.0,3.784267280748138,6.690928009843611,84.33734939759037
65,-10.851332842688329,123,False,-112.0,-1.0,3.8585473048510517,5.742206051733678,100.0
66,0.18107337576726934,120,False,-103.0,-1.0,3.8645433927569073,5.1371380197136505,81.66666666666667
67,16.168603690177548,137,False,-98.0,-1.0,3.680523671155931,5.556894539238504,100.0
68,-25.782715278935704,115,False,-103.0,-1.0,3.920028284302637,4.976075017840966,100.0
69,8.823479846666089,143,False,-95.0,-1.0,3.9378730198680003,5.267108845319338,100.0
70,2.046291405627592,143,False,-100.0,-1.0,3.8999487852523376,5.833943351598496,100.0
71,13.912525992545028,133,False,-114.0,-1.0,3.9666876382732688,5.216598304478746,80.45112781954887
72,43.57212665208159,171,False,-114.0,-1.0,3.7912279371458815,6.740662605093236,88.30409356725146
73,-3.4477341454706263,119,False,-104.0,-1.0,3.8992163481608935,4.936709442148533,98.31932773109243
74,3.7222267664128807,120,False,-104.0,-1.0,3.730028404366367,5.518375160114374,100.0
75,4.418670462939076,133,False,-95.0,-1.0,3.8829936639967544,5.9415330004395175,100.0
76,-26.695148031754428,115,False,-93.0,-1.0,3.732345257846068,4.9861962375717,100.0
77,36.15616544715739,167,False,-109.0,-1.0,3.9806840061205513,6.685747151251904,100.0
78,-34.69318169046778,102,False,-97.0,-1.0,3.791675437945596,4.195753738005627,100.0
79,-4.884234622581246,115,False,-90.0,-1.0,3.658859624559997,5.12599167114974,100.0
80,46.8275367718675,171,False,-102.0,-1.0,3.654125543527267,7.398606371412282,80.7017543859649
81,12.995210756627657,110,False,-121.0,-1.0,3.94887258712961,5.038305228677663,77.27272727272727
82,0.3635226067875905,125,False,-114.0,-1.0,3.7806414253330463,5.165676507104188,81.6
83,14.47421771873013,118,False,-111.0,-1.0,3.743502959449895,5.7944948006997485,77.11864406779661
84,34.56711443901928,190,False,-103.0,-1.0,3.948602333721865,6.688829357358382,84.73684210526315
85,-39.29104179021384,103,False,-101.0,-1.0,3.746883986661057,4.209427417608575,100.0
86,6.9764539570664965,122,False,-114.0,-1.0,3.6284069785324875,5.822030941686654,84.42622950819673
87,11.094583110752424,129,False,-96.0,-1.0,3.814655471946742,5.487725495514208,100.0
88,-16.17927090261187,118,False,-99.0,-1.0,3.6587978911999643,5.160829914796908,100.0
89,10.906341504760462,115,False,-112.0,-1.0,3.901868663842373,5.218729812143694,88.69565217391305
90,-42.83565331822976,81,False,-99.0,-1.0,3.732143040411459,4.047047053618978,100.0
91,1.490625674139018,136,False,-96.0,-1.0,3.849178514996308,5.945821708068252,100.0
92,-14.084320998093183,100,False,-100.0,-1.0,3.9699999199762126,4.7097187841031705,100.0
93,34.72570573685719,152,False,-114.0,-1.0,3.7335282878197753,6.173470375507972,81.57894736842105
94,7.903294923228486,106,False,-113.0,-1.0,3.9350119717327448,4.845009590892279,100.0
95,-2.3844418209665506,139,False,-102.0,-1.0,3.6663908971355954,5.8138375008250955,100.0
96,9.95626645658767,142,False,-121.0,-1.0,3.7112531142995504,5.877217968840572,100.0
97,43.368533193701296,156,False,-116.0,-1.0,3.8656713518396577,7.476644527304392,64.74358974358975
98,56.593273418578335,166,False,-116.0,-1.0,3.815534631211999,6.951343585122713,83.73493975903614
99,-2.354402387336954,114,False,-113.0,-1.0,3.781123309952667,5.049932550250863,99.12280701754386
100,25.617758020738734,133,False,-105.0,-1.0,3.686444917271156,5.807239340112328,87.96992481203007
101,18.55403189121283,142,False,-118.0,-1.0,3.9784708827208477,5.721111772408132,80.98591549295774
102,-30.219418023999808,96,False,-97.0,-1.0,3.9256607043551477,4.376640710797801,100.0
103,23.359263893202154,167,False,-97.0,-1.0,3.941518916082158,6.6568364392447394,98.20359281437125
104,5.342907281619389,121,False,-100.0,-1.0,3.838577068042511,5.495103902393213,99.17355371900827
105,-17.86585757416615,112,False,-111.0,-1.0,3.8757895252821486,4.999764214375838,100.0
106,12.953074978132292,143,False,-114.0,-1.0,3.9237552565568543,5.864775422097581,100.0
107,1.5229246189312278,122,False,-117.0,-1.0,3.899233862322355,5.184590026671372,98.36065573770492
108,45.387357651479135,149,False,-114.0,-1.0,3.8371494128544112,6.327748965600118,69.79865771812081
109,-4.913473878069873,116,False,-93.0,-1.0,3.9759507218025956,4.970128761363569,100.0
110,41.244122886396624,158,False,-107.0,-1.0,3.9953192777978535,6.846981171265103,75.31645569620254
111,23.11700784023205,122,False,-108.0,-1.0,3.7507860788105383,5.5938502480657615,100.0
