Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel
1,4.168546780099561,108,False,-102.0,-1.0,3.871285986564521,4.8432177206160745
2,-31.773137605088937,107,False,-112.0,-1.0,3.7673652809918705,4.278842754024472
3,-31.684027458833686,112,False,-102.0,-1.0,3.974452390934643,4.230771209917813
4,-11.755721638662678,103,False,-106.0,-1.0,3.875668663075117,4.657989775590164
5,-4.142744833757156,113,False,-97.0,-1.0,3.919489647442076,4.6591998072077345
6,-29.443234281092177,113,False,-96.0,-1.0,3.963622628928495,4.236860229299956
7,11.783232583958068,114,False,-108.0,-1.0,3.7416319763328785,4.867740835447126
8,-7.603333417460966,113,False,-94.0,-1.0,3.6466300790797863,4.791664487107418
9,-25.584608152763714,111,False,-107.0,-1.0,3.9269166579058883,4.332998296776618
10,-3.7387239743247846,112,False,-112.0,-1.0,3.677953505246356,4.683133984406595
11,-6.415583130901098,109,False,-105.0,-1.0,3.6071244741743755,4.688084586412398
12,-28.673840560351884,109,False,-105.0,-1.0,3.881898477863778,4.227656622131039
13,-6.858166878438354,111,False,-112.0,-1.0,3.716935922450225,4.620212227779415
14,-15.302620103210138,106,False,-106.0,-1.0,3.665284428824789,4.619830390126532
15,-8.764825541894766,108,False,-109.0,-1.0,3.8319976663574242,4.6715355408377945
16,-29.007724678738075,109,False,-97.0,-1.0,3.8491947155346655,4.23026481477988
17,6.375805455767136,107,False,-108.0,-1.0,3.7150318679681753,4.870535314886038
18,-30.076576698433907,109,False,-99.0,-1.0,3.772741988447152,4.240347587682922
19,-22.008009335685976,112,False,-99.0,-1.0,3.7293930571548306,4.451817781785004
20,-33.092626089396845,100,False,-109.0,-1.0,3.914232289074763,4.172865875281859
21,-32.6235294522026,106,False,-103.0,-1.0,3.990372932657874,4.199213813107355
22,-20.976913964079337,118,False,-99.0,-1.0,3.9637750478500684,4.448327485053658
23,-30.497259090639663,108,False,-114.0,-1.0,3.8686222528565484,4.277092149144867
24,-25.307555913958147,120,False,-96.0,-1.0,3.886820988253348,4.275259732198902
25,-31.448480072950368,99,False,-105.0,-1.0,3.917415079264753,4.215238494495155
26,-10.678573028945493,113,False,-104.0,-1.0,3.8626917495626625,4.719650477026713
27,-22.370842386241293,112,False,-90.0,-1.0,3.7486088115620757,4.4104425156110665
28,-19.975963907802175,115,False,-89.0,-1.0,3.9322952299452596,4.447841732890304
29,-12.324049910167211,102,False,-98.0,-1.0,3.8377512756374133,4.769677683893664
30,8.716075256960579,111,False,-112.0,-1.0,3.6769949686203045,4.821107249480446
31,-10.83586340493303,107,False,-107.0,-1.0,3.9323197648998502,4.596097403114539
32,-10.132852177586798,106,False,-112.0,-1.0,3.836636346709363,4.596977164957866
33,-23.09784691260122,119,False,-108.0,-1.0,3.902447535047504,4.33789910403855
34,1.1941215640903096,99,False,-116.0,-1.0,3.96645646691819,4.853130547419153
35,0.38089241608122393,115,False,-107.0,-1.0,3.7915704326467434,4.673317579273134
36,-31.79906408306645,104,False,-114.0,-1.0,3.904092798410983,4.240246170697412
37,-26.493180680235753,108,False,-106.0,-1.0,3.872784478048911,4.286202853276067
38,-23.283226092502424,121,False,-106.0,-1.0,3.830263471215591,4.336471511131876
39,-16.28146267714974,94,False,-99.0,-1.0,3.6016182187762875,4.674015127367618
40,-21.43341332392376,124,False,-116.0,-1.0,3.7989072648337254,4.3469015616855975
41,0.1181971647574045,110,False,-114.0,-1.0,3.9827881099580766,4.653858469401232
42,0.17435268072927101,116,False,-110.0,-1.0,3.88487432994195,4.672640220673578
43,-27.177571543215976,111,False,-94.0,-1.0,3.87429943631485,4.2387855114973245
44,-4.877346411725227,106,False,-109.0,-1.0,3.929565422095244,4.658126977230598
45,-5.404649666646463,113,False,-103.0,-1.0,3.8766051696280264,4.607246883738934
46,5.513220646390877,116,False,-101.0,-1.0,3.9780433037984677,4.66251441069421
47,-18.837120487500265,112,False,-104.0,-1.0,3.990154443398022,4.293297845591691
48,-24.28555740858547,107,False,-88.0,-1.0,3.6843830178215553,4.433274223628045
49,-24.015778669984698,117,False,-112.0,-1.0,3.843245183110744,4.328698112738804
50,-5.100999132239309,109,False,-104.0,-1.0,3.880453429977295,4.66452507069548
51,-3.9426650740471274,109,False,-111.0,-1.0,3.924541202452307,4.659197688243702
52,1.144078915257495,116,False,-104.0,-1.0,3.757304725644023,4.679547137637012
53,5.87358385306996,108,False,-107.0,-1.0,3.9350626344890847,4.848954091137448
54,14.68406610908471,118,False,-113.0,-1.0,3.889357127808561,4.850063068188443
55,-2.8644199290008885,108,False,-114.0,-1.0,3.913026162405657,4.664425462585684
56,-21.859771283297327,121,False,-99.0,-1.0,3.8667628684919717,4.465314161965685
57,-1.555988508680926,122,False,-115.0,-1.0,3.831915099450354,4.631811611940244
58,11.476480890011715,111,False,-115.0,-1.0,3.727738057133944,4.862195099789968
59,-6.8552596013158364,157,False,-111.0,-1.0,3.9940261630350182,4.439259323278134
60,-18.40488367572639,122,False,-113.0,-1.0,3.96923870505191,4.318577054874651
61,-3.9465136190124497,187,False,-90.0,-1.0,3.875813012389041,4.307165305939488
62,-50.497191365860445,55,False,-114.0,-1.0,3.8346339753146594,2.16208386879245
63,-41.238555177036176,62,False,-120.0,-1.0,3.9354132145101066,2.740756725197688
64,-50.039012198894866,52,False,-97.0,-1.0,3.892329742867472,2.100446362585689
65,-44.632568899034446,60,False,-101.0,-1.0,3.8280814160857477,2.5263745218825835
66,-30.028339534729227,71,False,-117.0,-1.0,3.922884902089065,3.1299401168436023
67,-32.13669075291335,71,False,-115.0,-1.0,3.86599024533317,3.0929032072300275
68,-50.023242081259724,53,False,-98.0,-1.0,3.8965695861866148,2.1065777582116425
69,-45.08238492645496,57,False,-103.0,-1.0,3.880357308905694,2.518160388625243
70,-49.64080634389616,55,False,-116.0,-1.0,3.900561007747329,2.235973468816585
71,-39.327655084302954,67,False,-114.0,-1.0,3.723757068676875,2.895946043929252
72,-47.87279206490405,59,False,-96.0,-1.0,3.920764306769007,2.1320392430317985
73,-48.18239872791234,60,False,-125.0,-1.0,3.8174086100269604,2.2777925411666122
74,-30.6450944466445,69,False,-115.0,-1.0,3.907849007892934,3.1427641503269905
75,-48.769725441284834,58,False,-122.0,-1.0,3.9712033819835413,2.237161613370549
76,-48.484508515755415,59,False,-124.0,-1.0,3.953030972655879,2.2421109857061343
77,-40.75208951963692,62,False,-121.0,-1.0,3.7886376199808436,2.761370353104036
78,-50.98196770999414,50,False,-109.0,-1.0,3.947758600796734,2.0289785562688483
79,-46.13490877117136,57,False,-102.0,-1.0,3.8717551741346714,2.480604805897823
80,-50.0381127102043,56,False,-122.0,-1.0,3.8737451857353924,2.242657971551775
81,-34.75884062848142,65,False,-99.0,-1.0,3.8005209736292875,3.07273495950951
82,-50.7210475241974,50,False,-105.0,-1.0,3.8272190451335746,2.0531666285032406
83,-39.60286685699656,67,False,-119.0,-1.0,3.77123424276396,2.7431153406687914
84,-39.33719685630018,66,False,-116.0,-1.0,3.9469414056683307,2.872112550522257
85,-50.71364297288017,49,False,-102.0,-1.0,3.9982386813372246,2.0622312502355826
