Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel
1,5.059606599181365,110,False,-101.0,-1.0,3.8595084977996703,4.8514538646019485
2,-32.70582156085683,105,False,-111.0,-1.0,3.697005793134072,4.269180242116342
3,-29.707446308226924,116,False,-100.0,-1.0,3.8384605746541447,4.268451897369232
4,-7.410182761779048,112,False,-106.0,-1.0,3.968513760801516,4.6589862019588635
5,-11.477262450082499,105,False,-108.0,-1.0,3.647901052057131,4.674795876709478
6,-31.58663736876673,108,False,-100.0,-1.0,3.8144745911244846,4.223272747204949
7,12.755619771573123,115,False,-107.0,-1.0,3.6157163989414673,4.879002045892665
8,-11.34712750674771,111,False,-98.0,-1.0,3.7501568589949805,4.742677827067841
9,-29.10679715800349,108,False,-103.0,-1.0,3.8444542884510953,4.289153814203693
10,-3.4843778059548214,113,False,-108.0,-1.0,3.7775759313793853,4.682172060993591
11,-13.137322661111895,101,False,-100.0,-1.0,3.868507149371017,4.652508242793455
12,-32.50427771713932,101,False,-91.0,-1.0,3.815672571969659,4.1812412664778345
13,-13.493181989339895,106,False,-108.0,-1.0,3.6623813927100057,4.621204268341041
14,-17.293286015621135,102,False,-111.0,-1.0,3.9488158914081923,4.584404935480515
15,-10.918920684848565,105,False,-109.0,-1.0,3.661310039727047,4.675655882322185
16,-35.338542696053764,93,False,-92.0,-1.0,3.872375482809106,4.128415974570559
17,2.2543918671645145,103,False,-108.0,-1.0,3.7193501478234325,4.874096418240388
18,-35.340794421138646,94,False,-105.0,-1.0,3.760144584580928,4.153200929216605
19,-30.9020626271261,94,False,-98.0,-1.0,3.7158554752223942,4.399464982725244
20,-32.155626510256184,101,False,-94.0,-1.0,3.9672800197534617,4.17440445530966
21,-35.912582110871355,92,False,-93.0,-1.0,3.7412281360245223,4.139918827932611
22,-28.389355134077952,102,False,-94.0,-1.0,3.971645251679301,4.397255502186953
23,-32.78980469697753,105,False,-112.0,-1.0,3.8101096624242725,4.259244137574431
24,-37.00336569595008,90,False,-93.0,-1.0,3.837473325933334,4.105158877869447
25,-37.301129568904656,93,False,-102.0,-1.0,3.8101753002086585,4.182906291853156
26,-10.982186638670768,116,False,-99.0,-1.0,3.6781680911665013,4.784008268331146
27,-32.03444952911004,93,False,-94.0,-1.0,3.6864741832927965,4.388148328644895
28,-29.66204981247818,104,False,-101.0,-1.0,3.911465024079239,4.366695865214122
29,-19.788269106708576,100,False,-94.0,-1.0,3.8231508063510864,4.7701222007581965
30,7.916518160412679,111,False,-109.0,-1.0,3.756493590770535,4.866579551530817
31,-3.7713992662724323,124,False,-108.0,-1.0,3.6757038099519015,4.647226436303988
32,-15.99464530936811,101,False,-109.0,-1.0,3.728107569582127,4.599006791838841
33,-26.249300681104593,106,False,-96.0,-1.0,3.9625704793204153,4.2688537766555115
34,6.7717002249061125,112,False,-113.0,-1.0,3.7812659511240105,4.859678686694159
35,-8.697727479430412,104,False,-106.0,-1.0,3.9121745985500946,4.6537883469673735
36,-28.09638101782815,120,False,-108.0,-1.0,3.8593615006476676,4.329048250431272
37,-27.623560472634757,107,False,-102.0,-1.0,3.772530811818438,4.2861804007574325
38,-28.742163323908024,107,False,-107.0,-1.0,3.807561519207155,4.264942162063095
39,-0.3012742813715903,114,False,-107.0,-1.0,3.6279238742726863,4.691061135783808
40,-29.650510636090356,105,False,-106.0,-1.0,3.793018928601453,4.259289393993095
41,-14.224044872158295,102,False,-94.0,-1.0,3.8146530285977733,4.656148333052246
42,3.8419814268934616,122,False,-104.0,-1.0,3.7988308429656112,4.67920729808975
43,-32.089263056156994,105,False,-98.0,-1.0,3.888849727290676,4.199784851096393
44,1.8816703578417773,118,False,-96.0,-1.0,3.6357447919038988,4.691730250661672
45,-16.999432937374102,97,False,-98.0,-1.0,3.866251712414667,4.575041564695114
46,-9.918220437074737,106,False,-92.0,-1.0,3.8639553630706214,4.660474537474209
47,-8.376832331919687,155,False,-95.0,-1.0,3.8440932433844766,4.4388067364647625
48,-15.57937260502159,131,False,-93.0,-1.0,3.8503902121755598,4.495734330899444
49,-24.79932541594868,105,False,-99.0,-1.0,3.990223234372936,4.263689232799447
50,-10.654154409817359,102,False,-95.0,-1.0,3.715066688369007,4.6664595933968895
51,-6.237607939827349,111,False,-101.0,-1.0,3.7307955471431575,4.6837839968166906
52,-15.028752622921083,100,False,-96.0,-1.0,3.7692563700838435,4.659923204495572
53,10.900059362072156,114,False,-104.0,-1.0,3.665488947969476,4.868064295829339
54,3.432155189263888,98,False,-101.0,-1.0,3.840827159642174,4.8560034649423445
55,-3.6397446742755406,110,False,-96.0,-1.0,3.809529810418745,4.666755123798397
56,-12.227346665926184,130,False,-85.0,-1.0,3.7278357775958995,4.498983253771439
57,-10.36581094775957,104,False,-108.0,-1.0,3.695993923821313,4.609908178448677
58,1.9653105006972424,103,False,-97.0,-1.0,3.8510120198757325,4.850797346691393
59,-14.191930850790826,125,False,-96.0,-1.0,3.9628547471325013,4.345013855936005
60,-27.805797673185673,109,False,-109.0,-1.0,3.855712561305092,4.271930024177348
61,-25.881264716093128,119,False,-95.0,-1.0,3.8612553150562183,4.275991002310991
62,-21.411778554957863,115,False,-94.0,-1.0,3.8426899074874177,4.319491517096353
63,-13.483942364950607,127,False,-93.0,-1.0,3.9096077089772043,4.48388011072117
64,7.700408706247245,110,False,-94.0,-1.0,3.768461799170063,4.860650404593484
65,-8.672875542942812,113,False,-94.0,-1.0,3.731053766770203,4.77932327527932
66,-11.896944268853353,102,False,-106.0,-1.0,3.683004561817201,4.605293262770454
67,-12.804963759313182,105,False,-90.0,-1.0,3.82595689634147,4.76892655096682
68,6.960794682728306,107,False,-97.0,-1.0,3.7623183407018166,4.861119305340695
69,-25.74214670399641,112,False,-89.0,-1.0,3.8776123206776565,4.2364883252136805
70,-17.752948395739473,117,False,-90.0,-1.0,3.7255100855370156,4.478715505341514
71,-15.339351958082084,96,False,-102.0,-1.0,3.8137437173645647,4.646026426307799
72,-16.91479133535845,123,False,-92.0,-1.0,3.920922616205361,4.435492163550533
73,-11.14376419795402,105,False,-104.0,-1.0,3.953750507719489,4.586401596470248
74,-26.019563464359663,108,False,-95.0,-1.0,3.941071008587035,4.276340570328843
75,-1.3161943601879855,99,False,-99.0,-1.0,3.859181050555662,4.79877944973843
76,-25.924233757787313,108,False,-93.0,-1.0,3.7107465604542806,4.30112328899688
77,-32.04720477077481,92,False,-107.0,-1.0,3.692016805539104,4.221636867292387
78,-11.047285836766015,102,False,-108.0,-1.0,3.8542169019889725,4.586830260957974
79,-24.636369405817305,115,False,-94.0,-1.0,3.9735134819125832,4.2484160184536295
80,-15.315297351871024,120,False,-93.0,-1.0,3.7079800457514307,4.472838837463254
81,-20.128538888170496,124,False,-99.0,-1.0,3.970352645637913,4.348028858714256
82,8.216045941932578,132,False,-97.0,-1.0,3.792947185537807,4.78258936794891
83,-6.164656525206858,104,False,-97.0,-1.0,3.919507339341479,4.655078390111717
84,-20.700839790690118,121,False,-94.0,-1.0,3.923343918339929,4.278746220531435
85,-22.291363396725707,110,False,-105.0,-1.0,3.8438895219598526,4.393156432390044
86,-11.345860628289827,134,False,-100.0,-1.0,3.743212398423605,4.5060809928621515
87,-3.7689754690575157,109,False,-109.0,-1.0,3.7914679578601813,4.672319318518179
88,12.72013730992667,112,False,-107.0,-1.0,3.693278876754307,4.870555693805467
89,-34.77044497619263,95,False,-101.0,-1.0,3.7699158878398453,4.198073007220304
90,-27.171407478191185,108,False,-102.0,-1.0,3.7681563837901195,4.23343491219674
91,-12.661742199714126,105,False,-115.0,-1.0,3.7981588614252355,4.549904315479632
92,7.954826710286511,126,False,-99.0,-1.0,3.6873353362199794,4.783726145177045
93,-16.31197033701897,111,False,-94.0,-1.0,3.870453213368835,4.4381540662499965
94,8.939782974766345,106,False,-106.0,-1.0,3.7531934369140187,4.862071438433321
95,-14.779224811856118,122,False,-104.0,-1.0,3.9021950291896514,4.615631759811773
96,-18.585200784896678,124,False,-96.0,-1.0,3.6564017110422133,4.314572137228454
97,-16.61803815192018,124,False,-96.0,-1.0,3.672102711216524,4.315793184118511
98,-9.03284162950802,106,False,-100.0,-1.0,3.84250328627337,4.59275685373764
99,7.183081689574877,126,False,-96.0,-1.0,3.9913968922382534,4.761746727661895
100,-3.3794451099957428,105,False,-105.0,-1.0,3.945845929696925,4.6462353411618444
101,13.989139163716601,108,False,-108.0,-1.0,3.933296739625042,4.838131605651816
102,-19.864415655115373,121,False,-100.0,-1.0,3.980548636813201,4.332862952345028
103,6.795361704643042,105,False,-107.0,-1.0,3.764948160546124,4.860929687966459
104,14.773315234255492,113,False,-104.0,-1.0,3.697367643258436,4.8650325139741355
105,13.509110618609284,111,False,-104.0,-1.0,3.7783228942362412,4.851798881097017
106,-32.46146766711393,105,False,-113.0,-1.0,3.9854232798299183,4.218525373609737
107,-13.874965277189908,136,False,-100.0,-1.0,3.8549367987254706,4.395647894596229
108,-5.767660291725463,109,False,-101.0,-1.0,3.746559572822064,4.742228325503374
109,9.560176183041605,107,False,-104.0,-1.0,3.938283803811955,4.843411602123388
110,-31.365826424544313,100,False,-108.0,-1.0,3.966082026567473,4.206537944574375
111,-24.425983894408418,109,False,-103.0,-1.0,3.9519802404396693,4.280422553992532
112,-7.136275059302385,105,False,-104.0,-1.0,3.7128778743529067,4.781946025241077
113,2.335052319155288,113,False,-99.0,-1.0,3.787937205131771,4.781813785643935
114,-26.819673716527852,112,False,-98.0,-1.0,3.917595121137553,4.245349055260054
115,-11.970867350358574,132,False,-96.0,-1.0,3.768157001637012,4.392504391842522
116,-6.695500330680815,109,False,-96.0,-1.0,3.907981241901111,4.765983473678299
117,-17.549204288038148,126,False,-108.0,-1.0,3.835524489736055,4.352006911542193
118,2.263950884176019,115,False,-109.0,-1.0,3.716593656334148,4.700602577274422
119,-20.02479339423533,107,False,-108.0,-1.0,3.851217797593276,4.3834140190558735
120,-17.51639588494381,113,False,-97.0,-1.0,3.724408310289378,4.455422804068642
121,-20.950572987913205,108,False,-103.0,-1.0,3.8526080565583745,4.430337366710538
122,12.895838241417508,123,False,-105.0,-1.0,3.8075648057429317,4.696000118830764
123,-4.7813949462686836,105,False,-90.0,-1.0,3.9484667198870333,4.715604250505566
124,53.75047031481685,250,False,-111.0,-1.0,3.5543150417477825,6.298247606363147
125,66.88917210596036,295,False,-102.0,-1.0,3.8471947507459956,6.8849507336307445
126,73.12594954618172,301,False,-100.0,-1.0,3.762095232320047,6.772854783483301
127,-15.177688646175476,131,False,-108.0,-1.0,3.995948594562254,4.352717672799934
128,-10.97785224692121,124,False,-106.0,-1.0,3.8792490862611473,4.331696167843597
129,2.349465326594739,109,False,-107.0,-1.0,3.969797675418545,4.655724601841472
130,-26.45324760266768,118,False,-102.0,-1.0,3.9694304207688424,4.262347650556367
131,-22.62131110617807,107,False,-104.0,-1.0,3.911099230784,4.278292258948993
132,-28.360120225750233,108,False,-108.0,-1.0,3.9949497573873014,4.253338118846942
133,-12.87042457183447,97,False,-113.0,-1.0,3.633755090871536,4.598436598586802
134,-10.378332673414285,112,False,-115.0,-1.0,3.7812474691099798,4.61148176565309
135,-21.11682780089606,105,False,-101.0,-1.0,3.932070256193414,4.417843815096698
136,-23.032985042959815,114,False,-104.0,-1.0,3.8834965132277004,4.317794165729235
137,-24.67689203717866,115,False,-108.0,-1.0,3.7309924851651473,4.265070324152222
