Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel,Counter laser
1,-53.62104990798796,33,False,-85.0,-1.0,3.9437639303133003,1.603098200782287,100.0
2,5.0893873161930685,110,False,-114.0,-1.0,3.8034171031791084,4.87725842975461,100.0
3,-0.5029091851177512,119,False,-108.0,-1.0,3.8576770453714793,4.605170664015547,96.63865546218487
4,51.36141857450073,200,False,-90.0,-1.0,3.9895705437531523,7.299677419497166,99.0
5,33.624666351860924,182,False,-97.0,-1.0,3.88134621807068,7.090699066589638,98.35164835164835
6,4.893106746978944,150,False,-99.0,-1.0,3.9598123314253066,5.869996001332377,100.0
7,24.38530037896436,157,False,-109.0,-1.0,3.789559670663906,6.633944917418312,100.0
8,-3.319030709513626,104,False,-113.0,-1.0,3.9087859057714263,4.582974449764991,94.23076923076923
9,-15.81695036636453,118,False,-102.0,-1.0,3.824366716596415,5.0554697407425335,100.0
10,-13.274825970541158,106,False,-109.0,-1.0,3.7684456884688995,4.604598569171943,100.0
11,11.54170343789285,126,False,-114.0,-1.0,3.986418405534638,5.1712563428916924,96.03174603174604
12,-2.523912519930718,94,False,-109.0,-1.0,3.958390801415846,4.518368764599646,90.42553191489363
13,-25.701057926019807,105,False,-104.0,-1.0,3.9016094730381976,4.965518218471802,100.0
14,-2.8381139954425265,94,False,-116.0,-1.0,3.869839798894525,4.568581556534752,90.42553191489363
15,-12.790187426282223,104,False,-109.0,-1.0,3.686406646926516,4.7229609138314395,90.38461538461539
16,2.131653791427098,103,False,-116.0,-1.0,3.9596892208556,4.741370622796522,85.43689320388349
17,6.218898233901868,143,False,-109.0,-1.0,3.9070883928857394,6.5337625065675144,100.0
18,-34.33904541271791,98,False,-108.0,-1.0,3.6753244693364544,4.919998581084061,100.0
19,-36.415526060949766,88,False,-99.0,-1.0,3.7512761650050406,4.9943950070936065,100.0
20,48.151595933675196,207,False,-108.0,-1.0,3.9388706821523076,8.041660705637547,99.03381642512076
21,3.2072862137791915,136,False,-115.0,-1.0,3.9322310699751175,6.488160029539893,100.0
22,-15.599273852599502,104,False,-114.0,-1.0,3.717884904763131,4.82541531462294,91.34615384615384
23,-2.4240746850714174,101,False,-117.0,-1.0,3.70625074701268,5.3719087998742365,95.04950495049505
24,-36.33996134075616,99,False,-105.0,-1.0,3.679176125796356,4.872003341173621,100.0
25,-3.1709194840171477,99,False,-105.0,-1.0,3.866059922184955,4.624517705397341,90.9090909090909
26,-8.444286149969926,108,False,-113.0,-1.0,3.7163950130771126,4.884713150235324,94.44444444444444
27,24.517827848514216,149,False,-117.0,-1.0,3.514732131634458,6.811895861334149,100.0
28,1.3350125862214384,139,False,-118.0,-1.0,3.770006816923503,6.516791761323488,100.0
29,-25.584811832443684,93,False,-111.0,-1.0,3.7760683188092314,4.726784689682385,100.0
30,-28.176811751108193,115,False,-103.0,-1.0,3.935494133288241,4.9725485229014375,100.0
31,-4.711388130862154,96,False,-107.0,-1.0,3.784055034553214,4.832173651215271,90.625
32,28.92396346798151,157,False,-107.0,-1.0,3.9163617333328817,6.691413864089809,100.0
33,6.308932674198218,142,False,-103.0,-1.0,3.7285491265846944,6.553598398201719,100.0
34,-8.949383706163339,104,False,-102.0,-1.0,3.6145969002806457,4.9310448563595015,91.34615384615384
35,-7.568571428182274,95,False,-117.0,-1.0,3.78540060470158,4.606898046642738,91.57894736842105
