Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel,Counter laser
1,49.56379196017549,191,False,-88.0,-1.0,3.8756038311996557,7.0899362302048825,97.90575916230367
2,40.07340807935678,171,False,-118.0,-1.0,3.9867868546203016,6.301320317227186,61.98830409356725
3,54.36849530435342,190,False,-113.0,-1.0,3.9562221684964323,7.096547836418215,72.63157894736842
4,57.476324981062504,170,False,-108.0,-1.0,3.852410657558579,6.257291914654129,70.58823529411765
5,66.17967467025873,184,False,-101.0,-1.0,3.728332487137454,6.970550885640399,58.69565217391305
6,-14.336114472233767,135,False,-101.0,-1.0,3.97482926327957,5.086732476663396,100.0
7,67.6630740400485,228,False,-106.0,-1.0,3.681116524756715,8.421364589441126,99.12280701754386
8,40.5406379039281,175,False,-96.0,-1.0,3.865371191042387,7.039356095274644,97.71428571428571
9,30.46244067762632,161,False,-103.0,-1.0,3.9047327023823377,6.655785584145497,90.6832298136646
10,14.876024749552371,125,False,-93.0,-1.0,3.9348151265064706,5.421124504392966,100.0
11,-30.106450574338776,105,False,-95.0,-1.0,3.9441131008759194,4.261708312847518,100.0
12,39.50281691283213,151,False,-98.0,-1.0,3.686352274805909,6.162818843935191,78.1456953642384
13,54.96946401439213,163,False,-102.0,-1.0,3.9173307267809037,6.666847197257519,56.44171779141104
14,6.667461425754354,114,False,-100.0,-1.0,3.812178786346937,5.572788802953846,100.0
15,66.93867302085427,185,False,-100.0,-1.0,3.3792779082800206,7.0680843831455284,62.16216216216216
16,-30.097959372225667,114,False,-92.0,-1.0,3.914521481522272,4.247229486769228,100.0
17,25.99822473015081,168,False,-92.0,-1.0,3.9763029209783354,6.209310996922708,99.40476190476191
18,-0.507513102241866,136,False,-105.0,-1.0,3.903821560005146,5.144266642652356,100.0
19,43.92388144613214,193,False,-108.0,-1.0,3.9527013906029005,6.891560296801889,68.39378238341969
20,-14.857502541462658,124,False,-110.0,-1.0,3.968925398282274,5.165911190989127,100.0
21,75.58964566989098,214,False,-98.0,-1.0,3.792768475399182,7.878858409950371,97.66355140186917
22,87.19431704862285,217,False,-104.0,-1.0,3.9827564997190215,7.6423905274717026,72.81105990783409
23,30.723131894262977,150,False,-100.0,-1.0,3.631485550079579,6.307651266620184,92.0
24,50.16821559375359,182,False,-103.0,-1.0,3.9214125777664823,7.022695982007432,97.25274725274726
25,51.24968444480251,188,False,-108.0,-1.0,3.9664783819619776,6.669890777003565,67.5531914893617
26,52.05143789615187,168,False,-108.0,-1.0,3.7204873492294595,7.091295409641351,78.57142857142857
27,76.41580505020045,200,False,-123.0,-1.0,3.6233483718667223,6.327290286516072,68.0
28,44.068124589961656,180,False,-112.0,-1.0,3.926522587974581,6.462033240704073,79.44444444444444
29,-35.49305543161704,107,False,-117.0,-1.0,3.712124529767412,4.27854038809783,100.0
30,5.988146525801781,130,False,-108.0,-1.0,3.5798581834971874,5.502476852118539,100.0
31,36.50291210842353,199,False,-106.0,-1.0,3.8259516556953113,6.4258759000687276,99.49748743718592
32,73.7080847368996,187,False,-109.0,-1.0,3.7200415957990653,7.037745200326656,70.58823529411765
33,66.99386938121582,195,False,-108.0,-1.0,3.623663509022794,6.858471301156215,74.35897435897436
34,79.75567207021135,233,False,-102.0,-1.0,3.9245607393713544,7.6350756648352345,74.67811158798283
35,59.17342688263285,191,False,-110.0,-1.0,3.9147215631449175,6.817975168701515,80.10471204188482
36,67.58016954537271,194,False,-112.0,-1.0,3.9060622554757325,6.6129927627811895,73.19587628865979
37,-0.5437675825356934,152,False,-103.0,-1.0,3.9516092290560323,5.822543331354513,100.0
38,65.15043441937134,202,False,-103.0,-1.0,3.666147569321917,6.7606092748972175,78.71287128712872
39,15.949834860924653,120,False,-112.0,-1.0,3.6464028951578884,4.876258698963405,100.0
40,67.84635374969785,203,False,-103.0,-1.0,3.941368064621201,7.018203990387138,64.03940886699507
41,94.88378560851146,203,False,-109.0,-1.0,3.5437325899811163,7.0921969054475555,63.05418719211823
42,20.207345254757215,132,False,-110.0,-1.0,3.7793621761118614,5.398449981197094,100.0
43,60.41400998564632,205,False,-105.0,-1.0,3.7662212756726765,7.658384080272077,98.04878048780488
44,9.432783912846816,110,False,-101.0,-1.0,3.9319212768430414,4.841197331292046,100.0
45,73.66384510073755,208,False,-107.0,-1.0,3.8751627087431433,6.906320778044084,76.4423076923077
46,87.93547799368096,235,False,-113.0,-1.0,3.7867171574431446,7.305006030877617,91.91489361702128
47,-16.462531054879967,106,False,-108.0,-1.0,3.921094405070266,4.593297469108981,100.0
48,-32.494621348774245,101,False,-106.0,-1.0,3.8646335263265144,4.248669503959781,100.0
49,20.696577928078625,134,False,-103.0,-1.0,3.7113928452640255,5.411947375309389,100.0
50,85.9059095291174,221,False,-113.0,-1.0,3.69101013909115,8.433944303061965,52.488687782805435
51,30.12126134785312,212,False,-108.0,-1.0,3.844502493760726,6.822381829623273,99.05660377358491
52,109.9197450306402,234,False,-107.0,-1.0,3.9409860818591063,7.097367706273793,50.85470085470085
53,-3.6698401564099754,132,False,-114.0,-1.0,3.9218462296482377,5.813945182325727,100.0
54,10.518877496012038,163,False,-106.0,-1.0,3.7996829145417257,5.886246228917713,100.0
55,-39.50683404626988,87,False,-105.0,-1.0,3.8258059354361182,4.1658563321541955,100.0
56,31.8353767951606,114,False,0.0,-1.0,12.6125744868841,4.594017394034094,98.24561403508771
