Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel
1,1.285454372383775,107,False,-104.0,-1.0,3.946442628124555,4.842620641299932
2,-31.696527832296656,107,False,-111.0,-1.0,3.7952019953069387,4.274435308492072
3,-28.322753594571324,118,False,-102.0,-1.0,3.8638959396874526,4.262298969127696
4,-9.016939244036614,113,False,-102.0,-1.0,3.826844513005675,4.667389734905724
5,-9.41643839074979,106,False,-108.0,-1.0,3.9564503389954235,4.654327508415763
6,-34.188116293417075,103,False,-97.0,-1.0,3.862110073834072,4.146256976530354
7,8.701005951074919,113,False,-107.0,-1.0,3.839517363220712,4.85746018363336
8,-10.326071291196357,110,False,-99.0,-1.0,3.7149883861549453,4.785966107130728
9,-29.4945121009475,108,False,-101.0,-1.0,3.9468283212334385,4.284002883454646
10,-0.6327382668560517,115,False,-105.0,-1.0,3.7779903580475236,4.675166707180198
11,-11.028402798931104,103,False,-102.0,-1.0,3.642104927070291,4.679900791685919
12,-33.30262522741417,101,False,-90.0,-1.0,3.917709839681302,4.17464735491275
13,-16.569009602167107,100,False,-108.0,-1.0,3.902338474422619,4.578911945670843
14,-18.6326376579595,96,False,-101.0,-1.0,3.784487344334489,4.587034470263461
15,-16.816277003528654,97,False,-104.0,-1.0,3.8122677727125596,4.659647682537661
16,-37.15915375817717,91,False,-102.0,-1.0,3.7670179995915682,4.121561465685123
17,-0.3594076984191972,101,False,-106.0,-1.0,3.9368499286904854,4.852007738028718
18,-35.63075948314243,97,False,-94.0,-1.0,3.851642441814731,4.151417147617826
19,-31.34148082934037,93,False,-97.0,-1.0,3.709099789130521,4.392725828436694
20,-36.25531654110845,94,False,-99.0,-1.0,3.992393927364839,4.067772635065534
21,-39.022791352393966,87,False,-99.0,-1.0,3.744917271476159,4.038098328974334
22,-35.958668216705576,86,False,-103.0,-1.0,3.843143552825484,4.337101824424598
23,-39.64166460053406,86,False,-106.0,-1.0,3.6850826684569236,4.146914709781751
24,-33.92018405150686,102,False,-96.0,-1.0,3.7053897519113237,4.201229250788981
25,-41.7298593692709,81,False,-101.0,-1.0,3.859712022164353,4.082943664696987
26,-14.978140987640487,106,False,-95.0,-1.0,3.8580483949831037,4.762813054016387
27,-26.332602352891875,99,False,-102.0,-1.0,3.9958363120019613,4.3937754483865294
28,-28.580063720078154,101,False,-98.0,-1.0,3.9181180670123323,4.399911846416901
29,-11.626869055855423,111,False,-90.0,-1.0,3.7355543543564256,4.738262638174887
30,8.860119649788587,116,False,-111.0,-1.0,3.7688248079520856,4.8598110434992625
31,-16.930588645463033,97,False,-100.0,-1.0,3.680868001161951,4.595722457261987
32,-8.656294842148668,111,False,-99.0,-1.0,3.9921980109441275,4.5928645856460335
33,-28.743080303489894,103,False,-109.0,-1.0,3.8071548016637147,4.269670701149435
34,12.824134051076143,112,False,-109.0,-1.0,3.984767988903688,4.839122109206593
35,-2.989765260365303,113,False,-103.0,-1.0,3.626597127593627,4.6968353495714705
36,-33.89908184821935,94,False,-100.0,-1.0,3.8433511834566656,4.18123209236705
37,-23.51928953083131,129,False,-103.0,-1.0,3.9428711400930743,4.364316711424265
38,-29.50083678813072,105,False,-102.0,-1.0,3.830512744094899,4.256522059174521
39,-3.6981080418442716,112,False,-97.0,-1.0,3.926712403452461,4.658053397974332
40,-33.839488021560484,100,False,-107.0,-1.0,3.85700010463157,4.229030247607734
41,-11.292970179148305,102,False,-107.0,-1.0,3.8153210142115404,4.658215848256505
42,-1.5825044123808638,123,False,-115.0,-1.0,3.794996899240234,4.687091636276478
43,-23.760313492338057,117,False,-90.0,-1.0,3.9823230694886464,4.249923178432589
44,5.085834277510443,124,False,-103.0,-1.0,3.799534228934314,4.688305571818003
45,-8.133111912061608,108,False,-108.0,-1.0,3.7402329722411816,4.565870419748266
46,-9.70092102991562,108,False,-98.0,-1.0,3.77793264335713,4.6708807665229495
47,-20.889046403432395,117,False,-106.0,-1.0,3.8052395794825493,4.33008542485559
48,-11.67642278769597,127,False,-90.0,-1.0,3.9863869127382614,4.476645353303372
49,-24.860793806507836,108,False,-102.0,-1.0,3.7753856787619138,4.299813213725833
50,-7.591162435038498,105,False,-107.0,-1.0,3.657732217202859,4.684947926293881
51,-9.006688914458337,106,False,-101.0,-1.0,3.8821689043957286,4.658909055819507
52,-3.211154042877979,113,False,-102.0,-1.0,3.812009221389036,4.670406816113097
53,12.933140902616387,123,False,-107.0,-1.0,3.885453311927358,4.804126537969048
54,20.24334913348605,125,False,-102.0,-1.0,3.859142279334218,4.842276203341782
55,-4.5392961528187925,114,False,-95.0,-1.0,3.959665574285834,4.664509796586476
56,-17.177371620225294,118,False,-95.0,-1.0,3.9904915486350943,4.441117329734094
57,6.78285542853466,127,False,-98.0,-1.0,3.8614739205803446,4.629789292090022
58,4.727428525260606,109,False,-108.0,-1.0,3.6808408506482038,4.871717199678917
59,-17.554492929886834,128,False,-106.0,-1.0,3.959762283196079,4.363055213127154
60,-24.97010206008887,118,False,-101.0,-1.0,3.803027709973071,4.320922625959472
61,-32.03252958792659,106,False,-97.0,-1.0,3.9359452148987892,4.202616110031124
62,-24.937835603801,111,False,-112.0,-1.0,3.8008525865255383,4.310495145167938
63,-24.93204570712757,110,False,-101.0,-1.0,3.8201087939509395,4.39884900028013
64,18.843294650029407,124,False,-111.0,-1.0,3.913704827553339,4.849077972662335
65,-11.197919551334977,110,False,-102.0,-1.0,3.801467345378513,4.775234538424676
66,-7.754254121831892,115,False,-105.0,-1.0,3.8791407430034885,4.610863885643852
67,-11.868346602872506,111,False,-100.0,-1.0,3.8287452097761796,4.759789842738862
68,15.501028219495282,121,False,-108.0,-1.0,3.865951735238746,4.853056119652927
69,-28.627390416154785,111,False,-101.0,-1.0,3.9694109656644385,4.226922982636638
70,-18.882489125354184,121,False,-95.0,-1.0,3.958107922549211,4.482252384168442
71,-10.115307255142248,108,False,-105.0,-1.0,3.7675566169911505,4.673826964789812
72,-22.02738735320831,114,False,-99.0,-1.0,3.8479191717624617,4.449122071682819
73,-15.988246409353302,103,False,-118.0,-1.0,3.8748798188258795,4.601265294169917
74,-31.569644853572463,104,False,-106.0,-1.0,3.737447796588414,4.282239855846945
75,1.3264598738429854,104,False,-108.0,-1.0,3.889809659772355,4.8547749831788956
76,-28.8460350271649,105,False,-98.0,-1.0,3.7905552940628886,4.276948413117567
77,-35.50407109980263,90,False,-116.0,-1.0,3.7898708537202292,4.1976989418138855
78,-18.31208962293495,99,False,-114.0,-1.0,3.897967908797553,4.574479730870349
79,-36.39555486188718,98,False,-102.0,-1.0,3.8561633487533467,4.113213352329212
80,-24.555294924925512,111,False,-103.0,-1.0,3.8454276432720738,4.399791819358094
81,-32.69866757342029,105,False,-110.0,-1.0,3.764558751400608,4.283932994964665
82,1.7039681580041304,127,False,-101.0,-1.0,3.8802269435490895,4.767613703777324
83,-8.785232531771143,104,False,-111.0,-1.0,3.9947301660755437,4.645854179436215
84,-32.35488843073031,110,False,-101.0,-1.0,3.883348026471777,4.227719964840534
85,-28.609748601432987,102,False,-97.0,-1.0,3.856405048391378,4.412356836903913
86,-27.55955580222603,103,False,-107.0,-1.0,3.8843806998178168,4.36399999783076
87,-8.298619397215099,111,False,-110.0,-1.0,3.9160296703141824,4.665266958430308
88,5.214855457105486,109,False,-110.0,-1.0,3.778068106101654,4.862743067862723
89,-33.15250022865405,108,False,-112.0,-1.0,3.83767848356545,4.274524800237958
90,-39.89193881366295,85,False,-103.0,-1.0,3.870519617139426,4.069637650125386
91,-22.430972319423397,99,False,-114.0,-1.0,3.726250633763828,4.551824947781484
92,-7.809176732380713,115,False,-100.0,-1.0,3.86418966820858,4.7290701153728625
93,-16.712932745073715,126,False,-99.0,-1.0,3.790848370468889,4.487765448622494
94,8.950921584351505,109,False,-105.0,-1.0,3.878356895728217,4.849442946790812
95,-27.084338210567616,104,False,-103.0,-1.0,3.897516643926831,4.414987246841729
96,-33.50917978087854,99,False,-112.0,-1.0,3.885806278637462,4.176528527185019
97,-33.367192837548615,102,False,-96.0,-1.0,3.8870323211075433,4.184876694900952
98,-5.963232787537116,121,False,-116.0,-1.0,3.7806858567495856,4.629786383164354
99,-17.430175596574188,100,False,-110.0,-1.0,3.87954246827604,4.722386362119578
100,-11.503884162184562,105,False,-103.0,-1.0,3.6738544855517814,4.685826997323671
101,15.397447909141732,114,False,-113.0,-1.0,3.6322866322427627,4.874224738234229
102,-32.25810273935514,99,False,-101.0,-1.0,3.909562123468993,4.236929282205029
103,9.549886580620495,108,False,-111.0,-1.0,3.6593824998725193,4.872045268421061
104,5.909704643959344,135,False,-89.0,-1.0,3.6698974529769735,4.7901295908347326
105,-28.552266375215137,99,False,-103.0,-1.0,3.9375970341669717,4.387874916386367
106,8.571310901375838,111,False,-110.0,-1.0,3.7143165519018564,4.864157507976366
107,-10.567523459475503,107,False,-113.0,-1.0,3.8142588413194582,4.605039526636617
108,1.6657191993742515,103,False,-105.0,-1.0,3.858121452374643,4.849374938098425
109,-28.73319240976903,111,False,-111.0,-1.0,3.756083969896436,4.297135004887005
110,-27.617829934528174,114,False,-106.0,-1.0,3.928109709064091,4.304566116519517
111,-8.977347557282002,110,False,-93.0,-1.0,3.644018034771825,4.782849447052418
112,-14.036420950831321,107,False,-101.0,-1.0,3.7272358767034404,4.738292908074039
113,-35.46207510125724,96,False,-101.0,-1.0,3.8776300173163145,4.150947431320674
114,-29.747684660624323,106,False,-113.0,-1.0,3.998306209745395,4.261450951749828
115,-1.6965584379176164,119,False,-100.0,-1.0,3.756871248419623,4.743201151830653
116,-33.18374844821918,103,False,-99.0,-1.0,3.842798677785594,4.241482986119187
117,32.018255435606406,227,False,-103.0,-1.0,3.925092525401843,6.851447264866961
118,-23.35960642536677,114,False,-92.0,-1.0,3.755106040252322,4.416228071230938
119,-15.387883553771815,131,False,-93.0,-1.0,3.8794911405630073,4.484041168944526
120,-18.609098992964313,115,False,-98.0,-1.0,3.8529080073448068,4.453097079086887
121,1.8274095134887745,119,False,-98.0,-1.0,3.827993419735311,4.68399302538547
122,-7.507200162903736,112,False,-95.0,-1.0,3.9255049471883963,4.763277839185321
123,-19.813745436677173,119,False,-104.0,-1.0,3.864633694345303,4.334006330426861
124,-26.092475685864045,104,False,-96.0,-1.0,3.745203583941121,4.278527170231637
125,119.88945206570364,261,False,-102.0,-1.0,3.7546343196650214,7.104398273705894
126,-11.372899254764278,138,False,-87.0,-1.0,3.716951249873009,4.484386342796969
127,18.58440498534314,122,False,-100.0,-1.0,3.727961397229677,4.853260483249228
128,-9.383868321265169,109,False,-99.0,-1.0,3.7466751730736134,4.614078528833054
129,-27.92531890030442,113,False,-100.0,-1.0,3.8215624480201096,4.267303396329547
130,-6.810874192691166,112,False,-99.0,-1.0,3.8239761589998458,4.772173816620905
131,-16.164360351808043,123,False,-101.0,-1.0,3.929290905476733,4.341836252596184
132,13.252457218587836,127,False,-94.0,-1.0,3.713666696555637,4.67003858726523
133,-21.16869738925378,110,False,-97.0,-1.0,3.7335753180566162,4.447269200601361
134,-28.76251484896355,99,False,-102.0,-1.0,3.9061497635572255,4.348614911675792
135,-17.191627219878157,117,False,-84.0,-1.0,3.935927683993061,4.447808112447651
136,-10.586014585325692,107,False,-95.0,-1.0,3.664572210038873,4.746504545694862
137,-28.320576427108143,98,False,-107.0,-1.0,3.636079311505154,4.260585548650777
138,-28.6191798493679,110,False,-103.0,-1.0,3.816040051565017,4.300821710126051
139,-22.450807011193405,122,False,-105.0,-1.0,3.8649734162252525,4.32528597886529
140,-25.405484327843766,109,False,-106.0,-1.0,3.8596546469441733,4.296778934215272
141,0.9859996465697876,120,False,-93.0,-1.0,3.88366099512975,4.766730707860551
142,-13.599864896663632,133,False,-109.0,-1.0,3.8067315969934272,4.370608294491229
143,6.03328039277018,193,False,-109.0,-1.0,3.8710238040709255,4.5135794530292115
144,-3.1614340477819596,113,False,-94.0,-1.0,3.836809413746654,4.731923058808295
145,-8.970223214053242,139,False,-104.0,-1.0,3.9949723266900534,4.37326307382046
146,4.890689733161992,129,False,-106.0,-1.0,3.822691862051296,4.646619277556838
147,17.50131309850798,157,False,-94.0,-1.0,3.7951633100326907,4.7782287683937055
148,152.40394276385751,379,False,-108.0,-1.0,3.6436226376530567,7.610175743377165
149,21.899172458086625,137,False,-104.0,-1.0,3.76798343074319,4.698420887812972
150,33.42232985485431,155,False,-99.0,-1.0,3.844446450842572,4.703777055532461
