Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel,Counter laser
1,-1.3948782553143602,390,False,-144.0,-1.0,19.5,1.078587938968737,0.0
2,-17.596444366169113,337,False,-129.0,-1.0,19.5,0.8522625583340473,0.0
3,-26.260664215976284,167,False,144.0,-1.0,19.5,0.7916786242828118,0.0
4,-6.395746018315336,311,False,146.0,-1.0,19.5,0.8554936507492852,0.0
5,-16.502961384089552,335,False,121.0,-1.0,19.5,0.9558373203758261,0.0
6,-24.32799523829066,217,False,140.0,-1.0,19.5,0.9808279557977677,0.0
7,-20.818981021494903,298,False,123.0,-1.0,19.5,1.214630962458565,0.0
8,-31.283914225478966,94,False,139.0,-1.0,19.5,1.3688775385960381,0.0
9,-22.766183196846228,160,False,149.0,-1.0,19.5,3.0354471364143594,0.0
10,-32.10710029131369,149,False,-126.0,-1.0,19.5,1.1439740185651135,0.0
11,-17.79832858259479,258,False,140.0,-1.0,19.5,1.0850995567215735,0.0
12,-34.93292617542208,72,False,143.0,-1.0,19.5,1.332256661210219,0.0
13,-28.967482019431174,120,False,-153.0,-1.0,19.5,0.8831783971821191,0.0
14,-30.67365624787197,142,False,133.0,-1.0,19.5,0.8241220351872625,0.0
15,-30.565229181858577,107,False,149.0,-1.0,19.5,1.6014000556977144,0.0
16,-22.313148790377593,185,False,-139.0,-1.0,19.5,0.9374724212799457,0.0
17,-27.603226208846834,164,False,138.0,-1.0,19.5,0.9341236983519793,0.0
18,8.272604488176682,557,False,148.0,-1.0,19.5,1.1477387658090927,0.0
19,-18.707535639961563,234,False,156.0,-1.0,19.5,2.657798131540135,0.0
20,-15.078544707334132,388,False,153.0,-1.0,19.5,1.3097796573516185,0.0
21,-33.88483160546138,71,False,148.0,-1.0,19.5,2.6915575990912695,0.0
22,-31.670364450002886,131,False,-138.0,-1.0,19.5,1.2662877735081648,0.0
23,-27.319143550783043,180,False,142.0,-1.0,19.5,1.1198193296699577,0.0
24,-24.562338052526812,159,False,150.0,-1.0,19.5,1.987674078058205,0.0
25,-27.558902959318388,165,False,138.0,-1.0,19.5,1.548590455288914,0.0
26,-26.73799589563764,116,False,-138.0,-1.0,19.5,1.554938875561118,0.0
27,-26.337484483701136,155,False,-154.0,-1.0,19.5,1.3079825688634188,0.0
28,-8.869243454826009,556,False,-95.0,-1.0,19.5,1.6995950017635746,0.0
29,-0.9588843285470148,374,False,-148.0,-1.0,19.5,1.2720138085164447,0.0
30,-12.664159486099397,396,False,143.0,-1.0,19.5,1.3746689604244735,0.0
31,-10.743493162496456,334,False,-177.0,-1.0,19.5,1.763279397585039,0.0
32,-27.611913378615462,153,False,135.0,-1.0,19.5,1.6659913969195175,0.0
33,-18.60208948713752,221,False,-183.0,-1.0,19.5,2.194053235156891,0.0
34,-21.1989216953743,211,False,-171.0,-1.0,19.5,1.4569101987430888,0.0
35,-31.06660560600814,144,False,-135.0,-1.0,19.5,1.2040845952441386,0.0
36,-32.28460726068701,128,False,132.0,-1.0,19.5,1.4962926669711578,0.0
37,-31.317434897554065,125,False,-123.0,-1.0,19.5,2.0968581927698104,0.0
38,-31.38179088492549,103,False,-145.0,-1.0,19.5,1.3667027553536666,0.0
39,-30.418338290873024,107,False,143.0,-1.0,19.5,2.295700487059217,0.0
40,-26.526969913711156,185,False,-130.0,-1.0,19.5,1.3242869446551147,0.0
41,-25.01461961520711,194,False,-139.0,-1.0,19.5,0.9952192626702648,0.0
42,-33.395085579332495,73,False,-151.0,-1.0,19.5,1.4402949888798788,0.0
43,-0.5103791038784209,422,False,-139.0,-1.0,19.5,1.7469039290223543,0.0
44,-22.753599371783086,257,False,130.0,-1.0,19.5,2.017128433514561,0.0
45,-24.59053861911665,220,False,-132.0,-1.0,19.5,1.860243489436636,0.0
46,-14.561542589814895,244,False,-150.0,-1.0,19.5,1.3369889477683903,0.0
47,-32.372935400159584,64,False,145.0,-1.0,19.5,1.7805790352692838,0.0
48,-26.160232483035042,123,False,-135.0,-1.0,19.5,2.2363631523020135,0.0
49,-14.011895668987691,346,False,-142.0,-1.0,19.5,1.5240361060556844,0.0
50,-21.438459250511887,255,False,125.0,-1.0,19.5,1.341576397943205,0.0
