Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel
1,4.275917703873375,109,False,-102.0,-1.0,3.674590018631729,4.866009190569657
2,-32.76475737796977,105,False,-110.0,-1.0,3.8838424193752665,4.2542948077233245
3,-29.223909813252863,116,False,-101.0,-1.0,3.83667449387225,4.253930805558098
4,-0.360751381267157,119,False,-102.0,-1.0,3.8100774513539055,4.719561698993261
5,-7.821475111626093,108,False,-102.0,-1.0,3.914711100286956,4.665067798147599
6,-22.207923732283206,135,False,-100.0,-1.0,3.985856320826808,4.326577220657081
7,5.728528698557014,107,False,-109.0,-1.0,3.8053534971225305,4.865232491545884
8,-8.347582992778932,114,False,-95.0,-1.0,3.9811064878997553,4.755821204975067
9,-22.948127431010278,123,False,-101.0,-1.0,3.9751653541718883,4.346791039071447
10,0.08400808350826594,118,False,-104.0,-1.0,3.6301384570705384,4.693135703732339
11,-7.884536656551809,107,False,-97.0,-1.0,3.8753296278520373,4.659501362859628
12,-23.188933247855104,131,False,-104.0,-1.0,3.755766671639954,4.297305183975694
13,-8.65345941648716,106,False,-102.0,-1.0,3.9137917565463516,4.638098094276293
14,-15.87382520221027,100,False,-114.0,-1.0,3.6196578016377985,4.610786491653417
15,-9.41177416220279,105,False,-112.0,-1.0,3.766673036469159,4.6768697222916495
16,-29.67915936526894,110,False,-100.0,-1.0,3.9761450475969298,4.225510274563831
17,8.833075554514934,110,False,-108.0,-1.0,3.604939433090154,4.878564858136022
18,-31.11926976279011,102,False,-105.0,-1.0,3.8916065922163767,4.180770085752467
19,-24.30899793583896,104,False,-104.0,-1.0,3.814855814681607,4.41981513184146
20,-36.13877394927009,90,False,-99.0,-1.0,3.847386655761912,4.112317778682336
21,-29.990494755764022,105,False,-107.0,-1.0,3.746938592811809,4.219042655461956
22,-20.07486253589837,120,False,-98.0,-1.0,3.7653700287830163,4.475416483613662
23,-33.03356284716192,99,False,-111.0,-1.0,3.9646305022162207,4.212685147871856
24,-30.51258764434667,101,False,-96.0,-1.0,3.970707186430747,4.166510485707422
25,-33.123234780762566,96,False,-105.0,-1.0,3.9687646286262606,4.191836625306071
26,-7.965013867475655,111,False,-100.0,-1.0,3.8967498819007322,4.762863919516471
27,-19.85801537466307,112,False,-89.0,-1.0,3.74207354820465,4.453699225466282
28,-19.66371761049048,117,False,-90.0,-1.0,3.870803142053745,4.455091017586951
29,-18.561596225058267,98,False,-102.0,-1.0,3.831236741193024,4.7604634139914905
30,10.657191098855023,109,False,-110.0,-1.0,3.96913501436541,4.8478528867441515
31,-14.267351756776769,104,False,-109.0,-1.0,3.976447133017452,4.580431102143708
32,-17.100727945929663,103,False,-111.0,-1.0,3.9391237020341823,4.5877906739693675
33,-18.01311106622653,118,False,-110.0,-1.0,3.769181870905809,4.3414260055317335
34,-4.26044546730833,95,False,-114.0,-1.0,3.8426108120454536,4.868513758804061
35,-3.8718495225009093,113,False,-110.0,-1.0,3.946886663496639,4.661354673037355
36,-31.283091476658775,107,False,-111.0,-1.0,3.978037475259788,4.256711751805775
37,-26.867741282217843,108,False,-110.0,-1.0,3.750939068752531,4.294089673645363
38,-27.23325949387077,113,False,-120.0,-1.0,3.747889318182827,4.300707617939442
39,-18.153430389797975,91,False,-111.0,-1.0,3.7555471172951376,4.646516225868734
40,-26.16199719690495,133,False,-110.0,-1.0,3.992620077253057,4.372019411280009
41,-1.8055741992152292,107,False,-110.0,-1.0,3.7320018867955533,4.678959253781571
42,-9.39583902966627,107,False,-110.0,-1.0,3.935812221049529,4.655136831254898
43,-28.712717336215714,102,False,-106.0,-1.0,3.816236989586414,4.194736269690718
44,-12.338248794098881,97,False,-111.0,-1.0,3.843281486305507,4.699507936703272
45,-14.061683741420872,102,False,-114.0,-1.0,3.838671230320843,4.592612103102546
46,-4.506333774461737,110,False,-109.0,-1.0,3.7126267576540197,4.676108670863323
47,-32.90503167561317,95,False,-110.0,-1.0,3.9237589108655624,4.217971886716489
48,-24.66377559707726,100,False,-108.0,-1.0,3.9908250472813114,4.388029004718992
49,-32.26092063916124,103,False,-103.0,-1.0,3.8928120595358098,4.258569323111923
50,-10.959663207317291,101,False,-109.0,-1.0,3.9806936151326777,4.6443792547671
51,-9.44858760369231,102,False,-114.0,-1.0,3.8405872011431326,4.661790439050973
52,-7.73737406123378,105,False,-111.0,-1.0,3.9351248883530134,4.650201923426773
53,9.777616981933335,107,False,-115.0,-1.0,3.955750647020997,4.843551186905634
54,1.4889061087509035,100,False,-112.0,-1.0,3.7466224034216697,4.861584483254701
55,2.478838453093303,113,False,-112.0,-1.0,3.910629250192405,4.666268960055607
56,-15.353526854670022,118,False,-99.0,-1.0,3.8021903237694876,4.464641087607607
57,-16.323526982103736,95,False,-112.0,-1.0,3.706017947922667,4.58909684437033
58,3.251719437881981,101,False,-118.0,-1.0,3.5863608303155625,4.887454395800239
59,-16.89123013786498,121,False,-111.0,-1.0,3.9437065447912016,4.335500652334184
60,-22.93086477688707,119,False,-114.0,-1.0,3.778059297313667,4.331164890551986
61,-27.394773957314243,107,False,-115.0,-1.0,3.7182390391023934,4.226895526736957
62,-18.119189929206065,122,False,-117.0,-1.0,3.9258242702449513,4.334143188056826
63,-8.993708747268109,126,False,-88.0,-1.0,3.9730814588696917,4.471810307165253
64,11.615779600574768,109,False,-103.0,-1.0,3.963960934529655,4.834118517570693
65,0.11213615093553386,116,False,-89.0,-1.0,3.7903353122418677,4.780072676728415
66,-0.5667437291692181,113,False,-114.0,-1.0,3.7674437763852193,4.616563035622321
67,-4.197222740685248,106,False,-96.0,-1.0,3.7415824196271483,4.781553593297261
68,7.485886028140754,105,False,-111.0,-1.0,3.976347336808838,4.83786215587253
69,-24.039435205554767,115,False,-96.0,-1.0,3.823602897831307,4.258137269777691
70,-9.31287016022425,123,False,-98.0,-1.0,3.9665038411387235,4.519291324764339
71,-0.004938532420304398,112,False,-104.0,-1.0,3.875542772072441,4.663820206380998
72,-14.596949220339077,111,False,-89.0,-1.0,3.759978101706999,4.454836754833122
73,-4.113344544128765,105,False,-110.0,-1.0,3.9892320554271117,4.576641286069172
74,-18.197928693866537,115,False,-103.0,-1.0,3.7083176226373338,4.336278097420607
75,8.745120674046163,106,False,-104.0,-1.0,3.824406206119894,4.852274248025046
