Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel,Counter laser
1,71.64896325275544,179,False,-104.0,-1.0,3.8373225067095986,6.892819062912025,58.659217877094974
2,-12.414709919121997,139,False,-103.0,-1.0,3.8041123530478735,5.113185579654017,100.0
3,111.86189665789442,226,False,-94.0,-1.0,3.8473375845265165,8.65032842131414,55.309734513274336
4,56.33529049875405,171,False,-97.0,-1.0,3.9019124766739752,6.2145608579331455,68.42105263157895
5,54.618354602640764,209,False,-103.0,-1.0,3.869685909493313,6.861136202071013,98.56459330143541
6,5.655157409931064,153,False,-94.0,-1.0,3.748276123204417,5.183282255380737,100.0
7,93.02764604174996,245,False,-102.0,-1.0,3.7867809159223933,8.779048072721581,98.77551020408163
8,50.63059633191736,171,False,-109.0,-1.0,3.7516368635272124,6.719087604110603,61.98830409356725
9,61.55566990827563,176,False,-118.0,-1.0,3.8792322635918195,7.0188414141885005,65.9090909090909
10,5.20999652402493,137,False,-115.0,-1.0,3.825988298519654,5.158751037711087,100.0
11,-2.77645239264384,124,False,-116.0,-1.0,3.9709850574348775,4.605618517830847,100.0
12,51.499976630678916,156,False,-114.0,-1.0,3.7183876677462244,6.363839823694434,69.87179487179486
13,88.22333691049295,194,False,-112.0,-1.0,3.785951446590714,8.582161448263449,43.81443298969072
14,12.619782929768206,146,False,-96.0,-1.0,3.6956945611865684,5.204403748045268,100.0
15,88.84013283207398,197,False,-119.0,-1.0,3.851843695536622,8.007349857252072,50.76142131979695
16,-7.121004172016974,130,False,-86.0,-1.0,3.64360558543664,5.088411924586846,100.0
17,26.06795119392889,153,False,-109.0,-1.0,3.95593929811152,5.939529548921117,96.07843137254902
18,10.160185011486291,126,False,-109.0,-1.0,3.9647640472681096,5.363437412376885,100.0
19,107.4154765747829,236,False,-112.0,-1.0,3.74059295648739,8.5085465001777,41.52542372881356
20,71.39716481260399,422,False,-105.0,-1.0,3.997387424881435,8.325715973320577,100.0
21,94.76634462574563,215,False,-99.0,-1.0,3.5233906989952706,7.6538347782707925,58.6046511627907
22,67.16121022232117,168,False,-104.0,-1.0,3.6588405968944704,7.082458544659728,52.976190476190474
23,66.09635897710454,171,False,-105.0,-1.0,3.868779948821135,7.4620577511241475,57.30994152046783
24,13.921313370659647,149,False,-110.0,-1.0,3.8778304098277654,4.658275738844473,100.0
25,9.806312996213606,142,False,-96.0,-1.0,3.7102508399539498,4.778594849249151,100.0
26,80.21784106368273,186,False,-105.0,-1.0,3.7908903100885625,7.025222358277558,59.67741935483871
27,71.51776544950471,197,False,-111.0,-1.0,3.6767976477962665,7.558778822274292,68.52791878172589
28,63.510028774371506,170,False,-111.0,-1.0,3.460082576330688,6.736241756876766,49.411764705882355
29,44.00990576778453,171,False,-112.0,-1.0,3.820877907069022,6.7082949226534225,69.5906432748538
30,6.526312125165987,135,False,-97.0,-1.0,3.9966520815139868,4.763679938570217,100.0
31,-7.309060842838797,132,False,-90.0,-1.0,3.8957349455205277,5.073722176876442,100.0
32,113.35752832043013,223,False,-95.0,-1.0,3.515009369023934,7.86642171106105,55.15695067264574
33,50.77728543369287,178,False,-109.0,-1.0,3.8334533967052558,6.765290855304495,77.52808988764045
34,66.94056136107972,187,False,-104.0,-1.0,3.5581997637034135,6.828287020818713,66.84491978609626
35,116.89631924421775,242,False,-101.0,-1.0,3.6574609647992466,8.552098217985039,60.74380165289256
36,76.40245874528318,192,False,-102.0,-1.0,3.7646433222027182,7.043426289420798,65.10416666666666
37,66.4873272457989,221,False,-93.0,-1.0,3.66001576004034,7.6349388203558375,99.09502262443439
38,56.11689839121942,167,False,-111.0,-1.0,3.6843089682736214,6.263515999696836,70.05988023952095
39,119.90309997070801,230,False,-102.0,-1.0,3.8357693216273687,8.444682849909219,53.47826086956522
40,9.074179641436459,111,False,-109.0,-1.0,3.880741694193553,4.857253053426944,100.0
41,55.88618820975097,186,False,-88.0,-1.0,3.6419711822017535,7.492144410855197,97.84946236559139
42,64.79308275825788,185,False,-101.0,-1.0,3.4366626688667963,6.894088173296454,48.64864864864865
43,-8.064835142441815,178,False,-90.0,-1.0,3.9427782592506326,4.439138147044728,100.0
44,45.64865920184292,174,False,-115.0,-1.0,3.8684262489636088,6.720165568155012,69.54022988505747
45,-4.013264360774087,130,False,-99.0,-1.0,3.655763504639718,5.24009284950936,100.0
46,52.24898959468608,155,False,-109.0,-1.0,3.83110426119701,6.3564887797189575,63.87096774193548
47,16.305392761648832,119,False,-101.0,-1.0,3.7416595448856396,4.860111728909293,100.0
48,52.51923276189987,222,False,-88.0,-1.0,3.8848460872946955,7.34897177085293,99.09909909909909
49,90.24859647804274,197,False,-109.0,-1.0,3.8383612019616216,7.320646627492929,45.68527918781726
50,58.250622171327166,210,False,-109.0,-1.0,3.8866187044220357,6.97307452949407,98.09523809523809
51,117.61059967133835,232,False,-104.0,-1.0,3.5967712285095805,8.063954491293709,34.91379310344828
52,56.801928521262965,210,False,-93.0,-1.0,3.8105470957158025,6.975064803118862,99.04761904761905
53,117.07614720055702,233,False,-108.0,-1.0,3.6822764558059005,8.643546373754251,38.197424892703864
54,80.22575468508785,206,False,-115.0,-1.0,3.830174598693771,6.142721717818912,68.44660194174757
55,6.4629353813859325,138,False,-102.0,-1.0,3.9466545623128346,4.767442148023595,100.0
56,41.020662710587075,167,False,-112.0,-1.0,3.77324586899123,6.015922915303388,87.42514970059881
57,8.996710085686459,162,False,-106.0,-1.0,3.9471102527106043,6.4970046425134775,100.0
58,4.6812287253810325,140,False,-108.0,-1.0,3.6691432081499964,5.279699077853001,100.0
59,10.039523219415983,140,False,-116.0,-1.0,3.9580208069442966,5.166363642038777,100.0
60,84.47852141807118,236,False,-106.0,-1.0,3.55861407349599,8.002846049606578,97.03389830508475
61,117.09993029128657,247,False,-107.0,-1.0,3.5889013534783873,8.568773909488897,40.08097165991903
62,-1.8109545953924595,142,False,-107.0,-1.0,3.744905699369156,5.140368813332367,100.0
63,-31.180805339286213,111,False,-113.0,-1.0,3.7646262254726914,4.296785824617522,100.0
64,-6.8655786179493745,119,False,-100.0,-1.0,3.56869080105516,4.7911495340718036,100.0
65,-16.74903081966167,123,False,-102.0,-1.0,3.979472347889928,5.16443396260871,100.0
66,96.24428307488421,210,False,-109.0,-1.0,3.558686449474997,7.779833395098381,43.333333333333336
67,79.56862315230734,224,False,-107.0,-1.0,3.6851700783875065,8.66189295753637,98.66071428571429
68,52.21830218934082,167,False,-122.0,-1.0,3.702457362284109,6.96365040677884,70.65868263473054
69,76.92104475359434,189,False,-103.0,-1.0,3.8281740236368784,7.670836569348389,47.08994708994709
70,57.48558628064215,171,False,-107.0,-1.0,3.8205876644123262,7.571574633796726,60.23391812865497
71,34.93003766356915,160,False,-112.0,-1.0,3.9909841442454295,6.661288094978954,85.0
72,46.510372626670204,186,False,-99.0,-1.0,3.9851897833278316,7.57290276309966,97.84946236559139
73,10.687237821115005,134,False,-101.0,-1.0,3.6590032123530483,5.545967284013142,100.0
74,10.580451781573487,147,False,-107.0,-1.0,3.9526071477898497,6.0112258307667465,98.63945578231292
75,-13.111415935248829,130,False,-101.0,-1.0,3.735287663964941,5.07872502713894,100.0
76,29.328343772813724,153,False,-111.0,-1.0,3.8419424866447174,6.607939603641094,82.35294117647058
77,-21.277725094327728,124,False,-99.0,-1.0,3.932750163011285,4.289845545321793,100.0
78,87.81810844132684,240,False,-98.0,-1.0,3.5078669665112687,8.57263328965928,99.16666666666667
79,68.65701648822011,189,False,-97.0,-1.0,3.7677039879076535,7.509859365331029,69.31216931216932
80,80.90783595388305,185,False,-103.0,-1.0,3.9802183171307792,7.792446018640908,50.810810810810814
81,80.46924226640732,207,False,-103.0,-1.0,3.8088233476494056,8.342353224253804,49.275362318840585
82,118.14738988576349,233,False,-100.0,-1.0,3.9253781785783306,8.63523254254653,38.62660944206009
83,90.63635320001544,193,False,-105.0,-1.0,3.862882623218105,8.565943183888889,44.04145077720207
84,67.59557240158591,203,False,-89.0,-1.0,3.6423420215908204,8.605143651386879,98.52216748768473
85,-6.455415317879428,120,False,-106.0,-1.0,3.8495286406593134,5.712133507401449,100.0
86,62.96471478592797,208,False,-92.0,-1.0,3.7207576596572083,8.464296649854917,98.5576923076923
87,98.43272955323391,211,False,-93.0,-1.0,3.7620720033532167,8.311325383637437,57.345971563981045
88,51.84481947665101,154,False,-113.0,-1.0,3.6457990604296744,6.355295480312114,67.53246753246754
89,65.36275530106843,182,False,-92.0,-1.0,3.598760542640804,6.545703516807407,60.98901098901099
90,-10.84242123865532,109,False,-91.0,-1.0,3.8331113003908155,4.73100303879452,100.0
91,45.553920265663834,161,False,-95.0,-1.0,3.7354488263550283,6.0801502453851635,67.70186335403726
92,8.526388718354838,116,False,-99.0,-1.0,3.710802827886305,4.860713647100432,100.0
93,0.5752327652472715,146,False,-86.0,-1.0,3.8700748959885996,5.843296460328904,100.0
94,14.637341175418257,124,False,-95.0,-1.0,3.593164041425994,5.440483968259932,100.0
95,26.200571372810302,139,False,-108.0,-1.0,3.958986638411029,5.447167784551815,100.0
96,27.309543015737376,175,False,-75.0,-1.0,3.9582843160155767,6.7048024285983825,99.42857142857143
97,65.77002134446874,190,False,-85.0,-1.0,3.9709512546775105,6.81781653066803,71.57894736842105
98,-22.28077947006235,111,False,-93.0,-1.0,3.933474102144573,4.290504039435119,100.0
99,17.19013928540602,129,False,-94.0,-1.0,3.667765306247582,5.396287751243298,100.0
100,-31.536780863395588,102,False,-97.0,-1.0,3.84874503754708,4.19175836937639,100.0
101,107.36569385590127,231,False,-83.0,-1.0,3.8975652804600758,7.698353771429743,64.06926406926407
102,62.65445616746601,182,False,-88.0,-1.0,3.5447756603173235,7.484327932732732,65.93406593406593
103,124.68215072709071,236,False,-90.0,-1.0,3.937282141233106,8.64706026264999,37.28813559322034
104,24.104765197590382,145,False,-77.0,-1.0,3.8513473423001816,6.237708419182434,100.0
105,29.0116850482722,156,False,-85.0,-1.0,3.999905435619361,6.279758283862462,98.71794871794873
106,23.734730851477337,137,False,-97.0,-1.0,3.9798187158744263,6.087690127585219,100.0
107,37.4011999228166,149,False,-95.0,-1.0,3.9121100490372687,5.469388534560262,100.0
108,-23.213845533845998,112,False,-89.0,-1.0,3.891511374768493,4.302776844926744,100.0
109,36.6868055749902,136,False,-99.0,-1.0,3.9716099966255123,5.593351575475775,100.0
110,53.806889512387826,168,False,-96.0,-1.0,3.9132581763980894,6.948462575424595,76.78571428571429
111,81.7108002300237,189,False,-95.0,-1.0,3.9224470903879136,7.712460750260602,61.904761904761905
112,-26.873779726523686,110,False,-93.0,-1.0,3.7657663594166753,4.282540746591986,100.0
113,57.54544628302352,190,False,-86.0,-1.0,3.7576132051877233,7.791269004298374,98.42105263157895
114,14.542403363226697,151,False,-86.0,-1.0,3.960470841019475,5.307850431610787,100.0
115,87.58389594915826,199,False,-97.0,-1.0,3.772726096545984,8.460497937678833,45.7286432160804
116,2.6767836565359815,130,False,-104.0,-1.0,3.7815577051134803,5.129752599938701,100.0
117,114.6815651895808,229,False,-99.0,-1.0,3.747350434655822,8.62116562616991,39.737991266375545
118,7.099820565656216,128,False,-104.0,-1.0,3.8464266045884683,5.523202939202747,100.0
