Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel,Counter laser
1,-8.646015549964204,410,False,-155.0,-1.0,19.5,1.264190455231384,0.0
2,-14.913829721154556,408,False,127.0,-1.0,19.5,1.2501385665182192,0.0
3,-29.806259543863085,151,False,139.0,-1.0,19.5,0.770263059745313,0.0
4,-13.942219193594092,243,False,151.0,-1.0,19.5,1.2150716636368335,0.0
5,-26.876389565357144,203,False,131.0,-1.0,19.5,0.7671616147157504,0.0
6,-22.891585285137808,172,False,147.0,-1.0,19.5,1.5464160301049021,0.0
7,-22.84888944716786,324,False,135.0,-1.0,19.5,1.1941953551153779,0.0
8,-29.560774144852893,109,False,153.0,-1.0,19.5,1.2459063170778932,0.0
9,-29.984670901656507,101,False,156.0,-1.0,19.5,1.2453428397400532,0.0
10,-31.54685062191174,89,False,-132.0,-1.0,19.5,2.372534194889626,0.0
11,-19.513207882801346,347,False,116.0,-1.0,19.5,1.3157285167419854,0.0
12,-22.423294791652697,195,False,140.0,-1.0,19.5,0.9745921030697318,0.0
13,-24.011787531494736,171,False,-133.0,-1.0,19.5,0.9078386172342314,0.0
14,-23.809998551260684,208,False,137.0,-1.0,19.5,0.8224996683906209,0.0
15,-14.72643263391955,397,False,-180.0,-1.0,19.5,0.8680911878435738,0.0
16,-14.08582703444398,289,False,-145.0,-1.0,19.5,1.3178545690867383,0.0
17,-21.038681154751355,243,False,136.0,-1.0,19.5,1.044020208110196,0.0
18,-4.0139714920584595,468,False,127.0,-1.0,19.5,1.3539697907023618,0.0
19,-23.359093498802608,153,False,139.0,-1.0,19.5,1.0672418921798263,0.0
20,-34.77566222133807,69,False,137.0,-1.0,19.5,2.038259508561063,0.0
21,-6.133880656060704,341,False,131.0,-1.0,19.5,1.4417285517031486,0.0
22,-15.416305291132169,404,False,-128.0,-1.0,19.5,1.3059108561714006,0.0
23,-24.41184954347178,263,False,-176.0,-1.0,19.5,1.2221328516157612,0.0
24,-23.226684498383165,219,False,139.0,-1.0,19.5,0.8157172643592633,0.0
25,-26.867049375609977,162,False,138.0,-1.0,19.5,1.0949390616341625,0.0
26,-23.676458562643756,156,False,143.0,-1.0,19.5,0.9456264367737941,0.0
27,19.1713015973991,644,False,123.0,-1.0,19.5,0.9873640194626725,0.0
28,-32.382157863368235,107,False,128.0,-1.0,19.5,1.700401217361113,0.0
29,-29.619838249635123,131,False,-148.0,-1.0,19.5,1.2959728249615468,0.0
30,-23.3635011958494,172,False,130.0,-1.0,19.5,1.5979271813917812,0.0
31,-32.849486479486735,112,False,138.0,-1.0,19.5,1.1829265133033897,0.0
32,-23.468886039771498,172,False,129.0,-1.0,19.5,1.2962671754689519,0.0
33,-25.605970875982024,172,False,151.0,-1.0,19.5,1.1026780625851282,0.0
34,-28.880083556798244,115,False,-143.0,-1.0,19.5,1.2887532355294198,0.0
35,-21.63577270721964,198,False,132.0,-1.0,19.5,1.2905628119215824,0.0
36,-31.566896079394077,98,False,132.0,-1.0,19.5,1.4666903028338887,0.0
37,-28.021700457050684,125,False,135.0,-1.0,19.5,2.2873274580089564,0.0
38,-11.358109828671488,314,False,148.0,-1.0,19.5,1.6340247177223046,0.0
39,-15.877238091387923,316,False,125.0,-1.0,19.5,1.0064406823058796,0.0
40,-16.386737660953663,314,False,-125.0,-1.0,19.5,1.0832221223424723,0.0
41,-20.565752213961293,309,False,160.0,-1.0,19.5,1.212246921163831,0.0
42,-29.627453002855887,126,False,126.0,-1.0,19.5,1.5402914303838136,0.0
43,-32.89546125847846,88,False,143.0,-1.0,19.5,1.2803812548643856,0.0
44,-28.69529573168144,169,False,139.0,-1.0,19.5,0.8291365338603331,0.0
45,-22.333661507758002,256,False,166.0,-1.0,19.5,1.4095825517716385,0.0
46,-33.09839729417506,89,False,153.0,-1.0,19.5,1.290629026200099,0.0
47,-8.413495382568481,379,False,-139.0,-1.0,19.5,1.3890438359421775,0.0
48,-32.486871163781906,106,False,154.0,-1.0,19.5,1.0405730274396088,0.0
49,-30.435444184195788,194,False,128.0,-1.0,19.5,0.8680617530278432,0.0
50,-17.072354339113552,219,False,152.0,-1.0,19.5,1.1001405114803429,0.0
51,-27.50423402480621,139,False,140.0,-1.0,19.5,1.2562106305593772,0.0
52,-32.901915853100164,83,False,125.0,-1.0,19.5,1.9922013756353933,0.0
53,-30.39813477595647,108,False,123.0,-1.0,19.5,1.7032644632240084,0.0
54,-32.03663875850113,123,False,140.0,-1.0,19.5,1.0286713382638555,0.0
55,-29.713376318742828,107,False,132.0,-1.0,19.5,1.704579740244579,0.0
56,-21.38923090865214,240,False,135.0,-1.0,19.5,1.4619949659534048,0.0
57,-25.133149036478425,192,False,129.0,-1.0,19.5,1.8938414843056535,0.0
58,-28.16009068963073,155,False,138.0,-1.0,19.5,0.8624131809278645,0.0
59,-33.10916536768349,91,False,-134.0,-1.0,19.5,1.9144383963948413,0.0
60,-18.53029755779321,221,False,155.0,-1.0,19.5,1.5128419154313542,0.0
61,-15.70542731674296,290,False,126.0,-1.0,19.5,1.123492623282534,0.0
62,3.1363211260654182,545,False,-145.0,-1.0,19.5,1.3058215299940032,0.0
63,-22.7151205764474,254,False,132.0,-1.0,19.5,0.8812080945316143,0.0
64,-27.995446386748306,174,False,141.0,-1.0,19.5,0.8819806548308825,0.0
65,-37.3287521941417,55,False,-129.0,-1.0,19.5,2.312088968960399,0.0
66,-16.230805674113338,286,False,-138.0,-1.0,19.5,1.2565625484575276,0.0
67,-6.710226491057242,511,False,-193.0,-1.0,19.5,1.4190103920930004,0.0
68,-32.639880449088906,162,False,-180.0,-1.0,19.5,1.589742678174473,0.0
69,-31.333791781426182,90,False,140.0,-1.0,19.5,1.371803059002933,0.0
70,-34.214460377948626,77,False,133.0,-1.0,19.5,1.5642990338220715,0.0
71,-30.46397829795771,191,False,-175.0,-1.0,19.5,1.53119786673927,0.0
72,-2.442974987185721,517,False,-190.0,-1.0,19.5,1.2598406594276799,0.0
73,-22.085672119879828,180,False,-137.0,-1.0,19.5,1.0157668496373744,0.0
74,-28.429847719773647,195,False,-128.0,-1.0,19.5,1.835755285480394,0.0
75,-33.1610978684475,97,False,-146.0,-1.0,19.5,1.3398181246290555,0.0
76,-1.4688248798043233,556,False,129.0,-1.0,19.5,1.3120491095017466,0.0
77,-3.12228141701965,368,False,152.0,-1.0,19.5,1.107783994070775,0.0
78,4.2346834729891825,535,False,-147.0,-1.0,19.5,1.1254529975871062,0.0
79,-33.46762131822819,75,False,-145.0,-1.0,19.5,1.9080801548932989,0.0
80,-15.830487366818595,239,False,-136.0,-1.0,19.5,1.2447383823950928,0.0
81,-30.994250704770643,113,False,135.0,-1.0,19.5,1.537398369735778,0.0
82,-28.543037003745994,182,False,122.0,-1.0,19.5,1.1279943289373078,0.0
83,-22.042305323182113,212,False,137.0,-1.0,19.5,1.1093590211624034,0.0
84,-20.983984272037564,286,False,126.0,-1.0,19.5,1.1197891224797099,0.0
85,-18.340166769792617,250,False,127.0,-1.0,19.5,1.0793857408238545,0.0
86,-20.64510147539846,299,False,-136.0,-1.0,19.5,1.5438282886205823,0.0
87,-32.934905449897755,100,False,133.0,-1.0,19.5,1.1263551006598982,0.0
88,-18.744861827714082,305,False,-140.0,-1.0,19.5,1.0848355484990877,0.0
89,-27.407966859711777,228,False,136.0,-1.0,19.5,0.9841475392652986,0.0
90,-27.404843071362794,153,False,138.0,-1.0,19.5,1.0784295502973715,0.0
91,-26.20751073462481,185,False,-137.0,-1.0,19.5,0.9009446278820141,0.0
92,-16.038130146715247,320,False,-146.0,-1.0,19.5,1.0604153007760033,0.0
93,-26.03837664714314,202,False,-126.0,-1.0,19.5,1.086359412940224,0.0
94,-14.019118818987973,366,False,116.0,-1.0,19.5,1.23923526595172,0.0
95,-8.855241793728986,350,False,133.0,-1.0,19.5,0.9169034456325945,0.0
96,-30.649901064823073,183,False,130.0,-1.0,19.5,1.1030753220079308,0.0
97,9.137821045448526,633,False,-123.0,-1.0,19.5,0.9126262644666726,0.0
98,-22.399354244010773,443,False,-177.0,-1.0,19.5,1.2188594048945929,0.0
99,-31.767600402863252,135,False,-140.0,-1.0,19.5,0.9677404417824593,0.0
100,-28.77664111470822,195,False,-131.0,-1.0,19.5,0.6728688176981636,0.0
101,-29.374965038039853,163,False,-182.0,-1.0,19.5,1.131615884653911,0.0
102,-30.89787236487333,88,False,-149.0,-1.0,19.5,1.2868891488008602,0.0
103,-32.69534681441245,186,False,-131.0,-1.0,19.5,1.0878286005062883,0.0
104,19.074123504608572,725,False,125.0,-1.0,19.5,0.8064863305939121,0.0
105,1.0468129257542387,558,False,130.0,-1.0,19.5,0.8318878418835097,0.0
106,13.09294136535405,1041,False,-94.0,-1.0,19.5,0.9625512029220147,0.0
107,-31.139117109082996,143,False,-144.0,-1.0,19.5,0.7836487190556184,0.0
108,-19.078448196340876,301,False,-180.0,-1.0,19.5,0.9641492415168245,0.0
109,-20.493967429465492,385,False,145.0,-1.0,19.5,1.181916403710576,0.0
110,-32.877364662189564,106,False,-155.0,-1.0,19.5,1.6442583374875521,0.0
111,-31.238402875517096,136,False,-139.0,-1.0,19.5,0.9120612794721477,0.0
112,-30.86142281186722,175,False,-129.0,-1.0,19.5,1.042609512154382,0.0
113,-27.695820061298356,300,False,-174.0,-1.0,19.5,1.2053095130620932,0.0
114,1.4014956036756772,392,False,-142.0,-1.0,19.5,1.1063620654176864,0.0
115,-18.737361491367928,425,False,139.0,-1.0,19.5,1.3135628837689193,0.0
116,-20.532657166000277,336,False,147.0,-1.0,19.5,1.449865105631142,0.0
117,-0.28782752202023687,542,False,143.0,-1.0,19.5,1.1415135876044809,0.0
118,-26.726901589825033,222,False,117.0,-1.0,19.5,0.7760551431371151,0.0
119,65.56920440593782,1614,False,138.0,-1.0,19.5,0.9097171020538241,0.0
120,32.781767960999645,1011,False,145.0,-1.0,19.5,0.8878301082528541,0.0
121,-2.994591579071667,410,False,143.0,-1.0,19.5,1.3825602591674706,0.0
122,-28.88887533523107,198,False,-183.0,-1.0,19.5,0.8553640194752943,0.0
123,-31.714267118509326,128,False,-147.0,-1.0,19.5,0.800885901202065,0.0
124,-13.177891694165396,377,False,117.0,-1.0,19.5,1.1937530837515138,0.0
125,-7.6050458354266794,423,False,138.0,-1.0,19.5,1.2435758640474084,0.0
126,-28.97888212996437,183,False,-131.0,-1.0,19.5,0.7140107889602608,0.0
127,-29.10593902188043,162,False,-134.0,-1.0,19.5,0.9086355294567781,0.0
128,-6.226410081092816,423,False,139.0,-1.0,19.5,0.8308602029634747,0.0
129,-24.419497598229427,236,False,-135.0,-1.0,19.5,0.7653735041785078,0.0
130,-9.914687338584546,474,False,139.0,-1.0,19.5,0.8930567447524973,0.0
131,20.51293215884624,823,False,130.0,-1.0,19.5,1.0553898308262333,0.0
132,11.38803698569501,560,False,141.0,-1.0,19.5,1.2555789606132983,0.0
133,-22.941990697480733,232,False,135.0,-1.0,19.5,0.932059904675321,0.0
134,-34.649772518595064,69,False,149.0,-1.0,19.5,1.2063570186210595,0.0
135,-22.007660350208635,242,False,-141.0,-1.0,19.5,0.9454303946199804,0.0
136,4.584388911768649,674,False,-179.0,-1.0,19.5,1.4405326446610083,0.0
137,138.83461878536585,2396,False,135.0,-1.0,19.5,1.2485556889548233,0.0
138,-16.03995455629236,262,False,146.0,-1.0,19.5,1.6309917359918362,0.0
139,-18.49162635443041,320,False,135.0,-1.0,19.5,1.4848231932778475,0.0
140,-24.68084999643905,195,False,125.0,-1.0,19.5,1.2319067406680262,0.0
141,-22.56716833347082,218,False,-136.0,-1.0,19.5,1.9041731559221287,0.0
142,-16.771074999450242,367,False,118.0,-1.0,19.5,1.8326045897861782,0.0
143,-28.550464773777694,182,False,-136.0,-1.0,19.5,1.0256030354776757,0.0
144,-18.780936999893985,261,False,140.0,-1.0,19.5,1.4900498004046794,0.0
145,37.281368941295554,1189,False,139.0,-1.0,19.5,1.705435177213534,0.0
146,-28.60267136633609,131,False,-131.0,-1.0,19.5,1.3992046904410809,0.0
147,-31.582328860748383,89,False,-157.0,-1.0,19.5,2.0193535370677496,0.0
148,-10.552183331898291,464,False,123.0,-1.0,19.5,1.5184081843771906,0.0
149,-11.365085001024468,340,False,136.0,-1.0,19.5,1.2843270899203216,0.0
150,-20.736840823686887,234,False,131.0,-1.0,19.5,1.485520851241154,0.0
151,-25.253486430410824,177,False,136.0,-1.0,19.5,1.0793737638110326,0.0
152,-16.02063825833232,301,False,128.0,-1.0,19.5,1.2950766542425574,0.0
153,-27.282972986791812,195,False,126.0,-1.0,19.5,1.0121803814512438,0.0
154,-8.839911355764361,335,False,142.0,-1.0,19.5,2.58034048806902,0.0
155,-24.460356634707676,207,False,135.0,-1.0,19.5,1.5542471196079528,0.0
156,-18.477472642509714,404,False,126.0,-1.0,19.5,1.62055321016168,0.0
157,-12.909577681604947,324,False,140.0,-1.0,19.5,1.7622892706755455,0.0
158,-6.876451665456827,500,False,148.0,-1.0,19.5,1.9575094261914492,0.0
159,-5.165557448799049,456,False,-183.0,-1.0,19.5,1.8899835087431556,0.0
160,6.160747806851454,557,False,-139.0,-1.0,19.5,1.6228687163618774,0.0
161,46.337627581863785,1132,False,125.0,-1.0,19.5,1.8094974438168114,0.0
162,-11.468803606132646,374,False,-178.0,-1.0,19.5,1.895559649380209,0.0
163,-12.243708385520023,376,False,-152.0,-1.0,19.5,1.4371315537454505,0.0
164,-31.410867742278747,79,False,-143.0,-1.0,19.5,1.8288068656539231,0.0
165,-21.974649235521046,195,False,-131.0,-1.0,19.5,1.596428161433813,0.0
166,-24.042296916328723,224,False,-138.0,-1.0,19.5,1.7219104175634843,0.0
167,-25.287576667291773,176,False,137.0,-1.0,19.5,1.4671905808596337,0.0
168,-11.969100033612467,373,False,123.0,-1.0,19.5,1.89948527931962,0.0
169,17.381148603276245,570,False,-144.0,-1.0,19.5,1.6893626810967042,0.0
170,-18.95588627456766,296,False,-135.0,-1.0,19.5,1.5249500459736933,0.0
171,-10.131225597623544,308,False,147.0,-1.0,19.5,1.2023619377426216,0.0
172,38.70251581835507,1042,False,-125.0,-1.0,19.5,1.6810701698419637,0.0
173,18.695727050962994,775,False,138.0,-1.0,19.5,1.8127012986527575,0.0
174,-24.350866648159574,165,False,-149.0,-1.0,19.5,1.4571962767159647,0.0
175,7.439645927616134,656,False,132.0,-1.0,19.5,1.946794420165555,0.0
176,243.20700697013052,2879,True,16.0,-1.0,19.5,1.5577460262830944,0.0
177,434.84955351316825,4721,True,-6.0,-1.0,19.5,2.3060242788555696,0.0
178,46.60789552575898,847,False,131.0,-1.0,19.5,2.847914106800165,0.0
179,-10.625599866041103,347,False,-129.0,-1.0,19.5,2.9311196541981315,0.0
180,122.04168011609168,1172,True,20.0,-1.0,19.5,3.814002131980484,0.0
181,160.21958907161311,1550,True,16.0,-1.0,19.5,2.8879866726571253,0.0
182,190.01242421823815,1784,True,-28.0,-1.0,19.5,2.509390213884645,0.0
183,135.04655260554532,1334,True,-11.0,-1.0,19.5,3.354163156045989,0.0
184,265.37415186090925,2445,True,-9.0,-1.0,19.5,4.436522209069145,0.0
185,129.07201260963063,1206,True,-10.0,-1.0,19.5,3.7029987320649087,0.0
186,283.21038358549333,2375,True,-29.0,-1.0,19.5,3.136413244623504,0.0
187,350.2048377763465,3011,True,-10.0,-1.0,19.5,2.471332180613639,0.0
188,209.37736898252473,1739,True,6.0,-1.0,19.5,2.567586895889462,0.0
189,354.64989320470085,3069,True,16.0,-1.0,19.5,2.425958293329998,0.0
190,199.71099023678445,1714,True,-1.0,-1.0,19.5,2.6047312448430446,0.0
191,442.0298375226848,3806,True,4.0,-1.0,19.5,2.84936285443846,0.0
192,291.59013381991537,2539,True,8.0,-1.0,19.5,2.928737043951938,0.0
193,235.66870619016882,2034,True,14.0,-1.0,19.5,3.6567557068667877,0.0
194,456.8949031205185,3912,True,4.0,-1.0,19.5,2.7699916243130187,0.0
195,417.1635948215306,3619,True,-2.0,-1.0,19.5,2.9937637854949104,0.0
196,458.4432142997368,3927,True,22.0,-1.0,19.5,2.7583842722740313,0.0
197,635.3391680048866,5186,True,9.0,-1.0,19.5,2.091779830023981,0.0
198,255.45945191788078,2230,True,-1.0,-1.0,19.5,3.3334373378114996,0.0
199,97.04947673294456,1177,False,-140.0,-1.0,19.5,4.107913447535658,0.0
200,239.98889019121464,1978,True,-2.0,-1.0,19.5,2.2562998338158664,0.0
201,350.29964753112796,2903,True,10.0,-1.0,19.5,2.5644600635966985,0.0
202,272.79318356278884,2348,True,5.0,-1.0,19.5,3.1665086649319907,0.0
203,208.05494468919713,1752,True,3.0,-1.0,19.5,4.245921176251634,0.0
204,107.96575211619371,964,True,13.0,-1.0,19.5,4.632482749015879,0.0
205,200.00654783817552,1661,True,-41.0,-1.0,19.5,4.480263500550867,0.0
206,73.19483919725977,999,False,-156.0,-1.0,19.5,5.125286129227764,0.0
207,99.79593339725314,882,True,-10.0,-1.0,19.5,5.065545676303806,0.0
208,366.5447757624972,3206,True,0.0,-1.0,19.5,3.380564483890264,0.0
209,492.1511940988766,4137,True,13.0,-1.0,19.5,2.619008017966951,0.0
210,187.98038579121783,1552,True,3.0,-1.0,19.5,2.874804593511637,0.0
211,225.1896606208731,1850,True,4.0,-1.0,19.5,2.4133398971705655,0.0
212,242.3973695263344,1929,True,-9.0,-1.0,19.5,2.314388016032881,0.0
213,259.4636329470358,2101,True,-11.0,-1.0,19.5,2.1255561019846425,0.0
214,204.00077748600214,1734,True,10.0,-1.0,19.5,2.573950216378805,0.0
215,187.52912983125822,1590,True,-3.0,-1.0,19.5,2.8096646181513214,0.0
216,295.57164247250853,2460,True,-5.0,-1.0,19.5,3.0234755457277296,0.0
217,302.4778724708797,2510,True,4.0,-1.0,19.5,2.9624872334501835,0.0
218,385.69449364660574,3141,True,8.0,-1.0,19.5,2.367798386965275,0.0
219,434.55044087427996,3414,True,-4.0,-1.0,19.5,2.179240206232915,0.0
220,282.84546888548846,2241,True,-21.0,-1.0,19.5,1.9926182912462729,0.0
221,252.27562918678126,2070,True,14.0,-1.0,19.5,2.15805600078547,0.0
