Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel,Counter laser
1,3.6222059635275983,110,False,-103.0,-1.0,3.8175024471350705,4.849163367559033,100.0
2,-33.195261994078884,104,False,-110.0,-1.0,3.8417162150188355,4.250039124937477,100.0
3,-29.54761400799733,116,False,-101.0,-1.0,3.971313539830101,4.2528169354090695,100.0
4,-9.313585879940483,110,False,-104.0,-1.0,3.941500964021428,4.656472494842654,100.0
5,-4.968657083394099,108,False,-107.0,-1.0,3.9562713771945868,4.699496907203597,100.0
6,-31.634663819265764,108,False,-100.0,-1.0,3.8173292815317152,4.226013047420161,100.0
7,9.641676300335376,114,False,-109.0,-1.0,3.650368759493609,4.869469129233294,100.0
8,-11.543583309504989,108,False,-101.0,-1.0,3.6915428971473827,4.781439523516585,100.0
9,-27.18127283234125,113,False,-103.0,-1.0,3.925192176662835,4.301230159289394,100.0
10,-5.5020420036819,111,False,-108.0,-1.0,3.697626362701396,4.67505180118144,100.0
11,-9.829524431004764,107,False,-96.0,-1.0,3.9524334557057688,4.656300189230312,100.0
