Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel
1,-43.72512944484239,39,False,-95.0,-1.0,3.604528456337977,1.9309807665084895
2,-29.537667762011694,110,False,-110.0,-1.0,3.9145965021382825,4.273298537161794
3,-31.512996190469117,102,False,-103.0,-1.0,3.8407178898560916,4.188169851390115
4,0.3445047605699898,118,False,-106.0,-1.0,3.74337050589106,4.691140068010269
5,-1.3766827590926525,115,False,-105.0,-1.0,3.8660038704177895,4.672574507777134
6,-35.51313907066433,94,False,-105.0,-1.0,3.767177491224371,4.097258068772251
7,19.328266965050403,123,False,-100.0,-1.0,3.8991132233634156,4.844828161229266
8,-9.443381697710663,109,False,-98.0,-1.0,3.975692276029504,4.757534747686955
9,-24.75069866788624,118,False,-108.0,-1.0,3.846951427274488,4.3354041653949675
10,7.5604911643508785,125,False,-108.0,-1.0,3.8805245962131667,4.686278376558795
11,-8.614260968313218,108,False,-105.0,-1.0,3.741049517580369,4.678970652397429
12,-32.37185638904478,102,False,-93.0,-1.0,3.7922881275504574,4.189157850718509
13,-11.952052989399036,104,False,-108.0,-1.0,3.9121825116740525,4.588705226841669
14,-12.705633449465097,102,False,-116.0,-1.0,3.812786859228145,4.595971202628468
15,-8.34451316352773,105,False,-107.0,-1.0,3.9495626323730924,4.651393375678786
16,-34.9746015417819,101,False,-99.0,-1.0,3.7087073101154013,4.143310400316178
17,1.4768041110150492,102,False,-107.0,-1.0,3.688586363670977,4.87960569127965
18,-36.77849759237203,93,False,-106.0,-1.0,3.9055198064104313,4.071034810741142
19,-25.22835903329257,107,False,-103.0,-1.0,3.850253716713484,4.4337898074348985
20,-33.51075176753572,101,False,-100.0,-1.0,3.96551777063567,4.126109414936809
21,-33.591390998198094,101,False,-106.0,-1.0,3.7040278018526736,4.19745146338874
22,-27.78268527972756,107,False,-104.0,-1.0,3.9999093501881986,4.370607210096912
23,-30.856729271657773,108,False,-116.0,-1.0,3.8496789423694726,4.272160562613323
24,-35.4378520376345,96,False,-103.0,-1.0,3.7278442861173176,4.11482824798198
25,-29.268704537845924,116,False,-109.0,-1.0,3.8986028189793194,4.30219109414611
26,-2.9413644113760427,114,False,-104.0,-1.0,3.99494704420895,4.756970199108892
27,-20.42739701476416,121,False,-104.0,-1.0,3.702425112826927,4.442487157192389
28,-20.850978792081385,111,False,-97.0,-1.0,3.8898236506127746,4.437569167452386
29,-1.6439142906029929,126,False,-95.0,-1.0,3.9377877367253284,4.755747070521235
30,3.4428973309219373,104,False,-111.0,-1.0,3.7570526962496165,4.86080511667891
31,-8.426377665757371,108,False,-111.0,-1.0,3.985602768672227,4.589246648070575
32,-11.117523112349993,107,False,-108.0,-1.0,3.650188773444123,4.616266475644433
33,-25.70844934786112,114,False,-104.0,-1.0,3.946373022183383,4.3021885348185736
34,14.635354484822969,117,False,-109.0,-1.0,3.8616823955054094,4.853732553354472
35,-11.906720397578347,101,False,-106.0,-1.0,3.990371242864235,4.639815516470203
36,-25.4785476575589,113,False,-108.0,-1.0,3.750357334933953,4.3064700052022635
37,-24.881266844633863,113,False,-104.0,-1.0,3.9977036228690355,4.294580992943797
38,-28.309969734366152,107,False,-110.0,-1.0,3.6898881571516235,4.276881348924868
39,4.193741223952628,115,False,-110.0,-1.0,3.679254816749381,4.728972715748798
40,-33.88370804920683,97,False,-96.0,-1.0,3.9973615322887617,4.190867607935437
41,8.552799570244304,124,False,-99.0,-1.0,3.624311676370699,4.697701555278693
42,6.509007627393302,118,False,-106.0,-1.0,3.7077838723852055,4.688092688704304
43,-16.652156075047863,132,False,-91.0,-1.0,3.9381412935024307,4.323432821048438
44,-10.723160389041773,99,False,-107.0,-1.0,3.8088453452859343,4.659246587053393
45,-5.757341774340162,110,False,-105.0,-1.0,3.853682575143792,4.601879835308699
46,-1.0078923853630712,114,False,-107.0,-1.0,3.7087906324236,4.684158414902509
47,-22.144082499104222,113,False,-107.0,-1.0,3.8343500560076733,4.306963823455493
48,-21.87713039948877,106,False,-108.0,-1.0,3.9028885468466963,4.421015327025363
49,-29.237116489799366,105,False,-98.0,-1.0,3.9236145517802665,4.263377792547856
50,-5.248271518399413,108,False,-99.0,-1.0,3.9150675874218335,4.656720066425839
51,-5.096614884250705,107,False,-106.0,-1.0,3.8049135102968066,4.668895141539277
52,1.2229243748544434,110,False,-104.0,-1.0,3.8265273887846125,4.709049862621098
53,24.096066029701106,122,False,-112.0,-1.0,3.6831527471476555,4.865908615001034
54,10.375032599927522,109,False,-110.0,-1.0,3.7228779305168254,4.859128961826615
55,3.1230794165038063,115,False,-110.0,-1.0,3.945400678745798,4.664016343954869
56,-14.852329475411672,120,False,-92.0,-1.0,3.7207018145596455,4.481206144258612
57,-8.989697008807887,105,False,-117.0,-1.0,3.7366436376068557,4.612168398337616
58,13.830732974504116,113,False,-112.0,-1.0,3.6207471378693596,4.870429875924606
59,-20.57286548684055,115,False,-99.0,-1.0,3.8978314785243784,4.31152550446315
60,-29.58483252556655,104,False,-104.0,-1.0,3.8108176539605267,4.251074897897734
61,-22.389254069997293,129,False,-102.0,-1.0,3.7719258866603202,4.321977402359724
62,-22.177033978879344,116,False,-105.0,-1.0,3.7752898050354213,4.325917411023542
63,-12.542501685279113,126,False,-108.0,-1.0,3.8661249551380292,4.479637489097917
64,14.005981777590833,111,False,-114.0,-1.0,3.7127784955706282,4.861022666923131
65,-0.9157933267651686,118,False,-96.0,-1.0,3.846385184315786,4.770784382000013
66,-7.197400550452166,106,False,-108.0,-1.0,3.9308149309026006,4.588097278092426
67,-1.56181793252631,117,False,-99.0,-1.0,3.661544025924263,4.787231946626726
68,6.093416421700368,104,False,-103.0,-1.0,3.7765049783453684,4.857471183327457
69,-15.793937969484588,147,False,-103.0,-1.0,3.9765745095771092,4.361923436406164
70,-23.210336429043224,107,False,-99.0,-1.0,3.8891135772898107,4.425873041864502
71,-20.711300309827116,119,False,-108.0,-1.0,3.9127986089791724,4.335080168530846
72,0.30656927107423826,110,False,-111.0,-1.0,3.677225996030094,4.687984254245054
73,-27.66114212213153,115,False,-102.0,-1.0,3.8270350252538785,4.216301131463084
74,-28.55715131664672,102,False,-106.0,-1.0,3.9092955783808496,4.246728515697589
75,11.05706679140286,106,False,-113.0,-1.0,3.817273570997704,4.85962554163361
76,-30.050398029924214,105,False,-108.0,-1.0,3.9498191627298556,4.260701691226235
77,-21.99482526050712,118,False,-112.0,-1.0,3.8141417306150163,4.330825071882504
78,-0.9266910508729111,112,False,-110.0,-1.0,3.754976658384512,4.609526819376957
79,-25.9316719487175,110,False,-104.0,-1.0,3.8335422744577974,4.234965253526091
80,-14.470972709682293,116,False,-100.0,-1.0,3.9189887229055023,4.448492555080207
81,-17.506691883197952,117,False,-113.0,-1.0,3.7739887976637476,4.3367937503752705
82,-5.152194811317756,107,False,-107.0,-1.0,3.824168604587951,4.773818500159378
83,-28.075837055877813,106,False,-108.0,-1.0,3.7190671887606945,4.229983598105873
84,4.303391769876214,118,False,-106.0,-1.0,3.7344284966904113,4.626072289658931
85,6.5000414607429065,119,False,-106.0,-1.0,3.8221202880353395,4.6777616052050925
86,-25.722885968710415,116,False,-90.0,-1.0,3.7502315264037054,4.270444191331927
87,-22.668354916295833,114,False,-106.0,-1.0,3.8105734263227817,4.303168739888637
88,-28.950773741659365,104,False,-111.0,-1.0,3.7296496102557875,4.256675849028397
89,-16.242771025345952,128,False,-100.0,-1.0,3.9767243675355144,4.340160213263516
90,103.01955312317412,361,False,-94.0,-1.0,3.6848097546505465,6.807613154400496
91,7.761774364695583,105,False,-101.0,-1.0,3.876509562221011,4.84594106735839
92,10.782615263358053,125,False,-92.0,-1.0,3.932995309040586,4.678701293447986
93,6.674654736813807,103,False,-100.0,-1.0,3.98220590821661,4.834451859794304
94,-19.395893491156684,105,False,-98.0,-1.0,3.7740192882274894,4.436958528908768
95,-26.651086679289257,110,False,-98.0,-1.0,3.8127490090571823,4.234507425576025
96,-24.46723735460582,106,False,-96.0,-1.0,3.9596180176371125,4.197056636688703
97,-6.588319812775772,105,False,-105.0,-1.0,3.92545264228229,4.586990901852204
98,-3.8651924611752406,102,False,-103.0,-1.0,3.9198113598974884,4.759705661542659
99,-3.8297906127045422,109,False,-101.0,-1.0,3.84810087117304,4.6652639029086185
100,6.2305660061610695,101,False,-100.0,-1.0,3.82525448888764,4.8606432259248775
101,-32.03689754336081,93,False,-94.0,-1.0,3.9349164687016263,4.19249687112257
102,15.43978353278763,113,False,-99.0,-1.0,3.856012256056284,4.863940945760537
103,-10.93636462852863,96,False,-102.0,-1.0,3.6736164184442623,4.7913045149543905
104,-28.17728525627391,93,False,-97.0,-1.0,3.9727285238805123,4.307732399377811
105,5.016576245863618,101,False,-102.0,-1.0,3.8644772933611824,4.8637758293719315
106,-6.6699393577327655,105,False,-100.0,-1.0,3.679277645070023,4.607207238683033
107,5.036274719425876,99,False,-101.0,-1.0,3.988884086947219,4.846590849453339
108,-35.738171817566354,90,False,-108.0,-1.0,3.725213624100749,4.173060829658061
109,-30.886936963468926,96,False,-96.0,-1.0,3.895242822032405,4.212707277144848
110,-5.505295450330813,106,False,-98.0,-1.0,3.811200003724817,4.775449246912755
111,0.4777917395495379,111,False,-91.0,-1.0,3.915539067837937,4.773307009451175
112,-38.2572843417358,82,False,-87.0,-1.0,3.9385569241312135,4.038814152891907
113,-32.14633126994321,93,False,-96.0,-1.0,3.8944459442548633,4.194742988900192
114,-0.7648528952351228,107,False,-85.0,-1.0,3.9445935068029647,4.760895722837265
115,-30.58409000342184,98,False,-99.0,-1.0,3.824173232879022,4.211971389873391
116,-5.516322429526326,103,False,-97.0,-1.0,3.846664161748437,4.6503226049922555
117,-7.5460672225497945,105,False,-99.0,-1.0,3.7713180791401677,4.666871691464136
118,-30.03201371510261,104,False,-94.0,-1.0,3.7267266670976156,4.2120979980413376
119,-32.694901368942496,97,False,-97.0,-1.0,3.99846806764191,4.218924741546345
120,-8.891531034707207,100,False,-107.0,-1.0,3.7842886835757623,4.590288914106786
121,-0.8537394383608543,106,False,-99.0,-1.0,3.8204720873665132,4.709919094769196
122,-5.589590963623856,101,False,-96.0,-1.0,3.7033296090237866,4.66766490172687
123,-34.32150324642251,90,False,-99.0,-1.0,3.7122296360120832,4.206833980894751
124,-28.286669856807126,101,False,-93.0,-1.0,3.749243915462688,4.258869344004347
125,-2.6941423012112864,106,False,-95.0,-1.0,3.694713368756732,4.677493673898631
126,-35.47776698727802,87,False,-89.0,-1.0,3.765025768961106,4.101030281311351
127,-35.778828203415785,89,False,-97.0,-1.0,3.699837118833875,4.160271766307774
128,-36.623966156087064,88,False,-94.0,-1.0,3.741870214585568,4.151289577177852
129,-8.684915758065593,103,False,-97.0,-1.0,3.843974946921806,4.650030280924538
130,-33.45050373234678,95,False,-87.0,-1.0,3.990255136574129,4.127205635994477
131,-35.82468307223215,88,False,-96.0,-1.0,3.760561107846048,4.181791805609299
132,-35.87640688225332,87,False,-100.0,-1.0,3.8946429217606653,4.126666343358784
133,-5.155612887581384,106,False,-101.0,-1.0,3.958513615300522,4.587710652386172
134,6.056520088963154,118,False,-96.0,-1.0,3.8279962555292895,4.6177340121624075
135,-26.73957636397467,93,False,-95.0,-1.0,3.7254555789651977,4.385905911239686
136,-29.49478986375811,91,False,-98.0,-1.0,3.757127776031552,4.373538705149338
137,-13.695645958124793,98,False,-91.0,-1.0,3.8717067809221404,4.754640964482322
138,-34.9948640940718,88,False,-101.0,-1.0,3.844421559782789,4.172698571068891
139,-39.10030367401278,82,False,-105.0,-1.0,3.6817388370670363,4.141577669311451
140,-38.789012733476326,80,False,-102.0,-1.0,3.84971506768387,4.069802664674353
141,-41.534703993685,77,False,-100.0,-1.0,3.9227863444894275,4.071608475179641
142,-11.608458706055586,100,False,-89.0,-1.0,3.9673993045426847,4.709897334920242
143,-38.85783117874481,84,False,-106.0,-1.0,3.9364117846214683,4.0906392927835915
144,-37.58017505252869,86,False,-98.0,-1.0,3.9038317542752163,4.114305912278766
145,-4.698579472984008,105,False,-92.0,-1.0,3.8225419571158077,4.769095250751291
146,-36.21723541910602,90,False,-105.0,-1.0,3.796214289908361,4.163479485885343
147,-7.521677616447427,107,False,-105.0,-1.0,3.7507401804227967,4.600116972358915
148,3.0562269353806357,119,False,-96.0,-1.0,3.813165138116929,4.7769369364054795
149,-40.039849336035246,83,False,-99.0,-1.0,3.8000679678566387,4.061525618393782
150,-14.907734590524,90,False,-95.0,-1.0,3.8985575858039416,4.62869638908758
151,-29.495696320088186,97,False,-90.0,-1.0,3.6509132379533416,4.178920227357369
152,-37.515465926384024,85,False,-89.0,-1.0,3.930514957055739,4.060217256953611
153,-37.45436244559366,83,False,-101.0,-1.0,3.730716741437269,4.1525362770252645
154,-37.366718751280644,90,False,-93.0,-1.0,3.8826819519828533,4.049211138176421
155,-35.12512078098081,89,False,-81.0,-1.0,3.9815601402185745,4.082582886220909
156,-13.47874549996429,101,False,-99.0,-1.0,3.6630312759826276,4.606211588369904
157,-34.86006630590846,92,False,-98.0,-1.0,3.8147644248179495,4.1694380290522846
158,-13.146638487076146,94,False,-100.0,-1.0,3.8685490749343647,4.561959756218749
159,-12.652897941769211,98,False,-96.0,-1.0,3.781248308895163,4.579701002288077
160,-23.9677068365556,98,False,-97.0,-1.0,3.9415033123918715,4.384297278804743
161,0.5769721436967998,107,False,-91.0,-1.0,3.6515994613397855,4.788093043700139
162,-14.638620482985012,92,False,-99.0,-1.0,3.8770660374092087,4.55650637755626
163,-8.589631596635947,97,False,-93.0,-1.0,3.784225202619831,4.657836868979767
164,-24.572847475437086,93,False,-84.0,-1.0,3.84325100775621,4.37194420665162
165,-11.687846376714582,99,False,-101.0,-1.0,3.7208722198802726,4.65892803847009
166,-2.0386713881572476,105,False,-98.0,-1.0,3.8616867857272474,4.659200822903464
167,-26.97515981715202,95,False,-92.0,-1.0,3.8271616237968535,4.379831116656332
168,-33.462283105070526,86,False,-95.0,-1.0,3.9447140896908555,4.206275048592604
169,-11.213102553292934,98,False,-90.0,-1.0,3.8877434540200064,4.643338040985661
170,-4.988572556197802,100,False,-96.0,-1.0,3.6851943616637555,4.663352402001619
171,-19.576145680816026,86,False,-98.0,-1.0,3.7959734772410845,4.553913956754408
172,-14.567311217348895,90,False,-98.0,-1.0,3.7890663130004616,4.561143663352252
173,-2.5425162129571675,105,False,-92.0,-1.0,3.9306808747511153,4.650638274353973
174,-38.1191766841424,85,False,-90.0,-1.0,3.9226483427293943,3.999139048937051
175,-3.6746699488276704,105,False,-89.0,-1.0,3.7908425948398228,4.779269398755527
176,-8.727585402074439,96,False,-101.0,-1.0,3.593499353916599,4.594477851375511
177,-10.805501774973415,100,False,-92.0,-1.0,3.7684599023649548,4.587902925556992
178,-36.83803011011149,87,False,-87.0,-1.0,3.6694554806138973,4.109192904036749
179,10.681623646479949,106,False,-102.0,-1.0,3.650636418849573,4.875925442282954
180,-23.782648772898533,95,False,-97.0,-1.0,3.8224631825790074,4.38569117577434
181,6.408722164331877,103,False,-99.0,-1.0,3.5825523233454764,4.880176555722482
182,-9.367168250548389,97,False,-97.0,-1.0,3.880193466314764,4.720003120437956
183,-41.126874470529685,76,False,-101.0,-1.0,3.9367126420241374,3.96819629831742
184,-6.594310889435725,97,False,-99.0,-1.0,3.646665035321113,4.676253377085494
185,-1.2612010547742187,104,False,-94.0,-1.0,3.7922981759572507,4.774375695791185
186,-5.667712893769767,104,False,-96.0,-1.0,3.894899790010495,4.72874154146904
187,-3.0608065354739225,101,False,-105.0,-1.0,3.6295080761342904,4.677699732953812
188,-6.085074301975844,98,False,-106.0,-1.0,3.7663776233240416,4.582829617899938
189,-10.029373081572174,97,False,-109.0,-1.0,3.7445000927713457,4.5890046323736
190,-38.11290346364947,81,False,-101.0,-1.0,3.9988803631080256,4.100273150910428
191,-38.77955143084835,84,False,-96.0,-1.0,3.802732768425188,4.108770030367721
192,4.216318455627174,113,False,-94.0,-1.0,3.6692518268787415,4.784119332217471
193,-9.11481189927899,98,False,-102.0,-1.0,3.9195918275627264,4.568177139529084
194,-27.670011378632232,90,False,-92.0,-1.0,3.9106277345234326,4.349963694329684
195,-26.500076409611495,95,False,-88.0,-1.0,3.9155388194678586,4.317802552780822
196,1.912780160433357,110,False,-94.0,-1.0,3.5732427162217166,4.688497953523289
197,-37.00954479316873,81,False,-96.0,-1.0,3.942168645330586,4.1059987089700165
198,-24.911658539056035,92,False,-108.0,-1.0,3.7301444084299193,4.3826417108117
199,-24.23203217288671,94,False,-101.0,-1.0,3.771571594481508,4.3862087377396595
200,16.754488270529734,114,False,-106.0,-1.0,3.5918259013967506,4.868933602130008
201,8.594873159752922,105,False,-100.0,-1.0,3.671512997017249,4.868685930980636
202,14.931459691042392,111,False,-97.0,-1.0,3.6066073755463877,4.871602776047127
203,8.115473385300973,110,False,-103.0,-1.0,3.844500693526287,4.667731880036776
204,-29.55355649435555,84,False,-97.0,-1.0,3.8015799901417404,4.3384935274232355
205,-2.850196656959838,106,False,-91.0,-1.0,3.8178913239387904,4.7341201425582735
206,-4.980086095992711,99,False,-95.0,-1.0,3.9822819549789252,4.640529802374805
207,-41.00159854731385,76,False,-93.0,-1.0,3.959369063232692,3.970468450515335
208,-7.819561437606247,97,False,-106.0,-1.0,3.6563982066531273,4.592072394830127
209,-34.860179244884264,84,False,-102.0,-1.0,3.87828174383258,4.057661189625616
210,-24.642625677140252,90,False,-89.0,-1.0,3.7795339900522946,4.3679534935082
211,-40.10734559864659,77,False,-96.0,-1.0,3.796506567399531,4.04547207854543
212,-21.954832988184627,100,False,-95.0,-1.0,3.651651878113159,4.424022996160201
213,-32.520950684287826,92,False,-96.0,-1.0,3.8860849125240877,4.190675167609816
214,-25.150847440982027,91,False,-94.0,-1.0,3.844557883403705,4.367335321015811
215,1.0923280268240063,106,False,-103.0,-1.0,3.636059583805004,4.683799189574718
216,-21.816851421651393,96,False,-92.0,-1.0,3.88301317574443,4.379258353740927
217,-1.33207038132106,103,False,-97.0,-1.0,3.812061457226429,4.6591084961964775
218,-1.480479219852306,106,False,-101.0,-1.0,3.7750667691790745,4.603680658764821
219,-37.775800510843595,82,False,-93.0,-1.0,3.790781018580276,4.050564743004876
220,-37.368494876909295,85,False,-106.0,-1.0,3.6997309571600057,4.133060650467216
221,-35.49970934391781,85,False,-90.0,-1.0,3.841679879989707,4.016608939185629
222,-40.49490000707856,76,False,-100.0,-1.0,3.8775413868317874,4.024355231024521
223,-25.24276244491989,92,False,-103.0,-1.0,3.8573083848150103,4.361478745717171
224,-33.40452912453402,88,False,-92.0,-1.0,3.7462495171035597,4.180308740678646
225,-21.392330142207292,96,False,-98.0,-1.0,3.8551233567208683,4.386388170950037
226,-42.40864262885119,74,False,-92.0,-1.0,3.847235103431741,4.010043647882806
227,26.916137520972185,125,False,-92.0,-1.0,3.754060741524932,4.900401913497597
228,-40.5487598791122,75,False,-96.0,-1.0,3.883917525684946,3.971280908739815
229,-1.4068042146300925,103,False,-102.0,-1.0,3.9184173545657823,4.650389065428013
230,-7.188879732644665,102,False,-102.0,-1.0,3.7729421975922204,4.597361953591234
231,-39.042366056948005,78,False,-110.0,-1.0,3.9627332168401135,4.034264646091451
232,-33.404561976514444,86,False,-96.0,-1.0,3.9062409719914677,4.147391221775717
233,-4.300139227366614,103,False,-92.0,-1.0,3.979043139228121,4.642490666061278
234,4.02860322524387,110,False,-104.0,-1.0,3.729671726678202,4.67872646889988
235,38.95187394756513,139,False,-101.0,-1.0,3.9888461733130396,4.826869873929661
236,-19.300257043511003,97,False,-90.0,-1.0,3.7680007244824383,4.401076331482624
237,-4.359922574147646,98,False,-101.0,-1.0,3.6385646093449364,4.665739904452419
238,-25.99775226826516,88,False,-92.0,-1.0,3.744242115965354,4.310063507206823
239,-0.013045587611500764,104,False,-89.0,-1.0,3.6095719317297075,4.684593908846951
240,11.541203824014701,117,False,-99.0,-1.0,3.768597994334815,4.682159587728958
241,-30.133678377839853,90,False,-103.0,-1.0,3.871417718740347,4.180985833016328
242,-37.2971055641779,81,False,-77.0,-1.0,3.8206038066508943,4.031951442809293
243,64.51755822286962,171,False,-92.0,-1.0,3.8874740294804764,4.82437872444688
244,-36.83481549356348,80,False,-95.0,-1.0,3.8937335000850535,4.064119627786567
245,-33.01200655178175,86,False,-88.0,-1.0,3.7971776673317565,4.088605089567948
246,-3.4906640598526693,98,False,-92.0,-1.0,3.920588658182112,4.636313227242885
247,-5.386997756694498,97,False,-91.0,-1.0,3.827904647395843,4.646205323306632
248,7.315086171724531,106,False,-92.0,-1.0,3.9539835450996694,4.65657078035457
249,-37.271431735048566,77,False,-91.0,-1.0,3.9173391329672227,4.0643456597606855
250,-12.520757815910066,90,False,-101.0,-1.0,3.627099245271441,4.574782024732688
251,-17.231105785123248,94,False,-98.0,-1.0,3.716574377634788,4.443287662909109
252,-27.891356844337302,83,False,-90.0,-1.0,3.8587538426735275,4.322864592061322
253,19.790220845338382,127,False,-87.0,-1.0,3.7810384409884614,4.841601328865632
254,5.677324187218531,109,False,-87.0,-1.0,3.8845990979847183,4.656300086380675
255,78.78236159539361,190,False,-98.0,-1.0,3.8379430252628177,4.8347742921672765
256,-38.78566246993341,75,False,-93.0,-1.0,3.827880510033603,3.9763296079201003
257,2.036469535737382,107,False,-84.0,-1.0,3.978893565501965,4.641608016991936
258,7.259147063849397,110,False,-93.0,-1.0,3.9245995185579954,4.7655630782966245
259,-41.34782673388354,72,False,-94.0,-1.0,3.7174524679174934,3.957929461127302
260,-37.171372450227906,79,False,-88.0,-1.0,3.8720154361970334,4.099427451532852
261,-28.614413468237206,82,False,-89.0,-1.0,3.746180697656461,4.324951645980657
262,52.97696943731309,159,False,-95.0,-1.0,3.6241896811885495,4.8487249325621145
263,-42.94887117862814,69,False,-87.0,-1.0,3.9694265695266173,3.927266306615016
264,-9.828611914149718,96,False,-92.0,-1.0,3.822603808613795,4.565497491115821
265,25.03645464202573,129,False,-95.0,-1.0,3.714114558148909,4.7531244149215
266,-38.363244377998626,77,False,-90.0,-1.0,3.9434942889245073,4.072939086690328
267,-35.247031908974435,84,False,-97.0,-1.0,3.8897363145378594,4.089641738028842
268,-37.198298386072636,81,False,-90.0,-1.0,3.688192336367821,4.0929816990722845
269,-33.566816912813266,84,False,-86.0,-1.0,3.7700760341083526,4.151833308683265
270,-33.14333214936026,85,False,-96.0,-1.0,3.8004096703352763,4.153836207672516
271,37.59863183755593,155,False,-84.0,-1.0,3.8090585107431876,4.748147184974063
272,-26.619509015812852,85,False,-100.0,-1.0,3.955054274844506,4.325828612321878
273,21.83737263613125,126,False,-84.0,-1.0,3.9573581594501346,4.763934676744236
274,79.39629917960039,198,False,-104.0,-1.0,3.6723222658277925,4.83785116829265
275,5.459408534039852,107,False,-99.0,-1.0,3.7938285693483174,4.671213399827759
276,45.009195609077054,148,False,-100.0,-1.0,3.681220203485713,4.848056064457696
277,-3.541943381347174,106,False,-105.0,-1.0,3.7335485520655833,4.606053145422231
278,-2.726374307890218,100,False,-102.0,-1.0,3.6020791490270048,4.6017198420828205
279,-36.43732754203606,80,False,-90.0,-1.0,3.896498868780644,4.018176352675073
280,24.07217077978035,131,False,-94.0,-1.0,3.9146267413023628,4.76779621379194
281,-31.35633304560791,89,False,-92.0,-1.0,3.668547664609001,4.130871101944404
282,20.45378083850767,125,False,-99.0,-1.0,3.8770555287101263,4.679585487682372
283,-37.28934036954283,78,False,-92.0,-1.0,3.806095870744597,4.097489797820647
284,-37.319311765138494,83,False,-90.0,-1.0,3.8856956698324145,4.085879016061684
285,-23.15748637148515,95,False,-92.0,-1.0,3.6796430405523584,4.393721111849146
286,-40.61668369536099,73,False,-97.0,-1.0,3.9647136813958905,3.9821980792505998
287,-0.9072273387953729,99,False,-92.0,-1.0,3.9503634596297488,4.633887466134955
288,-23.12756872251454,90,False,-95.0,-1.0,3.712761870261833,4.374753770092502
289,-44.242822976870784,67,False,-94.0,-1.0,3.863701840837807,3.802489158676576
290,39.27870577181217,153,False,-88.0,-1.0,3.5843759280868377,4.791661558449086
291,35.08891441846376,141,False,-93.0,-1.0,3.876937273516166,4.697928488066301
292,13.232413702080393,117,False,-89.0,-1.0,3.6955748946275135,4.786106816492975
293,-35.38260581814272,84,False,-93.0,-1.0,3.7009755639367494,4.089301470040699
294,28.15451006027226,133,False,-90.0,-1.0,3.628352587011126,4.794994685574806
295,35.047755318620105,137,False,-89.0,-1.0,3.8588938455949027,4.6869531359445356
296,1.9108168676009711,108,False,-92.0,-1.0,3.875685549784432,4.583227189438832
297,-38.86618772785539,81,False,-100.0,-1.0,3.6593820718864727,4.100404249964121
298,0.285020245214362,98,False,-95.0,-1.0,3.6024467581051134,4.674626498772972
299,-29.922371884927315,85,False,-95.0,-1.0,3.821952578116593,4.206598515074481
300,-25.471705059381968,92,False,-89.0,-1.0,3.9291302167789954,4.183391672397113
301,-0.5659940409255455,99,False,-91.0,-1.0,3.973827637037041,4.634706733447283
302,22.635428115034713,126,False,-79.0,-1.0,3.868378348930462,4.776979238195862
303,26.0063868397404,130,False,-84.0,-1.0,3.8503801493769827,4.686765086593536
304,-0.002610121339607474,101,False,-84.0,-1.0,3.6489399183427276,4.67522544196189
305,-33.69511029739206,77,False,-87.0,-1.0,3.92536344177548,4.214139325562381
306,1054.2498986547207,1475,True,35.0,-1.0,18.810359385992648,5.018717881192027
307,-6.784019394219968,95,False,-98.0,-1.0,3.656325240232324,4.586579616054109
308,30.045360560356556,126,False,-100.0,-1.0,3.5259215222415055,4.8656504151027
309,-38.009543190351735,73,False,-94.0,-1.0,3.9798129224284846,4.023586879758649
310,5.926034865780025,110,False,-81.0,-1.0,3.876673029709099,4.7688102257014675
311,3.9253657671009776,106,False,-91.0,-1.0,3.8018956057155457,4.660360479011324
312,-15.178596331848453,84,False,-91.0,-1.0,3.85451441800304,4.622480964942259
313,-45.053472287544636,66,False,-90.0,-1.0,3.9469780480702785,3.7704766060395
314,9.06040933293987,114,False,-78.0,-1.0,3.930516634320572,4.656041050715813
315,-4.1020988879969025,100,False,-84.0,-1.0,3.68871995547289,4.783731518127024
316,-3.4452629238762498,99,False,-84.0,-1.0,3.9240810169863956,4.639956481025714
317,-36.64649591611005,79,False,-93.0,-1.0,3.8115382035824856,4.0562719328718
318,-28.715584592416462,80,False,-87.0,-1.0,3.8951283419758496,4.2940962924622
319,-3.628068674151592,99,False,-98.0,-1.0,3.6300340857092386,4.597820623824843
320,-34.71403576650665,80,False,-89.0,-1.0,3.895176347242184,4.100265497417422
321,8.818151820101448,115,False,-78.0,-1.0,3.9421714770982192,4.758445740223903
322,517.7162002902766,790,False,-95.0,-1.0,3.791434075510503,7.282701186499193
323,-43.31416446898059,66,False,-92.0,-1.0,3.8407366508799803,3.96389441317032
324,-32.19438515815545,78,False,-88.0,-1.0,3.7001535291283143,4.3123695876461285
325,17.690760517179697,129,False,-91.0,-1.0,3.8827780470567723,4.733877487726105
326,-41.55817789843327,72,False,-87.0,-1.0,3.7770655510406,3.9937850002574526
