Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel,Counter laser
1,0.9631141167636059,121,False,-93.0,-1.0,3.8689830953414734,5.291506344065732,97.52066115702479
2,-9.946978919330121,110,False,-109.0,-1.0,3.758337110488,4.558062501349063,89.0909090909091
3,7.498387935243869,113,False,-106.0,-1.0,3.743438732568873,4.504914794961996,83.1858407079646
4,-0.3026532102685735,109,False,-104.0,-1.0,3.995377648752514,4.782288485958557,95.41284403669725
5,-3.8201046024224823,104,False,-114.0,-1.0,3.855188375167344,4.681560925890853,93.26923076923077
6,-18.12961168867851,128,False,-97.0,-1.0,3.9009924352485053,5.053863045206526,100.0
7,47.25199376588549,198,False,-102.0,-1.0,3.8459582322693358,7.528602456103663,98.48484848484848
8,45.50448889110446,185,False,-105.0,-1.0,3.812532792902558,7.225638975862514,97.83783783783784
9,-11.80936344190387,106,False,-111.0,-1.0,3.8803180971994395,4.455813222116667,93.39622641509435
10,16.219114403006657,132,False,-101.0,-1.0,3.801875789264414,5.444198942977836,100.0
11,-28.716131887627302,114,False,-105.0,-1.0,3.9751490899137893,4.306848128450822,100.0
12,27.272313152847673,141,False,-103.0,-1.0,3.8413544132663446,6.119870145844811,100.0
13,2.5010394884591562,117,False,-110.0,-1.0,3.9779675005836266,5.069883126602309,92.3076923076923
14,25.836415835854808,126,False,-105.0,-1.0,3.8756211235300437,5.585982814061618,100.0
15,-0.8468612950571028,110,False,-103.0,-1.0,3.931825181939074,4.648121875873767,90.9090909090909
16,-3.465056106322727,93,False,-107.0,-1.0,3.833679508799504,4.441380045416775,90.32258064516128
17,-11.318365648290907,103,False,-101.0,-1.0,3.8045136100722203,4.398303261747837,88.3495145631068
18,-5.991447581871604,93,False,-107.0,-1.0,3.9400295726786885,4.580005158870531,94.6236559139785
19,-16.765214058784828,119,False,-107.0,-1.0,3.7338572051982646,5.065057872757394,100.0
20,15.698702477474981,201,False,-108.0,-1.0,3.921299655469954,6.7933857164910965,100.0
21,56.99714252077894,192,False,-93.0,-1.0,3.6474696172610996,7.477807425285088,98.95833333333334
22,41.79855851623739,186,False,-105.0,-1.0,3.88588985956042,6.847469637674901,98.9247311827957
23,2.6589683090723497,135,False,-97.0,-1.0,3.9119235421910186,5.540594632718367,98.51851851851852
24,2.9289035773993604,120,False,-93.0,-1.0,3.9254854920810573,5.299453376363575,97.5
25,-19.264695941761715,125,False,-96.0,-1.0,3.753148790390569,4.374434663252905,100.0
26,9.810794159175956,140,False,-97.0,-1.0,3.8670756028472266,5.95906133682334,98.57142857142858
27,1.753040541124001,102,False,-113.0,-1.0,3.9094808677939774,4.5647440019757575,90.19607843137256
28,2.9181212080056227,131,False,-113.0,-1.0,3.827657980733802,5.5305281412478475,98.47328244274809
29,19.974914801608236,136,False,-111.0,-1.0,3.6625262262038896,6.107626481789767,100.0
30,9.118140903010982,117,False,-92.0,-1.0,3.8710308772145834,5.304944607071006,100.0
31,17.441522023878292,146,False,-103.0,-1.0,3.847377421636255,5.885723762010058,100.0
32,-0.7265600623834985,100,False,-112.0,-1.0,3.845593706768733,4.447280794812832,93.0
33,-5.64416190786288,96,False,-114.0,-1.0,3.6853246645792,4.886762643393013,94.79166666666666
34,2.39773203702444,116,False,-100.0,-1.0,3.7662730027143785,4.639049825284646,91.37931034482759
35,6.6393282383535706,115,False,-102.0,-1.0,3.9111294055833583,4.598669534192785,90.43478260869566
36,-3.2649821748249366,115,False,-98.0,-1.0,3.9119330288479834,4.635702483042183,95.65217391304348
37,-2.3140346220325654,96,False,-108.0,-1.0,3.9141467287737832,4.399386898764836,89.58333333333334
38,-0.5441292775234174,146,False,-106.0,-1.0,3.7375580504466437,5.862028568858689,100.0
39,1.269057776541402,104,False,-102.0,-1.0,3.8793867707352656,4.666143383691983,93.26923076923077
40,2.905077978948171,142,False,-108.0,-1.0,3.971972746021287,5.628193915224778,96.47887323943662
41,-16.305342943293226,100,False,-108.0,-1.0,3.802346062163577,4.614519542900379,93.0
42,2.425229413748177,99,False,-115.0,-1.0,3.869707177232795,4.7406507380438425,94.94949494949495
43,-8.402025195560938,107,False,-114.0,-1.0,3.945320623679184,4.65507513322763,100.0
44,-3.9318630782827526,100,False,-111.0,-1.0,3.766986161510256,4.576239511310123,91.0
45,5.720223040157563,105,False,-110.0,-1.0,3.727571568547413,4.773630115602698,89.52380952380953
46,9.618568664029354,112,False,-101.0,-1.0,3.7624219666597902,4.858215667993396,100.0
47,-0.6402843681246537,100,False,-104.0,-1.0,3.790090960535661,4.795256568789482,89.0
48,31.241244833985704,132,False,-102.0,-1.0,3.9043821721551515,5.643188582013615,100.0
49,-1.3298413770750201,112,False,-108.0,-1.0,3.6853453747024276,4.623171949817333,100.0
50,-33.55209007332669,98,False,-99.0,-1.0,3.7669203627119447,4.243021201119017,100.0
51,6.932786387698869,126,False,-98.0,-1.0,3.6485574976987887,5.386919931822737,100.0
52,-8.895737214238054,111,False,-96.0,-1.0,3.8383419352680965,4.545648194771881,89.1891891891892
53,56.84945744217474,213,False,-104.0,-1.0,3.6160598129060775,8.088688139585088,99.06103286384976
54,-5.262799307939176,98,False,-109.0,-1.0,3.809405477520115,4.605621387020267,92.85714285714286
55,11.168124350941781,142,False,-103.0,-1.0,3.8051012576808585,5.887729792909789,100.0
56,-6.227274545542464,137,False,-93.0,-1.0,3.8369677222361775,5.803342551458627,100.0
57,-35.3750932353438,92,False,-110.0,-1.0,3.71132099018858,4.214430678562444,100.0
58,-1.1372872859902685,115,False,-103.0,-1.0,3.82371962847791,5.281371351586574,98.26086956521739
59,-5.98869188830669,123,False,-96.0,-1.0,3.781833212580813,5.762880091992684,100.0
60,0.3911023826264781,104,False,-107.0,-1.0,3.92813961842222,4.631171753607655,89.42307692307693
61,82.67722749536969,213,False,-97.0,-1.0,3.9943937770899147,8.046459157135722,99.06103286384976
62,-12.021507081112247,106,False,-112.0,-1.0,3.710742483203732,4.668235915387928,89.62264150943396
63,-36.86106371894638,95,False,-96.0,-1.0,3.9753050947694226,4.133747205863658,100.0
64,10.3510078374525,156,False,-99.0,-1.0,3.8545540509020046,6.3661476637129315,99.35897435897436
65,-2.7082845396385693,94,False,-105.0,-1.0,3.911204848093161,4.579952638952973,91.48936170212765
66,13.011169963485543,141,False,-102.0,-1.0,3.6420542592676766,5.874722291844243,100.0
67,-15.084251598377833,99,False,-111.0,-1.0,3.7913825324747754,4.79000977555177,91.91919191919192
68,-29.837871732098158,103,False,-109.0,-1.0,3.9878559088618157,4.924902611597468,100.0
69,-0.2843374596336474,118,False,-99.0,-1.0,3.6974023426888376,5.517720519415087,100.0
70,-24.342543565128814,116,False,-94.0,-1.0,3.8787867412836774,4.981957955430422,100.0
71,13.492797621654233,151,False,-102.0,-1.0,3.9151619550424437,6.032923655374753,100.0
72,41.595781104033264,188,False,-98.0,-1.0,3.9579856535078797,7.127391326004649,98.93617021276596
73,6.684036739148709,136,False,-111.0,-1.0,3.941731928451261,5.318017544387497,94.85294117647058
74,1.2525657203905354,116,False,-110.0,-1.0,3.8344847671920985,4.809035257966226,92.24137931034483
75,-8.493676322028776,134,False,-107.0,-1.0,3.822896789510935,5.235659035927019,100.0
76,21.754495985159295,146,False,-105.0,-1.0,3.6172088651143284,6.280077846778225,100.0
