Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel
1,-44.22299962322894,39,False,-97.0,-1.0,3.642271277404069,1.9225677818071862
2,-29.041197673171204,107,False,-109.0,-1.0,3.884522886743317,4.2651662246920345
3,-30.672194932943,104,False,-105.0,-1.0,3.9100720798658397,4.195593265216583
4,-3.179730624432615,111,False,-109.0,-1.0,3.8234955978925957,4.669516630271484
5,-8.623059762084651,109,False,-99.0,-1.0,3.7757122464256203,4.6672887849971785
6,-30.527855360770502,104,False,-99.0,-1.0,3.7500634348842623,4.211317872212161
7,30.155357968937068,136,False,-100.0,-1.0,3.659054386580338,4.862547977447427
8,-8.657594536155322,117,False,-93.0,-1.0,3.7797960791234377,4.78841851808481
9,-25.78798487882655,109,False,-106.0,-1.0,3.9699069501965254,4.285367695296422
10,3.817661842061298,118,False,-104.0,-1.0,3.9567277080754164,4.668296007960404
11,-3.8299697080759074,113,False,-100.0,-1.0,3.6484069897731546,4.692878815252746
12,-19.196938763917544,136,False,-92.0,-1.0,3.931450173088872,4.326005190018537
13,-4.4490069994966035,115,False,-109.0,-1.0,3.7863255213110234,4.624148078001631
14,-10.923685404042622,104,False,-109.0,-1.0,3.9688438944093525,4.5806330623633515
15,-4.17313092692212,111,False,-99.0,-1.0,3.8288919662094063,4.6622061384674
16,-37.337084071213155,92,False,-94.0,-1.0,3.75905954918326,4.072771679518906
17,5.760436990046301,106,False,-103.0,-1.0,3.9642828505161343,4.845101358641361
18,-32.600715497361485,101,False,-108.0,-1.0,3.7374367977525917,4.1941428088034405
19,-27.587786419892964,97,False,-103.0,-1.0,3.945719664316335,4.381526284119038
20,-34.985972832877586,90,False,-96.0,-1.0,3.77054740269463,4.122681751104796
21,-40.260284826752624,79,False,-92.0,-1.0,3.733970425070176,4.030724523288399
22,-30.354662575775766,94,False,-103.0,-1.0,3.6911032864988336,4.395970221497416
23,-37.26999969599963,93,False,-101.0,-1.0,3.805615598248618,4.188378904325266
24,-37.216936515853014,88,False,-91.0,-1.0,3.845680322478463,4.09501891213321
25,-40.61714069888294,81,False,-97.0,-1.0,3.84593706232448,4.090672062701304
26,-10.170736585670952,113,False,-100.0,-1.0,3.771472394742439,4.739155772253376
27,-31.915425673840648,88,False,-94.0,-1.0,3.7697612482572076,4.356468882708048
28,-29.98142033891024,94,False,-108.0,-1.0,3.786689793810308,4.386043329314488
29,-20.973267997460127,98,False,-101.0,-1.0,3.7487265084356274,4.7300923476090695
30,2.8193223713501823,106,False,-109.0,-1.0,3.9421648755995875,4.85371185260614
31,-20.55236709895466,91,False,-98.0,-1.0,3.960660271521587,4.549124701342617
32,-10.021578273376093,107,False,-99.0,-1.0,3.764236013125842,4.607913937528452
33,-31.064475984769956,96,False,-104.0,-1.0,3.6377144337318494,4.2513939673323575
34,2.031571448916587,103,False,-102.0,-1.0,3.843241963478858,4.8532628041683035
35,-10.666927678160206,105,False,-105.0,-1.0,3.738748129333591,4.673598159836339
36,-34.24022205184602,92,False,-109.0,-1.0,3.948795521984901,4.166031960273951
37,-36.457347996404025,88,False,-102.0,-1.0,3.7820408896498168,4.183631264289778
38,-34.694624646235496,93,False,-103.0,-1.0,3.889319261362305,4.176887435773487
39,-8.294062723363389,108,False,-107.0,-1.0,3.6096207936073044,4.688811157588606
40,-32.96410873525818,97,False,-102.0,-1.0,3.9646291804255913,4.193407883188332
41,-10.559131034596,100,False,-98.0,-1.0,3.954150480029839,4.644718620553613
42,-17.563728688519106,92,False,-103.0,-1.0,3.706375677847639,4.6550827713141665
43,-36.32492530037314,92,False,-97.0,-1.0,3.8203225629452633,4.0712123474804685
44,-1.472340257743113,113,False,-106.0,-1.0,3.779576517495195,4.679557228052939
45,-15.086352707338293,98,False,-107.0,-1.0,3.67677598144845,4.597107354171422
46,1.141940146560259,121,False,-96.0,-1.0,3.635842751924177,4.697086065649709
47,-33.56957399930681,88,False,-100.0,-1.0,3.8086272822491054,4.17747691483766
48,-27.009399913330505,97,False,-103.0,-1.0,3.6882165668325793,4.406032764765713
49,-31.381845396763808,96,False,-95.0,-1.0,3.898268032300535,4.21421670588946
50,-6.5139843838341065,103,False,-100.0,-1.0,3.8589994411643516,4.654693213481347
51,-8.89695848110776,105,False,-103.0,-1.0,3.6545090768016175,4.67710623736715
52,-10.818704335702876,99,False,-101.0,-1.0,3.9303656363943484,4.647230649616268
53,3.715563400767323,102,False,-107.0,-1.0,3.5538728267847928,4.877689320785815
54,6.575864485413078,106,False,-100.0,-1.0,3.8718069601615563,4.854704501340166
55,-14.071899460660468,96,False,-103.0,-1.0,3.739457968049489,4.6635405376752415
56,-20.594984436595844,109,False,-96.0,-1.0,3.879465055007183,4.429763791185522
57,-11.553550978801752,99,False,-98.0,-1.0,3.9557588729539326,4.575625864024547
58,6.843270755210412,104,False,-101.0,-1.0,3.611201564830286,4.872935319722344
59,-27.679630442924264,103,False,-103.0,-1.0,3.742198749044198,4.274122804116223
60,-28.659900341101455,95,False,-108.0,-1.0,3.8956384670061746,4.234279284935052
61,-33.484797217822745,94,False,-100.0,-1.0,3.8725152798437974,4.132799340786036
62,-29.08409409991437,102,False,-94.0,-1.0,3.9636613455160097,4.239451139008024
63,-21.608194570932035,106,False,-89.0,-1.0,3.948075974766417,4.412758101988144
64,5.855302962907615,106,False,-110.0,-1.0,3.7076274375850957,4.876548918019013
65,-15.728373576515828,105,False,-91.0,-1.0,3.9028158131882926,4.727515332946288
66,-10.493671581106277,103,False,-104.0,-1.0,3.6690004462448136,4.613687217138364
67,-12.691634570295477,102,False,-94.0,-1.0,3.76072251319722,4.772029114092755
68,4.841777567001017,105,False,-104.0,-1.0,3.7514488627201756,4.868710357163634
69,-33.989074239401276,95,False,-103.0,-1.0,3.9462512210297103,4.087089401753129
70,-27.86127483823344,94,False,-95.0,-1.0,3.8403316868693067,4.376546983428775
71,-32.0262822297493,94,False,-99.0,-1.0,3.753259929169847,4.225044250314896
72,-11.591715083296947,101,False,-99.0,-1.0,3.9027424921417797,4.647219927963054
73,-36.647254714103525,88,False,-95.0,-1.0,3.6594467163474445,4.117437555920333
74,-32.87506599740798,89,False,-104.0,-1.0,3.6942376800382792,4.201297162377649
75,5.608656381302737,108,False,-94.0,-1.0,3.7355974422595137,4.86590108435808
76,-33.17615173609107,87,False,-97.0,-1.0,3.8656488329290184,4.1614990480051475
77,-34.17024592213011,90,False,-101.0,-1.0,3.8672053078099813,4.183233031946131
78,-10.949022973607036,106,False,-98.0,-1.0,3.994150567176076,4.586608603170563
79,-34.625945551315795,94,False,-94.0,-1.0,3.780408328926938,4.14897573031386
80,-28.738675297828774,96,False,-93.0,-1.0,3.8115851721104845,4.387793295320686
81,-36.05007920625512,88,False,-103.0,-1.0,3.9938998431524806,4.1638062643866185
82,-15.774125091913064,103,False,-89.0,-1.0,3.8172634564783174,4.775236393587248
83,-36.26319068048072,89,False,-96.0,-1.0,3.815850630928809,4.106531968465849
84,-16.88052817670488,96,False,-100.0,-1.0,3.8932881806766058,4.5770247427960085
85,-12.574218403394404,99,False,-97.0,-1.0,3.718655023424376,4.666926198316776
86,-33.8956111151144,95,False,-94.0,-1.0,3.738980295406258,4.162480398448871
87,-36.01686792192774,89,False,-98.0,-1.0,3.98004419284704,4.136414135408619
88,-32.858295818049605,100,False,-100.0,-1.0,3.8402375529510575,4.225340163474902
89,-28.564942819574934,109,False,-101.0,-1.0,3.7895288651416443,4.279808329119253
90,-35.691953205380095,89,False,-98.0,-1.0,3.9283634352152377,4.101335912846092
91,-14.50057005447323,104,False,-106.0,-1.0,3.6575360318137293,4.615238334876127
92,-19.05291818243292,100,False,-99.0,-1.0,3.918928433395732,4.712213378807064
93,-24.273394450475315,102,False,-95.0,-1.0,3.6626960629596836,4.471381618629904
94,3.530780059478232,108,False,-104.0,-1.0,3.633212521776231,4.8768875149199395
95,-24.58658462753086,106,False,-86.0,-1.0,3.683243121824494,4.441634238249499
96,-28.260965136464232,112,False,-88.0,-1.0,3.698372381215681,4.254940670440972
97,-36.03350516333157,88,False,-90.0,-1.0,3.67516319043631,4.112240814281077
98,-14.927605002812761,99,False,-98.0,-1.0,3.752946674205644,4.583326330798857
99,-9.67913681752755,110,False,-99.0,-1.0,3.6850361943526586,4.777557006639174
100,6.625540664371627,125,False,-95.0,-1.0,3.8094859049723504,4.679803095735609
101,0.9030577806864457,102,False,-99.0,-1.0,3.5998359434620073,4.881579163765042
102,-29.589317731765846,104,False,-99.0,-1.0,3.750286690365938,4.279178292524123
103,3.5975574052317754,102,False,-107.0,-1.0,3.8984228637030958,4.855817056521225
104,4.395845763482583,105,False,-98.0,-1.0,3.9667052038375306,4.83851774708767
105,0.2306931974708064,98,False,-100.0,-1.0,3.890042164280286,4.860180178429095
106,-31.163531677169175,97,False,-107.0,-1.0,3.9997892722614865,4.186857483616175
107,-29.077799121874463,100,False,-101.0,-1.0,3.8750253026948327,4.247516695677769
108,0.059301938847127644,120,False,-84.0,-1.0,3.7275629365102345,4.774067386654981
109,0.5066341542475854,99,False,-106.0,-1.0,3.6435459211938266,4.886483931260164
110,-28.95448812413415,99,False,-108.0,-1.0,3.9729328405768274,4.203409699739587
111,-28.838579082280145,109,False,-102.0,-1.0,3.7798848898061146,4.301169065508667
112,-8.58828615454184,102,False,-96.0,-1.0,3.877082794342841,4.763440808000536
113,-12.355347174748559,101,False,-85.0,-1.0,3.819900439373373,4.761455984834563
114,-25.947166607760877,110,False,-96.0,-1.0,3.988056262874703,4.218430986062793
115,-31.292899750478632,91,False,-97.0,-1.0,3.7549573808797514,4.203053819859953
116,-9.949830347885623,105,False,-94.0,-1.0,3.6923245592350895,4.780306751438461
117,-31.284226850855728,96,False,-97.0,-1.0,3.9135131508346284,4.185114991375788
118,-1.2920364018965103,108,False,-99.0,-1.0,3.8688506804597664,4.660985676140559
119,-24.42034271629465,100,False,-86.0,-1.0,3.8764574118238206,4.34877201678697
120,-25.507439758223676,99,False,-97.0,-1.0,3.6901730508200674,4.413475519683532
121,-21.123884128626926,108,False,-91.0,-1.0,3.6908686461912206,4.447016790360471
122,-6.245956349847752,106,False,-107.0,-1.0,3.980390994671295,4.654898074323769
123,-2.122408707621993,106,False,-105.0,-1.0,3.59924364716706,4.682194189443077
124,-29.6618675392157,101,False,-106.0,-1.0,3.796329826855078,4.256456558461218
125,-22.171536581404297,121,False,-112.0,-1.0,3.936374186115964,4.421522929627556
126,-19.672530482175418,130,False,-101.0,-1.0,3.8925228956305826,4.368559059251744
127,-24.90223700288586,105,False,-92.0,-1.0,3.7412402494387065,4.386860077925736
128,1.898720708604145,102,False,-111.0,-1.0,3.653915677817399,4.8708618312877805
129,-0.5768002843056053,116,False,-100.0,-1.0,3.8827109137705444,4.603788809754469
130,-28.155452624117423,112,False,-89.0,-1.0,3.7555990031320725,4.203813834889194
