Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel
1,13.206964980945443,110,False,-101.0,-1.0,3.8189153849540634,4.855656672635285
2,-24.252276180837015,103,False,-110.0,-1.0,3.842152740022558,4.242813242475041
3,-17.726904904849626,117,False,-105.0,-1.0,3.865532301896702,4.262752393159108
4,-2.1837955943772727,110,False,-104.0,-1.0,3.761394751874679,4.673014065809548
5,-1.0594913231868404,106,False,-103.0,-1.0,3.7803264151381795,4.708342658448085
6,-19.91901909552697,109,False,-98.0,-1.0,3.8137304423830636,4.222198175661556
7,19.110387170560216,114,False,-106.0,-1.0,3.948156961896315,4.841803162593575
8,2.1489202564104275,108,False,-101.0,-1.0,3.8273151437852952,4.732773084305571
9,-16.80697150922112,112,False,-106.0,-1.0,3.6964117996009778,4.324009441629252
10,1.1856389981258388,112,False,-109.0,-1.0,3.700331788247401,4.680649015121162
11,-6.590880816590747,100,False,-104.0,-1.0,3.9062388150969074,4.6556924468302165
12,-24.507193743580636,102,False,-89.0,-1.0,3.7733237705159937,4.150460318913318
13,-4.2491355062003535,108,False,-109.0,-1.0,3.7326180545286354,4.620063409444238
14,-6.369055811295098,106,False,-114.0,-1.0,3.662365316059018,4.6229690665858
15,-7.471279369742426,101,False,-109.0,-1.0,3.6912813955676036,4.674159703280611
16,-29.067959925545782,90,False,-95.0,-1.0,3.70228552580344,4.130678011859871
17,13.384298189736029,107,False,-112.0,-1.0,3.664209140661481,4.874967617565923
18,-28.30103132556913,92,False,-108.0,-1.0,3.749874830620401,4.139804086789651
19,-24.106958229761695,90,False,-100.0,-1.0,3.748291030704525,4.3722451749154265
20,-24.303082015320356,98,False,-92.0,-1.0,3.918024242894358,4.1510916676785685
21,-30.113164523344864,87,False,-105.0,-1.0,3.9783315185856267,4.076895495956956
22,-21.38412228917972,98,False,-103.0,-1.0,3.7588050170162166,4.396947280444414
23,-31.793297428656917,87,False,-102.0,-1.0,3.8885161582658734,4.125440622487202
24,-27.467320464144194,93,False,-93.0,-1.0,3.869883951413537,4.134775067822287
25,-32.092141354306285,85,False,-105.0,-1.0,3.8051211385751165,4.120657020500477
26,1.2665939044122965,107,False,-94.0,-1.0,3.6414693268308405,4.788773309389373
27,-20.93385326151642,92,False,-94.0,-1.0,3.737785136409106,4.3770355294868555
