Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel
1,-45.26347369487962,38,False,-95.0,-1.0,3.776742804720089,1.9429455076246278
2,-25.199879061536947,113,False,-108.0,-1.0,3.8794939342478862,4.3299091333725315
3,-31.724629562642217,101,False,-106.0,-1.0,3.7707434499531036,4.192744109659723
4,-1.487107654348101,117,False,-106.0,-1.0,3.7040003779231703,4.683621746503835
5,-8.718587882706508,106,False,-97.0,-1.0,3.808627164739011,4.6649941636912775
6,-33.71711808831212,97,False,-99.0,-1.0,3.902654273488243,4.162035400873607
7,22.406698875090513,129,False,-103.0,-1.0,3.713788301762969,4.869555842140401
8,-14.231079969019447,105,False,-98.0,-1.0,3.811251109222779,4.776249163646606
9,-31.002976313447647,99,False,-103.0,-1.0,3.9186288394322846,4.2363046322093165
10,-7.721856110824049,114,False,-101.0,-1.0,3.839745730895286,4.674272165123145
11,-4.846631341815666,112,False,-115.0,-1.0,3.730932707407342,4.68854867137478
12,-34.68573679337241,96,False,-116.0,-1.0,3.854178436211764,4.10315590530566
13,-10.995695900446236,107,False,-113.0,-1.0,3.737022528424026,4.619634826661079
14,-12.953869990943737,107,False,-113.0,-1.0,3.869618116662062,4.600639353360476
15,-12.405403360024032,104,False,-108.0,-1.0,3.680820219313525,4.674378716588342
16,-35.787558903450694,97,False,-110.0,-1.0,3.963376776996093,4.1544992444729525
17,-1.6664843807424816,101,False,-111.0,-1.0,3.897674460191,4.863843373011448
18,-33.47727068196157,101,False,-105.0,-1.0,3.7821348961659584,4.186265289728151
19,-29.967129091411216,99,False,-112.0,-1.0,3.8657891600082688,4.405906909573447
20,-34.541379836373736,103,False,-103.0,-1.0,3.8352597471075716,4.19615868633179
21,-30.507109798233696,114,False,-108.0,-1.0,3.8762697168213753,4.251586753484924
22,-33.52475440616329,97,False,-112.0,-1.0,3.938167556857474,4.385073742329998
23,-12.884337547091427,99,False,-122.0,-1.0,4.245224744296207,4.188066937711391
24,-31.393175303033708,107,False,-112.0,-1.0,3.7781491067406576,4.231502867958761
25,-31.819798738992965,102,False,-118.0,-1.0,3.873961150437208,4.234046614744846
26,-11.39903206496939,116,False,-109.0,-1.0,3.9386111995082396,4.767712158708962
27,-31.454341190136883,98,False,-116.0,-1.0,3.8578771499491573,4.397741025822161
28,-29.37507456734236,108,False,-109.0,-1.0,3.970611143149469,4.3881781892700085
29,-16.98619505866916,105,False,-117.0,-1.0,3.79311772131638,4.782047975329416
30,9.12095255797432,115,False,-121.0,-1.0,3.77519399827356,4.867312819059209
31,-10.23268054562228,122,False,103.0,-1.0,3.682628661844166,4.648870971248501
32,-17.68481972115029,103,False,102.0,-1.0,3.725797950451234,4.615852652015888
33,-31.249878568258968,102,False,-116.0,-1.0,3.7485345117578874,4.272869221083181
34,4.5096487054312036,106,False,-118.0,-1.0,3.9245053110981876,4.904215316698922
35,-7.568613197995198,111,False,99.0,-1.0,3.796241580865547,4.680673744604999
