Episode,Reward,Steps,Finish,Deviation,Exploration_rate
521,7871.67529366362,9848,True,-2.0,0.6344576562500001
522,15918.682323357516,19952,True,6.0,0.6313401562500001
523,11815.698459204286,14809,True,-1.0,0.62902625
524,11892.157671555779,14914,True,-2.0,0.6266959375
525,16202.324576623236,20216,True,8.0,0.6235371875
526,12129.45569458023,15123,True,0.0,0.62117421875
527,11667.414755355097,14574,True,1.0,0.61889703125
528,15877.866416353007,19914,True,4.0,0.61578546875
529,7241.121538140155,9062,True,-6.0,0.6143695312499999
530,7517.820430163628,9417,True,-7.0,0.6128981250000001
531,11683.612298758018,14566,True,-4.0,0.6106221875
532,7426.765949908134,9349,True,-2.0,0.6091614062499999
533,11487.738461388903,14330,True,-1.0,0.6069223437500001
534,11151.595682717745,13884,True,1.0,0.60475296875
535,16197.613647190028,20216,True,2.0,0.6015942187500001
536,16516.82927319309,20571,True,1.0,0.5983799999999999
537,12105.876280944976,15081,True,0.0,0.5960235937499999
538,11129.094250417813,13834,True,2.0,0.59386203125
539,7064.530210182077,8817,True,-1.0,0.592484375
540,11325.283993688086,14110,True,-2.0,0.5902796875
541,6931.636898160569,8659,True,-2.0,0.5889267187499999
542,5978.104911845343,7453,True,-6.0,0.5877621874999999
543,15971.490638048785,19911,True,18.0,0.58465109375
544,16559.12792093994,20593,True,6.0,0.5814334375000001
545,15868.15017287587,19767,True,5.0,0.5783448437500001
546,7177.94142134612,8952,True,0.0,0.57694609375
547,7371.746416351702,9177,True,0.0,0.5755121875
548,15228.491882477938,18938,True,6.0,0.572553125
549,16311.496916449678,20319,True,10.0,0.56937828125
550,7181.431099654404,8940,True,0.0,0.56798140625
551,6316.214469267065,7863,True,-4.0,0.5667528125000001
552,11766.154244876216,14647,True,-3.0,0.5644642187500001
553,14664.273864134266,18238,True,1.0,0.56161453125
554,11607.938059362348,14430,True,-2.0,0.5593598437499999
555,10514.076880175913,13081,True,0.0,0.5573159375
556,9812.22938566887,12210,True,0.0,0.555408125
557,6863.377007789346,8539,True,-1.0,0.55407390625
558,6658.769612116689,8277,True,-6.0,0.552780625
559,6847.261372323333,8534,True,1.0,0.5514471875000001
560,6497.890668015442,8083,True,-2.0,0.5501842187499999
561,10587.450981368394,13163,True,-2.0,0.5481275000000001
562,6914.06245992673,8620,True,-1.0,0.546780625
563,6628.9918147402395,8245,True,-3.0,0.54549234375
564,11163.58001777769,13880,True,1.0,0.54332359375
565,6239.742497648732,7770,True,-1.0,0.5421095312499999
566,11779.584861977357,14641,True,-3.0,0.5398218749999999
567,12164.80285412197,15132,True,-2.0,0.5374575
568,6870.325622280039,8542,True,-1.0,0.5361228124999999
569,9794.416539303787,12141,True,0.0,0.53422578125
570,9110.813765683273,11498,False,147.0,0.5324292187500002
571,14677.32682950588,18276,True,5.0,0.5295735937500001
572,15953.106206715935,19822,True,4.0,0.52647640625
573,12042.932321743507,14968,True,1.0,0.52413765625
574,6051.81351115851,7527,True,-2.0,0.5229615624999999
575,10786.818222092685,13396,True,0.0,0.5208684374999999
576,10126.737260709619,12551,True,0.0,0.5189073437499999
577,10918.043668018701,13559,True,0.0,0.5167887500000001
578,10586.49855342823,13162,True,-1.0,0.5147321875
579,6439.785253731631,8002,True,-1.0,0.513481875
580,10560.544422347673,13102,True,0.0,0.5114346875
581,13637.02611094724,17108,False,163.0,0.5087615624999999
582,6346.647291701333,7903,True,-2.0,0.50752671875
583,14920.758151842881,18544,True,2.0,0.5046292187500001
584,5531.118306118299,6869,True,-4.0,0.5035559375
585,10315.325426708452,12810,True,-6.0,0.501554375
586,5369.331800426074,6680,True,-1.0,0.500510625
587,6412.639182067486,7978,True,0.0,0.4992640625
588,9174.942365004741,11370,True,0.0,0.4974875000000001
589,12566.92296430294,15558,True,-3.0,0.49505656249999996
590,9488.275314390588,11761,True,1.0,0.49321890625
591,6402.495891246928,7945,True,-1.0,0.49197750000000007
592,12924.638254840142,16022,True,-1.0,0.48947406250000003
593,6472.560870773837,8044,True,0.0,0.4882171875000001
594,11747.974279962133,14577,True,1.0,0.48593953125
595,11263.983618756449,14135,False,155.0,0.48373093750000007
596,6035.766609191025,7491,True,-2.0,0.48256046875000014
597,14952.786404262873,18572,True,1.0,0.47965859375
598,10588.085718095206,13125,True,-2.0,0.47760781250000006
599,13553.959520571912,16798,True,2.0,0.47498312499999995
600,10391.470310995408,12874,True,-3.0,0.47297156249999994
601,10010.074307389361,12404,True,-1.0,0.47103343749999993
602,6033.943239989507,7492,True,-2.0,0.46986281250000006
603,10827.925565297046,13455,True,-1.0,0.46776046875
604,13387.579451755522,16655,True,0.0,0.465158125
605,6641.74447053774,8230,True,-3.0,0.46387218750000014
606,14467.297087475301,17932,True,-2.0,0.4610703125000001
607,15399.441442679155,19082,True,0.0,0.45808874999999993
608,9838.227739235455,12188,True,-2.0,0.456184375
609,8324.63982477403,10288,True,-2.0,0.4545768750000001
610,12150.131412731826,15020,True,1.0,0.45223000000000013
611,5643.9607953122395,6981,True,-2.0,0.45113921875000007
612,9466.856271078228,11713,True,0.0,0.44930906250000013
613,11352.807858818453,14007,True,1.0,0.4471204687500001
614,6180.398221437044,7665,True,0.0,0.4459228125
615,13095.032078533373,16206,True,0.0,0.4433906249999999
616,9627.766231212487,11904,True,-1.0,0.44153062500000007
617,6531.483643695454,8097,True,0.0,0.44026546875000006
618,13536.139076450185,16762,True,-1.0,0.43764640625000006
619,9692.796179529118,11992,True,-1.0,0.43577265624999995
620,9796.236072963053,12121,True,1.0,0.4338787500000001
621,12771.975802610035,15785,True,-2.0,0.43141234375000004
622,6513.679106128828,8072,True,-1.0,0.43015109374999994
623,14848.004602639923,18384,True,1.0,0.4272785937500001
624,6213.774454556449,7697,True,-1.0,0.42607593750000006
625,14134.916274118414,17481,True,0.0,0.42334453125000004
626,8720.25603786866,10761,True,0.0,0.4216631249999999
627,4630.422860017631,5719,True,-3.0,0.42076953125000005
628,8498.449279917257,10495,True,3.0,0.4191296875
629,8821.907824644359,10901,True,1.0,0.41742640625000005
630,12116.10349145451,14934,True,-1.0,0.41509296875
631,12641.575686245935,15621,True,-1.0,0.4126521875
632,9645.271825675482,11927,True,0.0,0.41078859375
633,7885.405029247663,9721,True,0.0,0.40926968750000015
634,4160.255240655231,5113,True,0.0,0.40847078125
635,4282.915852442413,5277,True,1.0,0.40764625
636,11427.159109969469,14087,True,-1.0,0.40544515625
637,13079.155174449668,16144,True,-1.0,0.40292265625
638,9587.507867151218,11851,True,0.0,0.4010709375
639,12515.43403680439,15451,True,2.0,0.3986567187500001
640,10057.001808136714,12436,True,-1.0,0.39671359375000004
641,10767.208947785157,13240,True,-1.0,0.39464484375
642,4991.6230359045885,6156,True,-2.0,0.3936829687500001
643,8419.01666849076,10381,True,-1.0,0.39206093750000004
644,5160.875254332504,6374,True,0.0,0.391065
645,8291.435829543343,10225,True,3.0,0.38946734375000014
646,11245.965134648315,13852,True,4.0,0.38730296875000014
647,12440.64280174082,15343,True,-1.0,0.38490562500000003
648,11571.51146191411,14241,True,0.0,0.38268046875000006
649,5192.425254336936,6404,True,0.0,0.3816798437500001
650,11763.610360899622,14501,True,3.0,0.3794140625
651,12259.920179803925,15121,True,-1.0,0.3770514062500001
652,4814.525458353088,5936,True,0.0,0.37612390625000003
653,5143.762240722874,6344,True,0.0,0.37513265625000014
654,12942.427744061612,15986,True,-2.0,0.37263484375
655,12153.392362810653,14967,True,0.0,0.3702962500000001
656,5705.349123094779,7048,True,-1.0,0.36919500000000005
657,5583.887892290405,6894,True,-1.0,0.3681178125000001
658,8375.263305683746,10329,True,3.0,0.36650390624999996
659,2655.62255452422,3463,False,156.0,0.36596281249999996
660,5172.116017035843,6390,True,-1.0,0.364964375
661,8201.588495002188,10123,True,0.0,0.36338265625
662,3691.5964399028703,4532,True,-1.0,0.36267453125000004
663,3568.9279075928284,4391,True,-4.0,0.3619884375
664,7121.771640323656,8761,True,-2.0,0.36061953125
665,3927.357842731428,4833,True,-1.0,0.3598643750000001
666,9096.432885603837,11165,True,-1.0,0.35811984375000006
667,4414.2474594832,5423,True,0.0,0.3572725
668,5024.202001078302,6187,True,0.0,0.35630578125
669,10736.927319766408,13210,True,9.0,0.3542417187500001
670,7736.21428598886,9518,True,8.0,0.3527545312500001
671,7384.251931816951,9087,True,-2.0,0.3513346875000001
672,9843.21554935962,12102,True,-1.0,0.34944374999999994
673,8656.123706652597,10675,True,0.0,0.34777578124999997
674,6537.7574088263755,8024,True,-1.0,0.34652203125000003
675,3856.009118179193,4730,True,0.0,0.34578296875000014
676,9210.606620489936,11277,True,1.0,0.34402093749999996
677,7596.915593451532,9345,True,1.0,0.34256078125
678,8382.254746257197,10344,True,2.0,0.34094453125
679,8280.002242967908,10105,True,3.0,0.339365625
680,7712.640669172946,9495,True,1.0,0.33788203124999994
681,11016.414811422663,13552,True,-2.0,0.33576453125000005
682,4797.2647185035075,5904,True,-1.0,0.33484203125
683,10482.305784440785,12872,True,-1.0,0.33283078125
684,5223.763688726971,6435,True,-4.0,0.3318253125
685,11382.58346640992,14007,True,-1.0,0.32963671875
686,6360.5017857458,7792,True,-2.0,0.32841921875
687,4003.2449962986116,4924,True,-2.0,0.32764984374999995
688,4096.537921871086,5032,True,0.0,0.32686359374999996
689,6505.886397005166,7983,True,1.0,0.32561625000000005
690,3407.3736565822705,4167,True,-1.0,0.32496515625
691,6568.902467253597,8060,True,-1.0,0.32370578125000005
692,6513.649822232354,7988,True,-1.0,0.32245765625
693,7397.04884688676,9013,True,1.0,0.32104937499999997
694,3734.366059464497,4582,True,0.0,0.3203334375000001
695,6489.376377413828,7957,True,-2.0,0.31909015625000003
696,8547.925986667859,10445,True,-1.0,0.31745812500000015
697,6027.807628763532,7379,True,3.0,0.3163051562500001
698,10023.078378943428,12298,True,-2.0,0.31438359375
699,4109.47247939207,5048,True,-1.0,0.31359484375000013
700,8008.882523781539,9856,True,4.0,0.31205484375000003
701,8531.176737467656,10426,True,0.0,0.3104257812500001
702,8521.518726655393,10419,True,0.0,0.30879781250000005
703,3418.847425664749,4173,True,-2.0,0.30814578125000003
704,3582.3632545108785,4387,True,-5.0,0.30746031249999994
705,8538.34506535383,10456,True,1.0,0.30582656250000007
706,7158.150644978538,8797,True,-2.0,0.30445203125
707,3572.4356585494043,4379,True,-1.0,0.30376781250000007
708,3521.305155281667,4310,True,-2.0,0.303094375
709,5971.2233234207715,7309,True,0.0,0.30195234375
710,9171.32446293304,11242,True,-1.0,0.30019578125
711,6984.694409142225,8572,True,-1.0,0.29885640625
712,4210.5053464086795,5173,True,-1.0,0.298048125
713,3255.9494448127593,3974,True,1.0,0.2974271875000001
714,5651.11773201853,6899,True,2.0,0.2963492187500001
715,2991.6086489519694,3660,True,-4.0,0.2957773437500001
716,1553.7202071876768,1955,False,159.0,0.29547187500000005
717,131.78286380813896,229,False,154.0,0.29543609375
718,72.2802937470614,338,False,143.0,0.29538328125
719,3014.533003292654,3672,True,1.0,0.29480953125
720,5267.3202280937685,6428,True,1.0,0.29380515625000003
721,6910.744990490028,8418,True,4.0,0.2924898437500001
722,4325.803650123066,5312,True,0.0,0.2916598437500001
723,4242.567504155789,5208,True,1.0,0.29084609375000003
724,4108.437749467211,5046,True,1.0,0.29005765625
725,3944.6497233860414,4838,True,-3.0,0.2893017187500001
726,9790.611211877762,11999,True,0.0,0.28742687499999997
727,4062.053538266447,4988,True,-1.0,0.28664750000000006
728,10023.358203104497,12297,True,2.0,0.28472609375
729,4204.414932193205,5162,True,-1.0,0.28391953125
730,9968.127778888993,12209,True,-1.0,0.282011875
731,10630.242780188242,13056,True,-3.0,0.2799718750000001
732,5598.509626372404,6749,True,-2.0,0.27891734375
733,2096.1283899838472,2527,True,-3.0,0.2785225000000001
734,5909.153178480176,7128,True,0.0,0.2774087500000001
735,5337.918609696062,6523,True,0.0,0.27638953125
736,3063.068614973471,3723,True,0.0,0.2758078125000001
737,6753.478523094913,8190,True,1.0,0.274528125
738,3614.5883266848978,4425,True,0.0,0.27383671875000004
739,6852.0701849666875,8421,True,-1.0,0.27252093750000006
740,5589.523401874809,6729,True,3.0,0.27146953125000006
741,5773.561998575601,7055,True,-2.0,0.2703671875000001
742,2895.2180236102668,3525,True,0.0,0.26981640625000014
743,3566.76353400331,4365,True,0.0,0.26913437500000015
744,6165.982941006275,7470,True,0.0,0.26796718750000004
745,3281.7992063130955,4002,True,-1.0,0.26734187500000006
746,2520.230779386273,3048,True,-1.0,0.2668656250000001
747,5090.611652155817,6211,True,3.0,0.26589515625000004
748,4765.191883649326,5799,True,-1.0,0.2649890625000001
749,2979.624707116664,3627,True,0.0,0.26442234375000007
750,4843.8264211962905,5886,True,0.0,0.26350265625
751,4927.302152999154,5989,True,0.0,0.262566875
752,2619.8120306798887,3216,False,134.0,0.262064375
753,6084.5045061303945,7364,True,0.0,0.26091374999999994
754,2845.400141841058,3468,True,-3.0,0.26037187500000003
755,5710.706398930969,7000,True,0.0,0.259278125
756,6222.375185889081,7613,True,0.0,0.25808859375000004
757,2828.959708991426,3444,True,-1.0,0.2575504687500001
758,5688.519446397589,6861,True,1.0,0.2564784375000001
759,5555.353525503922,6701,True,0.0,0.25543140625000005
760,4061.4054435961116,4903,True,3.0,0.2546653125
761,5000.104104039477,6079,True,0.0,0.25371546875000006
762,6250.984626961261,7557,True,0.0,0.2525346875000001
763,2577.9517007564746,3123,True,-2.0,0.25204671874999995
764,6957.548116854663,8453,True,1.0,0.25072593750000005
765,8149.383186766444,9931,True,0.0,0.24917421875000012
766,6421.5632035881,7781,True,11.0,0.24795843750000002
767,5432.894066036106,6517,True,3.0,0.2469401562500001
768,3396.3701335421083,4140,True,0.0,0.24629328125000005
769,3589.1053930950957,4380,True,0.0,0.2456089062500001
770,3755.8586076421448,4596,True,1.0,0.24489078125000008
771,5132.1848342744415,6246,True,0.0,0.24391484375000005
772,1674.7218068351262,1985,True,0.0,0.24360468749999997
773,2825.47135110155,3371,True,-2.0,0.2430779687500001
774,4114.057644797075,4890,True,2.0,0.24231390625000004
775,5547.927134943525,6687,True,-1.0,0.24126906250000013
776,1235.8523527296234,1578,False,127.0,0.24102250000000003
777,2683.700550089641,3248,True,0.0,0.24051500000000003
778,5782.712722251226,6967,True,2.0,0.2394264062500001
779,5541.835077054932,6662,True,5.0,0.23838546875
780,6175.820612215705,7557,True,-2.0,0.2372046875
781,5475.321881195908,6686,True,-1.0,0.23616000000000015
782,3878.1771114391013,4675,True,8.0,0.23542953125
783,2107.554288371688,2526,True,-3.0,0.23503484375000006
784,2457.3823419230757,2973,True,0.0,0.23457031250000004
785,5693.6262701361,6863,True,1.0,0.23349796875000006
786,5057.163305446823,6159,True,2.0,0.23253562500000002
787,5885.447254838196,7195,True,0.0,0.23141140625
788,7477.929365828375,9083,True,2.0,0.22999218750000006
789,2974.125185715958,3612,True,1.0,0.2294278125
790,2912.5926641192887,3530,True,-1.0,0.22887625000000011
791,2893.232023106035,3509,True,0.0,0.22832796875000005
792,5668.576128316683,6923,True,-1.0,0.2272462500000001
793,5115.692767168138,6230,True,1.0,0.2262728125000001
794,5241.924382044567,6275,True,0.0,0.22529234375000007
795,3807.8320929661927,4587,True,-2.0,0.22457562499999995
796,2471.5073558114645,2983,True,-1.0,0.2241095312500001
797,4562.836311531012,5538,True,1.0,0.22324421875
798,4096.390384990131,4940,True,-1.0,0.22247234375000002
799,1102.0248380514195,1375,False,149.0,0.2222575
800,4934.382672645,5913,True,2.0,0.22133359375000006
801,6144.52173382368,7413,True,0.0,0.2201753125
802,4979.10400690393,6062,True,-3.0,0.219228125
803,4175.30423244565,5047,True,2.0,0.21843953125000004
804,2529.028625211243,3053,True,-1.0,0.21796250000000006
805,5297.071669411386,6347,True,-2.0,0.21697078125000002
806,5471.488091419358,6668,True,0.0,0.21592890624999994
807,4855.04228784195,5889,True,-4.0,0.21500874999999997
808,3651.9325649123602,4381,True,1.0,0.21432421875000007
809,3741.669943108592,4507,True,2.0,0.21362000000000003
810,4313.407379498894,5210,True,4.0,0.2128059375000001
811,4687.76976263299,5707,True,2.0,0.21191421875000005
812,2696.2663020176497,3266,True,-1.0,0.21140390625000005
813,4520.705321253811,5383,True,-1.0,0.21056281249999997
814,5046.1278995160155,6040,True,1.0,0.20961906250000006
815,2824.41402750806,3421,True,0.0,0.20908453125000004
816,6060.525424548998,7302,True,0.0,0.20794359375000004
817,3526.62221468525,4301,True,-3.0,0.2072715625
818,2708.649397570658,3277,True,0.0,0.20675953125000002
819,5682.366236839001,6830,True,1.0,0.20569234375000012
820,4981.2481041272495,5954,True,0.0,0.20476203125000003
821,5759.182055050815,6932,True,4.0,0.20367890625000007
822,2583.685223622395,3128,True,0.0,0.20319015625000003
823,6014.529389667195,7251,True,-1.0,0.2020571875
824,3650.033526471122,4395,True,-9.0,0.2013704687500001
825,5304.923130363757,6466,True,1.0,0.20036015625000003
826,2591.0686242485544,3133,True,-2.0,0.19987062499999997
827,5320.699406872059,6503,True,-1.0,0.19885453125000008
828,4888.440043315331,5935,True,0.0,0.19792718750000005
829,1708.3639333333506,2033,True,-6.0,0.19760953125000003
830,3181.218064117084,3871,True,-2.0,0.1970046875
831,5056.615554353099,6050,True,4.0,0.19605937500000004
832,5283.628821636841,6435,True,0.0,0.19505390625000008
833,2232.4728835047836,2680,True,-1.0,0.19463515625000005
834,4972.23652525,5937,True,3.0,0.19370750000000003
835,4998.587933690416,5964,True,0.0,0.19277562500000012
836,2850.8226238591096,3454,True,-1.0,0.1922359375
837,3072.6643866521645,3737,True,-1.0,0.19165203124999997
838,5555.534011408567,6683,True,0.0,0.19060781250000003
839,2184.166033728796,2617,True,-8.0,0.19019890625000002
840,2713.1115702162747,3295,True,-2.0,0.18968406250000003
841,4945.84772859772,6011,True,1.0,0.18874484375
842,2492.8184234335827,3011,True,-1.0,0.188274375
843,3833.7902701901003,4623,True,0.0,0.18755203125000008
844,2026.4085252096456,2431,True,0.0,0.18717218749999998
845,70.18204523030099,371,False,148.0,0.18711421875000012
846,4963.226423619313,5942,True,0.0,0.18618578125000007
847,4428.282080503648,5361,True,-8.0,0.18534812500000009
848,5030.575471801244,6010,True,0.0,0.1844090625
849,2103.953400079871,2517,True,-9.0,0.18401578125000007
850,1710.745303966413,2025,True,-2.0,0.183699375
851,2839.669591217098,3373,True,-3.0,0.18317234375000002
852,1894.4132006635175,2258,True,-2.0,0.18281953124999994
853,4562.518453188427,5558,True,0.0,0.18195109375000007
854,5121.183232458423,6133,True,2.0,0.1809928125
855,5374.220436529361,6439,True,0.0,0.17998671875000005
856,4660.913468456282,5552,True,-1.0,0.17911921875000003
857,2141.7198437156103,2570,True,-1.0,0.17871765625000002
858,5234.320848288414,6272,True,-1.0,0.17773765625000004
859,5043.751905208904,6030,True,0.0,0.17679546875000007
860,6404.863253967805,7748,True,-1.0,0.17558484375000005
861,4746.820979683779,5662,True,-1.0,0.17470015625000002
862,4640.772725113891,5518,True,0.0,0.17383796875000013
863,2841.0879344286454,3439,True,0.0,0.1733006250000001
864,2827.7804369931473,3427,True,0.0,0.17276515625
865,1995.8413853373117,2381,True,0.0,0.17239312500000004
866,5678.83131588458,6816,True,0.0,0.17132812500000005
867,2380.5178669208253,2861,True,-1.0,0.17088109375000005
868,3841.8709457226823,4619,True,1.0,0.1701593750000001
869,5129.929456253913,6128,True,-1.0,0.16920187500000006
870,2101.581257123224,2510,True,0.0,0.16880968750000003
871,1787.4095514321778,2116,True,1.0,0.1684790625
872,4275.062365581705,5169,True,1.0,0.1676714062500001
873,4684.473735038078,5570,True,0.0,0.16680109374999996
874,4957.182855652908,5924,True,0.0,0.16587546875000014
875,2084.2737001326504,2495,True,-1.0,0.16548562499999997
876,1996.923041124441,2383,True,-5.0,0.16511328125000002
877,4914.502904183774,5862,True,3.0,0.16419734375000006
878,3411.4905225350462,4076,True,6.0,0.16356046874999997
879,6271.77980326026,7675,True,-1.0,0.16236125
880,4107.346592142792,4851,True,-4.0,0.16160328125000012
881,1975.3666828923301,2355,True,0.0,0.1612353125
882,3116.732201324706,3708,True,2.0,0.16065593750000007
883,5256.573972543561,6298,True,-1.0,0.15967187500000002
884,2518.4068857076563,3039,True,-2.0,0.15919703125000007
885,5788.106765889319,6958,True,0.0,0.15810984375000003
886,1778.4371507214985,2115,True,-2.0,0.15777937500000005
887,4362.226849734758,5206,True,4.0,0.15696593749999999
888,6265.109867968457,7771,True,0.0,0.15575171875000005
889,3786.353790435302,4583,True,1.0,0.15503562500000012
890,6342.084746603989,7663,True,-1.0,0.15383828125
891,4921.6711619403695,5866,True,-1.0,0.15292171875000005
892,5014.073438563742,5993,True,-2.0,0.15198531250000002
893,4223.468126391226,5110,True,-1.0,0.15118687500000005
894,4562.431625345336,5526,True,1.0,0.1503234375000001
895,2863.5840941775305,3476,True,-1.0,0.14978031250000012
896,3440.4924063487297,4126,True,0.0,0.149135625
897,4984.978143620576,5952,True,-1.0,0.14820562500000012
898,5309.474360297474,6350,True,-1.0,0.14721343750000004
899,2572.3546409402147,3100,True,1.0,0.14672906250000006
900,4276.980988178284,5158,True,-1.0,0.14592312500000004
901,2807.8249072009844,3395,True,0.0,0.14539265625000009
902,3243.0774048639146,3867,True,-2.0,0.14478843750000014
903,2075.022362605363,2480,True,2.0,0.14440093750000005
904,1948.5015795586014,2316,True,-1.0,0.14403906249999998
905,2439.8589011360204,2940,True,-3.0,0.14357968750000005
906,4758.762066295408,5666,True,-2.0,0.14269437500000004
907,4885.215592780833,5824,True,-3.0,0.14178437499999996
908,4243.3149978979645,5133,True,-1.0,0.14098234375000007
909,3534.9366738557064,4241,True,7.0,0.14031968750000012
910,4394.329242137985,5207,True,-1.0,0.13950609375
911,2724.2935436836397,3296,True,0.0,0.13899109375000007
912,2934.1635807822554,3473,True,1.0,0.13844843750000002
913,4374.758300532378,5193,True,0.0,0.13763703125000015
914,1966.6960080726699,2342,True,0.0,0.13727109375000002
915,2044.2225248398433,2439,True,1.0,0.13689000000000007
916,3424.544127491622,4088,True,2.0,0.13625125000000005
917,62.751167057788535,233,False,129.0,0.13621484375000004
918,4060.3886330082105,4782,True,-2.0,0.13546765625000012
919,2677.6459075244015,3237,True,-1.0,0.134961875
920,3234.9349165216963,3854,True,-1.0,0.13435968749999994
921,2476.4983460677754,2985,True,-2.0,0.13389328125
922,2177.3153345957408,2606,True,-3.0,0.13348609374999998
923,2363.4710347468904,2839,True,2.0,0.13304250000000006
924,4650.350257215022,5525,True,2.0,0.13217921875000005
925,2621.3634739592662,3163,True,0.0,0.13168499999999994
926,2204.7646191261774,2644,True,-3.0,0.13127187500000015
927,4677.005197886816,5554,True,11.0,0.13040406250000014
928,4575.032945088941,5434,True,-1.0,0.1295550000000001
929,4482.109587561389,5315,True,-3.0,0.12872453125000005
930,2120.515742800285,2538,True,-1.0,0.12832796875000008
931,3559.456351949845,4261,True,2.0,0.12766218750000002
932,2330.2711708621164,2800,True,0.0,0.12722468750000004
933,4531.141875568278,5383,True,1.0,0.12638359375000008
934,4492.057439263159,5322,True,-1.0,0.12555203125000014
935,4703.97998601922,5591,True,-1.0,0.12467843749999996
936,4327.720390738602,5249,True,2.0,0.12385828125000009
937,5486.905266403442,6579,True,0.0,0.1228303125000001
938,4939.77465750881,5896,True,-2.0,0.12190906250000011
939,4063.3184924972356,4898,True,1.0,0.1211437500000001
940,3781.9966100007437,4539,True,-2.0,0.12043453125000003
941,1957.0110556376585,2326,True,3.0,0.12007109375000002
942,3416.4137062697164,4093,True,0.0,0.11943156249999998
943,3236.1903077407883,3866,True,-1.0,0.11882750000000009
944,4006.111616976198,4831,True,0.0,0.11807265625000007
945,4242.195524292265,5122,True,-6.0,0.11727234375000006
946,4620.247893540909,5486,True,-1.0,0.11641515624999998
947,2252.817498744528,2702,True,-2.0,0.11599296875000009
948,3284.58554096926,3920,True,0.0,0.11538046874999996
949,2233.3503784697896,2681,True,2.0,0.1149615625
950,4221.237539703482,4979,True,-3.0,0.11418359375000009
951,4660.73502238216,5544,True,0.0,0.11331734375000002
952,4615.380564358965,5484,True,3.0,0.11246046874999993
953,4962.10669592453,5913,True,-1.0,0.11153656249999999
954,3255.019636397613,3890,True,-3.0,0.11092875000000002
955,2973.470577492796,3543,True,-1.0,0.11037515625000005
956,4305.392133227994,5109,True,-3.0,0.10957687500000002
957,2777.0130260518044,3294,True,1.0,0.10906218749999996
958,32.44416262008858,202,False,146.0,0.10903062500000005
959,3220.8490684331723,3861,True,0.0,0.10842734375000007
960,3570.8784507660052,4295,True,1.0,0.10775625000000011
961,3443.049368326252,4134,True,-1.0,0.10711031250000003
962,5434.164782407056,6522,True,-3.0,0.10609125000000008
963,5358.098022772116,6416,True,0.0,0.10508874999999995
964,2753.2104792957657,3260,True,-3.0,0.10457937500000003
965,3636.8881684146154,4248,True,0.0,0.10391562500000007
966,4331.478696727496,5121,True,10.0,0.1031154687500001
967,4580.241767880783,5433,True,-1.0,0.1022665625000001
968,3635.8268118034503,4354,True,7.0,0.10158624999999999
969,5049.921739471392,6019,True,3.0,0.10064578125000001
970,2018.9367836597044,2405,True,-2.0,0.10027000000000008
971,1819.9309114289524,2155,True,-1.0,0.09993328125
972,2758.173854209269,3344,True,0.0,0.09941078125000002
973,3968.5585949517094,4671,True,0.0,0.09868093749999995
974,3940.1636497868217,4737,True,2.0,0.09794078125000005
975,2128.6148146673704,2545,True,1.0,0.09754312499999995
976,1764.4810638499473,2082,True,0.0,0.09721781250000006
977,3314.2466558060696,3960,True,-2.0,0.09659906250000005
978,1793.0793783113086,2136,True,-2.0,0.09626531250000003
979,3204.099106982018,3830,True,1.0,0.09566687500000004
980,2682.2324212150897,3159,True,-1.0,0.09517328125000002
981,3634.3326413948507,4249,True,0.0,0.094509375
982,2078.321838887872,2482,True,-1.0,0.09412156250000014
983,2518.3198901547403,2957,True,-1.0,0.09365953125000004
984,1651.3447421463545,1947,True,0.0,0.09335531249999995
985,5423.340521228953,6500,True,-2.0,0.09233968749999999
986,1807.1556751626727,2145,True,-1.0,0.09200453125000008
987,2299.8985712124886,2674,True,-1.0,0.09158671875000013
988,1345.058186987997,1563,True,-1.0,0.0913425000000001
989,2819.539926666819,3338,True,-2.0,0.09082093750000009
990,1407.923464399781,1644,True,-2.0,0.09056406250000004
991,2626.4358177438635,3097,True,-1.0,0.09008015624999999
992,3011.574366379525,3570,True,-3.0,0.08952234375000001
993,2690.848323349825,3254,True,0.0,0.08901390625000005
994,2011.1074458843843,2393,True,0.0,0.08864000000000005
995,1942.8083336723441,2311,True,0.0,0.08827890625000001
996,39.9872923534861,181,False,135.0,0.08825062500000003
997,1824.394826495604,2163,True,0.0,0.08791265625
998,3414.129058466493,4088,True,1.0,0.08727390625000009
999,1937.2090708045748,2306,True,-4.0,0.08691359374999996
1000,2110.680688568089,2521,True,-2.0,0.08651968750000005
1001,2007.8704596945104,2396,True,-1.0,0.08614531250000002
1002,4226.552562882403,5438,True,-1.0,0.08529562499999999
1003,4038.6765363419236,4761,True,-1.0,0.08455171875
1004,2075.0538467705396,2474,True,-2.0,0.0841651562500001
1005,3485.6704535198724,4169,True,1.0,0.08351375000000005
1006,3810.2637378093705,4469,True,0.0,0.08281546875000001
1007,3090.02538276116,3675,True,6.0,0.08224124999999993
1008,2948.264212804635,3495,True,0.0,0.08169515625000012
1009,3171.5380688362425,3770,True,-1.0,0.08110609375000011
1010,3994.7941751776307,4708,True,4.0,0.08037046875000009
1011,3375.58282511298,4028,True,-1.0,0.07974109375000005
1012,1646.2329174046379,1943,True,-1.0,0.07943749999999994
1013,2287.4400405717693,2745,True,3.0,0.07900859375000002
1014,4039.4371059821847,4760,True,5.0,0.07826484375000009
1015,2961.405774959832,3511,True,-1.0,0.07771625000000004
1016,2388.0175982782216,2867,True,-1.0,0.07726828124999996
