Step,Reward,Accumulated reward,Velocity,Steer,Deviation,Speed
1,0.9750911146221003,0.9750911146221003,6.5,-0.14,1.0,0.0
2,0.9751404452539957,1.950231559876096,6.5,-0.16,1.0,0.00248437887057662
3,0.9751343093436271,2.925365869219723,6.5,-0.16,1.0,0.0024476717226207256
4,0.975233866316261,3.900599735535984,6.5,-0.16,1.0,0.001173534314148128
5,0.9752935839086092,4.875893319444593,6.5,-0.16,1.0,0.0007486152462661266
6,0.9752487398620402,5.851142059306634,6.5,-0.16,1.0,0.0005310869310051203
7,0.9751961773792543,6.8263382366858885,6.5,-0.16,1.0,0.0014561080606654286
8,0.975221494124837,7.801559730810726,6.5,-0.16,1.0,0.0009823512518778443
9,0.9751937988088115,8.776753529619537,6.5,-0.16,1.0,0.00041195869562216103
10,0.975240554051832,9.751994083671368,6.5,-0.16,1.0,0.0002734517911449075
11,0.9752237772117707,10.727217860883139,6.5,-0.16,1.0,2.265942021040246e-05
12,0.975274155642559,11.702492016525698,6.5,-0.16,1.0,9.965897334041074e-05
13,0.9753214704225079,12.677813486948205,6.5,-0.16,1.0,0.0019911567214876413
14,0.9752884752111416,13.653101962159347,6.5,-0.16,1.0,0.4092186391353607
15,0.9798053608687834,14.63290732302813,6.5,-0.16,0.0,0.7184543609619141
16,0.9800918318095995,15.612999154837729,6.5,-0.16,0.0,0.90999835729599
17,0.9767678853386529,16.589767040176383,6.5,-0.16,1.0,1.1478403806686401
18,0.9700364596051336,17.559803499781516,6.5,-0.14,3.0,1.3405786752700806
19,0.9652060373669842,18.5250095371485,6.5,-0.14,5.0,1.5605379343032837
20,0.9565368976982297,19.481546434846727,6.5,-0.14,8.0,1.7302104234695435
21,0.9404879116598155,20.422034346506543,6.5,-0.14,13.0,2.0276386737823486
22,0.9268224811524416,21.348856827658985,4.5,-0.12,17.0,2.476290225982666
23,0.905562637173646,22.25441946483263,4.5,-0.12,23.0,2.93068265914917
24,0.8949849626883996,23.14940442752103,4.5,-0.12,25.0,3.354139804840088
25,0.8807488235894745,24.030153251110505,5.5,0.06,28.0,3.615265130996704
26,0.8608509095104032,24.89100416062091,5.5,0.06,32.0,3.8355093002319336
27,0.8489315132080272,25.739935673828935,5.5,0.06,34.0,4.057460308074951
28,0.8468861358292665,26.5868218096582,5.5,0.06,34.0,4.735998153686523
29,0.8458238529594492,27.43264566261765,5.5,0.06,34.0,4.948239326477051
30,0.8450989523147105,28.27774461493236,5.5,0.06,34.0,5.169511795043945
31,0.848231432706085,29.125976047638446,5.5,0.06,33.0,5.301874160766602
32,0.8494483883534587,29.975424435991904,5.5,0.06,32.0,5.192648410797119
33,0.8517672972004512,30.827191733192354,5.5,0.06,31.0,5.132692813873291
34,0.8509484357195853,31.678140168911938,5.5,0.06,31.0,5.0327019691467285
