Step,Reward,Accumulated reward,Throttle,Steer,Deviation,Speed
55,0.8979902610778809,46.74042107049568,0.5,0.01,8.0,4.0497565269470215
56,0.9010560569763184,47.641477127471994,0.5,0.01,8.0,4.126401424407959
57,0.90459676361084,48.546073891082834,0.5,0.01,8.0,4.214919090270996
58,0.9074765357971193,49.45355042687995,0.5,0.01,8.0,4.2869133949279785
59,0.9108940658569338,50.36444449273689,0.5,0.01,8.0,4.37235164642334
60,0.9137733993530275,51.27821789208991,0.5,0.01,8.0,4.444334983825684
61,0.916973129272461,52.195191021362376,0.5,0.01,8.0,4.524328231811523
62,0.9197057304382326,53.11489675180061,0.5,0.01,8.0,4.5926432609558105
63,0.922559352874756,54.037456104675364,0.5,0.01,8.0,4.6639838218688965
64,0.9254183349609376,54.9628744396363,0.5,0.01,8.0,4.7354583740234375
65,0.927903533935547,55.89077797357185,0.5,0.01,8.0,4.797588348388672
66,0.9308993682861328,56.821677341857985,0.5,0.01,8.0,4.87248420715332
67,0.9334695587158204,57.755146900573806,0.5,0.01,8.0,4.936738967895508
68,0.9360000000000002,58.691146900573806,0.5,0.01,8.0,5.01280403137207
69,0.9360000000000002,59.627146900573806,0.5,0.01,8.0,5.076328754425049
70,0.9358992729187012,60.56304617349251,0.5,0.01,8.0,4.997481822967529
71,0.9360000000000002,61.49904617349251,0.5,0.01,8.0,5.0960235595703125
72,0.9360000000000002,62.43504617349251,0.5,0.01,8.0,5.095128536224365
73,0.9440000000000002,63.37904617349251,0.5,0.01,7.0,5.057594299316406
74,0.9440000000000002,64.32304617349251,0.5,0.01,7.0,5.171966552734375
75,0.952,65.27504617349251,0.5,0.01,6.0,5.056402206420898
76,0.952,66.22704617349251,0.5,0.01,6.0,5.177145481109619
77,0.952,67.17904617349251,0.5,0.01,6.0,5.119597434997559
78,0.96,68.1390461734925,0.5,0.01,5.0,5.067367076873779
79,0.96,69.0990461734925,0.5,0.01,5.0,5.04025411605835
80,0.9760000000000002,70.0750461734925,0.5,0.01,3.0,5.197768211364746
81,0.984,71.05904617349249,0.5,0.01,2.0,5.392822265625
82,1.0,72.05904617349249,0.5,0.01,0.0,5.333864212036133
83,1.0,73.05904617349249,0.5,0.01,0.0,5.287472248077393
84,0.992,74.0510461734925,0.5,0.01,1.0,5.284388065338135
85,0.992,75.0430461734925,0.5,0.01,-1.0,5.250351428985596
86,0.984,76.0270461734925,0.5,0.01,-2.0,5.254227161407471
87,0.9760000000000002,77.00304617349249,0.5,0.01,-3.0,5.259382724761963
88,0.9760000000000002,77.97904617349249,0.5,0.01,-3.0,5.265153884887695
89,0.952,78.93104617349249,0.5,0.01,-6.0,5.28248929977417
90,0.9680000000000002,79.8990461734925,0.5,0.01,-4.0,5.289085388183594
91,0.9760000000000002,80.87504617349249,0.5,0.01,-3.0,5.343289375305176
92,0.9760000000000002,81.85104617349249,0.5,0.01,-3.0,5.374287128448486
93,0.9680000000000002,82.8190461734925,0.5,0.01,-4.0,5.410317420959473
94,0.9680000000000002,83.7870461734925,0.5,0.01,-4.0,5.450862407684326
95,0.96,84.74704617349249,0.5,0.01,-5.0,5.469624996185303
96,0.96,85.70704617349249,0.5,0.01,-5.0,5.490352630615234
97,0.952,86.65904617349248,0.5,0.01,-6.0,5.539581298828125
98,0.9440000000000002,87.60304617349249,0.5,0.01,-7.0,5.547074317932129
99,0.9360000000000002,88.5390461734925,0.5,0.01,-8.0,5.573337554931641
100,0.9279999999999999,89.46704617349249,0.5,0.01,-9.0,5.563013553619385
101,0.9199999999999999,90.3870461734925,0.3,-0.08,-10.0,5.585691452026367
102,0.9120000000000001,91.2990461734925,0.3,-0.08,-11.0,5.580505847930908
103,0.9279999999999999,92.2270461734925,0.3,-0.08,-9.0,5.482479572296143
104,0.952,93.1790461734925,0.3,-0.08,-6.0,5.425976276397705
105,0.992,94.1710461734925,0.5,0.01,-1.0,5.327836513519287
106,0.9760000000000002,95.1470461734925,0.5,0.01,3.0,5.264652252197266
107,0.952,96.0990461734925,0.5,0.01,6.0,5.2150044441223145
108,0.9440000000000002,97.0430461734925,0.5,0.01,7.0,5.183183193206787
109,0.9440000000000002,97.9870461734925,0.5,0.01,7.0,5.15455961227417
110,0.9360000000000002,98.92304617349251,0.5,0.01,8.0,5.119715690612793
111,0.9360000000000002,99.85904617349252,0.5,0.01,8.0,5.140129089355469
112,0.9360000000000002,100.79504617349252,0.5,0.01,8.0,5.143893718719482
113,0.9360000000000002,101.73104617349253,0.5,0.01,8.0,5.186305522918701
114,0.9279999999999999,102.65904617349253,0.5,0.01,9.0,5.197380065917969
115,0.9279999999999999,103.58704617349252,0.5,0.01,9.0,5.2238240242004395
116,0.9279999999999999,104.51504617349252,0.5,0.01,9.0,5.24536657333374
117,0.9279999999999999,105.44304617349252,0.5,0.01,9.0,5.2861528396606445
118,0.9279999999999999,106.37104617349252,0.5,0.01,9.0,5.279460906982422
119,0.9279999999999999,107.29904617349251,0.5,0.01,9.0,5.3069376945495605
120,0.9279999999999999,108.22704617349251,0.5,0.01,9.0,5.3381266593933105
121,0.9279999999999999,109.15504617349251,0.5,0.01,9.0,5.391337871551514
122,0.9279999999999999,110.0830461734925,0.5,0.01,9.0,5.430878162384033
123,0.9279999999999999,111.0110461734925,0.5,0.01,9.0,5.488986968994141
124,0.9279999999999999,111.9390461734925,0.5,0.01,9.0,5.5210466384887695
125,0.9279999999999999,112.8670461734925,0.5,0.01,9.0,5.524418830871582
126,0.9279999999999999,113.7950461734925,0.5,0.01,9.0,5.585625171661377
127,0.9279999999999999,114.72304617349249,0.5,0.01,9.0,5.6300368309021
128,0.9279999999999999,115.65104617349249,0.5,0.01,9.0,5.636450290679932
129,0.9279999999999999,116.57904617349249,0.5,0.01,9.0,5.638953685760498
130,0.9279999999999999,117.50704617349248,0.5,0.01,9.0,5.692569255828857
131,0.9279999999999999,118.43504617349248,0.5,0.01,9.0,5.731853008270264
132,0.9279999999999999,119.36304617349248,0.5,0.01,9.0,5.719268798828125
133,0.9279999999999999,120.29104617349248,0.5,0.01,9.0,5.7814040184021
134,0.9279999999999999,121.21904617349247,0.5,0.01,9.0,5.817537307739258
135,0.9279999999999999,122.14704617349247,0.5,0.01,9.0,5.836534023284912
136,0.9360000000000002,123.08304617349248,0.5,0.01,8.0,5.888339042663574
137,0.9360000000000002,124.01904617349248,0.5,0.01,8.0,5.950559616088867
138,0.9360000000000002,124.95504617349249,0.5,0.01,8.0,5.946192741394043
139,0.9360000000000002,125.8910461734925,0.5,0.01,8.0,5.941377639770508
140,0.9360000000000002,126.8270461734925,0.5,0.01,8.0,6.3555908203125
141,0.9360000000000002,127.76304617349251,0.5,0.01,8.0,6.735472679138184
142,0.9360000000000002,128.69904617349252,0.5,0.01,8.0,6.927119731903076
143,0.9360000000000002,129.63504617349253,0.5,0.01,8.0,7.093862056732178
144,0.9360000000000002,130.57104617349253,0.5,0.01,8.0,7.206928730010986
145,0.9279999999999999,131.49904617349253,0.5,0.01,9.0,7.321928024291992
146,0.9360000000000002,132.43504617349254,0.5,0.01,8.0,7.422010898590088
147,0.9360000000000002,133.37104617349254,0.5,0.01,8.0,7.528674602508545
148,0.9279999999999999,134.29904617349254,0.5,0.01,9.0,7.592151165008545
149,0.9199999999999999,135.21904617349253,0.5,0.01,10.0,7.644414901733398
150,0.9120000000000001,136.13104617349254,0.5,0.01,11.0,7.691681385040283
151,0.8960000000000001,137.02704617349252,0.5,0.01,13.0,7.806574821472168
152,0.8879999999999999,137.91504617349253,0.5,0.01,14.0,7.886997222900391
153,0.8800000000000001,138.79504617349252,0.5,0.01,15.0,7.9725494384765625
154,0.8720000000000001,139.66704617349254,0.5,0.01,16.0,8.011577606201172
155,0.8640000000000001,140.53104617349254,0.5,0.01,17.0,8.05112075805664
156,0.8560000000000001,141.38704617349254,0.5,0.01,18.0,8.133787155151367
157,0.8480000000000001,142.23504617349255,0.5,0.0,19.0,8.186380386352539
158,0.8400000000000001,143.07504617349255,0.5,0.0,20.0,8.244544982910156
159,0.8240000000000001,143.89904617349256,0.5,0.0,22.0,8.307218551635742
160,0.808,144.70704617349256,0.3,0.12,24.0,8.298611640930176
161,0.784,145.49104617349255,0.3,0.12,27.0,8.225178718566895
162,0.8160000000000001,146.30704617349255,0.3,0.12,23.0,8.115711212158203
163,0.9040000000000001,147.21104617349255,0.3,0.12,12.0,7.986564636230469
164,0.984,148.19504617349256,0.5,0.01,-2.0,7.890613079071045
165,0.8640000000000001,149.05904617349256,0.5,0.01,-17.0,7.861357688903809
166,0.792,149.85104617349256,0.3,-0.08,-26.0,7.8167314529418945
167,0.752,150.60304617349257,0.3,-0.08,-31.0,7.741525650024414
168,0.752,151.35504617349258,0.3,-0.08,-31.0,7.691232204437256
169,0.792,152.14704617349258,0.3,-0.08,-26.0,7.591972351074219
170,0.8400000000000001,152.9870461734926,0.3,-0.08,-20.0,7.480345249176025
171,0.8960000000000001,153.88304617349257,0.3,-0.08,-13.0,7.408681869506836
172,0.9680000000000002,154.85104617349256,0.3,-0.08,-4.0,7.299825668334961
173,0.952,155.80304617349256,0.5,0.01,6.0,7.214343070983887
174,0.8560000000000001,156.65904617349256,0.5,0.01,18.0,7.162255764007568
175,0.8,157.45904617349257,0.5,0.01,25.0,7.169622421264648
176,0.76,158.21904617349256,0.3,0.12,30.0,7.1675543785095215
177,0.72,158.93904617349256,0.3,0.12,35.0,7.13588809967041
178,0.72,159.65904617349256,0.3,0.12,35.0,7.059661865234375
179,0.744,160.40304617349256,0.3,0.12,32.0,6.968917369842529
180,0.768,161.17104617349256,0.3,0.12,29.0,6.873788833618164
181,0.8,161.97104617349257,0.3,0.12,25.0,6.792163372039795
182,0.8240000000000001,162.79504617349258,0.3,0.12,22.0,6.713465690612793
183,0.8560000000000001,163.65104617349257,0.5,0.0,18.0,6.615943908691406
184,0.8879999999999999,164.53904617349258,0.5,0.01,14.0,6.6033735275268555
185,0.8960000000000001,165.43504617349257,0.5,0.01,13.0,6.576440334320068
186,0.8800000000000001,166.31504617349256,0.5,0.01,15.0,6.5937113761901855
187,0.8640000000000001,167.17904617349257,0.5,0.01,17.0,6.662600040435791
188,0.8400000000000001,168.01904617349257,0.5,0.01,20.0,6.741103649139404
189,0.8240000000000001,168.84304617349258,0.5,0.01,22.0,6.810464382171631
190,0.8,169.6430461734926,0.5,0.01,25.0,6.882030487060547
191,0.776,170.4190461734926,0.3,0.12,28.0,6.878221035003662
192,0.736,171.1550461734926,0.3,0.12,33.0,6.865774631500244
193,0.72,171.8750461734926,0.3,0.12,35.0,6.806398391723633
194,0.736,172.61104617349258,0.3,0.12,33.0,6.758049964904785
195,0.768,173.37904617349258,0.3,0.12,29.0,6.680298328399658
196,0.808,174.18704617349258,0.3,0.12,24.0,6.582087516784668
197,0.8560000000000001,175.04304617349257,0.3,0.12,18.0,6.502691268920898
198,0.9120000000000001,175.95504617349258,0.5,0.01,11.0,6.41153621673584
199,0.9760000000000002,176.93104617349258,0.5,0.01,3.0,6.38735818862915
200,0.984,177.91504617349258,0.5,0.01,-2.0,6.4188232421875
201,0.984,178.8990461734926,0.5,0.01,-2.0,6.453032970428467
202,0.9760000000000002,179.8750461734926,0.5,0.01,-3.0,6.524960994720459
203,0.992,180.86704617349258,0.5,0.01,-1.0,6.553534984588623
204,0.984,181.8510461734926,0.5,0.01,2.0,6.613865375518799
205,0.984,182.8350461734926,0.5,0.01,2.0,6.701581954956055
206,0.984,183.8190461734926,0.5,0.01,2.0,6.776749134063721
207,0.9760000000000002,184.7950461734926,0.5,0.0,3.0,6.881963729858398
208,0.96,185.75504617349262,0.5,0.0,5.0,6.92742395401001
209,0.9360000000000002,186.69104617349262,0.5,0.0,8.0,7.005578517913818
210,0.9199999999999999,187.6110461734926,0.5,0.0,10.0,7.105342388153076
211,0.9040000000000001,188.5150461734926,0.5,0.0,12.0,7.195308208465576
212,0.8800000000000001,189.3950461734926,0.5,0.0,15.0,7.2429375648498535
213,0.8480000000000001,190.24304617349262,0.5,0.0,19.0,7.3328166007995605
214,0.8,191.04304617349263,0.3,0.12,25.0,7.386691093444824
215,0.728,191.77104617349264,0.3,0.12,34.0,7.342304706573486
216,0.712,192.48304617349262,0.3,0.12,36.0,7.281046390533447
217,0.744,193.22704617349262,0.3,0.12,32.0,7.205266952514648
218,0.8,194.02704617349264,0.3,0.12,25.0,7.11403226852417
219,0.8720000000000001,194.89904617349265,0.3,0.12,16.0,7.0091142654418945
220,0.8720000000000001,195.77104617349266,0.5,0.0,16.0,6.9292073249816895
221,0.9440000000000002,196.71504617349265,0.3,0.12,7.0,6.860540866851807
222,0.9760000000000002,197.69104617349265,0.5,0.0,3.0,6.813436508178711
223,0.992,198.68304617349264,0.5,0.0,-1.0,6.807953357696533
224,0.9760000000000002,199.65904617349264,0.5,0.0,-3.0,6.8051557540893555
225,0.992,200.65104617349263,0.5,0.0,1.0,6.839599609375
226,0.9279999999999999,201.57904617349263,0.5,0.0,9.0,6.906680583953857
227,0.8640000000000001,202.44304617349263,0.3,0.12,17.0,6.906453609466553
228,0.792,203.23504617349263,0.3,0.12,26.0,6.879789352416992
229,0.768,204.00304617349263,0.3,0.12,29.0,6.836579322814941
230,0.792,204.79504617349264,0.3,0.12,26.0,6.772899150848389
231,0.8400000000000001,205.63504617349264,0.3,0.12,20.0,6.686325550079346
232,0.8879999999999999,206.52304617349265,0.3,0.12,14.0,6.598345756530762
233,0.9440000000000002,207.46704617349263,0.3,0.12,7.0,6.5218186378479
234,0.9760000000000002,208.44304617349263,0.3,0.12,-3.0,6.435053825378418
235,0.9120000000000001,209.35504617349264,0.3,0.12,-11.0,6.353686332702637
236,0.8640000000000001,210.21904617349264,0.5,0.0,-17.0,6.297817707061768
237,0.8160000000000001,211.03504617349265,0.5,0.0,-23.0,6.256530284881592
238,0.792,211.82704617349265,0.5,0.0,-26.0,6.270842552185059
239,0.8,212.62704617349266,0.5,0.0,-25.0,6.308614730834961
240,0.808,213.43504617349265,0.5,0.0,-24.0,6.328322887420654
241,0.8160000000000001,214.25104617349265,0.5,0.0,-23.0,6.392054080963135
242,0.8320000000000001,215.08304617349265,0.5,0.0,-21.0,6.40122127532959
243,0.8480000000000001,215.93104617349266,0.5,0.0,-19.0,6.466235160827637
244,0.8640000000000001,216.79504617349266,0.5,0.0,-17.0,6.561647891998291
245,0.8800000000000001,217.67504617349266,0.5,0.0,-15.0,6.611082077026367
246,0.8960000000000001,218.57104617349265,0.5,0.0,-13.0,6.642395496368408
247,0.9199999999999999,219.49104617349263,0.5,0.0,-10.0,6.704721450805664
248,0.9360000000000002,220.42704617349264,0.5,0.0,-8.0,6.777374267578125
249,0.9760000000000002,221.40304617349264,0.3,0.12,-3.0,6.822602272033691
250,0.9760000000000002,222.37904617349264,0.3,0.12,3.0,6.824436664581299
251,0.96,223.33904617349265,0.3,0.12,5.0,6.777867317199707
252,0.9680000000000002,224.30704617349264,0.3,0.12,4.0,6.731320381164551
253,1.0,225.30704617349264,0.3,0.12,0.0,6.666345119476318
254,0.96,226.26704617349264,0.3,0.12,-5.0,6.59409761428833
255,0.9120000000000001,227.17904617349265,0.3,0.12,-11.0,6.530179500579834
256,0.8560000000000001,228.03504617349265,0.5,0.0,-18.0,6.475857734680176
257,0.8160000000000001,228.85104617349265,0.5,0.0,-23.0,6.407421588897705
258,0.8,229.65104617349266,0.5,0.0,-25.0,6.419310569763184
259,0.8160000000000001,230.46704617349266,0.5,0.0,-23.0,6.466512680053711
260,0.8240000000000001,231.29104617349267,0.5,0.0,-22.0,6.502241611480713
261,0.8879999999999999,232.17904617349268,0.5,0.0,-14.0,6.585751533508301
262,0.992,233.17104617349267,0.5,0.0,-1.0,6.639326095581055
263,0.9040000000000001,234.07504617349267,0.3,0.12,12.0,6.699879169464111
264,0.8160000000000001,234.89104617349267,0.3,0.12,23.0,6.673628330230713
265,0.752,235.64304617349268,0.3,0.12,31.0,6.647960662841797
266,0.736,236.37904617349267,0.3,0.12,33.0,6.587496757507324
267,0.736,237.11504617349266,0.3,0.12,33.0,6.546195983886719
268,0.744,237.85904617349266,0.3,0.12,32.0,6.489642143249512
269,0.76,238.61904617349265,0.3,0.12,30.0,6.41533088684082
270,0.784,239.40304617349264,0.3,0.12,27.0,6.340651988983154
271,0.8240000000000001,240.22704617349265,0.3,0.12,22.0,6.2791290283203125
272,0.952,241.17904617349265,0.3,0.12,6.0,6.212250709533691
273,0.9279999999999999,242.10704617349265,0.3,0.12,9.0,6.125229835510254
274,0.9360000000000002,243.04304617349266,0.3,0.12,8.0,6.055840015411377
275,0.9120000000000001,243.95504617349266,0.3,0.12,11.0,5.989012718200684
276,0.9199999999999999,244.87504617349265,0.3,0.12,10.0,5.913623809814453
277,0.9279999999999999,245.80304617349265,0.3,0.12,9.0,5.82613468170166
278,0.9360000000000002,246.73904617349265,0.3,0.12,8.0,5.789646148681641
279,0.9440000000000002,247.68304617349264,0.3,0.12,7.0,5.713779449462891
280,0.9680000000000002,248.65104617349263,0.3,0.12,4.0,5.642308235168457
281,0.984,249.63504617349264,0.5,0.0,2.0,5.5815277099609375
282,0.992,250.62704617349263,0.5,0.0,-1.0,5.533346176147461
283,0.992,251.61904617349262,0.5,0.0,-1.0,5.5134382247924805
284,0.992,252.6110461734926,0.5,0.0,1.0,5.56967306137085
285,0.9760000000000002,253.5870461734926,0.5,0.0,3.0,5.56897497177124
286,0.9440000000000002,254.5310461734926,0.5,0.0,7.0,5.614865303039551
287,0.9120000000000001,255.4430461734926,0.3,0.12,11.0,5.603949069976807
288,0.8960000000000001,256.3390461734926,0.3,0.12,13.0,5.604946136474609
289,0.8879999999999999,257.22704617349257,0.3,0.12,14.0,5.577145576477051
290,0.9120000000000001,258.13904617349255,0.3,0.12,11.0,5.563621997833252
291,0.952,259.09104617349254,0.3,0.12,6.0,5.526176929473877
292,0.992,260.08304617349256,0.5,0.0,1.0,5.475461006164551
293,0.9680000000000002,261.0510461734926,0.5,0.0,-4.0,5.503527641296387
294,0.9440000000000002,261.9950461734926,0.5,0.0,-7.0,5.5045576095581055
295,0.9440000000000002,262.9390461734926,0.5,0.0,-7.0,5.539470195770264
296,0.952,263.8910461734926,0.5,0.0,-6.0,5.553092956542969
297,0.96,264.8510461734926,0.5,0.0,-5.0,5.595941543579102
298,0.9680000000000002,265.8190461734926,0.5,0.0,-4.0,5.618183135986328
299,0.9760000000000002,266.7950461734926,0.5,0.0,-3.0,5.640127658843994
300,0.984,267.7790461734926,0.5,0.0,-2.0,5.674217224121094
301,0.992,268.7710461734926,0.5,0.0,-1.0,5.779448509216309
302,0.992,269.7630461734926,0.5,0.0,1.0,5.8178815841674805
303,0.9760000000000002,270.7390461734926,0.5,0.0,3.0,5.917153835296631
304,0.9440000000000002,271.68304617349264,0.5,0.0,7.0,5.969085216522217
305,0.9199999999999999,272.60304617349266,0.3,0.12,10.0,6.014585494995117
306,0.8960000000000001,273.4990461734927,0.3,0.12,13.0,5.986979007720947
307,0.8879999999999999,274.38704617349265,0.3,0.12,14.0,5.9710516929626465
308,0.9199999999999999,275.30704617349267,0.3,0.12,10.0,5.939427852630615
309,0.9680000000000002,276.2750461734927,0.3,0.12,4.0,5.908388137817383
310,0.984,277.25904617349266,0.5,0.0,-2.0,5.842828750610352
311,0.9360000000000002,278.19504617349264,0.5,0.0,-8.0,5.829216480255127
312,0.9120000000000001,279.1070461734926,0.5,0.0,-11.0,5.860174655914307
313,0.9120000000000001,280.0190461734926,0.5,0.0,-11.0,5.862020492553711
314,0.9120000000000001,280.9310461734926,0.5,0.0,-11.0,5.952436923980713
315,0.9120000000000001,281.84304617349255,0.5,0.0,-11.0,5.983264446258545
316,0.9199999999999999,282.76304617349257,0.5,0.0,-10.0,6.056819438934326
317,0.9279999999999999,283.69104617349257,0.5,0.0,-9.0,6.117210388183594
318,0.9279999999999999,284.61904617349256,0.5,0.0,-9.0,6.169956207275391
319,0.9360000000000002,285.55504617349254,0.5,0.0,-8.0,6.244266986846924
320,0.9360000000000002,286.4910461734925,0.5,0.0,-8.0,6.288389205932617
321,0.9360000000000002,287.4270461734925,0.5,0.0,-8.0,6.373444557189941
322,0.9440000000000002,288.3710461734925,0.5,0.0,-7.0,6.421260356903076
323,0.952,289.3230461734925,0.5,0.0,-6.0,6.496747016906738
324,0.952,290.2750461734925,0.5,0.0,-6.0,6.593794345855713
325,0.96,291.2350461734925,0.5,0.0,-5.0,6.689434051513672
326,0.96,292.19504617349247,0.5,0.0,-5.0,6.769093036651611
327,0.9680000000000002,293.1630461734925,0.5,0.0,-4.0,6.831052780151367
328,0.9680000000000002,294.1310461734925,0.5,0.0,-4.0,6.884220123291016
329,0.9760000000000002,295.1070461734925,0.5,0.0,-3.0,6.965578556060791
330,0.984,296.0910461734925,0.5,0.0,-2.0,7.015850067138672
331,0.984,297.07504617349247,0.5,0.0,-2.0,7.078200817108154
332,0.992,298.0670461734925,0.5,0.0,-1.0,7.148935794830322
333,1.0,299.0670461734925,0.5,0.0,0.0,7.228252410888672
334,0.992,300.0590461734925,0.5,0.0,1.0,7.291446685791016
335,0.992,301.0510461734925,0.5,0.0,1.0,7.3579792976379395
336,0.992,302.04304617349254,0.5,0.0,1.0,7.463165283203125
337,0.984,303.0270461734925,0.5,0.0,2.0,7.480146884918213
338,0.9760000000000002,304.0030461734925,0.5,0.0,3.0,7.523576736450195
339,0.9680000000000002,304.97104617349254,0.5,0.0,4.0,7.581133842468262
340,0.9680000000000002,305.93904617349256,0.5,0.0,4.0,7.636800289154053
341,0.96,306.89904617349254,0.5,0.0,5.0,7.723228931427002
342,0.952,307.85104617349253,0.5,0.0,6.0,7.772983074188232
343,0.952,308.80304617349253,0.5,0.0,6.0,7.827478408813477
344,0.96,309.7630461734925,0.5,0.0,5.0,7.878931999206543
345,0.9440000000000002,310.70704617349253,0.5,0.0,7.0,7.943408966064453
346,0.9360000000000002,311.6430461734925,0.5,0.0,8.0,8.023192405700684
347,0.9360000000000002,312.5790461734925,0.5,0.0,8.0,8.080718040466309
348,0.9199999999999999,313.4990461734925,0.5,0.0,10.0,8.14478874206543
349,0.9199999999999999,314.4190461734925,0.5,0.0,10.0,8.211999893188477
350,0.9120000000000001,315.3310461734925,0.5,0.0,11.0,8.268879890441895
351,0.9120000000000001,316.2430461734925,0.5,0.0,11.0,8.329591751098633
352,0.9040000000000001,317.14704617349247,0.5,0.0,12.0,8.371957778930664
353,0.8960000000000001,318.0430461734925,0.5,0.0,13.0,8.425437927246094
354,0.8960000000000001,318.9390461734925,0.5,0.0,13.0,8.466948509216309
355,0.8879999999999999,319.8270461734925,0.5,0.0,14.0,8.53557014465332
356,0.8800000000000001,320.7070461734925,0.5,0.0,15.0,8.572001457214355
357,0.8879999999999999,321.59504617349245,0.5,0.0,14.0,8.613239288330078
358,0.8720000000000001,322.46704617349246,0.5,0.0,16.0,8.666930198669434
359,0.8720000000000001,323.3390461734925,0.3,0.12,16.0,8.676274299621582
360,0.8640000000000001,324.20304617349245,0.3,0.12,17.0,8.608480453491211
361,0.8879999999999999,325.09104617349243,0.3,0.12,14.0,8.543292045593262
362,0.9760000000000002,326.06704617349243,0.5,0.0,3.0,8.47237777709961
363,0.9199999999999999,326.98704617349244,0.5,0.0,-10.0,8.44025707244873
364,0.8480000000000001,327.83504617349246,0.5,0.0,-19.0,8.439602851867676
