Step,Reward,Accumulated reward,Throttle,Steer,Deviation,Speed
80,0.9597222222222224,70.0034749755663,0.5,0.01,5.0,5.117585182189941
81,0.9672222222222222,70.97069719778852,0.5,0.01,4.0,5.227158069610596
82,0.9747222222222223,71.94541942001075,0.5,0.01,3.0,5.165377616882324
83,0.9822222222222223,72.92764164223297,0.5,0.01,2.0,5.083829879760742
84,0.9972222222222222,73.92486386445519,0.5,0.01,0.0,5.058516979217529
85,0.9972222222222222,74.92208608667741,0.5,0.01,0.0,5.099540710449219
86,0.9897222222222224,75.91180830889964,0.5,0.01,-1.0,5.084917068481445
87,0.9897222222222224,76.90153053112186,0.5,0.01,-1.0,5.093312740325928
88,0.9822222222222223,77.88375275334408,0.5,0.01,-2.0,5.103167533874512
89,0.9822222222222223,78.8659749755663,0.5,0.01,-2.0,5.115741729736328
90,0.9897222222222224,79.85569719778853,0.5,0.01,-1.0,5.1645073890686035
91,0.9372222222222222,80.79291942001075,0.5,0.01,-8.0,5.166847229003906
92,0.9672222222222222,81.76014164223297,0.5,0.01,-4.0,5.220947742462158
93,0.9672222222222222,82.72736386445519,0.5,0.01,-4.0,5.274383068084717
94,0.9747222222222223,83.70208608667741,0.5,0.01,-3.0,5.276042461395264
95,0.9672222222222222,84.66930830889963,0.5,0.01,-4.0,5.2996602058410645
96,0.9672222222222222,85.63653053112185,0.5,0.01,-4.0,5.299276828765869
97,0.9597222222222224,86.59625275334407,0.5,0.01,-5.0,5.361277103424072
98,0.9522222222222223,87.5484749755663,0.5,0.01,-6.0,5.439000129699707
99,0.9522222222222223,88.50069719778851,0.5,0.01,-6.0,5.451439380645752
100,0.9447222222222222,89.44541942001074,0.5,0.01,-7.0,5.505188465118408
101,0.9297222222222223,90.37514164223296,0.5,0.01,-9.0,5.543713569641113
102,0.9297222222222223,91.30486386445519,0.5,0.01,-9.0,5.569599151611328
103,0.9222222222222223,92.2270860866774,0.5,0.01,-10.0,5.601236820220947
104,0.9072222222222224,93.13430830889962,0.5,0.01,-12.0,5.615207672119141
105,0.9100000000000001,94.04430830889962,0.5,0.0,-12.0,5.636102199554443
106,0.9025000000000001,94.94680830889962,0.5,0.0,-13.0,5.670137405395508
107,0.895,95.84180830889962,0.5,0.0,-14.0,5.6835551261901855
108,0.895,96.73680830889961,0.5,0.0,-14.0,5.706033706665039
109,0.8875,97.62430830889961,0.5,0.0,-15.0,5.739955902099609
110,0.8875,98.51180830889962,0.5,0.0,-15.0,5.753836154937744
111,0.8800000000000001,99.39180830889961,0.5,0.0,-16.0,5.774137496948242
112,0.8800000000000001,100.27180830889961,0.5,0.0,-16.0,5.847249984741211
113,0.8800000000000001,101.1518083088996,0.5,0.0,-16.0,5.876814365386963
114,0.8800000000000001,102.0318083088996,0.5,0.0,-16.0,5.884181976318359
115,0.8725,102.9043083088996,0.5,0.0,-17.0,5.888623237609863
116,0.8725,103.7768083088996,0.5,0.0,-17.0,5.9317851066589355
117,0.8725,104.6493083088996,0.5,0.0,-17.0,5.955015182495117
118,0.865,105.5143083088996,0.5,0.0,-18.0,5.966747760772705
119,0.865,106.3793083088996,0.5,0.0,-18.0,6.040625095367432
120,0.865,107.24430830889959,0.5,0.0,-18.0,6.05489444732666
121,0.865,108.10930830889959,0.5,0.0,-18.0,6.105385780334473
122,0.865,108.97430830889958,0.5,0.0,-18.0,6.121132850646973
123,0.8575000000000002,109.83180830889958,0.5,0.0,-19.0,6.12811279296875
124,0.8575000000000002,110.68930830889958,0.5,0.0,-19.0,6.126797199249268
125,0.8575000000000002,111.54680830889959,0.5,0.0,-19.0,6.1209821701049805
126,0.8575000000000002,112.40430830889959,0.5,0.0,-19.0,6.579726696014404
127,0.8575000000000002,113.26180830889959,0.5,0.0,-19.0,6.856537342071533
128,0.8575000000000002,114.11930830889959,0.5,0.0,-19.0,7.014764308929443
129,0.8575000000000002,114.97680830889959,0.5,0.0,-19.0,7.195357799530029
130,0.8575000000000002,115.8343083088996,0.5,0.0,-19.0,7.280373573303223
131,0.8575000000000002,116.6918083088996,0.5,0.0,-19.0,7.350598335266113
132,0.8575000000000002,117.5493083088996,0.5,0.0,-19.0,7.425334930419922
133,0.8575000000000002,118.4068083088996,0.5,0.0,-19.0,7.525864601135254
134,0.8575000000000002,119.2643083088996,0.5,0.0,-19.0,7.572874069213867
135,0.8575000000000002,120.1218083088996,0.5,0.0,-19.0,7.615349769592285
136,0.8575000000000002,120.9793083088996,0.5,0.0,-19.0,7.659143924713135
137,0.865,121.8443083088996,0.5,0.0,-18.0,7.708702087402344
138,0.865,122.7093083088996,0.5,0.0,-18.0,7.804507732391357
139,0.865,123.57430830889959,0.5,0.0,-18.0,7.84535026550293
140,0.8725,124.44680830889959,0.5,0.0,-17.0,7.872790813446045
141,0.8725,125.3193083088996,0.5,0.0,-17.0,7.9441728591918945
142,0.8800000000000001,126.19930830889959,0.5,0.0,-16.0,7.987282752990723
143,0.8875,127.08680830889959,0.5,0.0,-15.0,8.02779769897461
144,0.895,127.98180830889959,0.5,0.0,-14.0,8.056671142578125
145,0.9100000000000001,128.89180830889958,0.5,0.0,-12.0,8.114640235900879
146,0.9175,129.80930830889957,0.5,0.0,-11.0,8.181599617004395
147,0.925,130.73430830889959,0.5,0.0,-10.0,8.215859413146973
148,0.9297222222222223,131.6640305311218,0.5,0.01,-9.0,8.256608963012695
149,0.9447222222222222,132.60875275334402,0.5,0.01,-7.0,8.323163032531738
150,0.9447222222222222,133.55347497556625,0.5,0.01,-7.0,8.37281608581543
151,0.9597222222222224,134.51319719778846,0.5,0.01,-5.0,8.413663864135742
152,0.9672222222222222,135.4804194200107,0.5,0.01,-4.0,8.43864917755127
153,0.9822222222222223,136.4626416422329,0.5,0.01,-2.0,8.480714797973633
154,0.9972222222222222,137.45986386445514,0.5,0.01,0.0,8.51455307006836
155,0.9822222222222223,138.44208608667736,0.5,0.01,2.0,8.59654426574707
156,0.9747222222222223,139.4168083088996,0.5,0.01,3.0,8.632298469543457
157,0.9672222222222222,140.38403053112182,0.5,0.01,4.0,8.657144546508789
158,0.9522222222222223,141.33625275334404,0.5,0.01,6.0,8.710787773132324
159,0.9372222222222222,142.27347497556627,0.5,0.01,8.0,8.754549026489258
160,0.9297222222222223,143.20319719778848,0.5,0.01,9.0,8.80236530303955
161,0.9147222222222222,144.1179194200107,0.5,0.01,11.0,8.853974342346191
162,0.9072222222222224,145.02514164223294,0.5,0.01,12.0,8.893044471740723
163,0.8922222222222222,145.91736386445515,0.5,0.01,14.0,8.92330551147461
164,0.8772222222222223,146.79458608667738,0.5,0.01,16.0,8.965506553649902
165,0.8697222222222223,147.6643083088996,0.5,0.01,17.0,8.999114990234375
166,0.8547222222222224,148.5190305311218,0.5,0.01,19.0,9.008516311645508
167,0.8472222222222223,149.36625275334404,0.5,0.01,20.0,9.047445297241211
168,0.8322222222222222,150.19847497556626,0.5,0.01,22.0,9.110151290893555
169,0.8247222222222224,151.02319719778848,0.5,0.01,23.0,9.128854751586914
170,0.8097222222222222,151.8329194200107,0.5,0.01,25.0,9.187687873840332
171,0.8022222222222224,152.63514164223292,0.5,0.01,26.0,9.20213794708252
172,0.7872222222222223,153.42236386445515,0.5,0.01,28.0,9.239038467407227
173,0.7797222222222222,154.20208608667738,0.5,0.01,29.0,9.275872230529785
174,0.7647222222222223,154.9668083088996,0.5,0.01,31.0,9.311787605285645
175,0.7572222222222222,155.72403053112183,0.5,0.01,32.0,9.347478866577148
176,0.7422222222222223,156.46625275334404,0.5,0.01,34.0,9.372783660888672
177,0.7347222222222223,157.20097497556625,0.5,0.01,35.0,9.411185264587402
178,0.7197222222222222,157.92069719778848,0.5,0.01,37.0,9.441465377807617
179,0.7047222222222222,158.6254194200107,0.5,0.01,39.0,9.487143516540527
180,0.6972222222222222,159.32264164223292,0.5,0.01,40.0,9.50997543334961
181,0.6747222222222222,159.99736386445514,0.5,0.01,43.0,9.530135154724121
182,0.6597222222222223,160.65708608667737,0.5,0.01,45.0,9.555521011352539
183,0.6297222222222223,161.2868083088996,0.5,0.01,49.0,9.600738525390625
184,0.6072222222222223,161.8940305311218,0.5,0.01,52.0,9.644315719604492
185,0.5847222222222224,162.47875275334403,0.5,0.01,55.0,9.671368598937988
186,0.5547222222222223,163.03347497556624,0.5,0.01,59.0,9.701773643493652
187,0.5322222222222222,163.56569719778847,0.5,0.01,62.0,9.730901718139648
188,0.5022222222222222,164.0679194200107,0.5,0.01,66.0,9.749943733215332
189,0.4797222222222222,164.54764164223292,0.5,0.01,69.0,9.78592586517334
190,0.44972222222222225,164.99736386445514,0.5,0.01,73.0,9.807974815368652
191,0.4122222222222222,165.40958608667736,0.5,0.01,78.0,9.8374662399292
192,0.3672222222222222,165.77680830889958,0.5,0.01,84.0,9.860112190246582
193,0.31472222222222224,166.0915305311218,0.5,0.01,91.0,9.885163307189941
194,0.2697222222222222,166.36125275334402,0.5,0.01,97.0,9.93181037902832
195,0.25,166.61125275334402,0.5,0.0,102.0,9.965194702148438
196,0.25,166.86125275334402,0.5,0.0,109.0,9.993660926818848
197,0.25,167.11125275334402,0.5,0.0,114.0,10.012804985046387
198,0.25,167.36125275334402,0.5,0.0,119.0,10.039118766784668
199,0.25,167.61125275334402,0.5,0.0,125.0,10.058669090270996
200,0.25,167.86125275334402,0.5,0.0,132.0,10.078129768371582
201,0.25,168.11125275334402,0.5,0.0,141.0,10.1108980178833
202,0.25,168.36125275334402,0.5,0.0,141.0,10.141992568969727
203,0.25,168.61125275334402,0.5,0.0,141.0,10.163776397705078
204,-20,148.61125275334402,0.5,0.0,141.0,10.163776397705078
