Step,Reward,Accumulated reward,Velocity,Steer,Deviation,Speed
284,0.7513671875,241.1745833333334,3.5,0.14,63.0,2.5626800060272217
285,0.755234375,241.9298177083334,3.5,0.14,62.0,2.9918956756591797
286,0.76296875,242.6927864583334,3.5,0.14,60.0,3.4354376792907715
287,0.7745703125,243.4673567708334,3.5,0.14,57.0,3.5862698554992676
288,0.7839713541666667,244.25132812500004,4.5,0.14,55.0,3.522073984146118
289,0.7994401041666667,245.05076822916672,4.5,0.14,51.0,3.407536029815674
290,0.8149088541666667,245.8656770833334,4.5,0.14,47.0,3.3734612464904785
291,0.8226432291666667,246.68832031250005,4.5,0.14,45.0,3.4932169914245605
292,0.8475130208333332,247.5358333333334,5.5,0.06,39.0,3.7892422676086426
293,0.8497135416666667,248.38554687500005,4.5,0.14,38.0,4.22064208984375
294,0.8651822916666667,249.2507291666667,4.5,0.14,34.0,4.594095230102539
295,0.8729166666666667,250.12364583333337,4.5,0.14,32.0,4.6699700355529785
296,0.8806510416666667,251.00429687500002,4.5,0.14,30.0,4.510268688201904
297,0.8922526041666667,251.89654947916668,4.5,0.14,27.0,4.333585262298584
298,0.9154557291666667,252.81200520833335,4.5,0.14,21.0,4.100189208984375
299,0.9425260416666666,253.75453125,4.5,0.14,14.0,3.9611027240753174
300,0.9657291666666667,254.7202604166667,4.5,0.14,8.0,3.923224925994873
301,0.9944661458333333,255.71472656250003,5.5,-0.2,1.0,3.969511032104492
302,0.9734635416666667,256.6881901041667,4.5,-0.12,6.0,4.0816755294799805
303,0.9657291666666667,257.6539192708334,4.5,-0.12,8.0,4.306865692138672
304,0.9927994791666667,258.64671875000005,4.5,-0.12,1.0,4.37614107131958
305,0.9695963541666667,259.6163151041667,4.5,-0.12,7.0,4.305463790893555
306,0.9309244791666667,260.54723958333335,4.5,0.14,17.0,4.180762767791748
307,0.8883854166666667,261.435625,4.5,0.14,28.0,4.027328968048096
308,0.8729166666666667,262.30854166666666,4.5,0.14,32.0,3.9835214614868164
309,0.8806510416666667,263.18919270833334,4.5,0.14,30.0,4.00926399230957
310,0.8961197916666667,264.0853125,4.5,0.14,26.0,4.068912982940674
311,0.9077213541666667,264.99303385416664,4.5,0.14,23.0,4.117719650268555
312,0.9270572916666667,265.9200911458333,4.5,0.14,18.0,4.140228271484375
313,0.9425260416666666,266.86261718749995,4.5,0.14,14.0,4.144515514373779
314,0.9618619791666667,267.8244791666666,4.5,0.14,9.0,4.130442142486572
315,0.9850651041666667,268.80954427083327,4.5,0.14,3.0,4.114774227142334
316,0.9889322916666667,269.79847656249996,4.5,0.14,2.0,4.105557918548584
317,0.9673958333333333,270.7658723958333,5.5,-0.2,8.0,4.100938320159912
318,0.9403255208333333,271.7061979166666,5.5,-0.2,15.0,4.123171329498291
319,0.9364583333333333,272.64265624999996,5.5,-0.2,16.0,4.328859329223633
320,0.9751302083333333,273.6177864583333,5.5,-0.2,6.0,4.779843807220459
321,0.9596614583333333,274.57744791666664,5.5,-0.2,10.0,5.2438249588012695
322,0.8845182291666667,275.4619661458333,4.5,0.14,29.0,5.304093360900879
323,0.8226432291666667,276.28460937499995,4.5,0.14,45.0,5.215927600860596
324,0.7839713541666667,277.0685807291666,4.5,0.14,55.0,4.7398223876953125
325,0.7762369791666667,277.84481770833327,4.5,0.14,57.0,2.357914447784424
326,0.7723697916666667,278.61718749999994,4.5,0.14,58.0,2.068178653717041
327,0.7762369791666667,279.3934244791666,4.5,0.14,57.0,2.3103013038635254
328,0.7801041666666667,280.17352864583324,4.5,0.14,56.0,2.560741901397705
329,0.7839713541666667,280.9574999999999,4.5,0.14,55.0,2.960918664932251
330,0.7878385416666667,281.74533854166657,4.5,0.14,54.0,3.4285175800323486
331,0.7955729166666667,282.54091145833326,4.5,0.14,52.0,3.8588345050811768
332,0.8071744791666667,283.34808593749995,4.5,0.14,49.0,4.282346248626709
333,0.822109375,284.17019531249997,6.5,0.16000000000000003,46.0,4.515806674957275
334,0.837578125,285.00777343749996,6.5,0.16000000000000003,42.0,4.56474494934082
335,0.853046875,285.8608203125,6.5,0.16000000000000003,38.0,4.709146976470947
336,0.87625,286.7370703125,6.5,0.16000000000000003,32.0,4.960347652435303
337,0.899453125,287.6365234375,6.5,0.16000000000000003,26.0,5.369514465332031
338,0.930390625,288.56691406249996,6.5,0.16000000000000003,18.0,5.535243034362793
339,0.961328125,289.5282421875,6.5,0.16000000000000003,10.0,5.550836563110352
340,0.9961328125,290.52437499999996,6.5,0.16000000000000003,1.0,5.557703018188477
341,0.9690625,291.49343749999997,6.5,0.16000000000000003,8.0,6.486382484436035
342,0.9209895833333333,292.4144270833333,5.5,-0.2,20.0,7.01461935043335
343,0.87625,293.2906770833333,6.5,-0.14,32.0,7.148708820343018
344,0.853046875,294.14372395833334,6.5,-0.14,38.0,6.957437515258789
345,0.8707161458333333,295.0144401041667,5.5,-0.2,33.0,6.717808723449707
346,0.9132552083333333,295.9276953125,5.5,-0.2,22.0,6.416886329650879
347,0.9657291666666667,296.8934244791667,4.5,-0.12,8.0,5.6525139808654785
348,0.9519270833333333,297.8453515625,5.5,-0.2,12.0,3.989677906036377
349,0.8922526041666667,298.7376041666667,4.5,0.14,27.0,2.268653392791748
350,0.8535807291666667,299.59118489583335,4.5,0.14,37.0,2.1275343894958496
