Step,Reward,Accumulated reward,Velocity,Steer,Deviation,Speed
1,0.9375,0.9375,4.0,-0.08000000000000002,16.0,0.0
2,0.96875,1.90625,4.0,-0.08000000000000002,8.0,3.0281810760498047
3,0.97265625,2.87890625,4.0,-0.08000000000000002,7.0,3.489696741104126
4,0.984375,3.86328125,4.0,-0.08000000000000002,4.0,3.777068853378296
5,0.9921875,4.85546875,4.0,-0.08000000000000002,2.0,3.964660882949829
6,1.0,5.85546875,4.0,-0.08000000000000002,0.0,3.9848005771636963
7,0.98828125,6.84375,4.0,-0.08000000000000002,3.0,3.874061107635498
8,0.97265625,7.81640625,4.0,-0.08000000000000002,7.0,3.751131534576416
9,0.96484375,8.78125,4.0,-0.08000000000000002,9.0,3.638754367828369
10,0.953125,9.734375,4.0,-0.08000000000000002,12.0,3.558771848678589
11,0.9453125,10.6796875,4.0,-0.08000000000000002,14.0,3.5155441761016846
12,0.93359375,11.61328125,4.0,-0.08000000000000002,17.0,3.5158910751342773
13,0.921875,12.53515625,4.0,-0.08000000000000002,20.0,3.5423877239227295
14,0.9140625,13.44921875,4.0,-0.08000000000000002,22.0,3.572606325149536
15,0.90234375,14.3515625,4.0,-0.08000000000000002,25.0,3.6082911491394043
16,0.89453125,15.24609375,4.0,-0.08000000000000002,27.0,3.6330323219299316
17,0.8828125,16.12890625,4.0,-0.08000000000000002,30.0,3.637875556945801
18,0.87109375,17.0,4.0,-0.08000000000000002,33.0,3.6416831016540527
19,0.86328125,17.86328125,4.0,-0.08000000000000002,35.0,3.642735719680786
20,0.8515625,18.71484375,4.0,-0.08000000000000002,38.0,3.6343297958374023
21,0.83984375,19.5546875,4.0,-0.08000000000000002,41.0,3.6242222785949707
22,0.83203125,20.38671875,4.0,-0.08000000000000002,43.0,3.6155946254730225
23,0.8203125,21.20703125,4.0,-0.08000000000000002,46.0,3.614692211151123
24,0.8125,22.01953125,4.0,-0.08000000000000002,48.0,3.6096057891845703
25,0.80078125,22.8203125,4.0,-0.08000000000000002,51.0,3.616307020187378
26,0.79296875,23.61328125,4.0,-0.08000000000000002,53.0,3.620847463607788
27,0.78125,24.39453125,4.0,-0.08000000000000002,56.0,3.6161975860595703
28,0.7734375,25.16796875,4.0,-0.08000000000000002,58.0,3.618574857711792
29,0.76171875,25.9296875,4.0,-0.08000000000000002,61.0,3.6130599975585938
30,0.75,26.6796875,4.0,-0.08000000000000002,64.0,3.621835708618164
31,0.7421875,27.421875,4.0,-0.08000000000000002,66.0,3.617971181869507
32,0.734375,28.15625,4.0,-0.08000000000000002,68.0,3.6228444576263428
33,0.72265625,28.87890625,4.0,-0.08000000000000002,71.0,3.621035099029541
34,0.7109375,29.58984375,4.0,-0.08000000000000002,74.0,3.623258352279663
35,0.703125,30.29296875,4.0,-0.08000000000000002,76.0,3.6167116165161133
36,0.69140625,30.984375,4.0,-0.08000000000000002,79.0,3.6203792095184326
37,0.68359375,31.66796875,4.0,-0.08000000000000002,81.0,3.624638319015503
38,0.671875,32.33984375,4.0,-0.08000000000000002,84.0,3.621763229370117
39,0.66015625,33.0,4.0,-0.08000000000000002,87.0,3.6198391914367676
40,0.65234375,33.65234375,4.0,-0.08000000000000002,89.0,3.6230642795562744
41,0.640625,34.29296875,4.0,-0.08000000000000002,92.0,3.619220733642578
42,0.62890625,34.921875,4.0,-0.08000000000000002,95.0,3.6207616329193115
43,0.6171875,35.5390625,4.0,-0.08000000000000002,98.0,3.624441623687744
44,0.609375,36.1484375,4.0,-0.08000000000000002,100.0,3.621873378753662
45,0.59765625,36.74609375,4.0,-0.08000000000000002,103.0,3.6187307834625244
46,0.5859375,37.33203125,4.0,-0.08000000000000002,106.0,3.6149003505706787
47,0.57421875,37.90625,4.0,-0.08000000000000002,109.0,3.6168599128723145
48,0.55859375,38.46484375,4.0,-0.08000000000000002,113.0,3.615396022796631
49,0.5546875,39.01953125,4.0,-0.08000000000000002,114.0,3.622091054916382
50,0.5390625,39.55859375,4.0,-0.08000000000000002,118.0,3.6155002117156982
51,0.5390625,40.09765625,4.0,-0.08000000000000002,118.0,3.613748550415039
52,0.53515625,40.6328125,4.0,-0.08000000000000002,119.0,3.611231565475464
53,0.53515625,41.16796875,4.0,-0.08000000000000002,119.0,3.6154818534851074
54,0.53515625,41.703125,4.0,-0.08000000000000002,119.0,3.6260592937469482
55,0.53515625,42.23828125,4.0,-0.08000000000000002,119.0,3.631758689880371
56,0.53125,42.76953125,4.0,-0.08000000000000002,120.0,3.6337978839874268
57,0.53125,43.30078125,4.0,-0.08000000000000002,120.0,3.631431818008423
58,0.53125,43.83203125,4.0,-0.08000000000000002,120.0,3.624762535095215
59,0.52734375,44.359375,4.0,-0.08000000000000002,121.0,3.6183571815490723
60,0.52734375,44.88671875,4.0,-0.08000000000000002,121.0,3.6102657318115234
61,0.52734375,45.4140625,4.0,-0.08000000000000002,121.0,3.6079158782958984
62,0.5234375,45.9375,4.0,-0.08000000000000002,122.0,3.615522861480713
63,0.4765625,46.4140625,4.0,-0.08000000000000002,134.0,3.62253737449646
64,0.46875,46.8828125,4.0,-0.08000000000000002,136.0,3.6223397254943848
65,0.47265625,47.35546875,4.0,-0.08000000000000002,135.0,3.625523567199707
66,0.47265625,47.828125,4.0,-0.08000000000000002,135.0,3.6162288188934326
67,0.47265625,48.30078125,4.0,-0.08000000000000002,135.0,3.619499444961548
68,0.47265625,48.7734375,4.0,-0.08000000000000002,135.0,3.614272117614746
69,0.47265625,49.24609375,4.0,-0.08000000000000002,135.0,3.6103875637054443
70,0.47265625,49.71875,4.0,-0.08000000000000002,135.0,3.621720552444458
71,0.47265625,50.19140625,4.0,-0.08000000000000002,135.0,3.6115875244140625
72,0.47265625,50.6640625,4.0,-0.08000000000000002,135.0,3.618333578109741
73,0.55078125,51.21484375,4.0,-0.08000000000000002,115.0,3.623018264770508
74,0.55078125,51.765625,4.0,-0.08000000000000002,115.0,3.6121370792388916
75,0,51.765625,4.0,-0.08000000000000002,115.0,3.6252126693725586
